"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC163A","AC164A","AC172A","AC177A","AC181A","AC182A","AC169A","AC170A","AC174A","AC179A","AC183A","AC184A"
"1","LOC101855680",450.075113725118,-4.33751890308277,0.308496289453787,-14.0601979711414,6.66993659535672e-45,1.28222861109138e-40,1057.71278488673,1106.17079317537,582.551901350313,53.430518168798,80.6124555253365,28.9941988520617,962.228358578211,905.151006808289,534.540771042489,19.9143235990773,39.1925663250628,30.4016863896766
"2","LOC101858605",32.7232269305757,-3.64230084861265,0.338506816058129,-10.7599040132391,5.32255767303386e-27,5.11604243532014e-23,78.8357355195075,54.5295461424478,61.8351180204243,2.22627159036658,6.90963904502884,6.76531306548106,66.0352795102694,57.3998199439403,45.8654327727564,2.34286159989145,3.17777564797806,6.75593030881702
"3","LOC101850183",53.1031416271786,-3.63599332267624,0.352464054410111,-10.3159266233871,5.97025849051119e-25,3.82574164071957e-21,91.9750247727588,143.557376579097,62.9199446523616,8.90508636146633,12.2838027467179,8.6982596556185,92.2397555064081,130.253437565095,70.0490245983917,0,8.47406839460817,7.88191869361986
"4","LOC101845966",80.7951255630174,-2.76893610352909,0.269574543680736,-10.2715043702658,9.47160032622173e-25,4.55205111678216e-21,159.861352581224,195.861226960629,99.8040501382287,18.9233085181159,34.5481952251442,19.3294659013745,145.696886538531,150.122606007228,95.9004503430362,21.085754399023,13.7703611412383,14.6378490024369
"5","LOC101864261",29.6422317163994,-3.27609523249463,0.322694617089424,-10.1523082784699,3.23617046305859e-24,1.24424281963677e-20,66.7913870373605,63.4323291861128,50.9868517010516,7.79195056628304,7.67737671669871,4.83236647534361,47.1680567930496,52.9844491790218,41.6958479752331,5.85715399972862,4.23703419730408,2.25197676960567
"6","LOC101848972",46.7655275032291,-2.51181408847268,0.24791766645393,-10.1316462211032,3.99859983287845e-24,1.28115138645425e-20,74.4559724350904,76.7865037516102,68.3440778120479,14.4707653373828,20.7289171350865,13.5306261309621,95.3842926259447,101.553527593125,62.5437719628497,10.5428771995115,12.7111025919123,10.1338954632255
"7","LOC101853064",32.1461770994901,-3.7734035562516,0.374268519719431,-10.0820757222123,6.63102508273993e-24,1.82106894557989e-20,67.8863278084648,86.8021346757332,61.8351180204243,1.11313579518329,6.14190137335897,1.93294659013744,52.4089519922773,50.7767637965625,40.0280140562238,7.02858479967435,5.29629274663011,4.50395353921135
"8","LOC101849086",59.941882874129,-1.98543433033698,0.205592701720566,-9.65712456581026,4.58554015557448e-22,9.7947137723071e-19,89.7851432305502,109.059092284896,77.022690867546,34.507209650682,26.1030808367756,16.4300460161683,107.962441104091,103.761212975584,86.7273637884849,18.7428927991316,23.3036880851725,25.8977328504652
"9","LOC101859612",109.712765872849,-2.68571306187701,0.278023254603176,-9.66003029390597,4.45732135678651e-22,9.7947137723071e-19,209.133687280916,243.713685820328,144.281942047657,33.3940738554987,49.1352109868718,37.6924585076802,187.624048132353,207.522425951169,149.271135751335,14.0571695993487,14.8296196905643,25.8977328504652
"10","LOC101856020",186.267691058072,-2.26352170217835,0.235048942281406,-9.63000165075584,5.97285193608713e-22,1.14822105619339e-18,371.184921404348,367.239800551179,225.643939442952,101.295357361679,80.6124555253365,54.1225045238485,302.923742515363,362.060402723316,221.82191122824,50.3715243976661,54.0221860156271,43.9135470073106
"11","LOC101850797",34.1588566308229,-3.21259204907427,0.335910273748636,-9.56383981121777,1.13466934495777e-21,1.81774029062235e-18,68.9812685795691,83.4635910343589,48.8171984371771,8.90508636146633,4.60642603001923,6.76531306548106,80.7097860681071,48.5690784141033,39.1940970967191,5.85715399972862,9.53332694393419,4.50395353921135
"12","LOC101851555",49.6288940888056,-2.09402450083575,0.218820236507002,-9.56961081050994,1.07308856060827e-21,1.81774029062235e-18,93.069965543863,67.8837207079452,84.6164772911069,13.3576295421995,28.4062938517852,22.2288857865806,77.5652489485704,80.5805164597623,80.8899450719523,15.2286003992944,14.8296196905643,16.8898257720425
