"","AC169A","AC170A","AC174A","AC199A","AC200A","AC201A","AC202A","AC203A","AC204A","AC179A","AC183A","AC184A","AC176A","AC180A","AC205A","AC206A","AC207A","AC208A","AC209A","AC210A","AC166Pp","AC170Pp","AC174Pp","AC199Pp","AC200Pp","AC201Pp","AC202Pp","AC203Pp","AC204Pp","AC179Pp","AC183Pp","AC184Pp","AC175Pp","AC176Pp","AC180Pp","AC205Pp","AC206Pp","AC207Pp","AC208Pp","AC209Pp","AC210Pp"
"LOC101850480",1.69853266862787,4.9641270226319,0.764658516886385,0.258997108549149,-0.6170749169763,-0.277293399586561,-0.6170749169763,-0.126264106304403,0.434436938766832,0.00989502450251149,-0.6170749169763,-0.6170749169763,-0.6170749169763,-0.0720987172719114,-0.6170749169763,0.841704869069969,0.48943903642541,-0.6170749169763,-0.6170749169763,0.287077187039469,-0.0452902691738176,-0.6170749169763,-0.6170749169763,-0.112192241949658,1.06985581530994,0.474992792009569,1.04524881446295,-0.6170749169763,-0.252028551012988,-0.230806997095775,-0.6170749169763,-0.155550521396445,-0.6170749169763,-0.6170749169763,0.794490632056014,-0.6170749169763,-0.6170749169763,-0.6170749169763,-0.1375081999967,-0.6170749169763,-0.6170749169763
"LOC118477331",3.52212653902644,2.77886967994103,1.4954516573018,1.36488042026426,-0.320389987240327,-0.581956079522715,-0.911257065001806,-0.319509208244529,-0.867862624163277,0.280263871643104,-0.513137284685288,-0.822839368247237,-0.855487352497293,-0.225384839559408,-0.81368968435978,-0.32741737436135,-0.531464027887143,1.38926542419807,-1.1724017753156,-0.124958657044892,-0.178799219152485,-0.0932632975221229,-0.752475471203795,-0.29505622503382,-1.1724017753156,0.0927380185115651,0.512647512257914,1.12576357289217,-0.326603148779788,0.617534553718442,0.383769381814116,-0.103067202256338,-0.732789163653538,-0.287267867341482,-0.354765774826835,0.229635424547765,0.470229026347063,0.565179401115492,-0.616832800559118,-0.35487543448804,-1.1724017753156
"LOC101849007",3.8609459403277,3.35244411484652,0.693287867169265,0.0188337563203558,-0.125039006889575,0.281308088536571,0.0450344654091194,0.126827878615517,-0.877528079368653,1.26077376222825,-0.489357139313563,-0.465887622198221,-0.504333493066015,0.981131378381055,0.389716962957121,0.449196450414347,-0.877528079368653,-0.877528079368653,-0.425794582998887,0.355928251593885,-0.487509967014155,0.139096242621979,-0.877528079368653,-0.533144247743984,-0.0145280726252748,-0.132621429533062,-0.310587041033898,1.05553740777518,-0.130526414727621,-0.350576243379723,-0.877528079368653,-0.877528079368653,-0.618686835597454,0.16479489120255,-0.877528079368653,0.113085136901202,-0.103791223818952,-0.468297169308609,-0.55041243115517,-0.556625039947223,-0.877528079368653
"LOC118478289",3.65839951708591,2.62440657032845,1.25716246236966,0.207313011216349,-0.744566933716764,-0.744566933716764,-0.254715207909298,-0.744566933716764,-0.173316501002079,1.29910103871377,-0.744566933716764,-0.744566933716764,-0.150103133304015,1.03183466289854,1.2740349741477,0.312106628846708,-0.744566933716764,-0.744566933716764,-0.0249980522755396,0.237822903997198,-0.744566933716764,-0.744566933716764,-0.350720884654648,-0.19599594993972,0.630110734701681,-0.151283892822256,-0.744566933716764,-0.744566933716764,0.0487018948884613,-0.744566933716764,-0.744566933716764,-0.744566933716764,-0.332257229548093,-0.744566933716764,0.789143649355981,-0.744566933716764,-0.744566933716764,0.559165601370881,1.33969064716651,-0.233398638730388,-0.744566933716764
"LOC101857716",-0.283157486169296,5.40190487397692,2.25165932658955,0.00161800667213778,0.219257289603498,-0.186694812157742,-0.405878224816984,-0.132404572244062,-0.837914026943392,0.664135275651952,-0.565243500053652,0.0295560134197441,-0.575763633961638,0.206577667527676,-0.244463499983389,-0.138946176873013,-0.0426421636230241,-0.0432885523409238,-0.203273986906355,-0.188083334546684,-0.289977882227614,-0.302318505251128,-0.143191176103638,-0.354089447967548,-0.231700005586797,-0.314654638526745,-0.240542756893343,-0.0231853641273542,-0.488093339771781,-0.282678356503101,-0.408827759468267,0.26777278616978,0.0712006315350592,-0.349794448260535,-0.161568668666514,-0.605962069913064,0.792619438906514,-0.262985837575051,-0.148567244778885,-0.612495810867913,-0.837914026943392
"LOC101848214",3.35538152011773,2.92359225942182,1.99943893200782,0.346602466316939,-0.242267433325812,-0.274640824761381,0.376266561220146,-0.0996872617494148,-0.0592065534636994,-0.668246500991942,-0.00902352545424658,-0.668246500991942,1.23312029582753,1.85697296664806,0.0491325034047867,-0.104959040499491,-0.668246500991942,-0.668246500991942,-0.668246500991942,-0.144557921562522,-0.668246500991942,-0.236618292005238,-0.668246500991942,-0.0833862995083722,-0.668246500991942,-0.668246500991942,-0.668246500991942,1.30148546631606,-0.668246500991942,-0.668246500991942,-0.668246500991942,-0.668246500991942,-0.668246500991942,-0.0781943880115806,-0.668246500991942,-0.668246500991942,-0.0112355561151004,0.72173090521726,-0.668246500991942,-0.123263261194388,-0.668246500991942
"LOC101856089",2.054906811309,5.06907376915733,0.932217069547549,-0.395048153584467,-0.47453581518565,-0.314058861923816,-0.635423995496881,-0.0579367196792634,-0.295875284149957,-0.890275357662699,-0.568586947311977,-0.207998810714556,-0.271721206225435,0.0339193379968686,0.159927017437187,-0.615401673855618,-0.264783622450613,-0.577783686652455,-0.51591083071295,-0.37917500804861,-0.243836927452022,-0.0477695739514493,-0.275565660019068,-0.604874582091742,-0.413480091016276,-0.272949815438224,0.519245623160425,-0.249480594845175,-0.064859702750073,-0.0168751055644086,-0.130940928332094,0.153289232359783,0.396779694374067,-0.0264723655389065,0.705588087015047,-0.616625479966171,-0.890275357662699,-0.211992532550076,-0.619185221807328,1.50319875846226,-0.378445488178864
"LOC101860634",1.52020500042252,3.42906373219143,2.31257606408052,-0.603792052708275,0.118960484974413,-0.197022715830102,-0.27935845665079,-0.566863007125509,-0.910306762817593,2.16073883576912,-0.512096692643005,-0.910306762817593,-0.910306762817593,-0.147615034275391,-0.910306762817593,-0.229788190211083,-0.910306762817593,-0.523481107189231,1.87019237394035,0.038710824717757,-0.910306762817593,-0.128119070179601,-0.403017547623727,-0.557016251841192,-0.615200270819353,-0.910306762817593,-0.328703125440474,-0.513694825211769,0.111454715961222,0.170853653559783,0.656295196617086,0.704446501729239,-0.113700068110526,-0.197453291274298,-0.910306762817593,0.4446707059945,-0.51343289134568,-0.0706773490882056,1.10314759641615,-0.581104319612777,-0.276725316652352
"LOC106013025",3.87880142860806,4.19030912285737,1.24500863840111,-0.0811646829424109,-0.494838342148064,-0.494838342148064,-0.0690729775942015,-0.494838342148064,-0.494838342148064,-0.494838342148064,-0.494838342148064,-0.494838342148064,0.0218529000428215,-0.494838342148064,-0.494838342148064,-0.494838342148064,0.0276480091211241,-0.494838342148064,0.130590723399119,-0.067905511913744,0.0451452223133206,-0.142956975797779,-0.494838342148064,-0.0180358474615293,-0.494838342148064,-0.494838342148064,0.290096595543192,-0.494838342148064,-0.15009484712048,-0.494838342148064,0.350878934973103,-0.494838342148064,-0.136470325346451,0.467231973973458,-0.494838342148064,0.419503562462003,0.0407844558453737,-0.494838342148064,-0.494838342148064,-0.0505452142541096,-0.494838342148064
"LOC101849798",2.0666734411597,3.90670035409769,0.095080264569795,1.09493276542076,-0.31251685499532,-0.00902886070259901,-0.230399500632953,-0.695595756197669,1.70005451230512,0.039144156630686,-0.142386691969909,0.343959413913299,-0.554343433548514,-1.24325545029575,0.791759479119095,1.12265352058366,-1.23286933934157,0.499954080934318,-1.09615016312718,0.908278990190189,-0.851052530832148,-1.22578294886471,-1.24483090512353,-0.660296666611548,0.189033631402591,0.12778996245093,0.158170459848122,-0.860444136780388,-0.324288674976336,-0.231129186688727,0.319621640410543,-0.190196363224681,-0.498932633696815,-0.329620153870471,-0.156341367515054,-0.408855837882139,-0.148374273202087,0.330667538565866,-0.122307968690478,0.433491018920263,-1.35896553175203
