"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC177A","AC181A","AC182A","AC193A","AC194A","AC195A","AC270A","AC274A","AC292A","AC296A","AC300A","AC179A","AC183A","AC184A","AC205A","AC206A","AC207A","AC267A","AC271A","AC275A","AC293A","AC299A","AC301A"
"2","LOC101847406",34.5035005066332,-1.10285435986455,0.224254840625615,-4.91786200372695,8.74945542376108e-07,0.00532579351644337,29.8453407869763,62.0281126115654,23.1952379905684,15.2015867598322,17.5305413651835,16.1565918388241,36.8731872172421,57.5080540685866,13.6114862941572,25.5066165014507,9.40184978364307,65.1499338435686,50.6286992312513,49.3883184349389,26.4256931365975,37.9261352159914,33.6925743708411,53.3207948180708,40.6607052011069,56.435305450393,22.2135811042246,23.5838519975346,27.2963136300146
"5","LOC101858131",55.0845403361989,-1.11004765516393,0.238540191787107,-4.65350365843016,3.26341810737904e-06,0.0116783160740955,55.2691496055116,56.6006527580534,37.6922617346736,64.6067437292867,37.6906639351444,23.0808454840344,43.8491956096933,92.4639300710608,45.5688888978306,43.3612480524661,36.9358384357406,61.6597588162345,60.1215803371109,131.328028565633,21.8299204171893,26.1870933634226,39.8184969837213,92.9305281114948,133.163809533625,79.8776630990178,16.6601858281685,30.2168103718412,36.0311339916192
"6","LOC106013098",21.127986013327,-1.06817916293992,0.249428864525774,-4.28250020289668,1.84804963562584e-05,0.0374969271068483,21.0022768500944,19.3837851911142,12.5640872448912,11.4011900698741,9.6417977508509,11.5404227420172,30.8937514522839,47.359573938836,18.9377200614361,14.6663044883341,16.1174567719595,44.2088836795644,40.081053558074,17.959388521796,9.19154543881653,12.6420450719971,20.419742042934,44.1800871349729,26.4294583807195,19.1011803062869,7.40452703474153,19.8988751229198,10.9185254520058
"9","LOC101850012",13.8229255992046,1.04868048037456,0.251103222673796,4.17629239962755,2.96298904545672e-05,0.0397908530372913,8.84306393688186,10.8549197070239,9.66468249607015,13.3013884148531,14.9009601604059,15.0025495646224,9.9657262749303,11.2760890330562,14.7950937979969,15.9416353134067,8.73028908481142,6.98035005466806,10.5476456731774,8.97969426089798,18.3830908776331,22.5750804857092,16.3357936343472,6.09380512206523,4.06607052011069,7.81411921620826,38.8737669323931,26.5318334972265,17.4696407232093
"10","LOC101852961",23.9597585201391,1.60335204274196,0.389918850066312,4.11201469862071,3.92221321215291e-05,0.0397908530372913,4.42153196844093,10.8549197070239,8.69821424646313,46.554859451986,39.4437180716628,30.0050991292448,9.9657262749303,5.6380445165281,18.9377200614361,55.4768908906552,79.9157231609661,27.9214002186722,15.821468509766,7.85723247828573,34.468295395562,19.8660708274241,59.2172519245086,3.04690256103262,15.2477644504151,18.2329448378193,5.55339527605615,6.63295837430661,27.2963136300146
"11","LOC101855655",10.280544644977,2.52867679616123,0.613039251643467,4.1248203755016,3.71024204896085e-05,0.0397908530372913,4.42153196844093,0.775351407644567,4.83234124803507,5.70059503493706,8.76527068259173,5.77021137100861,10.9622989024233,5.6380445165281,50.8951226651095,46.5495751151475,27.5339886520976,1.16339167577801,1.05476456731774,0,1.14894317985207,3.61201287771347,5.1049355107335,3.04690256103262,0,0.868235468467585,22.2135811042246,15.4769028733821,10.9185254520058
"13","LOC101846598",90.6144757204458,-1.51026686151537,0.375012198392547,-4.02724729485862,5.64336688581341e-05,0.0429389677924328,165.807448816535,255.865964522707,129.50674544734,72.2075371092028,59.6038406416237,51.9319023390775,21.9245978048467,36.0834849057798,44.3852813939908,49.7379021778288,77.9010410644711,80.2740256286827,52.7382283658868,40.4086241740409,28.7235794963017,33.4111191188496,69.4271229459756,353.440697079783,202.287008375507,170.174151819647,24.06471286291,43.4827271204545,20.7451983588111
"16","LOC106013078",31.9215207644267,-1.91493518939452,0.472403137664146,-4.0536038749936,5.04345898538599e-05,0.0429389677924328,13.2645959053228,5.42745985351197,8.69821424646313,25.6526776572168,14.9009601604059,6.92425364521033,71.7532291794981,90.2087122644495,3.55082251151926,11.4779774256528,4.02936419298989,18.6142668124482,18.9857622117192,26.9390827826939,26.4256931365975,12.6420450719971,28.5876388601076,129.493358843886,100.63524537274,85.0870759098233,11.1067905521123,11.0549306238444,8.73482036160467
