"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC163A","AC164A","AC172A","AC190A","AC191A","AC192A","AC278A","AC282A","AC286A","AC304A","AC308A","AC312A","AC169A","AC170A","AC174A","AC202A","AC203A","AC204A","AC279A","AC283A","AC290A","AC305A","AC309A","AC313A"
"372","LOC106013336",12.2002985438706,-1.26326103876998,0.327079747213435,-3.86224169956217,0.000112351328678058,0.00584589332766801,21.4580744425281,41.6328341768692,22.9468247900516,7.03273710370912,5.78272603840501,4.89806666785716,11.0377687131859,15.382108909768,4.04882955897187,9.15567433197004,8.80894529888735,17.6674285514665,18.5429552306757,25.4956771496141,11.2078325602801,6.68040743057831,5.46532893576496,7.75504818832715,9.74966807906823,5.04075647478096,3.6887386961426,13.4811403323922,12.1630197964888,3.68457359511139
"373","LOC106012148",5.73240625623795,-1.82119198220758,0.47188224931962,-3.85942040590307,0.000113656267100204,0.00588216766307902,18.3926352364526,8.32656683537383,5.21518745228445,2.63727641389092,1.927575346135,1.95922666714286,4.73047230565111,2.8841454205815,0,6.10378288798003,3.91508679950549,13.018105248449,6.83161508498578,10.1982708598456,2.40167840577431,1.67010185764458,3.6435526238433,3.87752409416357,0.974966807906823,2.01630258991238,4.91831826152346,19.7723391541752,12.1630197964888,0
"374","LOC118478718",2.26469139671993,-3.53097447410662,0.914862604671564,-3.85956804450898,0.000113587626545441,0.00588216766307902,4.08725227476725,3.12246256326519,2.08607498091378,0,0,0.979613333571431,0,0,0,1.01729714799667,0.978771699876372,0,2.92783503642248,1.01982708598456,3.20223787436575,0,0,0,0,0,3.6887386961426,0.898742688826146,22.9745929489233,7.36914719022278
"375","LOC101849331",88.3380994921213,1.39241131065154,0.361030157176248,3.85677285671122,0.000114893834343701,0.00588779641961083,57.2215318467415,56.2043261387734,46.9366870705601,72.9646474509822,101.197705672088,161.636200039286,64.6497881772318,36.532508660699,145.083059196492,16.2767543679467,64.5989321918406,30.6855337999155,51.7250856434637,70.3680689329349,64.8453169559065,90.1855003128072,533.780459393044,112.448198730744,26.3241038134842,119.970004099787,70.0860352267093,39.5446783083504,50.0035258300096,36.8457359511139
"377","LOC101858170",3.74772340703146,-2.37442109099291,0.61560528554617,-3.85705117669077,0.000114763141446328,0.00588779641961083,9.19631761822632,5.20410427210865,3.12911247137067,0,0,0,1.5768241018837,4.8069090343025,1.34960985299062,3.05189144399001,0,10.2285112666385,1.95189002428165,18.3568875477221,9.60671362309725,1.67010185764458,0,0.969381023540893,1.94993361581365,0,2.45915913076173,7.18994151060917,5.40578657621726,1.84228679755569
"379","LOC101862075",9.45789539691274,-1.53294011899206,0.397705533093356,-3.85446012548241,0.00011598528417137,0.00592351229662544,21.4580744425281,24.9797005061215,10.4303749045689,3.51636855185456,0.963787673067501,4.89806666785716,12.6145928150696,12.4979634891865,0.674804926495311,7.1210800359767,12.7240320983928,10.2285112666385,6.83161508498578,19.3767146337067,8.00559468591438,3.34020371528916,0,2.90814307062268,8.7747012711614,7.05705906469334,2.45915913076173,17.0761110876968,18.9202530167604,10.1325773865563
"380","LOC101848228",3.41587189400685,-3.28127086919314,0.852442197902511,-3.84925907852394,0.000118475646637847,0.00599742556301083,4.08725227476725,27.061342214965,4.17214996182756,0,0,0.979613333571431,0,0.961381806860499,0.674804926495311,2.03459429599334,0,0,11.7113401456899,14.2775792037839,8.00559468591438,0,0.910888155960826,0,2.92490042372047,1.00815129495619,0,0.898742688826146,1.35144664405431,0.921143398777847
"381","LOC101853372",3.89899239908466,-2.45030820344887,0.636457849081242,-3.84991434544489,0.000118159138829388,0.00599742556301083,16.349009099069,12.4898502530607,7.30126243319823,1.75818427592728,0,0,0,0.961381806860499,0.674804926495311,9.15567433197004,5.87263019925823,14.877834569656,0,5.09913542992282,0.800559468591438,0.835050928822289,0,1.93876204708179,1.94993361581365,5.04075647478096,1.22957956538087,2.69622806647844,2.70289328810863,1.84228679755569
"382","LOC101854636",14.6755132236567,-1.83548466865557,0.476891275470647,-3.84885352923288,0.000118671935866561,0.00599742556301083,18.3926352364526,28.1021630693867,9.38733741411202,2.63727641389092,0,3.91845333428572,4.73047230565111,19.22763613721,1.34960985299062,32.5535087358935,11.7452603985165,33.475127781726,25.3745703156615,20.3965417196913,8.00559468591438,1.67010185764458,1.82177631192165,2.90814307062268,24.3741701976706,12.0978155394743,2.45915913076173,36.848450241872,37.8405060335208,12.8960075828899
"383","LOC101857518",6.76170066217787,-1.9473857136054,0.505765664629947,-3.85037152537873,0.000117938783632236,0.00599742556301083,6.13087841215088,15.6123128163259,11.4734123950258,0.87909213796364,0,0.979613333571431,9.46094461130221,2.8841454205815,0,4.06918859198668,3.91508679950549,8.3687819454315,3.9037800485633,3.05948125795369,3.20223787436575,4.17525464411145,1.82177631192165,4.84690511770447,2.92490042372047,3.02445388486857,3.6887386961426,22.4685672206537,29.7318261691949,15.6594377792234
"385","LOC101845809",5.79518290269472,-1.94599563021754,0.505866131512211,-3.84685890000242,0.000119641824208496,0.00601503155683024,4.08725227476725,15.6123128163259,2.08607498091378,0,0,1.95922666714286,6.30729640753481,9.61381806860499,0,4.06918859198668,6.85140189913461,12.0882405878455,10.7353951335491,11.2180979458302,7.20503521732294,2.50515278646687,0,0.969381023540893,0.974966807906823,5.04075647478096,2.45915913076173,15.2786257100445,10.8115731524345,9.21143398777847
"387","LOC101846209",2.75417228465684,-2.68949421906061,0.699631899283376,-3.84415607952614,0.000120968000781272,0.00605027551194391,3.06543920607544,3.12246256326519,0,0,0,0,0,2.8841454205815,0,8.13837718397337,0.978771699876372,4.6493233030175,6.83161508498578,12.2379250318148,4.00279734295719,0,0,0,1.94993361581365,3.02445388486857,1.22957956538087,8.08868419943532,4.05433993216294,1.84228679755569
"389","LOC101845173",2.58053273878937,-3.2379157008445,0.843124806947304,-3.84037532066931,0.000122846351310402,0.00609695891272858,10.2181306869181,20.8164170884346,7.30126243319823,0,0.963787673067501,0,0,1.922763613721,0,1.01729714799667,0,1.859729321207,4.87972506070412,2.03965417196913,0.800559468591438,0,0.910888155960826,1.93876204708179,0,0,0,1.79748537765229,2.70289328810863,2.76343019633354
"390","LOC101864602",30.539843333797,-1.13871586456785,0.296474327265396,-3.84085824587604,0.000122604902565981,0.00609695891272858,41.8943358163643,47.8777593033995,42.7645371087325,12.307289931491,26.98605484589,14.6942000035715,22.0755374263718,54.7987629910484,10.1220738974297,39.6745887718702,24.4692924969093,24.176481175691,44.893470558478,46.9120459552899,33.6234976808404,11.690713003512,13.6633223394124,15.5100963766543,7.79973446325458,34.2771440285105,4.91831826152346,47.6333625077858,77.0324587110959,33.1611623560025
"392","LOC101848848",10.0152963675153,-1.59388166680918,0.415362586244173,-3.83732603656367,0.000124381287523992,0.00612140662381416,14.3053829616854,8.32656683537383,6.25822494274134,5.27455282778184,3.85515069227,0.979613333571431,1.5768241018837,12.4979634891865,4.72363448546718,2.03459429599334,14.6815754981456,10.2285112666385,17.5670102185349,29.5749854935523,13.6095109660544,0.835050928822289,2.73266446788248,0.969381023540893,10.724634886975,8.06521035964953,7.37747739228519,25.1647952871321,27.0289328810863,11.974864184112
"393","LOC101856462",29.28720686437,-1.34098515334175,0.349466184152339,-3.83723866328991,0.000124425534430419,0.00612140662381416,44.9597750224398,36.4287299047605,45.8936495801032,10.5491056555637,13.493027422945,4.89806666785716,56.7656676678133,23.073163364652,9.44726897093436,17.2940515159434,19.5754339975275,27.895939818105,60.5085907527312,53.0310084711973,34.4240571494318,4.17525464411145,8.19799340364743,7.75504818832715,18.5243693502296,23.1874797839924,22.1324321768556,78.1906139278747,59.4636523383898,23.0285849694462
"395","LOC101850118",7.19221205743309,-1.70346784842804,0.444076475125054,-3.83597858442814,0.000125065306233035,0.00612851662644716,14.3053829616854,19.7755962340129,11.4734123950258,3.51636855185456,0.963787673067501,1.95922666714286,9.46094461130221,6.72967264802349,0.674804926495311,10.1729714799667,0.978771699876372,8.3687819454315,15.6151201942532,14.2775792037839,8.80615415450582,4.17525464411145,0,0,8.7747012711614,3.02445388486857,2.45915913076173,11.6836549547399,10.8115731524345,4.60571699388924
"397","LOC101857484",13.2412337603935,-1.25670145053081,0.328118300268716,-3.83002548014427,0.000128129990851654,0.0062353362186102,31.6762051294462,30.1838047782301,15.6455623568534,5.27455282778184,4.8189383653375,10.7757466692857,6.30729640753481,17.304872523489,2.69921970598124,14.2421600719534,16.6391188978983,24.176481175691,2.92783503642248,26.5155042355986,14.4100704346459,7.5154583594006,2.73266446788248,9.69381023540893,8.7747012711614,13.1059668344305,4.91831826152346,20.6710818430014,17.5688063727061,9.21143398777847
"398","LOC101861513",4.14684272639453,-4.76883600137591,1.24516955137949,-3.82986878862613,0.000128211604412423,0.0062353362186102,12.2617568243018,16.6531336707477,15.6455623568534,0,0.963787673067501,0,0,0,0,0,0,0,13.6632301699716,23.456022977645,15.2106299032373,1.67010185764458,0,0,0,0,0,0,0,0
"401","LOC101854790",5.95501885941176,-1.39953656693451,0.366012573576439,-3.82373904059946,0.000131443034630789,0.00633481064716562,15.3271960303772,11.449029398639,4.17214996182756,0.87909213796364,1.927575346135,3.91845333428572,1.5768241018837,4.8069090343025,2.02441477948593,6.10378288798003,9.78771699876373,13.9479699090525,5.85567007284495,8.15861668787651,7.20503521732294,6.68040743057831,1.82177631192165,8.72442921186804,2.92490042372047,1.00815129495619,2.45915913076173,5.39245613295688,12.1630197964888,4.60571699388924
"402","LOC106012217",11.7525344949539,-1.85304243764389,0.484644535371078,-3.8235083703669,0.000131566123174239,0.00633481064716562,34.7416443355217,48.9185801578213,19.8177123186809,4.3954606898182,2.8913630192025,1.95922666714286,4.73047230565111,0.961381806860499,2.69921970598124,4.06918859198668,3.91508679950549,7.438917284828,36.1099654492105,23.456022977645,27.2190219321089,7.5154583594006,10.9306578715299,10.6631912589498,7.79973446325458,4.03260517982477,2.45915913076173,8.08868419943532,5.40578657621726,1.84228679755569
"403","LOC101847155",19.3589620949573,-1.31783616370836,0.344782302494217,-3.82222682015548,0.000132251954872173,0.00633630900620245,47.0034011598234,42.6736550312909,19.8177123186809,5.27455282778184,8.67408905760751,13.71458667,12.6145928150696,36.532508660699,7.42285419144842,12.20756577596,9.78771699876373,47.4230976907785,28.3024053520839,26.5155042355986,15.2106299032373,4.17525464411145,6.37621709172578,4.84690511770447,13.6495353106955,15.1222694243429,4.91831826152346,32.3547367977413,29.7318261691949,20.2651547731126
"404","LOC106014188",2.72593319001878,-4.66279985702138,1.21981591281688,-3.82254388389943,0.000132081962777796,0.00633630900620245,6.13087841215088,20.8164170884346,2.08607498091378,0,0,0,0,0,0,0,0,0,13.6632301699716,17.3370604617376,3.20223787436575,0.835050928822289,0,0,0,0,0,0,1.35144664405431,0
"405","LOC101852314",132.124925243158,1.31483493564067,0.344216068038057,3.81979534870321,0.000133562444767063,0.00637823985140459,74.5923540145024,147.796561327886,131.422723797568,265.485825665019,456.835357033995,432.009480105001,55.1888435659296,73.0650173213979,124.838911401633,46.7956688078469,45.0234981943131,37.19458642414,78.075600971266,98.9232273405026,100.870493042521,223.793648924374,149.385657577575,201.631252896506,77.022377824639,69.5624393519772,132.794593061133,63.8107309066564,35.1376127454122,49.7417435340037
"407","LOC101850155",28.7003722492644,-1.23425778190402,0.32327731947566,-3.81795352642099,0.00013456326541733,0.00637846322345487,24.5235136486035,37.4695507591822,31.2911247137067,8.7909213796364,17.348178115215,11.7553600028572,36.2669543433252,25.9573087852335,9.44726897093436,39.6745887718702,29.3631509962912,42.773774387761,30.2542953763656,28.5551584075678,13.6095109660544,9.18556021704518,5.46532893576496,8.72442921186804,17.5494025423228,36.2934466184229,20.9028526114747,105.152894592659,45.9491858978467,52.5051737303373
"409","LOC101856559",20.8038790155503,-1.05146811517589,0.27542955428994,-3.81755733471153,0.000134779471915326,0.00637846322345487,32.698018198138,36.4287299047605,16.6885998473103,7.91182924167276,8.67408905760751,9.79613333571431,7.88412050941851,12.4979634891865,10.1220738974297,12.20756577596,14.6815754981456,14.877834569656,43.9175255463371,36.7137750954443,24.8173435263346,14.1958657899789,18.2177631192165,16.4794774001952,18.5243693502296,24.1956310789486,13.5253752191895,51.2283332630903,39.1919526775751,13.8171509816677
"410","LOC106012048",6.09265249728858,-1.5309106134999,0.401224051591982,-3.81560030468147,0.00013585225596081,0.00641355186921329,12.2617568243018,12.4898502530607,9.38733741411202,1.75818427592728,0.963787673067501,0,1.5768241018837,5.768290841163,6.0732443384578,10.1729714799667,8.80894529888735,13.9479699090525,7.8075600971266,3.05948125795369,3.20223787436575,3.34020371528916,0.910888155960826,0.969381023540893,8.7747012711614,2.01630258991238,4.91831826152346,14.3798830212183,8.10867986432588,5.52686039266708
"411","LOC101847587",8.543612703193,-1.19859231977113,0.314391109534564,-3.81242434477733,0.000137610357457545,0.00644760538072553,19.4144483051445,19.7755962340129,5.21518745228445,1.75818427592728,9.63787673067501,5.87768000142859,6.30729640753481,7.69105445488399,2.02441477948593,11.1902686279634,11.7452603985165,14.877834569656,8.78350510926743,15.2974062897684,11.2078325602801,5.01030557293374,2.73266446788248,4.84690511770447,4.87483403953411,5.04075647478096,7.37747739228519,10.7849122659138,10.8115731524345,2.76343019633354
"413","LOC106012861",9.15743598187181,-1.66692694113431,0.437107927939762,-3.81353627922308,0.000136992404882337,0.00644760538072553,38.8288966102889,23.9388796516998,7.30126243319823,3.51636855185456,2.8913630192025,1.95922666714286,4.73047230565111,12.4979634891865,3.37402463247656,4.06918859198668,8.80894529888735,13.9479699090525,21.4707902670982,16.317233375753,13.6095109660544,1.67010185764458,1.82177631192165,0.969381023540893,7.79973446325458,8.06521035964953,3.6887386961426,11.6836549547399,4.05433993216294,2.76343019633354
"414","LOC118478310",2.86679898041877,-3.43533987775894,0.901215998143244,-3.81189402411486,0.000137906004733435,0.00644760538072553,7.15269148084269,12.4898502530607,0,0.87909213796364,0,0.979613333571431,0,0.961381806860499,0,1.01729714799667,1.95754339975274,0,12.6872851578307,17.3370604617376,8.80615415450582,0.835050928822289,0.910888155960826,0.969381023540893,0,0,0,0.898742688826146,0,0.921143398777847
"415","LOC101849246",3.8693857759357,-2.31298297031791,0.607154613990463,-3.80954524106481,0.000139222630621092,0.0064934776826551,14.3053829616854,14.5714919619042,3.12911247137067,0.87909213796364,0.963787673067501,0,0,3.845527227442,0,7.1210800359767,0.978771699876372,4.6493233030175,11.7113401456899,8.15861668787651,0.800559468591438,2.50515278646687,0,0.969381023540893,0.974966807906823,3.02445388486857,2.45915913076173,6.29119882178302,0,5.52686039266708
"416","LOC100533398",1535.95968116828,1.31984250189582,0.346946076491397,3.80417186221889,0.000142279376954003,0.00661425136966745,291.216724577167,414.246700059848,948.121078825314,1467.20477826132,1251.96018731468,1353.82562699572,3781.22419631712,1718.95067066657,5327.58489468048,1264.50035495986,1498.49947251073,964.26965304583,309.374568848642,359.998961352551,762.132614099049,872.628220619292,1308.94628011571,949.024022046534,1182.63473799098,2795.60354091352,4310.90595622531,1184.54286387286,840.599812601783,1705.03643113779
"417","LOC101850008",7.08654476301181,1.41737426275451,0.372620990540542,3.80379607895517,0.000142495496029724,0.00661425136966745,6.13087841215088,3.12246256326519,0,14.9445663453819,11.56545207681,6.85729333500002,9.46094461130221,1.922763613721,7.42285419144842,4.06918859198668,1.95754339975274,0,2.92783503642248,7.13878960189194,5.60391628014006,9.18556021704518,9.10888155960826,13.5713343295725,10.724634886975,6.04890776973715,23.3620117422364,6.29119882178302,4.05433993216294,4.60571699388924
"418","LOC101853025",26.9031941709707,-1.10107442091742,0.289811433869198,-3.79927874555276,0.000145117801496287,0.00668278371912004,29.6325789920626,33.3062673414953,12.5164498854827,15.8236584833455,12.5292397498775,15.6738133371429,29.9596579357903,46.146326729304,8.77246404443905,46.7956688078469,29.3631509962912,46.493233030175,25.3745703156615,41.8129105253671,26.4184624635174,11.690713003512,6.37621709172578,7.75504818832715,20.4743029660433,18.1467233092114,13.5253752191895,66.5069589731348,41.8948459656837,38.6880227486696
"420","LOC101858239",76.3789346370512,-1.23557908604689,0.325126091713695,-3.80030738085128,0.000144516714842375,0.00668278371912004,99.1158676631059,79.1023849360514,71.9695868415255,17.5818427592728,16.3843904421475,17.6330400042858,86.7253256036036,102.867853334073,51.959979340139,141.404303571537,152.688385180714,130.18105248449,80.0274909955477,76.4870314488422,62.4436385501321,15.8659676476235,13.6633223394124,23.2651445649814,59.4729752823162,83.6765574813639,59.0198191382815,146.495058278662,121.630197964888,123.433215436231
"421","LOC101859022",4.25836011571962,-1.73528649099289,0.456789284013943,-3.79887740742167,0.000145352962685965,0.00668278371912004,3.06543920607544,8.32656683537383,5.21518745228445,0.87909213796364,1.927575346135,0.979613333571431,1.5768241018837,0.961381806860499,2.69921970598124,7.1210800359767,10.7664886986401,14.877834569656,1.95189002428165,2.03965417196913,3.20223787436575,1.67010185764458,0.910888155960826,1.93876204708179,5.84980084744094,4.03260517982477,0,10.7849122659138,4.05433993216294,7.36914719022278
"422","LOC106013557",4.33709010612088,-3.66852185357985,0.966038193050157,-3.79749152773857,0.000146167770881936,0.00670432078955153,14.3053829616854,23.9388796516998,4.17214996182756,0.87909213796364,0.963787673067501,0,0,0,0,0,0,0,22.446735279239,12.2379250318148,16.0111893718288,0.835050928822289,2.73266446788248,0,1.94993361581365,0,0,2.69622806647844,0,0.921143398777847
"423","LOC101848383",124.145246433573,1.0148673044331,0.267760897161244,3.79019982078248,0.000150526143635745,0.00687166046276762,94.0068023196468,180.062007814959,94.9164116315771,104.611964417673,191.793746940433,227.270293388572,192.372540429812,131.709307539888,223.360430669948,34.5881030318868,68.5140189913461,33.475127781726,81.9793810198293,123.399077404132,114.480004008576,92.6906530992741,216.791381118677,92.0911972363848,128.695618643701,254.05412632896,137.712911322657,29.6585087312628,62.1665456264984,69.0857549083385
"425","LOC101855350",8.83089797380898,-1.38396171619228,0.365308354181929,-3.78847540810154,0.000151574593046573,0.00690324193649284,14.3053829616854,10.4082085442173,4.17214996182756,1.75818427592728,3.85515069227,4.89806666785716,6.30729640753481,9.61381806860499,3.37402463247656,16.2767543679467,9.78771699876373,20.457022533277,15.6151201942532,10.1982708598456,2.40167840577431,3.34020371528916,2.73266446788248,5.81628614124536,9.74966807906823,4.03260517982477,3.6887386961426,28.7597660424367,14.8659130845975,5.52686039266708
"426","LOC101848325",5.12218408860989,-1.7792322814951,0.47017653627338,-3.78417922680127,0.000154216665061713,0.00699067393193094,22.4798875112199,6.24492512653037,2.08607498091378,0.87909213796364,0,1.95922666714286,1.5768241018837,7.69105445488399,2.02441477948593,4.06918859198668,4.89385849938186,3.719458642414,15.6151201942532,9.17844377386107,11.2078325602801,1.67010185764458,3.6435526238433,0.969381023540893,1.94993361581365,4.03260517982477,1.22957956538087,6.29119882178302,6.75723322027157,2.76343019633354
"427","LOC101861063",27.6878504068204,-1.49862105808089,0.395961956002373,-3.78476021588274,0.000153856849870516,0.00699067393193094,40.8725227476725,19.7755962340129,14.6025248663965,2.63727641389092,5.78272603840501,17.6330400042858,28.3828338339066,29.8028360126755,6.0732443384578,32.5535087358935,18.5966622976511,47.4230976907785,43.9175255463371,33.6542938374906,28.8201408692918,7.5154583594006,6.37621709172578,4.84690511770447,20.4743029660433,40.3260517982477,4.91831826152346,72.7981577949179,85.1411385754218,51.5840303315594
"430","LOC101852147",4.75288333961362,-1.47832974966924,0.391076973014938,-3.78015033273966,0.000156733695038965,0.00705520325854467,4.08725227476725,3.12246256326519,6.25822494274134,2.63727641389092,0.963787673067501,2.93884000071429,1.5768241018837,1.922763613721,0.674804926495311,3.05189144399001,5.87263019925823,7.438917284828,10.7353951335491,11.2180979458302,5.60391628014006,0.835050928822289,2.73266446788248,5.81628614124536,5.84980084744094,4.03260517982477,0,8.08868419943532,12.1630197964888,6.44800379144493
"431","LOC101858410",304.413432586258,1.00044795713673,0.264754946665939,3.77876964995509,0.000157605128485621,0.00707796952892732,285.085846165016,153.000665599994,216.951798015033,442.183345395711,371.058254130988,329.150080080001,217.601726059951,164.396288973145,290.166118392984,180.061595195411,181.072764477129,154.357533660181,216.659792695263,237.619711034403,246.572316326163,471.803774784593,1228.78812239115,569.996041842045,186.218660310203,283.29051388269,316.001948302882,119.532777613877,168.930830506789,275.421876234576
"432","LOC101856277",6.8615862275856,-1.35751931426727,0.35936416129107,-3.77755897914298,0.000158373007216607,0.00709338858744471,8.17450454953451,26.0205213605432,10.4303749045689,0.87909213796364,9.63787673067501,2.93884000071429,1.5768241018837,5.768290841163,2.69921970598124,8.13837718397337,9.78771699876373,5.579187963621,6.83161508498578,10.1982708598456,8.00559468591438,6.68040743057831,1.82177631192165,2.90814307062268,2.92490042372047,3.02445388486857,4.91831826152346,9.88616957708761,12.1630197964888,3.68457359511139
"434","LOC101857465",73.7817203268557,-1.14197846501734,0.302490065769243,-3.7752594026956,0.000159841238712189,0.00712877192744961,78.6796062892696,82.2248474993166,62.5822494274134,27.2518562768729,26.98605484589,27.4291733400001,59.9193158715807,127.863780312446,22.9433675008406,95.6259319116871,112.558745485783,171.095097551044,103.450171286927,73.4275501908886,49.6346870526691,30.8968843664247,33.7028617705506,25.2039066120632,66.2977429376639,84.6847087763201,19.6732730460938,177.951052387577,135.144664405431,75.5337586997834
"435","LOC101860554",3356.28596395692,1.15974054142133,0.307270265834108,3.77433377184456,0.000160435842492255,0.00713884176386228,1203.69579491896,3448.23949069919,1559.34104823305,4229.31227574307,5112.89360562309,5152.76613458573,6403.48267774971,3969.545480527,8642.22669362545,2831.13796287473,3385.57130987237,2174.95344115159,584.591062272354,804.64357084182,706.093451297648,1761.95745981503,2062.25078509531,3239.67138067366,2609.98614476656,5442.00069017352,7018.44015919398,2897.5464287755,2667.75567536322,2642.76041109364
"436","LOC118478514",7.02851198802481,-1.58777368297697,0.420759155439588,-3.77359271319514,0.000160913380962477,0.00714366835300393,14.3053829616854,14.5714919619042,14.6025248663965,4.3954606898182,1.927575346135,4.89806666785716,1.5768241018837,7.69105445488399,0.674804926495311,9.15567433197004,6.85140189913461,6.5090526242245,18.5429552306757,9.17844377386107,3.20223787436575,0.835050928822289,1.82177631192165,2.90814307062268,1.94993361581365,12.0978155394743,1.22957956538087,13.4811403323922,13.5144664405431,2.76343019633354
"439","LOC106012811",6.73648917843032,-1.83395274773646,0.48666465696805,-3.76841161871524,0.000164289633470279,0.00724371331537749,22.4798875112199,7.2857459809521,11.4734123950258,1.75818427592728,1.927575346135,2.93884000071429,1.5768241018837,3.845527227442,0.674804926495311,4.06918859198668,1.95754339975274,2.7895939818105,30.2542953763656,16.317233375753,16.0111893718288,3.34020371528916,3.6435526238433,5.81628614124536,0.974966807906823,2.01630258991238,7.37747739228519,7.18994151060917,1.35144664405431,4.60571699388924
"440","LOC101846495",8.96735441716169,-1.47430096415805,0.39129903682865,-3.76770915693219,0.000164752489313991,0.00724761177991277,22.4798875112199,17.6939545251694,11.4734123950258,0.87909213796364,0.963787673067501,2.93884000071429,9.46094461130221,8.65243626174449,4.04882955897187,2.03459429599334,7.83017359901098,11.158375927242,6.83161508498578,13.2577521177993,13.6095109660544,3.34020371528916,0,2.90814307062268,11.6996016948819,7.05705906469334,6.14789782690433,18.8735964653491,16.2173597286518,15.6594377792234
"441","LOC101845146",23.6324357556077,-1.24566799331028,0.33073579420687,-3.76635373349136,0.000165649054649129,0.00725666774771416,36.7852704729053,32.2654464870736,22.9468247900516,9.67001351760005,15.42060276908,9.79613333571431,15.768241018837,20.1890179440705,8.09765911794373,9.15567433197004,8.80894529888735,31.615398460519,29.2783503642247,37.7336021814288,20.0139867147859,6.68040743057831,12.7524341834516,17.4488584237361,15.5994689265092,32.2608414385981,4.91831826152346,87.1780408161362,45.9491858978467,36.8457359511139
"448","LOC101856601",6.19092157291923,-1.50280527255701,0.400306755073657,-3.75413418212364,0.000173941671651404,0.00751521204572452,6.13087841215088,5.20410427210865,5.21518745228445,0.87909213796364,6.74651371147251,0.979613333571431,4.73047230565111,4.8069090343025,2.69921970598124,3.05189144399001,5.87263019925823,10.2285112666385,17.5670102185349,7.13878960189194,6.4044757487315,4.17525464411145,4.55444077980413,1.93876204708179,3.89986723162729,3.02445388486857,0,13.4811403323922,24.3260395929776,5.52686039266708
"451","LOC118478289",3.07244876633838,-1.83626107726439,0.489931973747833,-3.74799191654618,0.000178255997738857,0.00763345816865777,5.10906534345907,5.20410427210865,4.17214996182756,0,0.963787673067501,0.979613333571431,3.1536482037674,1.922763613721,0,2.03459429599334,1.95754339975274,8.3687819454315,6.83161508498578,5.09913542992282,3.20223787436575,0.835050928822289,0,0.969381023540893,0.974966807906823,5.04075647478096,2.45915913076173,6.29119882178302,5.40578657621726,2.76343019633354
"453","LOC118477737",4.11955429893123,-1.51841820585252,0.405296357005542,-3.74643931436018,0.00017936236858945,0.0076638808088684,3.06543920607544,8.32656683537383,4.17214996182756,0,1.927575346135,2.93884000071429,1.5768241018837,4.8069090343025,2.69921970598124,5.08648573998335,10.7664886986401,9.298646606035,3.9037800485633,6.11896251590738,2.40167840577431,1.67010185764458,1.82177631192165,3.87752409416357,0.974966807906823,3.02445388486857,0,8.98742688826146,4.05433993216294,7.36914719022278
"455","LOC101852509",6.41373461170089,-1.19091185325629,0.318107361220016,-3.74374188855254,0.000181299898621318,0.00767886397749283,2.04362613738363,11.449029398639,9.38733741411202,6.15364496574548,0.963787673067501,4.89806666785716,4.73047230565111,2.8841454205815,4.72363448546718,5.08648573998335,8.80894529888735,11.158375927242,14.6391751821124,12.2379250318148,7.20503521732294,4.17525464411145,4.55444077980413,1.93876204708179,4.87483403953411,3.02445388486857,3.6887386961426,9.88616957708761,10.8115731524345,4.60571699388924
"456","LOC101852853",19.1409438154258,-1.34393480779356,0.358942384820865,-3.74415188795348,0.000181004137955728,0.00767886397749283,37.8070835415971,33.3062673414953,36.5063121659912,7.91182924167276,10.6016644037425,7.83690666857145,25.2291856301392,19.22763613721,2.02441477948593,9.15567433197004,21.5329773972802,26.036210496898,23.4226802913798,55.0706626431664,21.6151056519688,2.50515278646687,2.73266446788248,5.81628614124536,10.724634886975,26.211933668861,11.0662160884278,16.1773683988706,25.677486237032,21.1862981718905
"457","LOC118477155",1.92836147727718,-3.08088157098627,0.822718089617992,-3.74475972980829,0.000180566494646823,0.00767886397749283,6.13087841215088,3.12246256326519,3.12911247137067,0,0,0,0,0,0.674804926495311,2.03459429599334,0,0.9298646606035,6.83161508498578,10.1982708598456,4.00279734295719,0.835050928822289,0,0,2.92490042372047,0,0,0,2.70289328810863,2.76343019633354
"458","LOC101848672",11.3259306969551,-2.17826467317389,0.581931703097888,-3.74316206107691,0.000181718943644583,0.00767980758337237,26.5671397859871,13.5306711074825,8.34429992365513,0,0,0,15.768241018837,10.5751998754655,2.69921970598124,13.2248629239567,12.7240320983928,29.755669139312,14.6391751821124,23.456022977645,13.6095109660544,1.67010185764458,0,0,11.6996016948819,8.06521035964953,0,35.9497075530459,17.5688063727061,11.974864184112
"459","LOC101850871",21.5373631697494,-2.27384412351387,0.607686366588003,-3.74180539260886,0.000182702977220665,0.00768490940088235,64.3742233275842,47.8777593033995,27.1189747518792,0.87909213796364,0.963787673067501,0,11.0377687131859,24.0345451715125,2.69921970598124,29.5016172919035,21.5329773972802,42.773774387761,23.4226802913798,62.2094522450584,28.8201408692918,0.835050928822289,0.910888155960826,0,34.1238382767388,11.0896642445181,2.45915913076173,62.9119882178302,8.10867986432588,9.21143398777847
