"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC190Pp","AC191Pp","AC192Pp","AC196Pp","AC197Pp","AC198Pp","AC202Pp","AC203Pp","AC204Pp","AC208Pp","AC209Pp","AC210Pp"
"1","LOC101862321",4491.17857950485,0.274586877675365,0.0498741600127374,5.5055940311624,3.67925510640705e-08,0.000313362157412689,4200.60080971168,4164.4041682098,4150.22463842324,4858.02040587323,4637.0890290755,5068.74864980322,4011.12652403835,3960.48706627103,3902.63439660565,4791.22718231732,5075.91015761301,5073.66992611616
"2","LOC101847394",77.4842135733524,-0.867275749547547,0.170105022384453,-5.09847232839148,3.42405574281149e-07,0.00145813413807627,79.3343787951434,113.36077088604,107.176130772468,59.4661503591777,38.2291207833764,61.0202485931367,98.7479774992148,119.45021865621,83.4409963398201,53.7828013235772,62.9877169000019,52.8140519720627
"3","LOC101862956",7163.06518528137,0.315497480381054,0.0680048431523774,4.63933840232708,3.49526317887939e-06,0.00992305216483858,6590.93533964327,6470.11947038246,5933.45302702048,7882.29890985427,7469.14362548725,7570.57884212183,6106.05262519938,6745.10179659606,6450.41329332067,8616.18708661783,7485.64024130165,8636.85796583132
"4","LOC101848631",22.4945259307738,-1.2192003093777,0.270409504916832,-4.50871839639175,6.52204088447016e-06,0.0138870555532581,34.0004480550614,23.5277071650271,43.3265209505723,15.7767337687614,10.332194806318,17.2890704347221,31.011761528679,26.3009655756792,28.9922105926493,13.6735935568417,8.09842074428595,17.6046839906876
"5","LOC101857950",333.371281416394,0.353550398760116,0.0801051956005907,4.41357637428338,1.01676825331983e-05,0.01731963042705,292.609916595074,281.263044745552,298.724960238156,383.495990071432,381.257988353133,370.189508131696,305.221021361209,303.556977685964,277.193818349233,404.738369282513,353.631039167153,348.572743015614
"6","LOC100533349",161.385196368717,-0.549797834815723,0.128195201497655,-4.288755182664,1.79677285799954e-05,0.0185716120512812,191.638889037619,163.624508920416,164.18471097059,135.922629392406,144.650727288451,118.989484756617,224.427221589125,188.490253292368,217.795142988683,144.028518798732,117.877013055718,124.993256333882
"7","LOC100533392",232.774151359136,-0.560075608791509,0.129290539293727,-4.33191486284319,1.47818103639241e-05,0.0185716120512812,220.487754054035,295.165780797613,304.045761056648,211.165513520345,193.212042878146,231.87694465392,282.370249708499,273.968391413325,289.214978838868,164.994695585889,171.866484684291,154.921219118051
"8","LOC101857727",53.5250228974571,-0.756661449534841,0.177240728434125,-4.2691172408269,1.96248101986064e-05,0.0185716120512812,57.6977300328315,74.8608864341772,63.0894954192544,47.3302013062843,35.129462341481,50.8502071609473,79.977700784488,69.0400346361579,60.1058024481755,39.1976348629461,35.0931565585725,29.9279627841689
"9","LOC101858137",115.987033365757,1.33727204805306,0.311711388672403,4.29009685449281,1.78595212406234e-05,0.0185716120512812,21.6366487623118,39.5693256866365,74.4912114588787,116.505110907777,111.587703908234,151.533617339623,73.4489088837135,73.4235288987711,110.311825669593,199.634465929888,194.362097862863,225.339955080801
"10","LOC101846762",24.758361711893,-0.975744226821079,0.23360423406493,-4.17691156466742,2.954938427141e-05,0.0251672105839599,34.0004480550614,28.8749133388969,31.1646905083064,14.5631388634721,18.5979506513723,17.2890704347221,39.988850392244,26.3009655756792,36.0634814689053,20.0546038833678,12.5975433800004,17.6046839906876
"11","LOC101846927",443.752235258968,-0.548144283111929,0.135152614403708,-4.05574309849897,4.99751644794075e-05,0.038694406897374,541.946535665525,589.262120360452,611.892094126503,368.93285120796,355.427501337338,388.495582709637,543.52192573948,486.567863150065,389.627025281702,413.854098320408,281.645076995723,353.85414821282
