"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC164Pp","AC167Pp","AC172Pp","AC177Pp","AC181Pp","AC182Pp","AC163A","AC164A","AC172A","AC177A","AC181A","AC182A"
"1","LOC101849343",720.397260310052,3.52842531364616,0.415551384967483,8.49094827086729,2.04957791084961e-17,3.52260955537723e-13,236.278952380339,102.625852157872,79.6729305587641,2854.44958014153,1334.42923384817,512.642246924727,72.6530857933568,130.933013019796,68.4963539742252,1755.3415245699,788.322409085128,708.921941266809
"2","LOC101859366",265.276159039474,-3.23137490351405,0.409739706297671,-7.88640899050796,3.11006176905705e-15,2.67263158123918e-11,268.275060515177,336.049359026758,619.990058221369,75.9620327225593,44.3560279041292,58.8777234091766,1058.97376565468,117.270437748165,476.212746677947,47.8932014952448,30.7638013301513,48.6896937683248
"3","LOC101847529",181.594086905736,-1.58061659661211,0.209483315153606,-7.5453102098041,4.51212172055768e-14,2.5849945337075e-10,396.259493054527,286.74870455876,258.095408852334,89.2749662924924,74.9679344858522,80.1955198159474,176.12869283238,305.130847733089,209.838036778182,119.176106046307,86.9077387576775,96.405593661283
"4","LOC101850166",26.9265433340304,-1.92057671913582,0.256610975092105,-7.48439040242322,7.18799886814199e-14,3.08850341366891e-10,43.071684027666,38.2331606078347,37.0310804005523,10.9635923517096,9.37099181073153,17.2572637578621,46.2337818684998,42.1262737541951,48.9259671244466,6.68277230166206,11.5364254988068,11.6855265043979
"5","LOC101850384",1109.24849786215,1.01912162473945,0.141254506361994,7.21479017545635,5.40172026158954e-13,1.85678732271879e-09,841.743767854958,860.246113676281,678.342063701027,1481.65119495961,1485.61456839464,1299.37044765079,810.191987028948,642.14103776665,566.453974929704,1643.96198620887,1730.46382482101,1270.80100735328
"6","LOC101852103",114.696907261073,-1.30518923774364,0.182932533741972,-7.1348120044334,9.6919532485816e-13,2.40048060952039e-09,166.133638392426,152.932642431339,164.956630875188,54.817961758548,45.6054934788934,58.8777234091766,130.995715294083,173.059286773991,190.267649928403,74.624290701893,82.2931685581548,81.7986855307856
"7","LOC101857824",95.3362781152427,1.1164474426113,0.156505184736875,7.13361314187982,9.7767872616761e-13,2.40048060952039e-09,84.9127485116844,53.3251976898747,54.9855436250626,137.828018135778,122.447626326892,115.725180493899,56.1410208403211,54.6503010865234,58.7111605493359,144.793399869345,126.13158545362,134.383554800576
"8","LOC101855088",722.216118609886,1.45058922866176,0.208728712972212,6.94963911771392,3.66221824342829e-12,7.86781811872525e-09,515.629588788344,406.478865409611,350.673109853715,1160.5745618024,1190.74069275029,857.787522081969,483.253100958843,303.992299793786,263.112978758135,957.864029904895,1412.05848105395,764.428192162699
"9","LOC101852961",33.9724202342254,-2.87726830493846,0.439437498316969,-6.54761670535242,5.84625316091872e-11,1.0047955307671e-07,146.443725694064,34.2086173859574,44.8861580612756,4.69868243644697,6.87206066120312,13.1967311089534,31.9233255758689,55.788849025826,45.6642359828168,4.45518153444137,10.767330465553,8.76414487829846
"10","LOC101857906",651.797923625258,0.600745037650333,0.0916845884692596,6.55230118474877,5.66571238093626e-11,1.0047955307671e-07,604.234195930972,467.85314954324,522.92374141386,808.173379068879,752.803008795433,734.95640945248,514.075622204509,515.762216504065,483.823452675083,858.736240763575,786.015123985367,772.218543165631
