contrast	gene	log2FoldChange
60.Control.71.Control	LOC101857022	1.1875584923145992
60.Control.71.Control	LOC101857405	1.5538310414084513
60.Control.71.Control	LOC101859173	-0.5967101679967164
60.Control.71.Control	LOC101851267	0.7264980292484008
60.Control.71.Control	LOC101854170	0.7092725510971003
60.Control.71.Control	LOC101855339	-0.5979555108723755
60.Control.71.Control	LOC101858269	1.1247625692901353
60.Control.71.Control	LOC101859014	0.8086856534917173
60.Control.71.Control	LOC100533261	0.7570607233856073
60.Control.71.Control	LOC101846884	-3.4804347931413973
60.Control.71.Control	LOC101848818	0.938698324524375
60.Control.71.Control	LOC101854573	-1.1774745721357045
60.Control.71.Control	LOC101855491	-1.3668099731632601
60.Control.71.Control	LOC101860737	-4.8971231593294755
60.Control.71.Control	LOC100533273	1.1991691836207048
60.Control.71.Control	LOC101855492	-4.899921876045449
60.Control.71.Control	LOC101860098	1.2560590934651052
60.Control.71.Control	LOC101860814	-0.8578376990894504
60.Control.71.Control	LOC106011808	0.7147499166660353
60.Control.71.Control	LOC101855189	1.6546477659742265
60.Control.71.Control	LOC101856024	2.5129254336366613
60.Control.71.Control	LOC101859857	0.861729229859442
60.Control.71.Control	LOC101845466	-8.945410014112207
60.Control.71.Control	LOC101851949	-3.4535865556919654
60.Control.71.Control	LOC101847875	2.1529137467539816
60.Control.71.Control	LOC101854498	0.49695277510005076
60.Control.71.Control	LOC101856344	-5.158546386220032
60.Control.71.Control	LOC101857408	1.1088687073586183
60.Control.71.Control	LOC101858271	-1.0455338679693664
60.Control.71.Control	LOC101859858	0.734914764274277
60.Control.71.Control	LOC101849696	1.8477458553137127
60.Control.71.Control	LOC101853237	0.8488399981078409
60.Control.71.Control	LOC101853462	1.045711057188419
60.Control.71.Control	LOC101855190	1.0771742232120864
60.Control.71.Control	LOC101856805	1.119844821582897
60.Control.71.Control	LOC101861731	-1.462536100142992
60.Control.71.Control	LOC101861955	-1.4470475086683416
60.Control.71.Control	LOC101862416	1.0987578711978505
60.Control.71.Control	LOC101845851	1.1683774606858208
60.Control.71.Control	LOC101851042	1.0852195387209396
60.Control.71.Control	LOC101857486	1.6879782155388878
60.Control.71.Control	LOC106010962	-0.9109063235366069
60.Control.71.Control	LOC101864226	0.5977431914649469
60.Control.71.Control	LOC101846138	0.6887771573187524
60.Control.71.Control	LOC101851868	-1.2078768815536596
60.Control.71.Control	LOC106011865	7.529217259734564
60.Control.71.Control	LOC101855645	-1.6493243290581243
60.Control.71.Control	LOC101858631	1.3654571803088607
60.Control.71.Control	LOC101845098	1.135261465881198
60.Control.71.Control	LOC101852477	0.7590847019708999
60.Control.71.Control	LOC101856661	0.995839730142273
60.Control.71.Control	LOC101859411	-2.1110621032417063
60.Control.71.Control	LOC101847039	1.333202985337828
60.Control.71.Control	LOC101846583	0.7667755025106765
60.Control.71.Control	LOC101853090	1.3312598599027803
60.Control.71.Control	LOC101864525	0.8489036814312508
60.Control.71.Control	LOC101862418	3.2461974220643035
60.Control.71.Control	LOC101850479	0.8699491846685281
60.Control.71.Control	LOC101852478	0.8923229784157537
60.Control.71.Control	LOC101863986	0.6366622942107998
60.Control.71.Control	LOC101846427	0.9178968073280136
60.Control.71.Control	LOC101854259	0.885976265872244
60.Control.71.Control	LOC101852855	-0.6973273579853213
60.Control.71.Control	LOC101858273	-2.9686239179178733
60.Control.71.Control	LOC101862730	1.1536031818912837
60.Control.71.Control	LOC101858862	0.8555518673844932
60.Control.71.Control	LOC101849699	-5.834394545915111
60.Control.71.Control	LOC101850652	1.0451289946304403
60.Control.71.Control	LOC101853463	-3.7320209937710165
60.Control.71.Control	LOC101856966	1.217885780536487
60.Control.71.Control	LOC101860575	0.797384914636985
60.Control.71.Control	LOC101860102	0.8041216004699209
60.Control.71.Control	LOC101859486	-2.2345521455088555
60.Control.71.Control	LOC101857802	-1.3510063250100908
60.Control.71.Control	LOC101847589	0.9376145848650089
60.Control.71.Control	LOC101850568	1.2933619798657807
60.Control.71.Control	LOC101845100	-1.9462733722693588
60.Control.71.Control	LOC101856185	-1.7005255121638887
60.Control.71.Control	LOC101863676	-1.7471135101540363
60.Control.71.Control	LOC101859938	1.4128226419007617
60.Control.71.Control	LOC101857027	-0.9734755007405269
60.Control.71.Control	LOC101857575	-2.0186718370834
60.Control.71.Control	LOC101858186	-4.618396117833254
60.Control.71.Control	LOC101845101	-1.4724522838089402
60.Control.71.Control	LOC101850958	0.7676471059798348
