contrast	gene	log2FoldChange
Hyp_T2h.Control	LOC101863579	-0.6282955949371973
Hyp_T2h.Control	LOC101858178	-0.7920202068901667
Hyp_T2h.Control	LOC101847255	-1.1912859515096488
Hyp_T2h.Control	LOC101863101	-2.112562575415192
Hyp_T2h.Control	LOC101852403	0.6123647787035781
Hyp_T2h.Control	LOC101847818	-2.079148284485334
Hyp_T2h.Control	LOC101846811	-0.6645808750321756
Hyp_T2h.Control	LOC106011630	-3.1887517601692266
Hyp_T2h.Control	LOC101861121	-1.2822391034265448
Hyp_T2h.Control	LOC101854164	0.4012924528063943
Hyp_T2h.Control	LOC101845166	-0.7498811144072914
Hyp_T2h.Control	LOC101850715	0.7027202767017684
Hyp_T2h.Control	LOC101853550	-0.7717864451370947
Hyp_T2h.Control	LOC101854496	-0.561101366851138
Hyp_T2h.Control	LOC101847491	-1.0191639174752074
Hyp_T2h.Control	LOC118477621	0.6996617453839444
Hyp_T2h.Control	LOC101860494	-0.816016552276869
Hyp_T2h.Control	LOC101855017	-1.2066409530960254
Hyp_T2h.Control	LOC101860016	-1.030146837752936
Hyp_T2h.Control	LOC101850166	-1.4490150884795607
Hyp_T2h.Control	LOC101854325	-1.3742397937420792
Hyp_T2h.Control	LOC101847107	-0.9657839585143112
Hyp_T2h.Control	LOC101847653	-1.09015073120134
Hyp_T2h.Control	LOC101860808	0.676071529528465
Hyp_T2h.Control	LOC100533298	-1.0979533136758548
Hyp_T2h.Control	LOC101854569	1.2470783017834786
Hyp_T2h.Control	LOC101857567	-0.8272239866555406
Hyp_T2h.Control	LOC101846211	0.5355894656616407
Hyp_T2h.Control	LOC101854864	0.7068608785894434
Hyp_T2h.Control	LOC101845999	0.8050075765204525
Hyp_T2h.Control	LOC101852926	0.7322783586838858
Hyp_T2h.Control	LOC101857022	-0.7735053828146761
Hyp_T2h.Control	LOC101858106	0.6275600455779653
Hyp_T2h.Control	LOC100533261	-1.344006280946912
Hyp_T2h.Control	LOC101859329	-0.5462750997831166
Hyp_T2h.Control	LOC101860495	0.5297080936980605
Hyp_T2h.Control	LOC101858029	1.1352973413345568
Hyp_T2h.Control	LOC100533273	-1.0252791459022732
Hyp_T2h.Control	LOC101848355	-0.6337707449247069
Hyp_T2h.Control	LOC101855189	-0.7410283491094007
Hyp_T2h.Control	LOC101855423	0.6397085260179948
Hyp_T2h.Control	LOC101847822	-1.462294647738365
Hyp_T2h.Control	LOC101848521	-2.1182642005204397
Hyp_T2h.Control	LOC101849696	-1.0129409558461904
Hyp_T2h.Control	LOC101851042	-0.7423034709673616
Hyp_T2h.Control	LOC101857486	-1.0375044298559437
Hyp_T2h.Control	LOC106011865	-7.865446499404468
Hyp_T2h.Control	LOC101845098	-0.6319926404294344
Hyp_T2h.Control	LOC101856661	-1.459572064834997
Hyp_T2h.Control	LOC101863438	-1.2842824929913348
Hyp_T2h.Control	LOC100533434	0.6373553539399969
Hyp_T2h.Control	LOC101862418	-3.0173365501922293
Hyp_T2h.Control	LOC101854087	-0.8006192840518164
Hyp_T2h.Control	LOC101857951	0.6770962273647054
Hyp_T2h.Control	LOC101849698	-1.2481115748740657
Hyp_T2h.Control	LOC101845697	0.6917006331424255
Hyp_T2h.Control	LOC100533371	-1.2121412807394163
Hyp_T2h.Control	LOC118477797	-0.9117204370949187
Hyp_T2h.Control	LOC106011952	-1.342013213820161
Hyp_T2h.Control	LOC106011957	-0.49752400065106467
Hyp_T2h.Control	LOC101854089	-0.6153220772597738
Hyp_T2h.Control	LOC101845852	-0.8778177442005011
Hyp_T2h.Control	LOC101853857	-2.4488678136279254
Hyp_T2h.Control	LOC101862586	-1.5456272067882213
Hyp_T2h.Control	jnk	1.0141989191706708
Hyp_T2h.Control	LOC101855732	0.9282352459446109
Hyp_T2h.Control	LOC101851417	-1.4681396647848983
Hyp_T2h.Control	LOC101852415	1.4144741615733776
Hyp_T2h.Control	LOC101849543	-0.9295237065835177
Hyp_T2h.Control	LOC101853625	-1.764650648559014
Hyp_T2h.Control	LOC101855956	1.436220567211932
Hyp_T2h.Control	LOC101859105	0.786035331195301
Hyp_T2h.Control	LOC101848208	-0.7605618075046033
Hyp_T2h.Control	LOC101852099	-0.8894319164195085
Hyp_T2h.Control	LOC101853796	-0.7258411291174345
Hyp_T2h.Control	LOC101862656	-1.041584308467346
Hyp_T2h.Control	LOC101855649	-1.1802690985037423
Hyp_T2h.Control	LOC101855110	0.9537087935660155
Hyp_T2h.Control	LOC101863907	0.5996075828807234
Hyp_T2h.Control	LOC101860580	-1.623209970863056
Hyp_T2h.Control	LOC101861445	-1.17869020891067
Hyp_T2h.Control	LOC101864155	-0.8676896144264382
Hyp_T2h.Control	LOC101855030	-1.2272008911633945
Hyp_T2h.Control	LOC101858637	-1.09913211632425
Hyp_T2h.Control	LOC101862956	-0.463051977529615
Hyp_T2h.Control	LOC101845107	0.5591092815339471
Hyp_T2h.Control	LOC101847119	-0.723465363277841
Hyp_T2h.Control	LOC101847733	-2.0140483327980037
Hyp_T2h.Control	LOC100533404	-1.960434614747966
Hyp_T2h.Control	LOC101852936	-0.884509148715544
Hyp_T2h.Control	LOC101854727	-1.0282470424252526
Hyp_T2h.Control	LOC101859417	-0.8043644049775529
Hyp_T2h.Control	LOC101856905	0.722001335740283
Hyp_T2h.Control	LOC101859868	0.6795977201265588
Hyp_T2h.Control	LOC101850729	0.5664617766616366
Hyp_T2h.Control	LOC101853328	-1.528621752385152
Hyp_T2h.Control	LOC101860747	0.4948775903374689
Hyp_T2h.Control	LOC101852186	-2.1744862916807803
Hyp_T2h.Control	LOC101860259	-0.9525217681696477
Hyp_T2h.Control	LOC101851423	2.4257714291379004
Hyp_T2h.Control	LOC101859649	-1.521890332166808
Hyp_T2h.Control	LOC101845703	-0.7368664545527345
Hyp_T2h.Control	LOC101853947	-0.5559051809980566
Hyp_T2h.Control	LOC101859252	-0.9245440470171021
Hyp_T2h.Control	LOC101859650	-1.2271942764482913
Hyp_T2h.Control	LOC101852775	-0.5442436968861216
Hyp_T2h.Control	LOC101859794	-0.9957129076378054
Hyp_T2h.Control	LOC101852636	-0.8053053212813764
Hyp_T2h.Control	LOC101857656	-0.5958216408129736
Hyp_T2h.Control	LOC101862120	-1.0830717806046704
Hyp_T2h.Control	LOC101853244	-0.8621777709021095
Hyp_T2h.Control	LOC101857957	-0.8177611031355979
Hyp_T2h.Control	LOC106012260	-2.5294240556787897
Hyp_T2h.Control	LOC101852778	-0.9636666090809172
Hyp_T2h.Control	LOC100885790	-1.249590699840495
Hyp_T2h.Control	LOC101857191	-1.0980190156287357
Hyp_T2h.Control	LOC101861055	0.881615993016201
Hyp_T2h.Control	LOC101862359	-1.3779988293171215
Hyp_T2h.Control	LOC118477172	-1.2944666439371706
Hyp_T2h.Control	LOC101846366	-0.5648452584907273
Hyp_T2h.Control	LOC101852703	-0.9385101962117856
Hyp_T2h.Control	LOC101852940	-0.904553871279297
Hyp_T2h.Control	LOC118477992	-1.4435501593762805
Hyp_T2h.Control	LOC101862195	1.1206069088695068
Hyp_T2h.Control	LOC101860509	0.7626394080073022
Hyp_T2h.Control	LOC101859113	-1.8252968519982253
Hyp_T2h.Control	LOC101845941	0.7550216449175632
Hyp_T2h.Control	LOC101851132	0.5338222364403352
Hyp_T2h.Control	LOC101846012	0.857546944613021
