contrast	gene	log2FoldChange
Hyp_T2h.Control	LOC101854481	-3.4389171434189256
Hyp_T2h.Control	LOC106011134	0.39753298296181583
Hyp_T2h.Control	LOC101860241	-1.1720733888299757
Hyp_T2h.Control	LOC101848951	-1.4814295728694216
Hyp_T2h.Control	LOC101862015	1.1380195246865108
Hyp_T2h.Control	LOC101849189	-1.4489590514014115
Hyp_T2h.Control	LOC101849911	-1.5624897343202415
Hyp_T2h.Control	LOC101845452	-2.933463382521451
Hyp_T2h.Control	LOC101845676	-3.2873297844990432
Hyp_T2h.Control	LOC101845906	0.6128728381473706
Hyp_T2h.Control	LOC106011150	-6.350821478249851
Hyp_T2h.Control	LOC101852458	-1.7635565721128978
Hyp_T2h.Control	LOC101860877	-3.4107796055664545
Hyp_T2h.Control	LOC101855707	-0.6061564420870127
Hyp_T2h.Control	LOC101856247	-2.4164605335627045
Hyp_T2h.Control	Rap	0.456884488867627
Hyp_T2h.Control	LOC101859225	-5.063228578383277
Hyp_T2h.Control	LOC118477318	-1.8174524298905737
Hyp_T2h.Control	LOC101862016	0.7580613172733516
Hyp_T2h.Control	LOC106011159	-2.227008698899778
Hyp_T2h.Control	LOC106011160	-3.771367321087568
Hyp_T2h.Control	LOC101860484	-1.959870068423465
Hyp_T2h.Control	LOC118477323	-2.5791835119352338
Hyp_T2h.Control	LOC101860961	-2.562402981862334
Hyp_T2h.Control	LOC101861192	-3.8143759003473603
Hyp_T2h.Control	LOC101861427	-0.6200620567580623
Hyp_T2h.Control	LOC101853840	-1.9934684863809684
Hyp_T2h.Control	LOC101855932	1.9032604781326514
Hyp_T2h.Control	LOC101862569	-2.154275833451914
Hyp_T2h.Control	LOC101857627	-2.0494853949226997
Hyp_T2h.Control	LOC101858475	1.758348804405079
Hyp_T2h.Control	LOC101864444	-2.5132526607078254
Hyp_T2h.Control	LOC101848952	0.8186527767637061
Hyp_T2h.Control	LOC101855326	-1.0723073586018395
Hyp_T2h.Control	LOC101855775	0.3469719754485142
Hyp_T2h.Control	LOC101863006	-0.8348719021183654
Hyp_T2h.Control	LOC101864370	-0.7588066662398604
Hyp_T2h.Control	LOC101846723	-2.3787447432708126
Hyp_T2h.Control	LOC101851022	1.0162067077603478
Hyp_T2h.Control	LOC101851715	0.45903925761868836
Hyp_T2h.Control	LOC101855239	0.5505693549274606
Hyp_T2h.Control	LOC101857009	-2.066023097781824
Hyp_T2h.Control	LOC101859084	0.9380359400674964
Hyp_T2h.Control	LOC101860485	0.5363448856722024
Hyp_T2h.Control	LOC101861345	0.6946494691856061
Hyp_T2h.Control	LOC101862711	1.0027299795547515
Hyp_T2h.Control	LOC118477345	-0.523893115746511
Hyp_T2h.Control	LOC101845075	-0.9287407277282909
Hyp_T2h.Control	LOC101851482	-1.7772926247802459
Hyp_T2h.Control	LOC101853685	-0.9017846114156162
Hyp_T2h.Control	LOC101861794	0.867299997897529
Hyp_T2h.Control	LOC118477353	-1.0609244115578254
Hyp_T2h.Control	LOC101859085	-3.026172732937193
Hyp_T2h.Control	LOC101853686	-2.624860084698094
Hyp_T2h.Control	LOC101856327	0.6811078252209507
Hyp_T2h.Control	LOC101856790	-1.499227366931538
Hyp_T2h.Control	LOC101860727	-1.0900089951452077
Hyp_T2h.Control	LOC101863248	-4.3774144372768715
Hyp_T2h.Control	LOC101845454	0.532314695986382
Hyp_T2h.Control	LOC101846492	-0.6238975548999058
Hyp_T2h.Control	LOC101853842	-1.1034677182741117
Hyp_T2h.Control	LOC101850071	-0.7093083319763741
Hyp_T2h.Control	LOC101854314	-2.390564491872236
Hyp_T2h.Control	LOC101864371	0.3620536285495445
Hyp_T2h.Control	LOC101845077	0.49799450711578186
Hyp_T2h.Control	LOC101851335	-0.7955596336447129
Hyp_T2h.Control	LOC101851717	-1.377071704610773
Hyp_T2h.Control	LOC101852161	0.4418873399072877
Hyp_T2h.Control	LOC101853771	0.5119467963392794
Hyp_T2h.Control	LOC101859086	-2.224657858633455
Hyp_T2h.Control	LOC101861194	-0.5194787027458372
Hyp_T2h.Control	LOC101852162	-1.840423325554443
Hyp_T2h.Control	LOC101846122	-2.5598751585825186
Hyp_T2h.Control	LOC101854484	-2.2021040685794175
Hyp_T2h.Control	LOC106011236	-1.414978502646871
Hyp_T2h.Control	LOC101864372	-1.1783408567540903
Hyp_T2h.Control	LOC101845308	-4.5055069662888965
Hyp_T2h.Control	LOC101860965	-0.9091671864921386
Hyp_T2h.Control	NEP	-1.6397507530742124
Hyp_T2h.Control	LOC101848875	0.5569719159389583
Hyp_T2h.Control	LOC101850319	-6.641616389343576
Hyp_T2h.Control	LOC101856724	-1.0812485656093127
Hyp_T2h.Control	LOC101857866	-1.3652977820553018
Hyp_T2h.Control	LOC101845532	0.4416226182071055
Hyp_T2h.Control	LOC101858847	-4.59062440662415
Hyp_T2h.Control	LOC101859087	-1.982991822931635
Hyp_T2h.Control	LOC101853375	-0.8747852844001708
Hyp_T2h.Control	LOC101849601	-2.735486262912523
Hyp_T2h.Control	LOC101863733	0.5391973369743737
Hyp_T2h.Control	LOC101862712	-0.9053675292551586
Hyp_T2h.Control	LOC101864131	-2.4591824501690827
Hyp_T2h.Control	LOC101860489	0.6014419202882196
Hyp_T2h.Control	LOC101847568	0.6444166620496871
Hyp_T2h.Control	LOC101848186	-3.676922178681871
Hyp_T2h.Control	LOC101848340	-3.394913032317508
Hyp_T2h.Control	LOC101848576	-1.5422272539729889
Hyp_T2h.Control	LOC101849039	-1.8349177872911933
Hyp_T2h.Control	LOC101851857	0.7311841425489743
Hyp_T2h.Control	LOC101852611	-2.6702539135918064
Hyp_T2h.Control	LOC101861567	-0.6365316869977549
Hyp_T2h.Control	LOC101862020	-1.4704227217797619
Hyp_T2h.Control	LOC101858698	-2.39066819073296
Hyp_T2h.Control	LOC101860155	-1.231737001632116
Hyp_T2h.Control	LOC106011275	-2.9634762723926698
Hyp_T2h.Control	LOC101860639	0.6541433318490438
Hyp_T2h.Control	LOC101853150	0.9108696529318716
Hyp_T2h.Control	TRNAT-CGU	-3.473244686722085
Hyp_T2h.Control	LOC101854074	-1.6087761917253105
Hyp_T2h.Control	LOC106011284	-0.7271363089910808
Hyp_T2h.Control	LOC101855934	-2.3969372642771485
Hyp_T2h.Control	LOC101858617	0.6817144940718329
Hyp_T2h.Control	LOC101862932	-2.413368738855533
Hyp_T2h.Control	LOC101863172	-2.6485690842247642
Hyp_T2h.Control	LOC101863886	-0.8253768885317558
Hyp_T2h.Control	LOC101848956	-1.8432486961824335
Hyp_T2h.Control	LOC118477410	-3.2911084943409126
Hyp_T2h.Control	LOC101846124	-2.5912580607397757
Hyp_T2h.Control	LOC101847093	-2.7965752762941696
Hyp_T2h.Control	LOC101849680	0.5537677144446512
Hyp_T2h.Control	LOC101850321	0.7630098022603422
Hyp_T2h.Control	LOC101851634	0.4459357099224077
Hyp_T2h.Control	LOC101852612	0.5039253182289144
Hyp_T2h.Control	LOC106011317	-1.4434284266151765
Hyp_T2h.Control	LOC101857709	-1.707117634840004
Hyp_T2h.Control	LOC101858700	-0.6385096424050097
Hyp_T2h.Control	LOC101860798	0.4863231637385131
Hyp_T2h.Control	LOC101863252	0.5477578134456359
Hyp_T2h.Control	LOC101864515	0.40004472402701063
Hyp_T2h.Control	LOC101850236	-3.7033828934181394
Hyp_T2h.Control	LOC106011323	-5.096951937475855
