"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"mse-let-7a_MIMAT0024437_Manduca_sexta_let-7a ",109.532802348388,1.31402955955886,0.260447815858752,5.04527002933862,4.52881311715852e-07,7.62367829493889e-06
"pca-miR-750-3p_MIMAT0045910_Polistes_canadensis_miR-750-3p ",899.015274843245,1.06486700155695,0.213821494942998,4.98016816242366,6.35290465812228e-07,1.04255703228828e-05
"dvi-miR-92b-3p_MIMAT0008962_Drosophila_virilis_miR-92b-3p ",98.4570960702911,1.26150284060477,0.254384866678116,4.95903257563276,7.08450881978475e-07,1.14222168515477e-05
"ame-miR-750-3p_MIMAT0018615_Apis_mellifera_miR-750-3p ",457.880944290826,1.23772133605541,0.251404172275096,4.92323307467249,8.51259631746576e-07,1.34880620961225e-05
"dme-miR-92b-3p_MIMAT0000358_Drosophila_melanogaster_miR-92b-3p ",94.7468979005183,1.36816711790937,0.280131808823832,4.88401200725396,1.03948740541434e-06,1.59297231931815e-05
"dmo-miR-92b_MIMAT0008658_Drosophila_mojavensis_miR-92b ",93.6694758940895,1.45035648983204,0.296966258881367,4.88391002834917,1.04002545330891e-06,1.59297231931815e-05
"efu-miR-92a_MIMAT0034995_Eptesicus_fuscus_miR-92a ",49.4340272216553,1.97876055800487,0.407154047659035,4.85998007236307,1.17397569313396e-06,1.76866174096739e-05
"cte-miR-750_MIMAT0009547_Capitella_teleta_miR-750 ",1333.52713433912,0.993420618363829,0.205395304828975,4.83662768820842,1.32060451217771e-06,1.95747668821179e-05
"dps-miR-92a_MIMAT0001226_Drosophila_pseudoobscura_miR-92a ",52.2260276428273,1.85665104204581,0.384960238507341,4.82296833887275,1.41437428600404e-06,2.06319042672652e-05
"dpe-miR-92a_MIMAT0008763_Drosophila_persimilis_miR-92a ",28.0693284362679,2.30249768500437,0.478171164996115,4.81521650311784,1.47040380370976e-06,2.11140796188949e-05
"efu-let-7e_MIMAT0035186_Eptesicus_fuscus_let-7e ",227.055533916282,-1.20633440035804,0.253124583424896,-4.76577337544919,1.88130624292786e-06,2.65987759577031e-05
"oha-miR-99b-5p_MIMAT0036966_Ophiophagus_hannah_miR-99b-5p ",71.5627750144181,1.40448860471925,0.296492098106851,4.73701867161767,2.16885190071484e-06,3.01996196478324e-05
