"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC164Pp","AC167Pp","AC172Pp","AC190Pp","AC191Pp","AC192Pp","AC163A","AC164A","AC172A","AC190A","AC191A","AC192A"
"1","LOC100856795",771.197611484811,1.58191416229884,0.108287341805592,14.6084864206829,2.47965773436186e-48,4.16210550712638e-44,445.484274800431,393.39909993851,355.722802635609,1138.14947585933,1316.91625168599,1295.91441049692,345.652559683546,367.75098439473,412.065367559228,1046.35669674462,1092.28713415437,1044.67227986445
"2","LOC106013078",88.766073788283,2.91221192210103,0.242484058591784,12.0099108329577,3.15184708280604e-33,2.64518766424497e-29,29.5348690475424,18.110444498448,12.3436934668508,129.424983799976,149.83489860514,138.279135421738,33.0241299060713,22.7709587860514,11.9596808526425,173.208451498473,176.36393513108,170.337704445381
"3","LOC101849343",626.071071892996,3.31007291564822,0.276837181704275,11.9567497952068,5.9859284030927e-33,3.34912694153037e-29,236.278952380339,102.625852157872,79.6729305587641,1142.10138376162,1143.63779751678,895.556494851782,72.6530857933568,130.933013019796,68.4963539742252,1255.98333548124,1295.93388797976,1088.97977524041
"4","LOC101857824",148.190206185225,1.97441022255201,0.167830395056355,11.7643185067224,5.96057039585758e-32,2.50120435236174e-28,84.9127485116844,53.3251976898747,54.9855436250626,196.607418138894,204.876289929478,249.771213196334,56.1410208403211,54.6503010865234,58.7111605493359,229.168105059519,234.827118047461,300.306357548215
"5","LOC101859366",251.475731607751,-4.35231203064276,0.419198772194314,-10.3824541466579,2.98014127258663e-25,1.00043342520733e-21,268.275060515177,336.049359026758,619.990058221369,17.783585560302,21.40498551502,18.8233378061005,1058.97376565468,117.270437748165,476.212746677947,31.0886964228029,33.1291369859488,18.7076091587413
"6","LOC101857902",110.48440713344,1.79318636304305,0.180651195992896,9.92623576714968,3.20112562438309e-23,8.9551489342117e-20,68.9146944442656,62.3804199390987,49.3747738674031,162.028223993863,199.779864806854,155.654524165831,40.7297602174879,36.4335340576823,39.1407736995573,182.090936190703,147.13234367289,182.153036545639
"7","LOC101862711",2600.00140488389,1.41417129519452,0.178024471165261,7.94369047096751,1.9625296058698e-15,4.70586563350351e-12,1448.43920287322,1770.79901762603,1882.41325369474,3876.82165214584,4119.9500691291,4216.42766856651,1268.12658839314,944.994789621134,1194.88084155037,3799.03870286651,2861.77280375681,3816.35226838322
"8","LOC101845676",273.841392054752,-3.10692978947262,0.405632281901745,-7.65947368613331,1.86696595694519e-14,3.91712794841563e-11,177.209214285254,436.662939573691,633.455905639751,61.2545724854847,64.2149565450601,45.6103954532435,1024.84883141841,119.54753362677,552.319806649308,61.2891443763829,56.5144101525009,53.1689944511594
"9","LOC101856370",73.2681747381967,-2.55036574223716,0.351493945164014,-7.25578854863948,3.99328504344272e-13,7.44747660602067e-10,70.1453139879132,125.766975683667,168.323092729783,19.7595395114467,34.655690833842,15.2034651510812,195.943170776023,46.6804655114054,143.51617023171,23.9827086690194,19.4877276387934,15.7537761336769
"10","LOC101852195",745.426578796758,1.12201773584446,0.159457025590029,7.03648981092382,1.97143060519377e-12,3.30904627081775e-09,663.303934026056,516.147668205768,403.97542255148,992.916860450195,1091.65426126602,1041.07537558356,370.9710592782,497.545449475224,366.401131576411,1023.26223654483,865.255107162428,1112.61043944093
"11","LOC101845616",229.414751775276,-3.22999650723295,0.475507669323427,-6.79273272674808,1.10029114130452e-11,1.67894425516331e-08,436.869937994898,299.828470029862,424.73527065482,32.603240193887,27.5206956621686,13.0315415580696,471.144253326617,234.54087549633,620.816160623533,143.896252014116,24.3596595484918,23.6306642005153
"12","LOC101858460",995.682668656699,0.773573233132568,0.115178938785539,6.71627331601787,1.86430964336203e-11,2.60770311365264e-08,909.427842755576,660.025088387883,804.023306272598,1150.99317654177,1256.77843523903,1308.22197752399,751.849357528222,601.153311951757,682.789052314499,1187.58820335107,1263.77913737575,1371.56313463824
"13","LOC101862028",122.836200005232,-1.12712248889955,0.168151066090791,-6.70303504523114,2.04134481255228e-11,2.63569020605308e-08,156.288682043245,116.711753434443,171.128477608613,77.062204094642,69.3113816676839,82.5330965344407,192.640757785416,215.185560528186,159.824825939859,82.6071076377334,84.7716152287514,65.9689375597718
"14","LOC106011630",37.2951300591816,-4.38968026728066,0.658091721728369,-6.67031679984044,2.55251824722997e-11,3.06028705569679e-08,12.306195436476,53.3251976898747,69.0124680192112,2.963930926717,5.09642512262382,2.89589812401546,217.95925738007,11.3854793930257,63.0601354048422,2.66474540766882,1.94877276387934,4.92305504177402
"15","LOC101845182",142.461428572065,0.876085584026777,0.132910682643356,6.59153626031406,4.35298475422636e-11,4.8709899399793e-08,103.372041666398,121.742432461789,104.921394468232,181.787763505309,168.182029046586,165.790167599885,83.6611290953805,93.3609310228108,94.5902031072634,206.073644859722,179.2870942769,206.768311754509
"16","LOC101857128",99.145027386815,-6.28682916675801,0.963168920294412,-6.52723425174092,6.69952272113933e-11,7.02821805464523e-08,20.9205322420092,61.3742841336294,278.294179979908,2.963930926717,3.05785507357429,4.3438471860232,572.418251705235,10.2469314537231,231.582911055714,3.55299387689176,0,0.984611008354803
"17","LOC101855598",255.269507975798,1.08315947703407,0.166604561287397,6.50137948603695,7.95867809231312e-11,7.8580242223221e-08,156.288682043245,193.178074650112,217.136789621421,393.214836277789,301.70836725933,285.245965215523,132.096519624285,127.517369201888,152.214119942723,390.829326458094,379.036302574532,334.767742840633
