"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC178A","AC186A","AC176A","AC180A"
"3319","LOC101860305",55.0482860751955,-0.60072817756037,0.480368560502825,-1.25055681606548,0.211096214224212,0.770224511676774,45.511761037667,41.9747094953042,73.1215113108487,59.585162456962
"3320","LOC101848213",42.2102745333396,0.683840272598749,0.547650583944822,1.24867989306782,0.211782177934133,0.772029552914614,64.3824912240167,39.6427811900095,32.4984494714883,32.3173762478438
"3321","LOC101853235",58.9475044306319,0.589231268029044,0.471852940133401,1.24876040374456,0.211752720466467,0.772029552914614,82.1431784582282,59.4641717850142,46.7165211152645,47.4661463640206
"3322","LOC101864413",25.3773778947042,0.834991421696479,0.668628606252212,1.24881199202164,0.211733846762633,0.772029552914614,27.7510738034555,37.3108528847148,16.2492247357442,20.1983601549024
"3323","LOC101858313",24.8116137474979,-0.851391198765544,0.682389851791087,-1.24766099104621,0.212155232546346,0.772930224906876,14.4305583777968,20.9873547476521,36.5607556554244,27.2677862091182
"3324","LOC101859913",12.044564477506,-1.1775368785206,0.943798984115648,-1.24765643779959,0.212156900709369,0.772930224906876,7.77030066496753,6.99578491588403,15.2336481897602,18.1785241394121
"3325","LOC101845612",19.8734295313256,1.01216192268578,0.811434516122376,1.24737351268051,0.212260573957495,0.773075353571507,33.3012885641466,19.8213905950047,20.3115309196802,6.05950804647071
"3326","LOC101855302",39.0513206160074,0.692179437403923,0.555083901523053,1.24698164638662,0.212404227348052,0.773365963074238,52.1720187504963,44.3066378005988,25.3894136496003,34.337212263334
"3327","LOC101855355",41.262236549453,0.666358056433042,0.5347322580153,1.24615271744832,0.212708333926016,0.773775285023746,49.9519328462198,51.3024227164829,30.4672963795203,33.3272942555889
"3328","LOC118477178",12.3027463790938,1.16473855328246,0.934475604438724,1.2464087320739,0.212614377097993,0.773775285023746,18.8707301863497,15.1575339844154,6.09345927590406,9.08926206970607
"3329","LOC118478467",35.5211376683919,0.721427394929185,0.578866241930746,1.24627650167151,0.212662901633758,0.773775285023746,49.9519328462198,38.4768170373621,23.3582605576322,30.2975402323536
"3330","LOC101848837",34.4178016535087,0.737763536005895,0.59215937573871,1.24588677682515,0.212805965320506,0.773897969979379,51.0619757983581,34.9789245794201,22.3426840116482,29.2876222246084
"3331","LOC101849708",214.164452288566,-0.3854941168121,0.309509077739904,-1.2455018108905,0.212947350277671,0.774179649313297,170.946614629286,200.545834255342,253.894136496003,231.271223773632
"3332","LOC101844992",12.306990282773,1.16360075210105,0.934607422991938,1.24501552574454,0.213126043277601,0.774596753929095,18.8707301863497,15.1575339844154,9.14018891385609,6.05950804647071
"3333","LOC101846537",12.291595348086,1.16202297501904,0.933529800532153,1.24476259285631,0.213219030161834,0.774702206798623,19.9807731384879,13.9915698317681,8.12461236787208,7.06942605421583
"3334","LOC101857555",120.69131305578,-0.460769088750875,0.370262969287154,-1.24443740522572,0.213338623413007,0.774904238011854,85.4733073146428,117.762379417381,142.180716437761,137.348849053336
"3335","LOC101854993",43.5169223037202,-0.682595021927998,0.548800530636966,-1.24379439126224,0.213575245172042,0.775531100159949,39.9615462769759,26.8171755108888,42.6542149313284,64.6347524956876
"3336","LOC101852285",21.8655613702591,-0.88341737480794,0.710506209877494,-1.24336334084998,0.213733972768412,0.775874823209075,14.4305583777968,16.3234981370627,27.4205667415683,29.2876222246084
"3337","LOC101863508",16.8696155792433,-1.06461930190369,0.856543142743466,-1.24292548591746,0.21389529314214,0.775995206696021,5.55021476069109,16.3234981370627,28.4361432875523,17.168606131667
"3338","LOC101864603",33.8837335553287,0.745797894782544,0.600015262433247,1.24296487352356,0.213880777838906,0.775995206696021,51.0619757983581,33.8129604267728,29.4517198335363,21.2082781626475
"3339","LOC101862067",133.934628258303,-0.434433567886298,0.349619123922478,-1.24259097446462,0.214018597500629,0.776149011149315,105.454080453131,122.42623602797,151.320905351618,156.537291200493
"3340","LOC101862896",37.3663170643233,0.711134136526983,0.572438580896987,1.2422889725788,0.214129962530955,0.776149011149315,56.6121905590492,36.1448887320675,27.4205667415683,29.2876222246084
"3341","LOC101864069",21.6496303709725,-0.929282849857697,0.747983591586681,-1.24238400455608,0.2140949144062,0.776149011149315,8.88034361710575,20.9873547476521,31.4828729255043,25.247950193628
"3342","LOC101855994",399.125345199313,-0.380745748178542,0.306564035663601,-1.24197787047775,0.214244727017871,0.776282034314527,424.0364077168,269.337719261535,409.277348031556,493.849905787363
"3343","LOC101863943",57.793370201858,-0.587042469416548,0.47271913381828,-1.2418419890789,0.214294867110938,0.776282034314527,39.9615462769759,52.4683868691302,69.0592051269127,69.6843425344132
"3344","LOC101847164",3385.24339513086,0.356792819976919,0.287360003599432,1.24162310519133,0.214375652828302,0.776342450882398,4859.76804446112,2743.51365117919,2787.75761872611,3149.93426615702
"3345","LOC118477707",13.6319158351816,1.11645284283754,0.89933466639294,1.24142089097423,0.214450305613143,0.77638062809422,23.3109019949026,13.9915698317681,10.1557654598401,7.06942605421583
"3346","LOC101850188",630.690147024,-0.322491024538563,0.259858004562972,-1.24102786474069,0.214595455372763,0.776441877670799,497.299242557922,623.790821666326,707.856852550855,693.813671320896
"3347","LOC101856382",8.36647106610022,-1.41131705700078,1.13709582658013,-1.24115929722949,0.214546907744797,0.776441877670799,3.33012885641466,5.82982076323669,12.1869185518081,12.1190160929414
"3348","LOC101849024",360.920198270824,-0.355706641476706,0.2868180424557,-1.2401822369025,0.214907996970351,0.776616386172854,271.960523273864,361.448887320675,419.433113491396,390.838268997361
"3349","LOC101852134",15.7586838273568,1.08232949906355,0.872825328312398,1.24002989367441,0.214964337444377,0.776616386172854,29.9711597077319,12.8256056791207,7.10903582188807,13.1289341006865
"3350","LOC101852603",23.6980328812591,0.875366781637279,0.705898406839266,1.24007473760541,0.214947751891027,0.776616386172854,32.1912456120083,29.1491038161834,22.3426840116482,11.1090980851963
"3351","LOC101853418",28.4607717731611,0.802401084731767,0.646797715341942,1.24057501394785,0.214762786934147,0.776616386172854,45.511761037667,26.8171755108888,19.2959543736962,22.2181961703926
"3352","LOC101855654",61.714272669185,-0.580416943314712,0.46791620834063,-1.24042923277448,0.214816674112632,0.776616386172854,49.9519328462198,48.9704944111882,87.3395829546249,60.5950804647071
"3353","LOC101853881",25.9224969288553,0.88497136335603,0.713911862450036,1.23960871068726,0.215120157225208,0.776778003105947,29.9711597077319,37.3108528847148,9.14018891385609,27.2677862091182
"3354","LOC101860889",477.643254720603,-0.335177151079173,0.270399616841894,-1.23956222643302,0.215137359406882,0.776778003105947,402.945591626173,441.900413853341,591.065549762694,474.661463640206
"3355","LOC101854791",4302.85777604048,0.299589689049413,0.241874435869196,1.23861659035116,0.215487521156629,0.777810396782945,4178.20167184826,5317.96250022451,3534.20638002436,4181.06055206479
"3356","LOC101846716",94.1747740130258,0.502398867528716,0.406154297023238,1.23696553553875,0.216099877879328,0.778027067805966,130.98506835231,89.779239753845,73.1215113108487,82.8132766350997
"3357","LOC101850117",7.6595911151839,1.4781303818819,1.19436682302889,1.23758493067766,0.215870004858286,0.778027067805966,15.5406013299351,6.99578491588403,4.06230618393604,4.03967203098047
"3358","LOC101851232",35.0834195969088,-2.01101991653874,1.62455200516643,-1.23789199123405,0.215756112317312,0.778027067805966,1.11004295213822,26.8171755108888,54.8411334831365,57.5653264414718
"3359","LOC101852661",143.223843405856,0.430717717315251,0.348081747871502,1.23740391430767,0.215937166339995,0.778027067805966,159.846185107903,169.064802133864,106.635537328321,137.348849053336
"3360","LOC101858921",130.535133656437,0.447915930335701,0.361854253396515,1.23783519505816,0.215777175455499,0.778027067805966,128.764982448033,172.562694591806,116.791302788161,104.021554797747
"3361","LOC101862261",205.846583144976,-0.388718803708428,0.314269644070805,-1.23689580283118,0.216125768464019,0.778027067805966,165.396399868595,191.218121034163,215.30222774861,251.469583928535
"3362","LOC101862686",247.94535390494,0.430595986031136,0.348066459097214,1.2371085313649,0.216046792912435,0.778027067805966,198.697688432741,370.776600541853,210.22434501869,212.082781626475
"3363","LOC106013769",31.2128289775854,0.749346274270027,0.605806416323266,1.23694014140346,0.216109306037279,0.778027067805966,43.2916751333905,34.9789245794201,22.3426840116482,24.2380321858828
"3364","LOC118477465",12.2930099826457,1.16162899894819,0.938617895497729,1.23759519663984,0.2158661963871,0.778027067805966,19.9807731384879,13.9915698317681,9.14018891385609,6.05950804647071
"3365","LOC101845835",107.068188787239,0.51570347377877,0.417565062868147,1.23502543588426,0.216821037808745,0.778511449508847,87.6933932189193,164.400945523275,81.2461236787208,94.9322927280411
"3366","LOC101847092",158.471645604309,0.40788966998998,0.330183283608033,1.23534318737406,0.216702807072584,0.778511449508847,185.377173007083,176.060587049748,140.149563345793,132.299259014611
"3367","LOC101853922",48.5894959662452,0.704972070146163,0.570816006169527,1.23502505628196,0.216821179081024,0.778511449508847,86.5833502667811,33.8129604267728,42.6542149313284,31.3074582400987
"3368","LOC101855823",21.8795416703864,-0.881526097127342,0.713014944478398,-1.23633607395455,0.216333667317968,0.778511449508847,13.3205154256586,17.4894622897101,27.4205667415683,29.2876222246084
"3369","LOC101856428",383.087784977021,-0.335097316380511,0.271266625886496,-1.23530609519478,0.216716606144107,0.778511449508847,319.692370215807,357.950994862733,419.433113491396,435.274661338146
"3370","LOC101857304",76.8910931621556,-0.522438468766577,0.422683224879994,-1.23600473833544,0.21645680238144,0.778511449508847,63.2724482718785,62.9620642429562,99.526501506433,81.8033586273546
"3371","LOC101857539",12.2776150479587,1.16004170186045,0.939322186471112,1.23497743220412,0.216838903319021,0.778511449508847,21.0908160906262,12.8256056791207,8.12461236787208,7.06942605421583
"3372","LOC101857944",12.7990736191585,-1.1640486703297,0.94219466913821,-1.2354651416086,0.216657441986941,0.778511449508847,11.1004295213822,4.66385661058935,15.2336481897602,20.1983601549024
"3373","LOC118477783",35.8790328838954,0.783592704844554,0.634408586961839,1.23515463212305,0.216772960157835,0.778511449508847,25.530987899179,65.2939925482509,31.4828729255043,21.2082781626475
"3374","LOC101848029",753.208408409527,0.308958675398891,0.250231798499615,1.23468990452613,0.216945934551239,0.778664868824985,790.350581922412,876.805042790798,627.626305418118,718.051703506779
"3375","LOC101847050",93.7446955399586,-0.486542601822442,0.394564075346462,-1.23311429555571,0.217533124658339,0.7786953731412,69.9327059847078,86.281347295903,111.713420058241,107.051308820983
"3376","LOC101847692",243.220830376016,-0.390371361321209,0.316632422314997,-1.23288499158451,0.21761867569317,0.7786953731412,180.93700119853,240.188615445352,242.722794490178,309.034910370006
"3377","LOC101848103",56.7024338070724,-0.601213643539677,0.487082934115732,-1.23431473662928,0.21708564671197,0.7786953731412,38.8515033248377,51.3024227164829,56.8722865751046,79.7835226118644
"3378","LOC101848825",18.3783677220416,-0.961577571503691,0.779652239843815,-1.23334163921125,0.217448328875368,0.7786953731412,14.4305583777968,10.493677373826,20.3115309196802,28.2777042168633
"3379","LOC101849220",14.1885082744715,-1.07708534691592,0.873520387346499,-1.23303973498294,0.217560939813922,0.7786953731412,7.77030066496753,10.493677373826,20.3115309196802,18.1785241394121
"3380","LOC101852702",48.957059890678,-0.615759031874439,0.499141929242859,-1.233635156254,0.217338886567629,0.7786953731412,38.8515033248377,38.4768170373621,60.9345927590406,57.5653264414718
"3381","LOC101854009",82.628612004789,0.520168666489162,0.421538205945,1.23397751177275,0.217211284147071,0.7786953731412,92.1335650274722,102.604845432966,80.2305471327368,55.5454904259815
"3382","LOC101854095",8.32453016571838,-1.42866779177413,1.1578995331324,-1.23384434563959,0.217260911295335,0.7786953731412,6.66025771282931,2.33192830529468,12.1869185518081,12.1190160929414
"3383","LOC101857189",15.6029179322586,1.05523528999692,0.855324919228673,1.23372447858589,0.217305589236904,0.7786953731412,19.9807731384879,22.1533189002994,14.2180716437761,6.05950804647071
"3384","LOC101861808",58.8172376357335,0.636421739686897,0.51625361612608,1.2327695531947,0.217661753764076,0.7786953731412,98.7938227403015,44.3066378005988,47.7320976612485,44.4363923407852
"3385","LOC118477539",37.7237318399492,0.690206667577043,0.559801858813652,1.23294815247621,0.217595108577934,0.7786953731412,48.8418898940816,44.3066378005988,32.4984494714883,25.247950193628
"3386","LOC101860687",14.22614903755,1.08659475106483,0.881616391071659,1.23250289135846,0.217761287231677,0.778821378728768,18.8707301863497,19.8213905950047,6.09345927590406,12.1190160929414
"3387","LOC101845193",106.873137348749,-0.483965644958021,0.393129768463007,-1.23105825043509,0.21830107879902,0.779424894208441,71.042748936846,107.268702043555,133.040527523905,116.140570890689
"3388","LOC101845854",24.0007750454656,0.837494339344869,0.680302820928843,1.23106110041027,0.218300012957157,0.779424894208441,27.7510738034555,33.8129604267728,18.2803778277122,16.1586881239219
"3389","LOC101848620",254.816193877172,0.370208569952328,0.300817812643917,1.23067369813818,0.218444929062217,0.779424894208441,256.419921943929,318.308213672723,212.255498110658,232.281141781377
"3390","LOC101853269",190.701901205506,-0.403612376554773,0.327949418045977,-1.23071533091785,0.21842935211649,0.779424894208441,145.415626730107,183.056371965632,193.975120282946,240.360485843338
"3391","LOC101853466",114.651415629081,-0.458083722106489,0.371932262783254,-1.2316321221465,0.218086536044005,0.779424894208441,99.9038656924397,93.277132211787,148.274175713665,117.150488898434
"3392","LOC101854201",214.25192853563,0.39298606843587,0.31907546844945,1.23163986985771,0.218083640588309,0.779424894208441,248.649621278961,237.856687140057,156.398788081538,214.102617641965
"3393","LOC101863795",187.225177958345,-0.401282727236109,0.325995639807089,-1.23094507482852,0.218343407558738,0.779424894208441,167.616485772871,155.073232302096,185.850507915074,240.360485843338
"3394","LOC106013532",37.388785171809,0.711164510704301,0.577545163104311,1.23135740048758,0.218189222210648,0.779424894208441,55.5021476069109,37.3108528847148,33.5140260174723,23.2281141781377
"3395","LOC101847895",187.537722469432,-0.395966655126009,0.322056411518258,-1.22949471261671,0.218886379043537,0.779612493865577,166.506442820733,157.405160607391,190.928390644994,235.310895804613
"3396","LOC101850164",43.5266587001683,-0.681482934562323,0.55420252887603,-1.22966406512873,0.218822928654618,0.779612493865577,38.8515033248377,27.9831396635361,39.6074852933764,67.6645065189229
"3397","LOC101854586",10.3821729897571,1.27348088580706,1.03591469553775,1.22932987753976,0.218948149598417,0.779612493865577,18.8707301863497,10.493677373826,8.12461236787208,4.03967203098047
"3398","LOC101856558",14.2121687374227,1.08486199290546,0.882070650734356,1.22990374070634,0.218733153283536,0.779612493865577,19.9807731384879,18.6554264423574,6.09345927590406,12.1190160929414
"3399","LOC101859922",9.16857964637351,-1.35554948427023,1.10216849500529,-1.22989315192114,0.218737118970093,0.779612493865577,3.33012885641466,6.99578491588403,16.2492247357442,10.0991800774512
"3400","LOC101861240",51.3668846918783,0.620503826589682,0.504333595451405,1.23034402662448,0.218568304169236,0.779612493865577,75.4829207453989,48.9704944111882,39.6074852933764,41.4066383175499
"3401","LOC106013539",41.9676315228882,0.670808274694842,0.54562708638083,1.22942627196964,0.218912025079078,0.779612493865577,59.9423194154638,43.1406736479515,27.4205667415683,37.3669662865694
"3402","LOC101853582",27.2016698631796,0.810126531401785,0.659490772088057,1.22841223211781,0.219292258332875,0.780608244682869,36.6314174205612,32.6469962741255,25.3894136496003,14.1388521084317
"3403","LOC101855233",66.0359310211541,0.547272427566155,0.445624370233925,1.22810255480164,0.219408472107161,0.780792417636707,81.03313550609,75.787669922077,48.7476742072325,58.5752444492169
"3404","LOC101859287",10.403060417213,1.28041406671375,1.04295822244646,1.22767531733945,0.219568875686094,0.781097739128716,16.6506442820733,12.8256056791207,3.04672963795203,9.08926206970607
"3405","LOC106012806",482.737127834675,-0.371416235942309,0.302571903247628,-1.22753048764854,0.219623270167901,0.781097739128716,319.692370215807,522.351940386007,581.925360848838,506.97883988805
"3406","LOC101851162",51.6244904510399,0.663918832261912,0.540997245571264,1.22721296216739,0.219742558801005,0.781292538778677,79.9230925539517,46.6385661058935,27.4205667415683,52.5157364027462
"3407","LOC100533265",76.8252476342725,0.591829346669394,0.482730118973134,1.22600460051744,0.220196943793422,0.782219122715853,57.7222335111874,127.09009263856,51.7944038451845,70.6942605421583
"3408","LOC101846011",42.3068220947076,0.652230957157367,0.531981446904251,1.22604079701065,0.220183322897753,0.782219122715853,53.2820617026345,50.1364585638355,29.4517198335363,36.3570482788243
"3409","LOC106013898",46.9040586950633,0.620981853871225,0.506427266801873,1.22620145987157,0.220122872069709,0.782219122715853,57.7222335111874,55.9662793270722,36.5607556554244,37.3669662865694
"3410","LOC100533313",247.69463370879,0.368605229631535,0.301172435844116,1.22390094763626,0.220989596098304,0.78223595098941,305.26181183801,253.014221124472,227.489146300418,205.013355572259
"3411","LOC101844976",51.6641343633159,0.604133353959497,0.495875109417089,1.21831756118928,0.223103319128882,0.78223595098941,72.1527918889842,52.4683868691302,41.6386383853444,40.3967203098047
"3412","LOC101845307",26.7833839937869,-0.842436228368114,0.688079079055835,-1.2243305370134,0.220827561676743,0.78223595098941,26.6410308513173,11.6596415264734,28.4361432875523,40.3967203098047
"3413","LOC101845504",14.1660401669859,-1.07906031250965,0.884530652463717,-1.21992415921834,0.222493626428285,0.78223595098941,8.88034361710575,9.3277132211787,14.2180716437761,24.2380321858828
"3414","LOC101846439",57.3252258411419,-0.619231004129901,0.505551741097264,-1.22486177732452,0.220627303931846,0.78223595098941,32.1912456120083,58.2982076323669,81.2461236787208,57.5653264414718
"3415","LOC101846509",198.453711128036,0.391141007419451,0.319596757946254,1.22385786993881,0.221005849035557,0.78223595098941,200.917774337018,249.51632866653,182.803778277122,160.576963231474
"3416","LOC101846592",13.8478468344682,1.15292790134073,0.943636015147036,1.22179302488903,0.221785906948333,0.78223595098941,28.8611167555937,9.3277132211787,6.09345927590406,11.1090980851963
"3417","LOC101846946",307.510958641678,0.360241135271288,0.295788986743733,1.21789908149419,0.223262325310584,0.78223595098941,395.175290961206,296.154894772424,257.956442679939,280.757206153143
"3418","LOC101847590",18.3560656600259,-0.966830520225852,0.789925594839288,-1.22395137787953,0.220970570181703,0.78223595098941,16.6506442820733,8.16174906853136,24.3738371036162,24.2380321858828
"3419","LOC101847782",137.10341866712,-0.421155663006094,0.345054849643497,-1.22054700416824,0.222257582286477,0.78223595098941,113.224381118098,121.260271875323,153.352058443586,160.576963231474
"3420","LOC101848341",11.5522712342378,-1.23393384894161,1.01056612132644,-1.22103227379321,0.222073800401804,0.78223595098941,3.33012885641466,10.493677373826,12.1869185518081,20.1983601549024
"3421","LOC101848510",11.4657262098246,-1.26468266009729,1.03823284291508,-1.21811082044601,0.223181862525972,0.78223595098941,11.1004295213822,2.33192830529468,20.3115309196802,12.1190160929414
"3422","LOC101849047",444.999509040321,0.325470041407268,0.265946181060416,1.22381919570911,0.221020441302822,0.78223595098941,460.667825137361,529.347725301891,403.183888755652,386.79859696638
"3423","LOC101850327",43.9443922532409,0.634678310136804,0.52032090788488,1.2197824467919,0.222547357284793,0.78223595098941,53.2820617026345,53.6343510217775,33.5140260174723,35.3471302710791
"3424","LOC101850729",222.127627737825,0.407807789804564,0.334871151359907,1.21780508159172,0.223298052805068,0.78223595098941,194.257516624188,312.478392909487,185.850507915074,195.924093502553
"3425","LOC101850811",25.2255176827713,-0.842014439736294,0.691068389873519,-1.21842418503674,0.223062819125736,0.78223595098941,24.4209449470408,11.6596415264734,33.5140260174723,31.3074582400987
"3426","LOC101850862",50.4986506505462,0.607360398085809,0.498542216754129,1.21827275138335,0.223120341256144,0.78223595098941,55.5021476069109,66.4599567008983,44.6853680232964,35.3471302710791
"3427","LOC101851341",30.347158064866,0.7842472122483,0.642206734906993,1.22117562713178,0.222019530287158,0.78223595098941,25.530987899179,51.3024227164829,21.3271074656642,23.2281141781377
"3428","LOC101851441",8.47133599686846,1.44229452395081,1.18421122644631,1.21793687793264,0.223247960788504,0.78223595098941,17.7606872342115,6.99578491588403,7.10903582188807,2.01983601549024
"3429","LOC101851540",51.8191662538057,0.611375670408571,0.5013998700509,1.21933751268525,0.222716116270262,0.78223595098941,58.8322764633256,66.4599567008983,32.4984494714883,49.4859823795108
"3430","LOC101851952",8.2329368900963,1.3859807479101,1.13168627609937,1.22470403430817,0.220686753555625,0.78223595098941,13.3205154256586,10.493677373826,5.07788272992005,4.03967203098047
"3431","LOC101852041",7.64561081505662,1.47506596792776,1.21029876546963,1.2187618545206,0.222934593458819,0.78223595098941,16.6506442820733,5.82982076323669,4.06230618393604,4.03967203098047
"3432","LOC101852074",533.209714189813,0.321234700477388,0.263656896464424,1.21838155870401,0.223079009681095,0.78223595098941,553.911433116971,630.78660658221,512.866155721925,435.274661338146
"3433","LOC101853149",141.348306326528,0.417728395346856,0.341894420336728,1.22180524307896,0.221781285362479,0.78223595098941,154.295970347212,169.064802133864,118.822455880129,123.209996944904
"3434","LOC101853511",8.5467299902738,1.46257123665619,1.19538515762578,1.22351463653864,0.221135379397568,0.78223595098941,11.1004295213822,13.9915698317681,1.01557654598401,8.07934406196095
"3435","LOC101853567",100.626779178705,-0.474270122959719,0.38912333030989,-1.21881698170608,0.22291366462528,0.78223595098941,81.03313550609,87.4473114485503,132.024950977921,102.001718782257
"3436","LOC101854417",20.4734634912966,-0.925848748269305,0.757000574576343,-1.22304893729765,0.221311213246132,0.78223595098941,18.8707301863497,9.3277132211787,30.4672963795203,23.2281141781377
"3437","LOC101854657",7407.19705947699,0.274047847705451,0.224237108397959,1.22213423845572,0.221656867305274,0.78223595098941,8498.4888415702,7718.68269052538,6327.04188148038,7084.57482433201
"3438","LOC101854915",212.388276491918,0.384514606663512,0.315746797471036,1.21779416210479,0.223302203350156,0.78223595098941,265.300265561034,215.703368239758,168.585706633346,199.963765533533
"3439","LOC101854968",75.6309785312829,-0.538339833727638,0.44034241772584,-1.22254820806932,0.221500385116792,0.78223595098941,75.4829207453989,47.8045302585409,86.3240064086409,92.9124567125509
"3440","LOC101857390",275.384839277446,0.356664581058368,0.292492544815202,1.21939716885335,0.222693483975918,0.78223595098941,337.453057450018,280.997360788008,243.738371036162,239.350567835593
"3441","LOC101858201",248.886785046608,0.416154329356834,0.341717218193292,1.21783248604534,0.223287636494584,0.78223595098941,204.247903193432,364.946779778617,211.239921564674,215.11253564971
"3442","LOC101858643",100.478020505972,-0.495257268206218,0.405026376447636,-1.22277781647203,0.221413626348548,0.78223595098941,66.6025771282931,100.272917127671,132.024950977921,103.011636790002
"3443","LOC101858813",1631.68113664165,0.296617536096422,0.243253025265743,1.21937861110826,0.222700524217331,0.78223595098941,1581.81120679696,2015.95201992725,1485.78848677461,1443.17283306777
"3444","LOC101860566",149.187174835619,-0.41888294007885,0.342354193185751,-1.22353675934554,0.221127028991709,0.78223595098941,114.334424070237,141.081662470328,177.725895547202,163.606717254709
"3445","LOC101861674",25.2255176827713,-0.842014439736294,0.691068389873519,-1.21842418503674,0.223062819125736,0.78223595098941,24.4209449470408,11.6596415264734,33.5140260174723,31.3074582400987
"3446","LOC101861854",63.8439700255164,-0.554879744867879,0.45405564120777,-1.22205230925426,0.22168784626142,0.78223595098941,53.2820617026345,50.1364585638355,84.2928533166728,67.6645065189229
"3447","LOC101861952",8.2329368900963,1.3859807479101,1.13168627609937,1.22470403430817,0.220686753555625,0.78223595098941,13.3205154256586,10.493677373826,5.07788272992005,4.03967203098047
"3448","LOC101863317",63.0502991485513,0.574796268576868,0.470086804553985,1.22274495477964,0.22142604182206,0.78223595098941,58.8322764633256,92.1111680591397,47.7320976612485,53.5256544104913
"3449","LOC101863942",246.261523926386,0.510358456316548,0.418531932718461,1.21940147553773,0.222691850174241,0.78223595098941,410.715892291141,167.898837981217,261.003172317891,145.428193115297
"3450","LOC101863967",16.741121674725,1.00262750908555,0.821419060335652,1.2206041440965,0.222235936530151,0.78223595098941,15.5406013299351,29.1491038161834,10.1557654598401,12.1190160929414
"3451","LOC101863999",41.3264795118505,0.670104433476491,0.54717344420911,1.22466548873743,0.220701282218698,0.78223595098941,44.4017180855287,57.1322434797196,26.4049901955843,37.3669662865694
"3452","LOC101864142",37.7398213103201,-0.687848701497659,0.562339027642144,-1.22319218067039,0.221257118244636,0.78223595098941,33.3012885641466,24.4852472055941,46.7165211152645,46.4562283562755
"3453","LOC106012112",25.6218780441896,-0.845394502833691,0.693857120063831,-1.21839854112316,0.223072559229574,0.78223595098941,12.2104724735204,24.4852472055941,26.4049901955843,39.3868023020596
"3454","LOC106012771",160.286480290743,-0.407626067629914,0.333592717656136,-1.22192735649011,0.221735099200318,0.78223595098941,129.875025400172,145.745519080917,169.60128317933,195.924093502553
"3455","LOC118477545",54.2245776316855,-0.678550363892072,0.554864332547145,-1.22291220410066,0.221362858560337,0.78223595098941,58.8322764633256,24.4852472055941,48.7476742072325,84.83311265059
"3456","LOC118477694",30.3843404770873,0.788047928985443,0.646613737933901,1.21873056935577,0.222946471382224,0.78223595098941,46.6218039898052,30.3150679688308,29.4517198335363,15.1487701161768
"3457","LOC118478939",168.990794778057,-0.41037777680847,0.335611522914002,-1.22277618254969,0.221414243648838,0.78223595098941,165.396399868595,124.758164333265,184.83493136909,200.973683541279
"3458","LOC101860228",11.5120549703351,1.16767784680345,0.958987963233388,1.21761470588893,0.223370423355757,0.782248648594048,15.5406013299351,16.3234981370627,8.12461236787208,6.05950804647071
"3459","LOC101859740",19.423385453273,-0.990481321857988,0.813710058240001,-1.21724109445117,0.223512499000466,0.782519908324845,16.6506442820733,9.3277132211787,37.5763322014084,14.1388521084317
"3460","LOC101859538",64.0340389596663,0.56688041698949,0.46585719236952,1.21685449162249,0.223659583002896,0.782808540510135,89.9134791231957,62.9620642429562,44.6853680232964,58.5752444492169
"3461","LOC101854778",8.65256970652995,-1.45887338740888,1.1995594674532,-1.21617429313965,0.223918534212816,0.78348842800266,1.11004295213822,8.16174906853136,16.2492247357442,9.08926206970607
"3462","LOC101863011",9371.55748874743,0.265106392793823,0.218103181393515,1.21550905906091,0.224171995764674,0.784148720020278,10020.3577289517,10440.0430228043,8632.40064086409,8393.42856236968
"3463","LOC101847218",246.907368552137,0.372983403630017,0.307023102592599,1.21483823360662,0.224427795316303,0.784183699073403,254.199836039652,303.150679688308,190.928390644994,239.350567835593
"3464","LOC101849526",95.2397994735695,-0.479486436261644,0.394663760519738,-1.21492390289446,0.22439511623899,0.784183699073403,82.1431784582282,76.9536340747243,123.900338610049,97.9620467512765
"3465","LOC101862386",326.075773754855,-0.33787442211521,0.278130907874216,-1.21480357827765,0.224441015771133,0.784183699073403,298.601554125181,277.499468330066,371.701015830148,356.501056734027
"3466","LOC106011587",124.176775915382,1.96936900220157,1.62105604142661,1.21486793292379,0.224416465943741,0.784183699073403,84.3632643625046,311.312428756839,7.10903582188807,93.922374720296
"3467","LOC101846019",9.10275600394633,-1.37485370302807,1.13281172466006,-1.21366478921345,0.224875755313656,0.784189882143843,7.77030066496753,2.33192830529468,9.14018891385609,17.168606131667
"3468","LOC101849310",99.6448014192793,0.469781641483258,0.386922391346484,1.21414953486777,0.224690627275791,0.784189882143843,103.233994548854,128.256056791207,81.2461236787208,85.8430306583351
"3469","LOC101853836",149.613677047542,-0.479565417165629,0.394888651374993,-1.21443200632835,0.224582799516556,0.784189882143843,81.03313550609,169.064802133864,169.60128317933,178.755487370886
"3470","LOC101856185",39.6312856053494,-0.665250222900307,0.548145493807752,-1.21363804029305,0.224885974100593,0.784189882143843,33.3012885641466,27.9831396635361,51.7944038451845,45.4463103485303
"3471","LOC101857461",379.000065678624,-0.33904286431553,0.27925951976432,-1.21407808980573,0.22471790584175,0.784189882143843,297.491511173043,371.942564694501,408.261771485572,438.304415361381
"3472","LOC101861406",70.8168725480349,0.600949112312283,0.495244539628196,1.21343914819019,0.224961966487977,0.784189882143843,58.8322764633256,111.932558654144,72.1059347648647,40.3967203098047
