"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC166Pp","AC170Pp","AC174Pp","AC175Pp","AC176Pp","AC180Pp","AC169A","AC170A","AC174A","AC176A","AC180A"
"20","LOC106012838",48.6899832287834,-1.09372897211159,0.248759174943173,-4.39673822025438,1.09889744447247e-05,0.00856529606000845,43.1900775560456,62.7847772526908,65.9931515726038,39.6882398540749,26.636638645584,27.3393343744481,58.3035772855981,88.8799564471948,67.7959093406929,23.3127022419983,31.6654509456859
"21","LOC101852339",13.3806663627733,-4.49550013837546,1.03324045838136,-4.35087505711687,1.35595304621202e-05,0.009853258802474,2.2148757721049,5.77331285082215,2.80821921585548,1.46993480941018,0,0,29.151788642799,62.4561856115423,40.1423147411997,1.0596682837272,2.11103006304573
"22","LOC101856460",10.3114992925021,-5.85974748973883,1.35502853729231,-4.32444581680034,1.52915780902668e-05,0.0106067946207941,0,2.88665642541107,2.10616441189161,0.734967404705091,0,0,35.879124483445,46.8421392086567,24.9774402834132,0,0
"23","LOC101848902",9.97122702997408,-5.80585710204054,1.34777956730332,-4.30772007744345,1.64945946554015e-05,0.0107042743967714,1.10743788605245,0.721664106352768,2.10616441189161,0,0,0,44.8489056043062,38.4345757609491,21.4092345286398,0,1.05551503152286
"24","LOC101857128",529.896233097075,0.685695166518095,0.159345485910768,4.30319793873594,1.68350318166784e-05,0.0107042743967714,493.917297179393,360.832053176384,414.914389142647,721.003024015694,494.257628201392,749.097761859878,438.398052282093,383.144677116961,397.854941657224,564.803195226595,810.635544209559
"25","LOC106014056",10.874043547307,-5.31814822393196,1.23938691288576,-4.29095076657645,1.77909759014003e-05,0.0108596116902147,2.2148757721049,2.1649923190583,2.10616441189161,0,0.986542172058666,0,47.0913508845215,37.2334952684195,26.7615431607998,0,1.05551503152286
"26","LOC101849455",452.534493721785,0.633490429676599,0.149858554061436,4.22725571886204,2.36558772093326e-05,0.013884180239016,475.090853116501,353.615412112856,344.70890874626,477.728813058309,548.517447664619,549.520620926407,294.881554348313,347.112262341072,355.928524038637,549.967839254415,680.807195332246
"27","LOC101847397",327.562625723155,0.701452956604384,0.167632872533673,4.18445944403585,2.85845471292452e-05,0.0155627025793958,304.545418664424,228.045857607475,265.376715898343,348.374549830213,545.557821148443,336.273812805712,271.335878906053,207.786925207631,256.018762904985,457.776698570149,382.096441411276
"28","LOC101849241",227.707802703115,0.90474082201205,0.216615540897742,4.176712429138,2.95752539189042e-05,0.0155627025793958,203.768571033651,142.889493057848,193.065071090064,222.695123625642,453.809399146987,306.200544993819,141.274052653565,136.923176148381,159.677207526106,227.828681001347,316.654509456859
"29","LOC101853710",58.521945037579,1.31838019581434,0.314895506194361,4.18672280131113,2.83011113868527e-05,0.0155627025793958,42.0826396699931,38.2481976366967,38.6130142180129,58.0624249717022,138.115904088213,125.760938122461,21.3032301620455,28.8259318207118,37.4661604251197,54.043082470087,61.219871828326
"30","LOC101852677",258.804676650438,1.5771379374141,0.378657050712263,4.16508271653061,3.11239700698143e-05,0.0158317261088455,287.933850373637,141.446164845143,85.6506860835922,526.236661768845,549.503989836677,445.631150303504,117.728377211304,103.292922357551,81.1766809210928,139.87621345199,368.374746001479
"31","LOC101848134",24.4130768920186,-1.51493857943941,0.365144699369858,-4.14887189120857,3.34117714920982e-05,0.0164472139667555,16.6115682907868,40.413189955755,28.0821921585548,8.81960885646109,7.89233737646933,8.20180031233443,42.6064603240909,44.4399782235974,36.5741089864264,18.0143608233623,16.8882405043658
"32","LOC101857913",63.4858215111075,-0.976146384868118,0.236914574094283,-4.12024624740751,3.78467685865105e-05,0.016986520253828,52.0495806444652,82.9913722305683,70.9075352003509,39.6882398540749,49.3271086029333,30.0732678118929,97.546369689366,104.49400285008,85.6369381145594,33.9093850792703,51.7202365446203
"33","LOC101862935",14.1031856225271,-2.94427351882398,0.713342971142292,-4.12743047584705,3.66839288523535e-05,0.016986520253828,6.6446273163147,10.1032974889388,4.21232882378322,2.93986961882036,3.94616868823467,2.73393343744481,45.9701282444139,45.6410587161271,27.6535945994931,3.17900485118159,2.11103006304573
"34","LOC106011636",14.8896564739911,1.77442570198977,0.430008415661562,4.12649063916538,3.68340989914616e-05,0.016986520253828,5.53718943026225,3.60832053176384,9.82876725549419,28.6637287834985,35.515518194112,27.3393343744481,7.84855848075359,9.60864394023728,6.24436007085329,9.53701455354476,20.0547855989344
"35","LOC101861635",10.2086238293172,-4.8259847186818,1.17371182402338,-4.11172880762056,3.92707421542052e-05,0.0171220435792335,3.32231365815735,0.721664106352768,4.21232882378322,1.46993480941018,0,0,33.6366792032297,38.4345757609491,29.4376974768798,1.0596682837272,0
"36","LOC101855680",245.231422548295,-4.91111492129829,1.19840782937377,-4.09803307432045,4.16675753767606e-05,0.0176624222291491,16.6115682907868,12.2682898079971,10.5308220594581,3.67483702352545,11.838506064704,2.73393343744481,1029.28238361883,984.886003874321,571.804972202423,21.1933656745439,32.7209659772087
"37","LOC101848094",96.0214996924401,-2.22995631910714,0.546432318720565,-4.08093782653346,4.48543530697304e-05,0.0181501147592022,224.809890868647,31.031556573169,18.9554797070245,17.6392177129222,33.5424338499947,27.3393343744481,229.850641222069,233.009615550754,159.677207526106,41.3270630653606,39.0540561663459
"38","LOC101863785",6.9012047091878,-5.26343908593446,1.29032125446102,-4.07916948413986,4.51968781683935e-05,0.0181501147592022,3.32231365815735,1.44332821270554,0.70205480396387,0,0,0,26.9093433625837,26.4237708356525,16.0569258964799,0,1.05551503152286
"39","LOC101856892",17.6684234104595,-2.76405370040185,0.680295346009086,-4.06302015237501,4.84418456101987e-05,0.018954424718247,2.2148757721049,18.0416026588192,11.9349316673858,4.40980442823054,3.94616868823467,2.73393343744481,58.3035772855981,60.054024626483,23.1933374060265,5.29834141863598,4.22206012609145
"40","LOC101848003",21.6768130717804,-2.89396145528484,0.714182987697335,-4.05212880331347,5.07537089603257e-05,0.0193625399683643,7.75206520236715,9.38163338258599,7.0205480396387,5.14477183293563,6.90579520441067,2.73393343744481,56.0611320053828,91.2821174322542,43.710520495973,2.11933656745439,6.33309018913718
"41","LOC101846266",46.1262795669816,-1.20957460893965,0.300124637813876,-4.03024096172261,5.57197036171369e-05,0.0205492881497133,65.3388352770946,50.5164874446938,42.1232882378322,16.9042503082171,39.4616868823467,27.3393343744481,72.8794716069976,80.4723929994872,61.5515492698396,34.9690533629975,15.8327254728429
"42","LOC106011443",15.7056427583355,-4.48431194506475,1.11363583640045,-4.02673099992827,5.65576738065505e-05,0.0205492881497133,2.2148757721049,1.44332821270554,0.70205480396387,1.46993480941018,0.986542172058666,0,67.2733584064593,66.0594270891313,29.4376974768798,2.11933656745439,1.05551503152286
"43","LOC101848831",19.2570148759723,-2.86140865966136,0.717153339885858,-3.98995375259185,6.60861795858303e-05,0.023452909313483,4.4297515442098,14.4332821270554,9.12671245153032,6.61470664234582,2.959626516176,0,71.75824896689,66.0594270891313,25.8694917221065,5.29834141863598,5.27757515761431
"44","LOC101860246",54.7432137333615,1.65039289039606,0.414842542868884,3.97835978678225,6.9392313217846e-05,0.023531704437874,18.8264440628917,30.3098924668163,32.9965757863019,42.6281094728953,42.4213133985227,43.742934999117,24.6668980823684,28.8259318207118,31.2218003542664,111.265169791356,195.27028083173
"45","LOC106011561",18.3018219789267,-3.80110331650281,0.954992552324693,-3.98024393724325,6.88445863312242e-05,0.023531704437874,2.2148757721049,5.05164874446938,2.80821921585548,1.46993480941018,5.919253032352,0,80.7280300877512,66.0594270891313,33.8979546703464,1.0596682837272,2.11103006304573
"46","LOC101851517",101.309414323883,0.723563317518983,0.182562024554622,3.96338350916181,7.38949292422084e-05,0.02451383957035,78.628089909724,88.7646850813905,55.4623295131458,102.895436658713,143.048614948507,142.16453874713,90.8190338487201,84.0756344770762,70.4720636567728,134.577872033354,123.495258688175
"47","LOC101861406",78.4291146509495,-1.24543877428868,0.314798330846341,-3.95630679152679,7.6117396466462e-05,0.0247138610654938,48.7272669863078,95.2596620385654,139.006851184846,32.338565807024,38.475144710288,35.5411346867825,122.213267771734,90.0810369397245,143.620281629626,75.2364481446309,42.2206012609145
"48","LOC118479095",35.6189265842007,-5.43263501413611,1.37581297774727,-3.94867260449267,7.85857429379504e-05,0.0249837174423567,1.10743788605245,7.21664106352768,6.31849323567483,0,4.93271086029333,0,169.304618656256,163.346946984034,37.4661604251197,1.0596682837272,1.05551503152286
"49","LOC101848936",135.564670471757,-1.16111733972275,0.297119587043788,-3.90791247145759,9.30970188115094e-05,0.0284132101412727,272.429719968903,190.519324077131,184.640413442498,116.859817348109,88.78879548528,73.8162028110099,79.6068074476435,160.944785998974,199.819522267305,74.1767798609037,49.6092064815746
"50","LOC101856686",30.9505412195519,-2.54530299630967,0.65093189788101,-3.91024468856948,9.22026715505634e-05,0.0284132101412727,12.181816746577,10.1032974889388,12.6369864713497,8.084641451756,4.93271086029333,8.20180031233443,124.45571305195,74.4669905368389,64.2277035859195,13.7756876884535,7.38860522066004
"51","LOC101845966",49.6832229760682,-2.4458432825075,0.629649629958048,-3.88445123468184,0.000102561274636299,0.0306879421754885,13.2892546326294,22.3715872969358,17.5513700990968,19.8441199270374,21.7039277852907,10.9357337497792,155.849946974964,163.346946984034,102.585915449733,9.53701455354476,9.49963528370577
"52","LOC101847093",17.1416841726951,-2.7520525239589,0.710445114682493,-3.87370180621036,0.000107194562874702,0.0312371734627205,5.53718943026225,11.5466257016443,4.21232882378322,5.14477183293563,2.959626516176,5.46786687488962,48.2125735246292,55.2497026563643,42.8184690572797,5.29834141863598,2.11103006304573
"53","LOC101854071",12.4833423089295,-3.13254319149532,0.811175162691146,-3.86173459885387,0.000112584832270618,0.0312371734627205,6.6446273163147,7.93830516988045,4.91438362774709,0,1.97308434411733,8.20180031233443,28.0305660026914,46.8421392086567,28.5456460381865,1.0596682837272,3.16654509456859
"54","LOC101863522",25.0972418993183,-2.61993715071735,0.677037599760005,-3.8697070172263,0.000108966221989806,0.0312371734627205,9.96694097447206,7.93830516988045,9.12671245153032,3.67483702352545,9.86542172058667,8.20180031233443,93.0614791289354,70.8637490592499,51.738983444213,5.29834141863598,6.33309018913718
"55","LOC106011300",5.3277883770562,-4.87785367464668,1.26263138606109,-3.86324443419995,0.00011189094570482,0.0312371734627205,1.10743788605245,3.60832053176384,1.40410960792774,0,0,0,14.5758943213995,28.8259318207118,8.02846294823994,0,1.05551503152286
"56","LOC101846945",15.1877732491642,-2.12404555437968,0.551784245783367,-3.84941319113629,0.000118401135159539,0.0322643093309744,16.6115682907868,12.9899539143498,15.4452056872052,2.93986961882036,0.986542172058666,8.20180031233443,43.7276829641986,36.0324147758898,14.2728230190932,6.35800970236317,9.49963528370577
"57","LOC101857547",1143.04765544041,0.935707031275472,0.244232716506001,3.83121084128989,0.000127514173906982,0.0335494188589749,624.594967733582,1029.8146797654,1017.97946574761,2291.62836787047,1885.28209080411,1364.23278528496,659.278912383302,685.816961234436,829.607837984794,902.837377735571,1282.45076330028
"58","LOC101860173",16.3975521132751,-3.6807816554628,0.959914271664796,-3.83448997906777,0.000125825101609116,0.0335494188589749,4.4297515442098,6.49497695717491,0.70205480396387,2.20490221411527,1.97308434411733,2.73393343744481,68.394581046567,62.4561856115423,26.7615431607998,0,4.22206012609145
"59","LOC106013847",14.0332092373371,-3.78087438861681,0.990380537571594,-3.81759762554249,0.000134757469792465,0.0345968093569586,3.32231365815735,2.88665642541107,1.40410960792774,2.20490221411527,0.986542172058666,2.73393343744481,60.5460225658134,39.6356562534788,37.4661604251197,3.17900485118159,0
"60","LOC118478367",36.4588129033374,-4.45352136698425,1.16728603081207,-3.81527856020515,0.000136029394588304,0.0345968093569586,160.578493477605,8.65996927623322,97.585617750978,1.46993480941018,0,0,3.36366792032297,13.2118854178263,103.477966888426,8.47734626981757,4.22206012609145
"61","LOC106013121",10.3066265240975,-2.95471141075055,0.776749109656537,-3.80394566793525,0.000142409427956846,0.0356257027970734,4.4297515442098,6.49497695717491,4.21232882378322,2.20490221411527,2.959626516176,2.73393343744481,30.2730112829067,40.8367367460084,16.0569258964799,1.0596682837272,2.11103006304573
"62","LOC101850183",33.3811838206408,-3.00096307593714,0.791617516391493,-3.79092555912194,0.000150086936559212,0.0369407524498965,3.32231365815735,7.21664106352768,7.0205480396387,5.14477183293563,8.878879548528,5.46786687488962,98.6675923294737,141.7274981185,74.9323208502395,9.53701455354476,5.27757515761431
"63","LOC101848252",15.5576788268145,1.38618896756118,0.367448582058133,3.77247058567198,0.000161639027072032,0.0376381275705481,13.2892546326294,11.5466257016443,9.82876725549419,23.5189569505629,28.6097229897013,24.6054009370033,8.96978112086125,2.40216098505932,7.13641150954662,15.8950242559079,25.3323607565487
"64","LOC101853028",90.4566974112697,0.993149862256309,0.262703700493882,3.78049437594214,0.000156517255189208,0.0376381275705481,63.1239595049897,45.4648387002244,54.058219905218,72.0268056610989,179.550675314677,150.366339059465,82.9704753679665,51.6464611787754,75.8243722889328,113.38450635881,106.607018183809
"65","LOC101856858",16.9340007755403,-1.59375380019232,0.422401663145668,-3.77307652702757,0.000161246801472412,0.0376381275705481,21.0413198349966,21.649923190583,15.4452056872052,8.81960885646109,4.93271086029333,16.4036006246689,26.9093433625837,39.6356562534788,18.7330802125599,9.53701455354476,3.16654509456859
"66","LOC101861404",32.9333752688464,1.06032760917127,0.281201321714645,3.77070634912329,0.000162786134970916,0.0376381275705481,24.3636334931539,18.763266765172,19.6575345109884,52.9176531387665,65.111783355872,19.1375340621137,28.0305660026914,24.0216098505932,21.4092345286398,48.744741051451,40.1095711978688
"67","LOC101859099",13.8423221277051,-3.54518913400838,0.942140695980315,-3.76290839482265,0.000167948732673511,0.0382522038895191,2.2148757721049,2.1649923190583,2.80821921585548,1.46993480941018,1.97308434411733,2.73393343744481,49.3337961647368,61.2551051190127,24.0853888447198,1.0596682837272,3.16654509456859
"68","LOC101858445",172.071478029446,1.68736355691529,0.448988272364393,3.75814617167961,0.00017117687947344,0.0384141055994809,85.2727172260387,143.611157164201,107.414385006472,319.710821046714,561.342495901381,317.136278743598,65.030913126244,55.2497026563643,56.1992406376796,68.8784384422677,112.940108372946
"69","LOC101850170",9.30587949619793,-3.24931567249939,0.866717198407731,-3.7489918031727,0.000177546887671647,0.038705221512419,4.4297515442098,3.60832053176384,2.80821921585548,2.20490221411527,0.986542172058666,0,24.6668980823684,26.4237708356525,33.0059032316531,2.11933656745439,2.11103006304573
"70","LOC101858561",6.28271631544092,-5.12658567157594,1.36695305915872,-3.75037433599297,0.00017657077709258,0.038705221512419,1.10743788605245,0.721664106352768,0.70205480396387,0,0,0,22.4244528021531,28.8259318207118,14.2728230190932,0,1.05551503152286
"71","LOC101848864",1288.80313961525,1.73940599132211,0.465388685813787,3.73753390304397,0.000185834038053177,0.0394071131124867,862.694113234859,982.90651285247,685.907543472701,2257.81986725404,3809.03932631851,3072.94118368797,393.549146677787,448.003023713563,373.769552812504,362.406553034701,927.797712708596
"72","LOC106011343",10.8484054130312,-3.35890907762148,0.898728273507008,-3.73740225676264,0.000185931333165075,0.0394071131124867,4.4297515442098,7.93830516988045,1.40410960792774,1.46993480941018,2.959626516176,2.73393343744481,41.4852376839833,39.6356562534788,15.1648744577866,0,2.11103006304573
"73","LOC101846985",20.2942528047393,-2.48093539593492,0.664459536819385,-3.73376444833735,0.000188638928733522,0.0394332883900485,11.0743788605245,5.05164874446938,11.2328768634219,9.55457626116618,6.90579520441067,2.73393343744481,60.5460225658134,64.8583465966016,42.8184690572797,4.23867313490878,4.22206012609145
"74","LOC101850828",8.14532780260969,2.09225371075282,0.563338119339172,3.71402828767767,0.000203985977442598,0.0404490072467821,3.32231365815735,1.44332821270554,2.10616441189161,18.3741851176273,7.89233737646933,13.6696671872241,3.36366792032297,3.60324147758898,6.24436007085329,6.35800970236317,23.221330693503
"75","LOC101855544",524.969615198314,0.983886038459395,0.264848199972285,3.71490551403541,0.000203279637079828,0.0404490072467821,549.289191482016,397.636922600375,250.633565015102,974.56677863895,972.730581649845,724.492360922875,341.972905232835,297.867962147356,344.331855335624,456.717030286421,464.42661387006
"76","LOC101861001",9.94849333074902,-4.7243394125928,1.27207431479687,-3.7138863332424,0.000204100495281928,0.0404490072467821,1.10743788605245,2.88665642541107,0,0.734967404705091,0,0,49.3337961647368,33.6302537908305,19.6251316512532,1.0596682837272,1.05551503152286
"77","LOC118477274",8.38460080506302,-3.21883243463664,0.866117815605162,-3.71639097665671,0.000202088783414922,0.0404490072467821,8.8595030884196,2.1649923190583,5.61643843171096,2.93986961882036,0,2.73393343744481,24.6668980823684,32.4291732983008,10.7046172643199,1.0596682837272,1.05551503152286
"78","LOC100533312",145.862959979005,-0.857819417880134,0.232249989033318,-3.69351758185475,0.000221173210591893,0.0419138764433536,125.140481123927,150.827798227729,141.815070400702,122.73955658575,75.9637472485173,90.2198034356788,228.729418581962,261.835547371466,193.575162196452,110.205501507628,103.440473089241
"79","LOC101848044",6.47866253910792,-4.54554736870422,1.22963067836897,-3.69667693614609,0.000218440032739326,0.0419138764433536,2.2148757721049,1.44332821270554,2.10616441189161,0,0.986542172058666,0,26.9093433625837,27.6248513281822,8.92051438693327,1.0596682837272,0
"80","LOC101849513",80.2108884540044,1.10925857311311,0.300456364954896,3.69191237895603,0.000222574150655034,0.0419138764433536,60.9090837328848,70.7230824225713,56.8664391210735,144.788578726903,165.739084905856,101.155537185458,25.7881207224761,45.6410587161271,55.3071891989863,61.4607604561774,93.9408378055348
"81","LOC101862738",432.640811036556,0.767159090485077,0.207964159961813,3.68890048470826,0.000225225286261795,0.0419138764433536,368.776816055466,321.862191433335,405.085621887153,688.66445820867,618.561941880784,617.868956862527,288.154218507668,248.62366195364,333.627238071304,317.900485118159,549.923331423411
"82","LOC101863002",316.381372771566,1.10523488148643,0.299264054433879,3.69317619377047,0.000221470462001608,0.0419138764433536,345.520620448365,247.530788479,257.65411305474,434.365736180709,570.221375449909,462.034750928173,115.485931931089,127.314532208144,151.648744577866,270.215412350435,498.203094878791
"83","LOC101856082",19.2367653496798,-2.30929208602265,0.627102789196017,-3.68247777845686,0.000230978007099808,0.0421973725242785,16.6115682907868,10.1032974889388,4.91438362774709,4.40980442823054,6.90579520441067,10.9357337497792,68.394581046567,43.2388977310678,36.5741089864264,4.23867313490878,5.27757515761431
"84","LOC101863108",21.7621463101197,-3.22672398111452,0.876578017452423,-3.68104597294405,0.000232279114812542,0.0421973725242785,2.2148757721049,3.60832053176384,3.51027401981935,2.20490221411527,2.959626516176,8.20180031233443,71.75824896689,76.8691515218982,60.6594978311462,2.11933656745439,5.27757515761431
"85","LOC101850399",182.729214150828,0.837613952863315,0.228242139501105,3.66984797239539,0.000242694762878769,0.0430642102503489,201.553695261546,111.136272378326,104.606165790617,288.842190049101,153.900578841152,248.787942807478,137.910384733242,129.716693193203,123.995149978372,207.69498361053,301.877299015539
"86","LOC101850994",16.0222654868006,-3.35886450091024,0.91474788186193,-3.67190191692318,0.000240752086121615,0.0430642102503489,2.2148757721049,2.1649923190583,6.31849323567483,5.87973923764073,2.959626516176,0,57.1823546454904,62.4561856115423,33.8979546703464,1.0596682837272,2.11103006304573
"87","LOC101846929",12.674124885756,-3.50137401091767,0.956817395019538,-3.65939627471569,0.000252810145200899,0.0439661267142941,2.2148757721049,5.77331285082215,2.10616441189161,0,0.986542172058666,2.73393343744481,47.0913508845215,51.6464611787754,20.5171830899465,3.17900485118159,3.16654509456859
"88","LOC101853210",1471.38738501035,-1.43304384931003,0.391685708124489,-3.6586574888624,0.000253539918142718,0.0439661267142941,1704.34690663472,971.359887150826,2048.59591796657,665.145501258107,418.293880952875,1211.13251278805,4514.04234907342,1162.64591676871,1963.40521656401,1081.92131768547,444.371828271125
"89","LOC101847667",20.9561255715736,-2.27602451436969,0.623166483049474,-3.65235386735168,0.00025984747127048,0.044553622602107,8.8595030884196,10.8249615952915,8.42465764756645,5.14477183293563,3.94616868823467,8.20180031233443,56.0611320053828,64.8583465966016,47.2787262507463,7.41767798609037,9.49963528370577
"90","LOC101850748",8.85396427986564,-3.30208728406787,0.910194189223944,-3.62789317176735,0.000285743438590458,0.0484493874765598,4.4297515442098,3.60832053176384,3.51027401981935,0.734967404705091,0,0,29.151788642799,26.4237708356525,23.1933374060265,2.11933656745439,4.22206012609145
"91","LOC101861468",17.6014104366657,-2.51222511796162,0.694807413700858,-3.61571432374387,0.000299520545534994,0.0489794492264706,8.8595030884196,7.93830516988045,6.31849323567483,4.40980442823054,3.94616868823467,0,56.0611320053828,60.054024626483,31.2218003542664,7.41767798609037,7.38860522066004
"92","LOC101861561",499.185845633077,0.490295690023722,0.135672083981864,3.61382884108466,0.000301708271775114,0.0489794492264706,477.305728888606,451.761730576833,464.760280224082,479.198747867719,643.225496182251,582.327822175745,390.185478757464,355.519825788779,388.042375831597,677.128033301678,581.588782369097
"93","LOC101862565",6.78847543907041,-3.74825756678103,1.03672088692336,-3.61549344096328,0.000299776065459769,0.0489794492264706,3.32231365815735,4.32998463811661,0.70205480396387,0.734967404705091,0.986542172058666,0,31.3942339230144,16.8151268954152,14.2728230190932,1.0596682837272,1.05551503152286
"94","LOC106011154",8.10177075676346,-4.87487495855656,1.34659952782183,-3.62013713642233,0.000294446916579393,0.0489794492264706,0,1.44332821270554,1.40410960792774,0,0,0,25.7881207224761,39.6356562534788,18.7330802125599,1.0596682837272,1.05551503152286
