N_unmapped	806439	806439	806439
N_multimapping	1377166	1377166	1377166
N_noFeature	1342794	1747361	5321288
N_ambiguous	128008	24568	3031
LOC118478065	14	7	7
LOC101845732	1	0	1
LOC101855065	3	1	2
LOC118477574	0	0	0
LOC101845963	5	2	3
LOC101846613	241	238	15
LOC106012211	0	2	10
LOC101847001	587	577	10
LOC101855301	10	8	2
LOC101847694	201	194	8
LOC118478385	0	0	2
LOC101848083	4279	320	3962
LOC101848620	287	280	14
LOC101848391	18	18	7
LOC101848850	111	84	27
LOC101849253	32	32	0
LOC101849504	114	74	40
LOC101855532	176	164	12
LOC101849970	69	68	2
LOC101850212	31	45	3
LOC101850446	26	25	17
LOC101850682	303	167	136
LOC101850917	54	46	8
LOC101851377	8	2	6
LOC101851774	63	50	13
LOC101855758	8	5	3
LOC101855985	0	0	0
LOC106012495	0	0	0
LOC101852128	17	16	1
LOC101852364	108	110	0
LOC101852581	16	8	10
LOC101853505	536	194	342
LOC101853268	0	0	0
LOC101853981	96	90	6
LOC101854370	135	130	5
LOC101856476	15	13	2
LOC101854761	117	114	3
LOC101856700	373	68	305
LOC101855452	47	38	9
LOC101856937	13	12	1
LOC101857153	80	49	31
LOC101857372	221	97	124
LOC101857609	43	23	20
LOC101855683	17	10	7
LOC101857841	65	63	2
LOC101858073	8	4	4
LOC101855910	1425	1356	69
LOC101858313	30	23	7
LOC100533353	31	22	9
LOC101856139	40	26	16
LOC101858530	608	4	606
LOC101856539	47	11	36
LOC101856763	284	267	17
LOC101857754	9	27	13
LOC118477465	2	6	28
LOC101857986	24	17	8
LOC101858529	71	63	8
LOC106012539	4	1	3
LOC101858747	1314	1301	13
LOC101859282	163	160	3
LOC101859675	433	419	14
LOC101859896	5	0	5
LOC101860375	13	2	12
LOC101860616	1	0	2
LOC101859524	9	5	4
LOC106011455	10	2	14
LOC101859745	6763	6763	6
LOC101859983	29	16	13
LOC101860211	89	82	7
LOC101860615	129	128	1
LOC101861328	100	71	29
LOC101861244	878	869	12
LOC101861473	10	12	1
LOC101861549	73	20	55
LOC101862382	2686	2673	15
LOC101862618	11	2	10
LOC101862840	18	11	8
LOC106012640	30	1	29
LOC101863065	83	76	11
LOC101863307	24	21	7
LOC118477666	0	0	0
LOC101861775	156	139	17
LOC101863551	51	49	10
LOC101861996	36	32	12
LOC101864424	33	28	5
LOC101864031	43	19	24
LOC101864654	6	2	5
LOC101845135	6	5	2
LOC101845657	173	172	1
