N_unmapped	878289	878289	878289
N_multimapping	1391292	1391292	1391292
N_noFeature	1029848	1296158	4878916
N_ambiguous	102888	20092	2184
LOC118478065	24	22	2
LOC101845732	2	1	1
LOC101855065	0	0	0
LOC118477574	1	0	1
LOC101845963	7	6	1
LOC101846613	109	96	27
LOC106012211	0	5	9
LOC101847001	892	888	4
LOC101855301	6	5	1
LOC101847694	116	115	1
LOC118478385	0	1	0
LOC101848083	2724	259	2467
LOC101848620	186	180	17
LOC101848391	16	22	4
LOC101848850	104	73	31
LOC101849253	20	20	0
LOC101849504	83	65	18
LOC101855532	194	181	13
LOC101849970	50	50	0
LOC101850212	25	31	2
LOC101850446	32	32	8
LOC101850682	315	229	86
LOC101850917	61	50	11
LOC101851377	6	4	2
LOC101851774	53	69	6
LOC101855758	8	6	2
LOC101855985	0	0	0
LOC106012495	0	0	0
LOC101852128	269	263	6
LOC101852364	73	72	1
LOC101852581	19	15	4
LOC101853505	362	141	221
LOC101853268	0	0	0
LOC101853981	300	293	9
LOC101854370	123	124	1
LOC101856476	19	17	2
LOC101854761	68	67	1
LOC101856700	211	26	186
LOC101855452	54	53	2
LOC101856937	11	10	1
LOC101857153	72	54	18
LOC101857372	98	78	20
LOC101857609	26	14	34
LOC101855683	10	9	1
LOC101857841	38	34	4
LOC101858073	10	4	6
LOC101855910	1006	911	95
LOC101858313	42	39	3
LOC100533353	46	46	0
LOC101856139	19	8	12
LOC101858530	16	5	12
LOC101856539	19	4	15
LOC101856763	267	261	6
LOC101857754	0	28	5
LOC118477465	10	8	39
LOC101857986	22	16	10
LOC101858529	95	90	5
LOC106012539	0	0	0
LOC101858747	533	529	4
LOC101859282	178	178	1
LOC101859675	458	450	9
LOC101859896	3	0	3
LOC101860375	10	5	5
LOC101860616	0	0	0
LOC101859524	9	6	3
LOC106011455	7	2	8
LOC101859745	2278	2278	3
LOC101859983	17	13	4
LOC101860211	242	237	6
LOC101860615	60	59	2
LOC101861328	190	30	160
LOC101861244	762	754	14
LOC101861473	18	23	1
LOC101861549	35	7	28
LOC101862382	2434	2406	28
LOC101862618	8	5	3
LOC101862840	8	8	0
LOC106012640	17	1	16
LOC101863065	37	35	5
LOC101863307	25	22	6
LOC118477666	0	0	0
LOC101861775	1359	1346	13
LOC101863551	59	57	2
LOC101861996	18	12	6
LOC101864424	2	1	1
LOC101864031	15	6	9
LOC101864654	6	3	3
LOC101845135	5	5	0
LOC101845657	37	37	0
LOC101846041	5178	5158	20
LOC101862459	7	5	2
LOC100533245	34	34	0
LOC101862691	11	9	2
LOC100533249	59	39	20
LOC101846698	0	0	0
LOC101846927	615	597	18
LOC101847156	11	7	4
LOC101847384	12	11	1
LOC101847916	129	126	3
LOC101848154	67	65	2
LOC101848702	290	270	20
LOC101862909	8	4	4
LOC101863146	10	3	7
LOC101849419	15	15	0
LOC101849656	6	2	4
LOC106012021	1	0	1
LOC101863390	4	4	0
LOC101849892	77	68	9
LOC101850124	32	26	6
LOC101850373	76	41	35
LOC101850608	29	26	3
LOC101850854	14	12	2
LOC118477874	3	2	1
LOC101851082	20	18	2
LOC101851304	278	268	10
LOC101851538	56	54	2
LOC101864344	11	10	1
LOC101851775	749	704	45
LOC106012852	1	0	1
LOC101845049	0	0	0
LOC101845281	0	0	0
LOC101851991	48	43	7
LOC101852215	30	30	2
LOC101845508	19	16	3
LOC101852737	87	72	15
LOC101852887	3	2	1
LOC101845733	21	20	1
LOC101853269	180	177	3
LOC101853653	152	134	18
LOC101845964	0	0	0
LOC101854125	152	148	4
LOC101846173	2	1	1
LOC101846389	3956	3932	24
LOC101846614	10	3	7
LOC101854608	26	23	3
LOC106012383	0	0	0
LOC118477135	4	1	3
LOC101847539	4	1	3
LOC101847774	84	70	14
LOC101848005	6	3	3
LOC101848559	8	32	4
LOC101849256	101	10	119
LOC101848789	4	1	3
LOC106014231	1	1	0
LOC101849506	2	0	2
LOC101849013	9	9	0
LOC101849255	15	12	3
LOC101849803	126	111	15
LOC106013019	0	2	5
LOC101850213	1556	1526	37
LOC101851084	43	43	0
LOC118477211	5	5	0
LOC106013075	5	3	2
LOC101851540	28	28	0
LOC101851776	618	617	1
LOC101852130	0	0	0
LOC101852365	109	108	2
LOC101852582	3	3	0
LOC106014233	5	1	4
LOC101852806	13	8	5
LOC101849971	0	0	0
LOC101853201	25	20	5
LOC101850448	2	2	0
LOC101850684	2	2	0
LOC101851159	4	2	2
LOC101851378	3	0	3
LOC101851615	9	8	1
LOC101853419	1	0	1
LOC101851840	80	77	3
LOC101852060	10	5	5
LOC101853654	32	26	6
LOC101853894	39	38	1
LOC101854538	190	182	8
LOC101854126	0	0	0
LOC118478780	25	24	1
LOC101854909	76	56	20
LOC101856541	133	129	4
LOC101856765	64	43	21
LOC106013452	56	30	26
LOC101857154	0	0	0
LOC101857373	40	34	6
LOC106014210	0	0	0
LOC101852287	8	5	3
LOC101852518	0	0	0
LOC101852740	145	91	54
LOC106014212	1	1	0
LOC101857610	15	4	11
LOC101857842	157	155	3
LOC101858074	541	535	7
LOC101858314	906	891	15
LOC101858531	2	2	0
LOC101858750	839	839	0
LOC101852969	159	153	6
LOC101853203	3	0	3
LOC101858902	4	1	3
LOC101853421	3	1	2
LOC101859139	7	1	6
LOC101853656	9	6	533
LOC101859283	77	599	8
LOC101859525	6	5	1
LOC101859746	145	143	2
LOC101859985	96	90	94
LOC101860213	9	96	3
LOC101860456	754	749	7
LOC101853896	7	3	4
LOC101861008	16	7	9
LOC101861245	570	528	42
LOC106014240	7	7	0
LOC101861474	25	21	4
LOC106014242	0	0	0
LOC101862226	18	13	5
LOC101863392	8	8	0
LOC118478418	0	0	0
LOC101854373	22	1	22
LOC118477217	1	1	1
LOC101854610	111	101	10
LOC106014179	12	6	6
LOC101854836	50	46	4
LOC106014243	0	0	0
LOC101863630	4	1	3
LOC101863857	13	11	26
LOC101864107	1841	1856	9
LOC101864346	43	3	40
LOC101864571	159	159	0
LOC101845050	4413	4365	48
LOC101855302	37	35	8
LOC101845888	69	6	69
LOC101846256	4	37	3
LOC101846470	253	252	37
LOC101846699	18	11	7
LOC101846928	22	15	7
LOC101847157	26	25	1
LOC101847776	54	51	3
LOC101847385	17	17	0
LOC101848156	406	386	20
LOC106014199	38	20	18
LOC118477191	55	12	43
LOC101855535	28	15	13
LOC101855760	5	2	3
LOC118479208	2	0	2
LOC118479209	0	0	0
LOC101855987	50	45	5
LOC101856227	759	27	732
LOC101848622	38	38	0
LOC101849014	86	84	2
LOC101856701	15	13	2
LOC101856938	1671	1671	0
LOC101857155	2099	2094	5
LOC101849658	207	178	32
LOC101857374	9	12	0
LOC101850126	9	6	3
LOC101857611	153	149	4
LOC101850376	3	2	1
LOC101857843	6	3	4
LOC101858075	208	208	1
LOC101858315	12	12	0
LOC106011091	4	2	2
LOC106011065	5	3	2
LOC101858532	83	77	6
LOC101858752	285	285	0
LOC106011020	4	4	2
LOC100533454	129	127	4
LOC101858979	9	5	4
LOC101859209	100	94	6
LOC101860135	21	19	2
LOC106011097	4	4	0
LOC101851086	92	92	0
LOC101851541	32	18	16
LOC118477235	0	1	1
LOC101860536	36	32	4
LOC101851777	2	2	0
LOC106011098	0	0	0
LOC101861246	8	2	6
LOC106011100	4	3	1
LOC106011102	0	0	0
LOC106011071	1	0	1
LOC101861475	13	7	6
LOC101861855	5840	5832	8
LOC101862078	1073	1041	32
LOC101851992	11	10	1
LOC118477240	0	0	0
LOC106011076	1	4	0
LOC101852216	18	4	17
LOC101852441	1	0	1
LOC101852658	27	20	7
LOC101863066	10	9	1
LOC106011104	2	2	0
LOC101852888	11	7	4
LOC118477287	5	2	3
LOC101863308	547	540	7
LOC101863703	63	28	35
LOC101863939	112	106	6
LOC101853131	7	3	4
LOC101864184	4	2	2
LOC101853358	5	0	5
LOC101853826	0	0	0
LOC118477276	5	0	5
LOC101864426	20	13	7
LOC101864656	13	7	6
LOC106011080	4	3	1
LOC101854297	5	4	1
LOC101854539	34	20	14
LOC101854989	72	21	51
LOC101845138	159	154	10
LOC101845368	18	8	15
TRNAT-UGU	2	1	1
LOC101845587	105	105	0
LOC101846543	361	335	26
LOC101846778	100	70	30
LOC101847158	32	27	5
LOC101847386	1	1	0
LOC101847778	71	66	5
LOC101855453	12	10	2
LOC101848007	4	1	3
LOC101855685	5	0	5
LOC101848250	765	758	7
LOC101855912	1	1	0
LOC101856140	10	10	0
LOC106011107	0	0	0
LOC101848478	22	12	10
TRNAA-AGC	5	7	34
TRNAQ-CUG	3	0	4
TRNAQ-UUG	505	5	500
LOC101856852	271	261	10
LOC101848704	43	31	12
LOC106011085	10	7	3
LOC101857073	0	0	0
LOC118477140	36	2	34
LOC101848929	9	7	2
LOC101849171	463	42	421
LOC101857527	80	74	6
LOC101860059	112	103	9
LOC101858980	72	69	3
LOC101859369	73	72	1
LOC101860293	1	1	0
LOC101859606	248	243	5
LOC101860291	26	25	1
LOC101860539	6	1	5
LOC101860537	343	317	26
LOC101860776	15	13	2
LOC101861403	36	35	1
LOC101861778	15	9	6
LOC101861010	329	308	21
LOC101861999	0	0	0
LOC101863149	0	0	0
LOC106011226	58	57	1
LOC106011126	9	5	4
LOC101861248	81	59	22
LOC101863309	24	17	7
LOC101861477	1	0	1
LOC101863784	264	229	35
LOC101864033	78	71	7
LOC101864427	40	38	2
LOC101864657	5	4	1
LOC101846779	454	463	23
LOC118477322	0	2	2
LOC101845658	0	9	4
LOC101847003	95	13	97
LOC118477370	1	1	0
LOC101847387	79	76	3
LOC101847622	123	103	20
LOC101862384	7	29	29
LOC118477329	0	0	0
LOC101847848	3	24	45
LOC101848252	13	15	13
LOC106011222	6	4	2
LOC118477111	26	5	21
LOC101862620	7	5	2
LOC101848479	550	509	41
LOC101849172	199	195	4
LOC101849421	5	4	1
LOC101863067	11	9	2
LOC101863310	78	59	25
LOC106011157	9	11	4
LOC101849806	71	61	10
LOC101850047	2729	25	3101
LOC106011166	2258	2639	16
LOC101863553	3	2	1
LOC101850449	21	19	2
LOC101863785	2	1	1
LOC101850685	29	19	10
LOC101851456	6	5	1
LOC101851685	8	0	8
LOC101852367	61	58	3
LOC101853043	145	139	6
LOC101853591	43	37	6
LOC101854540	28	10	18
LOC101853827	6	6	0
LOC101855066	68	53	15
LOC118477356	191	169	22
LOC101855834	2	2	0
LOC101864034	0	0	0
LOC101856228	56	51	5
LOC118477360	0	0	0
LOC118477376	13	10	3
LOC101864493	17	6	11
LOC118477379	0	0	0
LOC101856619	6	1	5
LOC101844963	2	1	1
LOC101857074	15	9	6
LOC101845204	4	1	3
LOC101845435	279	274	5
LOC101857450	589	584	5
LOC101845659	2	0	2
LOC101858316	4	4	0
LOC101858533	10	8	2
LOC101858753	11	11	0
LOC101858981	3	1	2
LOC101845890	89	77	12
LOC101859210	207	184	23
LOC101859607	1246	1179	67
LOC101846104	2	1	1
LOC101857451	12	8	4
LOC101857688	9	4	5
LOC101857914	331	315	16
LOC101846780	6	5	1
LOC101847004	19	19	0
LOC100533392	350	312	38
LOC101858371	196	1	195
LOC101858586	14	12	2
LOC101847229	15	13	2
LOC101858816	805	780	25
LOC101859287	10	9	1
LOC118477422	0	0	0
LOC101859527	2	0	2
LOC101859747	11	3	8
LOC101859986	12	12	0
LOC106011300	0	0	0
LOC106011244	0	0	0
LOC106011302	9	1	8
LOC101847850	3	3	0
LOC101848084	115	113	2
LOC101860458	24	7	17
LOC106011305	5	1	4
LOC101860705	15	13	2
LOC101848327	137	89	48
LOC101860936	109	98	11
LOC101848706	80	44	37
LOC101848931	113	86	28
LOC101849973	210	5	205
LOC101850522	20	19	1
LOC118477399	10	6	4
LOC101850764	583	613	12
LOC101861405	6	2	46
LOC101851543	409	413	3
LOC101852061	6	6	7
LOC101852288	267	265	5
LOC101852520	52	50	5
LOC101853360	177	170	7
LOC118477406	7	4	3
LOC106011319	19	7	12
LOC101853593	410	408	2
LOC101853828	9	2	7
LOC101854058	9446	9421	25
LOC101861626	81	77	4
LOC101854298	552	547	5
LOC101854837	39	35	4
LOC101855224	103	88	15
LOC101861857	1	0	1
LOC106011276	6	2	4
LOC101855913	50	45	5
LOC101856141	15	15	0
LOC118477418	0	0	0
LOC101862313	10	8	2
LOC101862541	1	0	1
LOC101856542	11	8	3
LOC101862762	0	0	0
LOC106011311	2	0	2
LOC101863472	199	128	71
LOC101856767	407	398	10
LOC101863705	38	34	5
LOC101863941	99	93	6
LOC101857156	34	32	2
LOC101864186	0	0	0
LOC118477147	21	15	6
LOC101857295	30	18	12
LOC101864659	103	95	8
LOC106011473	1	1	0
LOC101845588	18	12	6
LOC101845968	539	531	15
LOC101846781	52	51	8
LOC101847230	70	60	10
LOC101847005	74	53	21
LOC101847851	20	20	1
LOC101848085	9	8	4
LOC101848480	8	10	0
LOC106011483	1	0	1
LOC101848626	2	2	0
LOC101848854	1	1	0
