N_unmapped	677741	677741	677741
N_multimapping	1403383	1403383	1403383
N_noFeature	1096323	1410061	5275329
N_ambiguous	94874	20456	2484
LOC118478065	6	3	3
LOC101845732	2	1	1
LOC101855065	0	0	0
LOC118477574	2	1	1
LOC101845963	6	4	2
LOC101846613	172	163	24
LOC106012211	0	5	10
LOC101847001	444	438	6
LOC101855301	7	6	1
LOC101847694	61	61	0
LOC118478385	0	0	0
LOC101848083	3331	295	3037
LOC101848620	203	194	13
LOC101848391	11	10	4
LOC101848850	91	78	13
LOC101849253	21	17	4
LOC101849504	72	54	18
LOC101855532	137	123	14
LOC101849970	42	42	1
LOC101850212	27	36	0
LOC101850446	18	18	8
LOC101850682	214	136	78
LOC101850917	68	59	9
LOC101851377	7	6	1
LOC101851774	44	33	11
LOC101855758	11	6	5
LOC101855985	0	0	0
LOC106012495	1	1	0
LOC101852128	22	14	8
LOC101852364	67	65	2
LOC101852581	20	12	8
LOC101853505	393	129	264
LOC101853268	0	0	0
LOC101853981	114	111	3
LOC101854370	114	112	2
LOC101856476	15	15	0
LOC101854761	94	93	1
LOC101856700	287	66	221
LOC101855452	45	45	0
LOC101856937	14	14	0
LOC101857153	77	52	25
LOC101857372	109	63	46
LOC101857609	27	11	16
LOC101855683	3	3	0
LOC101857841	47	47	0
LOC101858073	6	2	4
LOC101855910	1051	966	85
LOC101858313	34	24	10
LOC100533353	19	15	4
LOC101856139	25	15	10
LOC101858530	5	1	4
LOC101856539	24	6	18
LOC101856763	158	153	5
LOC101857754	0	17	7
LOC118477465	1	7	25
LOC101857986	28	28	7
LOC101858529	80	77	3
LOC106012539	1	0	1
LOC101858747	908	900	13
LOC101859282	137	140	2
LOC101859675	563	558	5
LOC101859896	2	0	2
LOC101860375	6	2	4
LOC101860616	1	0	1
LOC101859524	8	4	4
LOC106011455	1	0	7
LOC101859745	5817	5820	3
LOC101859983	11	9	2
LOC101860211	89	79	10
LOC101860615	118	113	5
LOC101861328	100	68	32
LOC101861244	1004	998	6
LOC101861473	15	12	3
