N_unmapped	468055	468055	468055
N_multimapping	809664	809664	809664
N_noFeature	808837	1030241	3053412
N_ambiguous	66055	15169	2185
LOC118478065	7	5	2
LOC101845732	0	0	0
LOC101855065	0	0	0
LOC118477574	1	1	0
LOC101845963	4	3	1
LOC101846613	132	119	17
LOC106012211	0	1	3
LOC101847001	615	609	6
LOC101855301	3	3	0
LOC101847694	86	85	1
LOC118478385	0	0	0
LOC101848083	2381	191	2190
LOC101848620	81	79	8
LOC101848391	8	10	4
LOC101848850	72	60	12
LOC101849253	26	24	2
LOC101849504	66	52	14
LOC101855532	98	95	3
LOC101849970	39	39	1
LOC101850212	26	28	3
LOC101850446	20	19	5
LOC101850682	227	153	74
LOC101850917	24	20	4
LOC101851377	5	5	0
LOC101851774	23	27	5
LOC101855758	6	6	0
LOC101855985	0	0	0
LOC106012495	0	0	0
LOC101852128	136	130	6
LOC101852364	62	62	0
LOC101852581	15	7	8
LOC101853505	205	93	112
LOC101853268	0	0	0
LOC101853981	150	150	0
LOC101854370	113	111	2
LOC101856476	14	7	7
LOC101854761	50	50	0
LOC101856700	207	32	175
LOC101855452	25	23	2
LOC101856937	10	8	2
LOC101857153	46	29	17
LOC101857372	70	53	17
LOC101857609	16	6	19
LOC101855683	3	3	0
LOC101857841	22	21	1
LOC101858073	7	4	3
LOC101855910	780	708	72
LOC101858313	15	13	2
LOC100533353	11	11	0
LOC101856139	18	14	4
LOC101858530	11	1	10
LOC101856539	24	6	18
LOC101856763	182	177	5
LOC101857754	0	10	3
LOC118477465	5	8	14
LOC101857986	14	14	5
LOC101858529	40	35	6
LOC106012539	1	0	1
LOC101858747	689	684	5
LOC101859282	141	138	3
LOC101859675	269	260	9
LOC101859896	2	1	1
LOC101860375	9	6	3
LOC101860616	0	0	0
LOC101859524	7	6	1
LOC106011455	8	2	10
LOC101859745	1254	1258	0
LOC101859983	8	6	2
LOC101860211	109	101	8
LOC101860615	32	32	0
LOC101861328	82	38	44
LOC101861244	449	445	5
LOC101861473	9	9	1
LOC101861549	34	10	26
LOC101862382	1738	1721	19
LOC101862618	9	4	5
LOC101862840	5	3	2
LOC106012640	19	0	19
LOC101863065	18	16	3
LOC101863307	17	11	7
LOC118477666	0	0	0
LOC101861775	129	119	10
LOC101863551	34	35	3
LOC101861996	19	17	6
LOC101864424	1	1	0
LOC101864031	19	4	15
LOC101864654	0	0	0
LOC101845135	8	3	5
LOC101845657	32	29	3
LOC101846041	1268	1261	7
LOC101862459	3	2	1
LOC100533245	38	35	3
LOC101862691	40	29	11
LOC100533249	61	51	12
LOC101846698	0	2	0
LOC101846927	211	201	10
LOC101847156	9	5	4
LOC101847384	29	27	2
LOC101847916	63	58	5
LOC101848154	39	38	1
LOC101848702	176	165	11
LOC101862909	3	2	1
LOC101863146	4	1	3
LOC101849419	5	5	0
LOC101849656	2	0	2
LOC106012021	0	0	0
LOC101863390	4	2	2
LOC101849892	42	28	14
LOC101850124	38	37	1
LOC101850373	70	35	35
LOC101850608	29	26	3
LOC101850854	6	5	1
LOC118477874	2	0	2
LOC101851082	35	34	1
LOC101851304	289	237	52
LOC101851538	49	47	2
LOC101864344	40	36	4
LOC101851775	390	376	14
LOC106012852	0	0	0
LOC101845049	0	0	0
LOC101845281	0	0	0
LOC101851991	46	41	5
LOC101852215	21	20	1
LOC101845508	45	41	4
LOC101852737	236	222	14
LOC101852887	3	2	1
LOC101845733	8	7	1
LOC101853269	122	119	3
LOC101853653	99	87	12
LOC101845964	0	0	0
LOC101854125	101	95	6
LOC101846173	10	3	7
LOC101846389	3180	3163	17
LOC101846614	7	2	5
LOC101854608	14	13	1
LOC106012383	0	0	0
LOC118477135	0	0	0
LOC101847539	10	1	9
LOC101847774	101	84	17
LOC101848005	2	2	0
LOC101848559	10	20	5
LOC101849256	90	9	96
LOC101848789	4	2	2
LOC106014231	1	0	1
LOC101849506	4	0	4
LOC101849013	13	6	7
LOC101849255	13	10	3
LOC101849803	130	120	10
LOC106013019	1	1	45
LOC101850213	2881	2900	26
LOC101851084	32	32	0
LOC118477211	4	3	1
LOC106013075	7	2	5
LOC101851540	17	17	0
LOC101851776	340	337	3
LOC101852130	0	0	0
LOC101852365	93	93	3
LOC101852582	3	3	0
LOC106014233	1	0	1
LOC101852806	12	7	5
LOC101849971	1	1	0
LOC101853201	42	26	16
LOC101850448	5	3	2
LOC101850684	1	0	1
LOC101851159	3	3	0
LOC101851378	1	1	0
LOC101851615	3	1	2
LOC101853419	0	0	0
LOC101851840	24	23	1
LOC101852060	4	1	3
LOC101853654	12	12	0
LOC101853894	30	30	2
LOC101854538	103	92	13
