N_unmapped	1231176	1231176	1231176
N_multimapping	1713719	1713719	1713719
N_noFeature	1548381	1986904	6036641
N_ambiguous	139089	28455	2993
LOC118478065	13	9	4
LOC101845732	2	0	2
LOC101855065	1	1	0
LOC118477574	2	1	1
LOC101845963	8	4	4
LOC101846613	263	241	38
LOC106012211	0	4	8
LOC101847001	1391	1387	4
LOC101855301	9	5	4
LOC101847694	190	189	1
LOC118478385	0	1	1
LOC101848083	4537	344	4196
LOC101848620	166	149	23
LOC101848391	20	19	6
LOC101848850	185	146	40
LOC101849253	32	32	3
LOC101849504	151	108	45
LOC101855532	213	199	14
LOC101849970	84	83	2
LOC101850212	46	48	6
LOC101850446	27	27	7
LOC101850682	417	299	118
LOC101850917	67	56	15
LOC101851377	0	0	0
LOC101851774	43	59	5
LOC101855758	13	12	1
LOC101855985	0	0	0
LOC106012495	0	0	0
LOC101852128	173	168	5
LOC101852364	95	96	2
LOC101852581	30	22	11
LOC101853505	555	204	351
LOC101853268	0	0	0
LOC101853981	217	214	3
LOC101854370	179	175	4
LOC101856476	11	10	1
LOC101854761	105	104	1
LOC101856700	318	10	308
LOC101855452	36	32	4
LOC101856937	15	14	1
LOC101857153	77	55	22
LOC101857372	150	115	35
LOC101857609	15	7	29
LOC101855683	12	8	4
LOC101857841	25	23	2
LOC101858073	8	4	4
LOC101855910	1781	1637	144
LOC101858313	29	26	3
LOC100533353	16	15	1
LOC101856139	25	10	15
LOC101858530	21	1	20
LOC101856539	70	21	49
LOC101856763	435	426	9
LOC101857754	2	8	14
LOC118477465	2	15	10
LOC101857986	26	15	14
LOC101858529	57	53	4
LOC106012539	1	0	1
LOC101858747	1359	1352	9
LOC101859282	279	280	1
LOC101859675	569	552	17
LOC101859896	8	2	6
LOC101860375	20	7	14
LOC101860616	0	0	1
LOC101859524	29	28	1
LOC106011455	12	2	18
LOC101859745	4827	4832	3
LOC101859983	25	18	7
LOC101860211	229	213	16
LOC101860615	58	57	1
LOC101861328	233	72	161
LOC101861244	892	890	2
LOC101861473	13	7	6
LOC101861549	80	21	60
LOC101862382	3727	3708	20
LOC101862618	7	1	6
LOC101862840	6	5	1
LOC106012640	20	1	19
LOC101863065	176	170	16
LOC101863307	15	22	3
LOC118477666	0	0	0
LOC101861775	232	209	23
LOC101863551	66	65	5
LOC101861996	24	24	4
LOC101864424	4	2	2
LOC101864031	32	16	16
LOC101864654	5	2	3
LOC101845135	14	10	4
LOC101845657	132	130	2
LOC101846041	4756	4744	12
LOC101862459	11	4	7
LOC100533245	84	81	3
LOC101862691	96	76	20
LOC100533249	124	85	41
LOC101846698	0	1	1
LOC101846927	475	454	21
LOC101847156	10	4	6
LOC101847384	43	41	2
LOC101847916	122	116	8
LOC101848154	68	67	3
LOC101848702	312	289	23
LOC101862909	10	9	1
LOC101863146	11	5	6
LOC101849419	7	7	0
LOC101849656	4	2	2
LOC106012021	6	4	3
LOC101863390	8	5	4
LOC101849892	82	65	17
LOC101850124	69	63	6
LOC101850373	78	21	57
LOC101850608	41	33	8
LOC101850854	5	4	1
LOC118477874	12	9	3
LOC101851082	94	88	6
LOC101851304	495	415	80
LOC101851538	75	70	5
LOC101864344	80	69	11
LOC101851775	777	715	62
LOC106012852	1	1	0
LOC101845049	2	1	1
LOC101845281	2	0	2
LOC101851991	89	86	11
LOC101852215	51	54	5
LOC101845508	59	53	6
LOC101852737	521	485	36
LOC101852887	7	5	2
LOC101845733	18	16	2
LOC101853269	234	225	9
LOC101853653	210	183	27
LOC101845964	0	0	0
LOC101854125	162	156	6
LOC101846173	4	0	4
LOC101846389	5714	5669	45
LOC101846614	11	4	7
LOC101854608	25	23	2
LOC106012383	2	1	1
LOC118477135	0	0	0
LOC101847539	20	5	15
LOC101847774	210	177	33
LOC101848005	7	6	1
LOC101848559	18	25	10
LOC101849256	105	29	93
LOC101848789	12	3	9
LOC106014231	3	1	2
LOC101849506	3	0	3
LOC101849013	35	26	9
LOC101849255	22	20	2
LOC101849803	275	251	24
LOC106013019	0	1	58
LOC101850213	6238	6211	86
LOC101851084	71	68	3
LOC118477211	8	4	4
LOC106013075	9	3	6
LOC101851540	66	64	2
LOC101851776	694	688	6
LOC101852130	0	0	0
LOC101852365	103	100	7
LOC101852582	3	2	1
LOC106014233	6	3	3
LOC101852806	15	9	6
LOC101849971	0	0	0
LOC101853201	104	69	35
LOC101850448	3	3	0
LOC101850684	10	11	2
LOC101851159	4	3	1
LOC101851378	8	6	2
LOC101851615	6	2	4
LOC101853419	0	0	0
LOC101851840	23	19	4
LOC101852060	6	5	1
LOC101853654	33	28	8
LOC101853894	53	51	5
LOC101854538	205	185	23
LOC101854126	0	0	0
LOC118478780	20	18	2
LOC101854909	109	85	24
LOC101856541	229	222	7
LOC101856765	74	50	24
LOC106013452	146	44	102
LOC101857154	0	0	0
LOC101857373	169	166	3
LOC106014210	0	0	0
LOC101852287	11	7	4
LOC101852518	0	0	0
LOC101852740	297	203	94
LOC106014212	1	1	0
LOC101857610	20	9	11
LOC101857842	6	2	4
LOC101858074	985	980	5
LOC101858314	1719	1699	22
LOC101858531	5	4	3
LOC101858750	1728	1728	0
LOC101852969	157	149	8
LOC101853203	4	3	1
LOC101858902	10	2	8
LOC101853421	9	6	3
LOC101859139	25	13	12
LOC101853656	12	5	457
LOC101859283	62	503	9
LOC101859525	10	7	3
LOC101859746	198	195	3
LOC101859985	70	64	143
LOC101860213	11	146	3
LOC101860456	1235	1228	8
LOC101853896	8	0	8
LOC101861008	46	15	32
LOC101861245	864	805	60
LOC106014240	2	0	2
LOC101861474	24	18	6
LOC106014242	1	1	0
LOC101862226	27	12	15
LOC101863392	8	2	6
LOC118478418	1	0	1
LOC101854373	16	2	16
LOC118477217	3	3	2
LOC101854610	124	115	9
LOC106014179	13	6	7
LOC101854836	64	58	6
LOC106014243	6	6	0
LOC101863630	3	1	2
LOC101863857	43	4	59
LOC101864107	8053	8070	6
LOC101864346	52	2	50
LOC101864571	73	72	1
LOC101845050	6808	6755	56
LOC101855302	62	44	20
LOC101845888	88	4	86
LOC101846256	9	7	15
LOC101846470	540	553	0
LOC101846699	18	18	0
LOC101846928	33	20	13
LOC101847157	24	23	1
LOC101847776	37	35	2
LOC101847385	6	5	1
LOC101848156	568	550	18
LOC106014199	64	44	20
LOC118477191	61	8	53
LOC101855535	48	20	28
LOC101855760	4	0	4
LOC118479208	0	0	0
LOC118479209	7	7	0
LOC101855987	28	17	11
LOC101856227	886	23	863
LOC101848622	34	33	1
LOC101849014	116	110	6
LOC101856701	26	21	5
LOC101856938	2619	2610	9
LOC101857155	3360	3354	7
LOC101849658	306	246	61
LOC101857374	9	4	5
LOC101850126	27	23	4
LOC101857611	194	182	12
LOC101850376	35	27	8
LOC101857843	4	3	2
LOC101858075	513	514	0
LOC101858315	16	11	5
LOC106011091	2	0	2
LOC106011065	14	12	2
LOC101858532	142	93	49
LOC101858752	408	406	2
LOC106011020	7	3	4
LOC100533454	110	102	8
LOC101858979	12	6	6
LOC101859209	234	222	12
LOC101860135	19	17	2
LOC106011097	7	7	0
LOC101851086	261	256	5
LOC101851541	98	84	27
LOC118477235	0	4	9
LOC101860536	29	20	9
LOC101851777	81	77	4
LOC106011098	0	0	0
LOC101861246	18	13	5
LOC106011100	2	0	2
LOC106011102	2	2	0
LOC106011071	2	1	1
LOC101861475	42	24	18
LOC101861855	6875	6867	8
LOC101862078	825	785	40
LOC101851992	32	19	13
LOC118477240	1	0	1
LOC106011076	13	7	10
LOC101852216	18	4	18
LOC101852441	2	2	0
LOC101852658	25	14	11
LOC101863066	6	5	1
LOC106011104	2	2	0
LOC101852888	23	23	0
LOC118477287	9	4	5
LOC101863308	616	598	18
LOC101863703	69	24	45
LOC101863939	205	191	14
LOC101853131	6	3	3
LOC101864184	4	2	2
LOC101853358	1	0	1
LOC101853826	0	2	0
LOC118477276	10	2	10
LOC101864426	25	18	7
LOC101864656	11	4	7
LOC106011080	7	6	1
LOC101854297	14	3	11
LOC101854539	34	24	10
LOC101854989	132	35	97
LOC101845138	210	202	30
LOC101845368	49	40	31
TRNAT-UGU	21	11	16
LOC101845587	198	197	7
LOC101846543	273	215	58
LOC101846778	120	94	26
LOC101847158	52	38	14
LOC101847386	0	0	0
LOC101847778	43	41	2
LOC101855453	20	13	7
LOC101848007	13	3	10
LOC101855685	13	0	13
LOC101848250	869	862	10
LOC101855912	3	2	2
LOC101856140	18	18	4
LOC106011107	2	1	1
LOC101848478	37	13	24
TRNAA-AGC	12	13	91
TRNAQ-CUG	5	1	4
TRNAQ-UUG	627	7	621
LOC101856852	475	456	19
LOC101848704	52	36	16
LOC106011085	9	8	1
LOC101857073	0	0	0
LOC118477140	102	6	96
LOC101848929	13	10	3
LOC101849171	406	45	361
LOC101857527	60	55	5
LOC101860059	107	95	12
LOC101858980	45	44	1
LOC101859369	108	108	0
LOC101860293	0	0	0
LOC101859606	605	594	11
LOC101860291	55	51	4
LOC101860539	10	3	7
LOC101860537	474	429	45
LOC101860776	9	7	2
LOC101861403	30	27	3
LOC101861778	10	9	2
LOC101861010	827	787	41
LOC101861999	0	0	0
LOC101863149	0	0	0
LOC106011226	46	46	0
LOC106011126	15	10	5
LOC101861248	144	116	28
LOC101863309	23	19	4
LOC101861477	6	3	3
LOC101863784	306	270	36
LOC101864033	50	41	9
LOC101864427	10	10	0
LOC101864657	6	3	3
LOC101846779	242	241	28
LOC118477322	0	1	0
LOC101845658	0	13	1
LOC101847003	120	24	107
LOC118477370	2	2	0
LOC101847387	125	122	3
LOC101847622	301	274	27
LOC101862384	5	50	19
LOC118477329	0	0	0
LOC101847848	2	16	85
LOC101848252	11	35	11
LOC106011222	6	4	2
LOC118477111	21	3	18
LOC101862620	16	14	2
LOC101848479	677	638	39
LOC101849172	182	168	14
LOC101849421	8	1	7
LOC101863067	23	15	8
LOC101863310	121	102	25
LOC106011157	14	16	4
LOC101849806	56	44	12
LOC101850047	4273	47	4597
LOC106011166	2699	3041	29
LOC101863553	3	4	1
LOC101850449	24	13	14
LOC101863785	3	2	1
LOC101850685	56	44	13
LOC101851456	14	14	0
LOC101851685	6	5	1
LOC101852367	111	97	14
LOC101853043	117	116	1
LOC101853591	66	50	16
LOC101854540	64	14	52
LOC101853827	11	11	2
LOC101855066	50	48	2
LOC118477356	182	114	68
LOC101855834	5	5	0
LOC101864034	0	0	0
LOC101856228	71	64	7
LOC118477360	0	0	0
LOC118477376	25	21	4
LOC101864493	39	16	23
LOC118477379	2	1	1
LOC101856619	16	5	12
LOC101844963	7	5	3
LOC101857074	27	22	5
LOC101845204	4	0	4
LOC101845435	122	122	0
LOC101857450	1151	1133	18
LOC101845659	2	2	0
LOC101858316	6	3	3
LOC101858533	19	17	2
LOC101858753	24	23	1
LOC101858981	1	0	1
LOC101845890	115	81	34
LOC101859210	398	354	44
LOC101859607	1475	1421	54
LOC101846104	7	3	4
LOC101857451	13	10	3
LOC101857688	11	3	8
LOC101857914	526	495	31
LOC101846780	9	9	0
LOC101847004	47	45	2
LOC100533392	211	181	30
LOC101858371	314	0	314
LOC101858586	13	10	3
