N_unmapped	966265	966265	966265
N_multimapping	1737763	1737763	1737763
N_noFeature	1250824	1580703	6000916
N_ambiguous	107902	25603	2628
LOC118478065	16	8	8
LOC101845732	0	0	0
LOC101855065	2	2	0
LOC118477574	2	1	1
LOC101845963	7	5	2
LOC101846613	162	149	24
LOC106012211	0	3	8
LOC101847001	976	970	6
LOC101855301	6	5	1
LOC101847694	137	137	0
LOC118478385	0	0	1
LOC101848083	3753	332	3422
LOC101848620	210	209	22
LOC101848391	11	23	9
LOC101848850	152	134	18
LOC101849253	29	25	4
LOC101849504	124	93	31
LOC101855532	180	170	10
LOC101849970	65	65	3
LOC101850212	27	36	2
LOC101850446	22	22	8
LOC101850682	333	231	102
LOC101850917	64	58	6
LOC101851377	5	2	3
LOC101851774	52	83	7
LOC101855758	6	4	2
LOC101855985	0	0	0
LOC106012495	0	0	0
LOC101852128	425	404	21
LOC101852364	98	94	4
LOC101852581	18	8	10
LOC101853505	435	154	281
LOC101853268	0	0	0
LOC101853981	315	313	3
LOC101854370	199	199	1
LOC101856476	16	10	7
LOC101854761	80	81	0
LOC101856700	324	30	294
LOC101855452	38	33	5
LOC101856937	8	8	0
LOC101857153	77	59	18
LOC101857372	127	103	24
LOC101857609	28	17	49
LOC101855683	5	5	0
LOC101857841	49	49	0
LOC101858073	11	3	8
LOC101855910	1191	1097	94
LOC101858313	40	36	4
LOC100533353	48	43	5
LOC101856139	17	10	7
LOC101858530	18	8	10
LOC101856539	31	10	21
LOC101856763	367	357	10
LOC101857754	1	15	8
LOC118477465	10	9	24
LOC101857986	12	8	5
LOC101858529	125	119	6
LOC106012539	1	0	1
LOC101858747	667	659	8
LOC101859282	199	198	1
LOC101859675	543	534	9
LOC101859896	1	0	1
LOC101860375	11	7	4
LOC101860616	2	1	1
LOC101859524	12	10	2
LOC106011455	8	1	15
LOC101859745	1186	1191	2
LOC101859983	21	15	7
LOC101860211	203	196	7
LOC101860615	34	32	2
LOC101861328	205	45	160
LOC101861244	773	773	5
LOC101861473	10	13	2
LOC101861549	70	21	53
LOC101862382	3296	3265	35
LOC101862618	8	2	6
LOC101862840	11	8	3
LOC106012640	29	0	29
LOC101863065	122	118	5
LOC101863307	24	22	3
LOC118477666	0	0	0
LOC101861775	1872	1857	15
LOC101863551	80	77	4
LOC101861996	33	27	7
LOC101864424	1	0	1
LOC101864031	13	3	10
LOC101864654	1	0	1
LOC101845135	7	4	3
LOC101845657	135	135	0
LOC101846041	7074	7065	9
LOC101862459	2	1	1
LOC100533245	39	37	2
LOC101862691	26	9	17
LOC100533249	96	61	37
LOC101846698	0	2	0
LOC101846927	478	469	9
LOC101847156	20	9	12
LOC101847384	33	28	6
LOC101847916	163	153	10
LOC101848154	43	42	3
LOC101848702	341	329	14
LOC101862909	12	4	8
LOC101863146	12	10	2
LOC101849419	14	13	1
LOC101849656	0	0	0
LOC106012021	1	0	1
LOC101863390	11	6	5
LOC101849892	91	64	27
LOC101850124	43	40	3
LOC101850373	111	77	34
LOC101850608	39	34	5
LOC101850854	9	8	1
LOC118477874	5	3	2
LOC101851082	36	34	2
LOC101851304	294	277	17
LOC101851538	65	60	5
LOC101864344	25	21	4
LOC101851775	850	798	52
LOC106012852	0	0	0
LOC101845049	0	0	0
LOC101845281	2	1	1
LOC101851991	72	65	9
LOC101852215	49	50	1
LOC101845508	53	50	3
LOC101852737	122	94	28
LOC101852887	2	1	1
LOC101845733	24	20	4
LOC101853269	192	191	1
LOC101853653	129	111	18
LOC101845964	0	0	0
LOC101854125	139	136	3
LOC101846173	16	8	8
LOC101846389	4607	4580	27
LOC101846614	13	9	4
LOC101854608	41	38	3
LOC106012383	1	0	1
LOC118477135	1	0	1
LOC101847539	16	6	10
LOC101847774	126	93	33
LOC101848005	10	8	2
LOC101848559	7	48	2
LOC101849256	140	18	165
LOC101848789	10	7	3
LOC106014231	3	1	2
LOC101849506	0	0	0
LOC101849013	13	12	1
LOC101849255	30	23	7
LOC101849803	198	177	21
LOC106013019	1	2	12
LOC101850213	1916	1887	42
LOC101851084	40	40	0
LOC118477211	8	4	4
LOC106013075	7	4	3
LOC101851540	34	32	2
LOC101851776	646	640	6
LOC101852130	0	0	0
LOC101852365	292	290	3
LOC101852582	13	12	1
LOC106014233	2	1	1
LOC101852806	15	12	3
LOC101849971	0	0	0
LOC101853201	64	35	29
LOC101850448	1	1	0
LOC101850684	11	5	6
LOC101851159	3	1	2
LOC101851378	11	10	1
LOC101851615	10	3	7
LOC101853419	0	0	0
LOC101851840	70	69	1
LOC101852060	10	3	7
LOC101853654	29	28	1
LOC101853894	63	62	1
LOC101854538	192	182	11
LOC101854126	0	0	0
LOC118478780	19	15	5
LOC101854909	79	56	23
LOC101856541	158	152	6
LOC101856765	57	38	19
LOC106013452	92	55	37
LOC101857154	0	0	0
LOC101857373	82	52	30
LOC106014210	0	0	0
LOC101852287	10	1	9
LOC101852518	0	0	0
LOC101852740	206	134	72
LOC106014212	0	0	0
LOC101857610	17	1	16
LOC101857842	20	17	3
LOC101858074	667	664	3
LOC101858314	1099	1073	26
LOC101858531	14	12	2
LOC101858750	1093	1092	1
LOC101852969	87	86	1
LOC101853203	1	1	0
LOC101858902	2	1	1
LOC101853421	3	2	1
LOC101859139	10	4	6
LOC101853656	16	10	568
LOC101859283	73	624	11
LOC101859525	4	3	1
LOC101859746	199	185	14
LOC101859985	78	72	116
LOC101860213	12	122	2
LOC101860456	875	870	7
LOC101853896	5	2	3
LOC101861008	26	6	20
LOC101861245	580	542	38
LOC106014240	1	1	0
LOC101861474	28	23	5
LOC106014242	2	2	0
LOC101862226	21	19	2
LOC101863392	7	4	3
LOC118478418	1	0	1
LOC101854373	13	1	13
LOC118477217	3	3	1
LOC101854610	133	120	13
LOC106014179	6	6	0
LOC101854836	77	75	2
LOC106014243	1	0	1
LOC101863630	3	2	1
LOC101863857	12	7	16
LOC101864107	2754	2768	2
LOC101864346	62	1	61
LOC101864571	139	134	5
LOC101845050	3361	3314	52
LOC101855302	33	25	11
LOC101845888	65	2	67
LOC101846256	11	27	13
LOC101846470	310	320	18
LOC101846699	18	13	5
LOC101846928	33	29	4
LOC101847157	30	29	1
LOC101847776	41	39	2
LOC101847385	10	9	1
LOC101848156	512	497	15
LOC106014199	47	31	16
LOC118477191	77	16	61
LOC101855535	52	30	22
LOC101855760	3	1	2
LOC118479208	0	0	0
LOC118479209	2	2	0
LOC101855987	45	38	7
LOC101856227	1207	41	1166
LOC101848622	31	31	0
LOC101849014	117	115	2
LOC101856701	8	8	0
LOC101856938	1926	1916	10
LOC101857155	2467	2456	11
LOC101849658	247	219	28
LOC101857374	10	10	0
LOC101850126	16	16	0
LOC101857611	176	172	4
LOC101850376	5	1	4
LOC101857843	10	9	3
LOC101858075	273	273	2
LOC101858315	10	7	3
