N_unmapped	788998	788998	788998
N_multimapping	1692103	1692103	1692103
N_noFeature	1279121	1630055	6024229
N_ambiguous	116898	23008	2846
LOC118478065	23	17	6
LOC101845732	3	2	1
LOC101855065	1	1	0
LOC118477574	1	0	1
LOC101845963	9	5	4
LOC101846613	177	157	34
LOC106012211	0	4	10
LOC101847001	720	714	6
LOC101855301	9	7	2
LOC101847694	118	117	1
LOC118478385	0	2	1
LOC101848083	3480	303	3180
LOC101848620	269	265	11
LOC101848391	37	32	12
LOC101848850	129	114	15
LOC101849253	45	44	1
LOC101849504	109	82	27
LOC101855532	134	127	7
LOC101849970	48	48	2
LOC101850212	37	50	4
LOC101850446	31	30	16
LOC101850682	315	238	77
LOC101850917	72	63	9
LOC101851377	3	3	0
LOC101851774	29	23	6
LOC101855758	10	10	0
LOC101855985	0	0	0
LOC106012495	0	0	0
LOC101852128	21	16	5
LOC101852364	67	67	0
LOC101852581	17	13	4
LOC101853505	470	142	328
LOC101853268	0	0	0
LOC101853981	96	93	3
LOC101854370	106	105	1
LOC101856476	15	13	2
LOC101854761	91	89	2
LOC101856700	246	11	235
LOC101855452	54	48	6
LOC101856937	13	11	2
LOC101857153	73	51	22
LOC101857372	103	73	30
LOC101857609	19	15	4
LOC101855683	6	5	1
LOC101857841	35	35	0
LOC101858073	10	5	5
LOC101855910	1174	1112	62
LOC101858313	37	33	4
LOC100533353	32	30	2
LOC101856139	17	7	10
LOC101858530	452	2	450
LOC101856539	24	4	20
LOC101856763	291	282	9
LOC101857754	0	25	9
LOC118477465	2	11	33
LOC101857986	24	27	5
LOC101858529	101	96	5
LOC106012539	0	0	0
LOC101858747	988	978	13
LOC101859282	187	188	2
LOC101859675	689	677	12
LOC101859896	4	1	3
LOC101860375	11	5	6
LOC101860616	2	1	1
LOC101859524	10	9	1
LOC106011455	15	3	15
LOC101859745	6762	6757	8
LOC101859983	17	14	3
LOC101860211	136	129	7
LOC101860615	222	221	1
LOC101861328	128	77	51
LOC101861244	816	815	4
LOC101861473	25	24	4
LOC101861549	54	13	41
LOC101862382	3056	3043	13
LOC101862618	7	5	3
LOC101862840	5	5	1
LOC106012640	27	3	24
LOC101863065	46	46	13
LOC101863307	13	20	2
LOC118477666	0	0	0
LOC101861775	699	686	13
LOC101863551	32	32	1
LOC101861996	32	18	15
LOC101864424	4	0	4
LOC101864031	25	8	17
LOC101864654	5	4	2
LOC101845135	8	7	2
LOC101845657	138	136	2
LOC101846041	7744	7711	33
LOC101862459	65	59	6
LOC100533245	36	34	2
LOC101862691	37	25	12
LOC100533249	128	101	32
LOC101846698	0	1	0
LOC101846927	552	529	23
LOC101847156	15	11	5
LOC101847384	48	47	2
LOC101847916	87	85	2
