N_unmapped	734469	734469	734469
N_multimapping	1207211	1207211	1207211
N_noFeature	1206635	1551373	4783217
N_ambiguous	114141	21299	3168
LOC118478065	8	6	2
LOC101845732	3	1	2
LOC101855065	0	0	0
LOC118477574	0	0	0
LOC101845963	11	8	3
LOC101846613	184	172	21
LOC106012211	0	4	5
LOC101847001	453	443	10
LOC101855301	10	2	8
LOC101847694	141	140	1
LOC118478385	0	2	1
LOC101848083	4200	325	3879
LOC101848620	198	194	12
LOC101848391	20	17	10
LOC101848850	99	88	11
LOC101849253	28	24	4
LOC101849504	115	88	27
LOC101855532	115	112	3
LOC101849970	47	47	1
LOC101850212	34	42	2
LOC101850446	24	24	9
LOC101850682	285	151	134
LOC101850917	34	30	4
LOC101851377	3	3	1
LOC101851774	32	28	5
LOC101855758	2	2	0
LOC101855985	0	0	0
LOC106012495	0	0	0
LOC101852128	13	12	1
LOC101852364	69	69	0
LOC101852581	22	14	8
LOC101853505	400	151	249
LOC101853268	0	0	0
LOC101853981	81	80	1
LOC101854370	142	141	1
LOC101856476	4	0	4
LOC101854761	87	87	0
LOC101856700	320	77	243
LOC101855452	38	35	3
LOC101856937	6	6	0
LOC101857153	71	41	30
LOC101857372	227	74	153
LOC101857609	20	12	8
LOC101855683	3	1	2
LOC101857841	39	38	1
LOC101858073	8	3	5
LOC101855910	1258	1159	99
LOC101858313	25	16	9
LOC100533353	11	7	4
LOC101856139	22	15	7
LOC101858530	486	5	481
LOC101856539	27	8	19
LOC101856763	262	252	10
LOC101857754	2	16	6
LOC118477465	0	5	18
LOC101857986	14	14	3
LOC101858529	57	50	7
LOC106012539	0	0	0
LOC101858747	1246	1242	5
LOC101859282	129	129	1
LOC101859675	423	413	10
LOC101859896	3	0	3
LOC101860375	5	2	3
LOC101860616	0	0	0
LOC101859524	17	16	1
LOC106011455	3	0	5
LOC101859745	5467	5462	7
LOC101859983	19	12	7
LOC101860211	67	59	8
LOC101860615	138	137	1
LOC101861328	106	62	44
LOC101861244	860	859	5
LOC101861473	7	8	3
LOC101861549	48	11	41
LOC101862382	2502	2493	13
LOC101862618	2	1	1
LOC101862840	8	8	0
LOC106012640	20	1	19
LOC101863065	52	42	19
LOC101863307	26	31	4
LOC118477666	0	0	0
LOC101861775	99	80	19
LOC101863551	45	45	2
LOC101861996	18	16	4
LOC101864424	2	2	0
LOC101864031	19	4	17
LOC101864654	1	2	2
LOC101845135	6	5	2
LOC101845657	139	138	1
LOC101846041	4807	4785	22
LOC101862459	11	8	3
LOC100533245	67	66	1
LOC101862691	75	62	13
LOC100533249	110	77	36
LOC101846698	0	3	0
LOC101846927	320	304	16
LOC101847156	11	6	5
LOC101847384	60	58	2
LOC101847916	72	67	5
LOC101848154	55	48	7
LOC101848702	432	409	23
LOC101862909	7	6	1
LOC101863146	5	2	3
LOC101849419	3	3	0
LOC101849656	3	0	3
LOC106012021	0	0	0
LOC101863390	7	7	0
LOC101849892	44	37	7
LOC101850124	39	38	1
LOC101850373	50	23	27
LOC101850608	18	13	5
LOC101850854	6	6	0
LOC118477874	9	9	0
LOC101851082	100	94	6
LOC101851304	539	454	85
LOC101851538	68	67	1
LOC101864344	48	42	6
LOC101851775	517	473	44
LOC106012852	1	1	0
LOC101845049	1	0	1
LOC101845281	0	0	0
LOC101851991	76	64	15
LOC101852215	29	29	3
LOC101845508	27	24	3
LOC101852737	515	489	26
LOC101852887	0	0	0
LOC101845733	13	11	2
LOC101853269	162	156	6
LOC101853653	108	92	17
LOC101845964	0	1	0
LOC101854125	105	103	2
LOC101846173	10	6	4
LOC101846389	3979	3940	39
LOC101846614	6	2	4
LOC101854608	18	13	5
LOC106012383	1	1	0
