"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC163A","AC164A","AC172A","AC193A","AC194A","AC195A","AC292A","AC296A","AC300A","AC304A","AC308A","AC312A","AC169A","AC170A","AC174A","AC205A","AC206A","AC207A","AC293A","AC299A","AC301A","AC305A","AC309A","AC313A"
"17","LOC101844963",8.39908505268882,-1.80991865191678,0.320480826464161,-5.64750993650843,1.62788429616615e-08,1.4524775503426e-05,15.3271960303772,16.6531336707477,6.25822494274134,3.80039668995804,1.75305413651835,4.61616909680689,4.14262626343914,2.55066165014507,5.37248559065318,15.2594572199501,8.80894529888735,14.877834569656,9.75945012140825,13.2577521177993,9.60671362309725,4.59577271940827,0,3.0629613064401,5.55339527605615,4.42197224953774,5.45926272600292,24.266052598306,17.5688063727061,4.60571699388924
"19","LOC101852149",6.06251106173156,-3.94573324602314,0.701096547649501,-5.62794562211384,1.82368557189063e-08,1.4524775503426e-05,32.698018198138,26.0205213605432,10.4303749045689,0,0.876527068259173,0,1.18360750383975,0,0,1.01729714799667,1.95754339975274,10.2285112666385,8.78350510926743,17.3370604617376,19.2134272461945,2.29788635970413,0,0,0,2.21098612476887,2.18370509040117,3.59497075530459,2.70289328810863,2.76343019633354
"20","LOC101852721",8.31026775142342,-1.97643579965852,0.352097753783751,-5.61331555915689,1.98486151732211e-08,1.4524775503426e-05,12.2617568243018,19.7755962340129,9.38733741411202,1.90019834497902,0,1.15404227420172,2.95901875959939,5.10132330029013,4.70092489182153,16.2767543679467,5.87263019925823,13.018105248449,18.5429552306757,21.4163688056758,10.4072730916887,1.14894317985207,1.80600643885673,1.0209871021467,11.1067905521123,8.10694912415253,2.18370509040117,10.7849122659138,9.4601265083802,11.0537207853342
"21","LOC101853584",24.2340875282409,-1.18281901763808,0.210694352540842,-5.61390945402202,1.97805749345284e-08,1.4524775503426e-05,40.8725227476725,23.9388796516998,27.1189747518792,14.2514875873426,12.2713789556284,19.6187186614293,21.8967388210355,12.1156428381891,11.416531880138,29.5016172919035,37.1933245953022,42.773774387761,38.0618554734922,38.7534292674134,13.6095109660544,8.04260225896447,13.5450482914255,9.1888839193203,24.06471286291,16.2138982483051,16.3777881780087,49.430847885438,36.4890593894665,24.8708717670019
"22","LOC101854284",38.3364732499529,-1.64368538175756,0.292775556202416,-5.61414826796937,1.97532788289944e-08,1.4524775503426e-05,56.1997187780497,62.4492512653037,30.2480872232498,9.5009917248951,6.13568947781421,5.77021137100861,15.9787013018367,26.7819473265232,13.431213976633,59.0032345838069,64.5989321918406,56.7217442968135,56.6048107041679,67.3085876749812,30.4212598064746,8.04260225896447,18.9630676079957,11.2308581236137,33.3203716563369,45.6937132452233,28.3881661752152,94.3679823267454,78.3839053551502,40.5303095462253
"23","LOC101858398",33.6483990569949,-1.30362545956475,0.230364831640587,-5.65896039894948,1.52292688063951e-08,1.4524775503426e-05,59.2651579841252,51.0002218666647,49.0227620514739,22.8023801397482,23.6662308429977,12.6944650162189,21.8967388210355,11.4779774256528,26.8624279532659,32.5535087358935,46.9810415940659,44.633503708968,51.7250856434637,52.0111813852127,44.0307707725291,6.8936590791124,11.7390418525688,14.2938194300538,16.6601858281685,36.8497687461478,25.1126085396134,85.3805554384839,35.1376127454122,24.8708717670019
"25","LOC101861996",49.7401193840942,-1.2617534848826,0.223570037700242,-5.6436609210324,1.66471782083301e-08,1.4524775503426e-05,67.4396625336597,74.9391015183645,46.9366870705601,25.6526776572168,35.0610827303669,20.772760935631,36.1000288671125,29.9702743892045,27.5339886520976,57.9859374358102,47.9598132939423,133.900511126904,60.5085907527312,43.8525646973362,39.2274139609804,18.3830908776331,15.3510547302822,24.5036904515208,31.4692398976515,44.9567178703004,40.3985441724216,117.735292236225,93.2498184397477,59.87432092056
"26","LOC106011867",29.6922058669347,-1.47999322408139,0.260408046197933,-5.6833621145349,1.32072212517479e-08,1.4524775503426e-05,63.3524102588924,59.3267887020386,29.2050497327929,7.60079337991608,7.88874361433256,3.46212682260516,24.263953828715,19.7676277886243,28.2055493509292,34.5881030318868,42.087183094684,49.2828270119855,54.6529206798862,53.0310084711973,22.4156651205603,10.3404886186686,9.03003219428367,12.2518452257604,14.8090540694831,18.4248843730739,29.4800187204157,39.5446783083504,44.5977392537924,35.0034491535582
"28","LOC101854334",10.0023365493814,-2.35974896963369,0.421375928962027,-5.600103867932,2.14223407310909e-08,1.47098531728029e-05,37.8070835415971,26.0205213605432,15.6455623568534,1.90019834497902,2.62958120477752,4.61616909680689,5.91803751919877,2.55066165014507,2.01468209649494,4.06918859198668,3.91508679950549,25.1063458362945,25.3745703156615,23.456022977645,20.8145461833774,5.74471589926033,1.80600643885673,1.0209871021467,1.85113175868538,4.42197224953774,4.36741018080233,6.29119882178302,8.10867986432588,4.60571699388924
"29","LOC101860988",12.4999794844159,-1.45126847932189,0.259213036463308,-5.59874803799584,2.15905325443509e-08,1.47098531728029e-05,22.4798875112199,18.7347753795911,23.9898622805085,9.5009917248951,7.88874361433256,2.30808454840344,6.50984127111865,5.7389887128264,6.71560698831648,16.2767543679467,6.85140189913461,15.8076992302595,21.4707902670982,16.317233375753,12.0083920288716,10.3404886186686,9.03003219428367,8.1678968171736,5.55339527605615,7.36995374922957,0,22.4685672206537,29.7318261691949,14.7382943804456
"30","LOC118478157",12.6861079808929,-2.28460850072343,0.41020511797461,-5.56942953808986,2.55574718008421e-08,1.68321509280346e-05,38.8288966102889,40.5920133224474,13.5594873759396,3.80039668995804,4.38263534129586,0,10.6524675345578,6.37665412536267,4.70092489182153,12.20756577596,16.6391188978983,8.3687819454315,29.2783503642247,38.7534292674134,20.0139867147859,2.29788635970413,0,1.0209871021467,5.55339527605615,5.1589676244607,6.5511152712035,8.08868419943532,20.2716996608147,7.36914719022278
"33","LOC101855771",13.5984717754942,-2.0866238297726,0.378087785537731,-5.51888717273668,3.41153133664692e-08,2.02728702301832e-05,29.6325789920626,26.0205213605432,8.34429992365513,2.85029751746853,0.876527068259173,2.30808454840344,7.69344877495841,7.6519849504352,16.1174567719595,14.2421600719534,26.4268358966621,39.054315745347,35.1340204370697,23.456022977645,12.0083920288716,5.74471589926033,1.80600643885673,0,9.25565879342692,3.68497687461478,3.27555763560175,15.2786257100445,18.9202530167604,16.5805811780012
"35","LOC101860908",21.7908577333281,-1.11725996324464,0.202328506859454,-5.52200962971934,3.35144116611086e-08,2.02728702301832e-05,33.7198312668298,33.3062673414953,20.8607498091378,7.60079337991608,16.6540142969243,21.9268032098327,13.0196825422373,10.2026466005803,11.416531880138,18.3113486639401,23.4905207970329,27.895939818105,32.2061854006472,39.773256353398,28.0195814007003,9.19154543881653,17.157061169139,13.2728323279071,14.8090540694831,13.2659167486132,18.5614932684099,49.430847885438,17.5688063727061,31.3188755584468
"36","LOC101860866",8.09883087057285,-2.13232508264744,0.392465987862254,-5.43314617978014,5.53690121262045e-08,2.98524759603621e-05,15.3271960303772,22.898058797278,10.4303749045689,0.95009917248951,0,0,5.91803751919877,4.46365788775387,4.70092489182153,14.2421600719534,11.7452603985165,24.176481175691,12.6872851578307,11.2180979458302,11.2078325602801,0,2.7090096582851,1.0209871021467,7.40452703474153,5.1589676244607,3.27555763560175,16.1773683988706,4.05433993216294,4.60571699388924
"38","LOC101846736",4.78532949325383,-3.43212269734597,0.633975610184063,-5.41365100204646,6.17524710869365e-08,3.05537264310091e-05,18.3926352364526,18.7347753795911,11.4734123950258,0.95009917248951,1.75305413651835,0,0.591803751919877,1.27533082507253,0.671560698831648,1.01729714799667,0.978771699876372,5.579187963621,11.7113401456899,11.2180979458302,15.2106299032373,0,0,0,1.85113175868538,0.736995374922957,2.18370509040117,1.79748537765229,1.35144664405431,7.36914719022278
"39","LOC101850238",649.904155113462,1.03936612114395,0.19200048782227,5.41335146036744,6.18559093653388e-08,3.05537264310091e-05,534.408234925818,431.940654585018,668.587031382867,1194.27465981931,972.945045767682,1295.98947392853,963.45650812556,822.588382171784,982.4933023907,577.824780062109,480.576904639299,328.242225193036,316.206183933627,325.324840429076,512.35805989852,796.217623637482,1000.52756712663,884.174830459042,560.892922881671,446.619197203312,572.130733685106,222.888186828884,264.883542234646,442.148831413367
"40","LOC101860068",16.0975139928136,-1.93484538649887,0.357052129722891,-5.41894369318146,5.9952193914566e-08,3.05537264310091e-05,42.9161488850562,19.7755962340129,14.6025248663965,2.85029751746853,4.38263534129586,0,11.8360750383975,12.1156428381891,11.416531880138,26.4497258479134,20.5542056974038,50.212691672589,31.2302403885064,27.5353313215832,22.4156651205603,4.59577271940827,1.80600643885673,2.0419742042934,1.85113175868538,13.2659167486132,10.9185254520058,21.5698245318275,10.8115731524345,21.1862981718905
"41","LOC101861789",16.0809801145878,-1.43492778162556,0.265880585708174,-5.39688814737498,6.78066294191729e-08,3.26761800991224e-05,36.7852704729053,26.0205213605432,18.774674828224,14.2514875873426,4.38263534129586,5.77021137100861,11.2442712864777,10.8403120131165,13.431213976633,27.4670229959101,22.5117490971566,26.036210496898,14.6391751821124,22.4361958916604,11.2078325602801,10.3404886186686,2.7090096582851,3.0629613064401,9.25565879342692,8.10694912415253,9.82667290680525,41.3421636860027,18.9202530167604,16.5805811780012
"42","LOC118478175",38.4201659394748,-1.2472591410931,0.231617619056495,-5.38499249829898,7.24476699047964e-08,3.40814538566421e-05,74.5923540145024,75.9799223727862,43.8075745991894,22.8023801397482,15.7774872286651,15.0025495646224,36.6918326190324,21.6806240262331,19.4752602661178,46.7956688078469,33.2782377957967,58.5814736180205,51.7250856434637,50.9913542992282,39.2274139609804,11.4894317985207,13.5450482914255,13.2728323279071,33.3203716563369,42.0087363706085,27.2963136300146,80.8868419943532,66.2208855586614,27.6343019633354
"44","LOC101852393",14.4963041356927,-1.38595885984768,0.260119467446586,-5.32816276095244,9.9211200696024e-08,4.45503387125464e-05,16.349009099069,21.8572379428563,12.5164498854827,12.3512892423636,1.75305413651835,5.77021137100861,10.6524675345578,5.7389887128264,8.05872838597977,17.2940515159434,24.4692924969093,23.2466165150875,25.3745703156615,18.3568875477221,14.4100704346459,8.04260225896447,4.51501609714183,5.1049355107335,24.06471286291,4.42197224953774,9.82667290680525,30.557251420089,25.677486237032,17.5017245767791
"45","LOC101859175",18.2849655086088,-2.23415125127232,0.42335931542464,-5.27719875262791,1.31173592956666e-07,5.51431457369745e-05,35.7634574042135,23.9388796516998,10.4303749045689,1.90019834497902,1.75305413651835,0,2.95901875959939,1.27533082507253,4.70092489182153,40.6918859198668,9.78771699876373,45.5633683695715,33.182130412788,19.3767146337067,28.0195814007003,1.14894317985207,9.03003219428367,11.2308581236137,11.1067905521123,18.4248843730739,14.1940830876076,46.7346198189596,44.5977392537924,23.0285849694462
"46","LOC101861601",15.5917630430231,-1.46296776321021,0.277121275847767,-5.27916075275965,1.29776914075393e-07,5.51431457369745e-05,28.6107659233708,19.7755962340129,23.9898622805085,5.70059503493706,5.25916240955504,2.30808454840344,5.3262337672789,14.6663044883341,17.4605781696228,17.2940515159434,22.5117490971566,27.895939818105,26.3505153278023,16.317233375753,16.8117488404202,4.59577271940827,5.4180193165702,6.1259226128802,12.9579223107977,8.10694912415253,10.9185254520058,41.3421636860027,24.3260395929776,10.1325773865563
"47","LOC101864179",3.08566473032719,-3.63026994045587,0.687777002642196,-5.27826595903855,1.30412092515318e-07,5.51431457369745e-05,7.15269148084269,10.4082085442173,0,0,0.876527068259173,0,0.591803751919877,0,0,4.06918859198668,4.89385849938186,4.6493233030175,8.78350510926743,11.2180979458302,9.60671362309725,1.14894317985207,0.903003219428367,0,1.85113175868538,0,1.09185254520058,2.69622806647844,1.35144664405431,2.76343019633354
"49","LOC101856559",19.4098674632076,-1.41965961048783,0.271152852244104,-5.23564328657622,1.64411217064959e-07,6.45467059378324e-05,32.698018198138,36.4287299047605,16.6885998473103,9.5009917248951,6.13568947781421,11.5404227420172,8.28525252687828,7.6519849504352,14.7743353742962,12.20756577596,14.6815754981456,14.877834569656,43.9175255463371,36.7137750954443,24.8173435263346,10.3404886186686,8.1270289748553,9.1888839193203,18.5113175868538,10.3179352489214,14.1940830876076,51.2283332630903,39.1919526775751,13.8171509816677
"50","LOC101861070",14.7028745927657,-1.77165671618343,0.338298589995698,-5.23696157351988,1.6324166283906e-07,6.45467059378324e-05,43.937961953748,47.8777593033995,27.1189747518792,3.80039668995804,3.50610827303669,6.92425364521033,5.91803751919877,7.6519849504352,6.71560698831648,10.1729714799667,5.87263019925823,20.457022533277,27.3264603399431,31.6146396655215,16.0111893718288,10.3404886186686,8.1270289748553,11.2308581236137,3.70226351737077,5.1589676244607,6.5511152712035,17.9748537765229,20.2716996608147,4.60571699388924
"52","LOC101850155",26.8209443304083,-1.59879812579081,0.306379740658311,-5.2183545894892,1.80519618782321e-07,6.8590512075021e-05,24.5235136486035,37.4695507591822,31.2911247137067,22.8023801397482,15.7774872286651,8.07829591941205,14.2032900460771,9.564981188044,10.7449711813064,39.6745887718702,29.3631509962912,42.773774387761,30.2542953763656,28.5551584075678,13.6095109660544,6.8936590791124,17.157061169139,7.1469097150269,35.1715034150223,9.58093987399844,5.45926272600292,105.152894592659,45.9491858978467,52.5051737303373
"54","LOC101858516",15.270650621507,-1.80079780828633,0.346347803724795,-5.19939144674707,1.99942054890627e-07,7.31565763060927e-05,33.7198312668298,26.0205213605432,18.774674828224,1.90019834497902,1.75305413651835,11.5404227420172,10.6524675345578,5.7389887128264,7.38716768714812,8.13837718397337,12.7240320983928,18.59729321207,31.2302403885064,42.8327376113517,28.0195814007003,0,18.9630676079957,5.1049355107335,3.70226351737077,8.10694912415253,5.45926272600292,17.9748537765229,29.7318261691949,18.4228679755569
"55","LOC101862795",11.6923020142953,-1.48225747145645,0.285872432304658,-5.18503116759713,2.15978743211501e-07,7.62019287209437e-05,23.5017005799117,7.2857459809521,14.6025248663965,5.70059503493706,2.62958120477752,3.46212682260516,5.3262337672789,8.28965036297147,9.40184978364307,10.1729714799667,14.6815754981456,19.5271578726735,16.591065206394,17.3370604617376,14.4100704346459,4.59577271940827,1.80600643885673,1.0209871021467,12.9579223107977,9.58093987399844,9.82667290680525,27.8610233536105,21.623146304869,18.4228679755569
"56","LOC106011939",24.7192682008542,-1.20470591823153,0.232238205250767,-5.18737180616217,2.13282644062274e-07,7.62019287209437e-05,31.6762051294462,30.1838047782301,17.7316373377671,9.5009917248951,5.25916240955504,8.07829591941205,18.3459163095162,17.8546315510155,25.5193065556026,34.5881030318868,40.1296396949313,66.950255563452,31.2302403885064,29.5749854935523,24.8173435263346,12.6383749783727,10.8360386331404,13.2728323279071,18.5113175868538,22.8468566226117,15.2859356328082,33.2534794865674,36.4890593894665,38.6880227486696
"57","LOC101863561",30.7031085492341,-1.09135320496224,0.210881024053106,-5.175208200276,2.27656972260069e-07,7.89130957528848e-05,47.0034011598234,46.8369384489778,38.592387146905,7.60079337991608,17.5305413651835,17.3106341130258,24.263953828715,21.0429586136968,29.5486707485925,49.8475602518369,35.2357811955494,50.212691672589,34.1580754249289,34.6741209234752,21.6151056519688,13.7873181582248,13.5450482914255,10.209871021467,27.7669763802808,31.6908011216871,19.6533458136105,62.0132455290041,48.6520791859553,34.0823057547803
"60","LOC101847849",21.3774889814772,-1.94305364677606,0.379117721811197,-5.12519867837704,2.97224156830272e-07,9.78759148442087e-05,25.5453267172953,23.9388796516998,22.9468247900516,6.65069420742657,5.25916240955504,2.30808454840344,18.9377200614361,11.4779774256528,10.7449711813064,54.9340459918202,26.4268358966621,122.742135199662,30.2542953763656,17.3370604617376,14.4100704346459,3.4468295395562,7.22402575542693,2.0419742042934,9.25565879342692,8.84394449907548,18.5614932684099,26.9622806647844,21.623146304869,21.1862981718905
"61","LOC101859099",17.1547056585985,-2.19422048332133,0.428986877949478,-5.11488951319333,3.13924652714786e-07,0.000101179382700068,49.047027297207,26.0205213605432,27.1189747518792,1.90019834497902,0.876527068259173,2.30808454840344,7.10164502303853,2.55066165014507,6.71560698831648,18.3113486639401,14.6815754981456,27.895939818105,42.9415805341963,52.0111813852127,21.6151056519688,2.29788635970413,2.7090096582851,0,20.3624493455392,11.7919259987673,17.4696407232093,30.557251420089,16.2173597286518,9.21143398777847
"62","LOC106011289",905.166978722524,1.77500978272874,0.34717301654144,5.11275271451539,3.17497809869634e-07,0.000101179382700068,411.790666682801,348.674986231279,489.184583024282,2389.49941881112,1990.59297201658,3673.31655878408,679.982510955939,867.862626461859,582.243125887038,560.530728546166,488.40707823831,272.450345556826,394.281784904893,143.795619123823,1096.76647197027,815.749657694967,2166.30472340865,1248.66722592541,675.663091920165,775.319134418951,947.728009234106,412.522894171201,175.688063727061,116.985211644787
"65","LOC101847613",9.96808407814398,-2.11325907260422,0.415618919376972,-5.08460749518349,3.6838708453172e-07,0.000111978338710427,10.2181306869181,9.36738768979556,12.5164498854827,0.95009917248951,0,2.30808454840344,34.9164213632728,3.18832706268133,4.02936419298989,43.7437773638569,12.7240320983928,16.737563890863,10.7353951335491,12.2379250318148,11.2078325602801,2.29788635970413,0,2.0419742042934,1.85113175868538,11.0549306238444,6.5511152712035,23.3673099094798,17.5688063727061,15.6594377792234
"68","TRNAV-AAC",9.71842266474785,-1.853151456319,0.367551936536008,-5.04187645910403,4.60988879585919e-07,0.000133944386512626,11.2399437556099,29.1429839238084,10.4303749045689,1.90019834497902,1.75305413651835,0,6.50984127111865,4.46365788775387,8.05872838597977,15.2594572199501,6.85140189913461,26.036210496898,25.3745703156615,20.3965417196913,12.808951497463,5.74471589926033,4.51501609714183,5.1049355107335,5.55339527605615,5.89596299938366,0,10.7849122659138,10.8115731524345,4.60571699388924
"69","LOC101851930",30.7599055437984,-1.01253163300896,0.201177437355009,-5.03302779039872,4.82793105351227e-07,0.000135625613362065,47.0034011598234,28.1021630693867,30.2480872232498,25.6526776572168,17.5305413651835,30.0050991292448,16.5705050537566,15.9416353134067,14.1027746754646,29.5016172919035,39.1508679950549,62.3009322604345,40.0137454977738,34.6741209234752,33.6234976808404,25.2767499567455,15.3510547302822,20.419742042934,24.06471286291,18.4248843730739,24.0207559944128,65.6082162843087,59.4636523383898,21.1862981718905
"72","LOC101849745",17.3801319432824,-1.97475095316949,0.392924383410748,-5.02577858881605,5.01394108568999e-07,0.000137590899959809,11.2399437556099,22.898058797278,9.38733741411202,1.90019834497902,3.50610827303669,4.61616909680689,14.2032900460771,7.01431953789894,8.05872838597977,24.4151315519201,17.6178905977747,64.1606615816415,28.3024053520839,25.4956771496141,7.20503521732294,4.59577271940827,1.80600643885673,3.0629613064401,7.40452703474153,10.3179352489214,17.4696407232093,64.7094735954825,33.7861661013578,23.949728368224
"76","LOC101855824",15.8799179985418,-1.67468771126547,0.336685731810534,-4.97403825894195,6.55723588447218e-07,0.00017047087711237,27.588952854679,32.2654464870736,17.7316373377671,3.80039668995804,5.25916240955504,2.30808454840344,13.6114862941572,7.01431953789894,16.7890174707912,20.3459429599334,26.4268358966621,26.9660751575015,15.6151201942532,18.3568875477221,9.60671362309725,4.59577271940827,3.61201287771347,2.0419742042934,7.40452703474153,12.5289213736903,9.82667290680525,58.4182747736995,27.0289328810863,11.974864184112
"77","LOC101860256",11.9931724807604,-1.92858404522625,0.389472980900135,-4.95177878775822,7.35381716948871e-07,0.000188697038486699,31.6762051294462,32.2654464870736,26.0759372614223,4.75049586244755,1.75305413651835,5.77021137100861,1.77541125575963,7.01431953789894,7.38716768714812,5.08648573998335,7.83017359901098,15.8076992302595,24.3986253035206,35.6939480094597,25.617902994926,11.4894317985207,4.51501609714183,1.0209871021467,3.70226351737077,7.36995374922957,3.27555763560175,10.7849122659138,5.40578657621726,7.36914719022278
"79","LOC106012172",7.45299419537712,-2.03956941305342,0.412967172074366,-4.93881729825766,7.85978077020568e-07,0.000194853823008807,18.3926352364526,17.6939545251694,14.6025248663965,0,0.876527068259173,1.15404227420172,4.14262626343914,3.18832706268133,2.01468209649494,13.2248629239567,10.7664886986401,10.2285112666385,7.8075600971266,11.2180979458302,17.6123083090116,0,1.80600643885673,0,3.70226351737077,12.5289213736903,4.36741018080233,8.98742688826146,8.10867986432588,6.44800379144493
"80","TRNAD-GUC",96.6503674471412,-1.1611864140966,0.235149454353256,-4.93807828425661,7.88961728955593e-07,0.000194853823008807,130.792072792552,104.082085442173,73.0126243319824,53.2055536594126,36.8141368668853,38.0833950486568,81.6689177649431,40.1729209897848,53.7248559065318,160.732949383474,101.792256787143,187.832661441907,110.281786371913,114.220633630271,80.0559468591438,57.4471589926033,35.2171255577063,45.9444195966015,111.067905521123,112.760292363212,52.408922169628,257.040409004278,171.633723794898,109.616064454564
"81","LOC106013968",7.4401430465014,-1.98570309332981,0.402422338899545,-4.93437590656588,8.04074479804859e-07,0.000196134611999808,4.08725227476725,23.9388796516998,8.34429992365513,0.95009917248951,7.01221654607338,1.15404227420172,4.14262626343914,3.8259924752176,6.04404628948483,8.13837718397337,9.78771699876373,11.158375927242,20.4948452549573,6.11896251590738,6.4044757487315,1.14894317985207,0,1.0209871021467,1.85113175868538,2.94798149969183,4.36741018080233,22.4685672206537,14.8659130845975,8.29029058900062
"84","LOC101856591",7.31930275013316,-2.02680154274296,0.413783479934636,-4.89821764528425,9.67098811191178e-07,0.000224799274253121,31.6762051294462,19.7755962340129,7.30126243319823,0.95009917248951,2.62958120477752,1.15404227420172,4.14262626343914,3.18832706268133,4.70092489182153,5.08648573998335,8.80894529888735,6.5090526242245,16.591065206394,12.2379250318148,10.4072730916887,2.29788635970413,0.903003219428367,0,7.40452703474153,5.1589676244607,2.18370509040117,11.6836549547399,8.10867986432588,2.76343019633354
"85","LOC106013283",8.05655397495495,-2.62777241365967,0.536361529071222,-4.89925595187633,9.62002585339406e-07,0.000224799274253121,18.3926352364526,38.510371613604,5.21518745228445,0.95009917248951,0,0,6.50984127111865,0.637665412536267,7.38716768714812,6.10378288798003,2.93631509962912,15.8076992302595,13.6632301699716,17.3370604617376,17.6123083090116,1.14894317985207,0,0,3.70226351737077,1.47399074984591,4.36741018080233,13.4811403323922,13.5144664405431,4.60571699388924
"87","LOC118479095",26.9142614794491,-5.02222255232741,1.02694168441733,-4.8904651827206,1.00597952317826e-06,0.000228461418608691,82.7668585640369,143.633277910199,71.9695868415255,6.65069420742657,0,0,0,1.27533082507253,0.671560698831648,1.01729714799667,3.91508679950549,0,147.367696833265,138.696483693901,33.6234976808404,0,1.80600643885673,3.0629613064401,1.85113175868538,2.94798149969183,1.09185254520058,3.59497075530459,0,0
