gene,Fish_kME
LOC101852740,0
LOC101857842,0
LOC101858074,0
LOC101858314,0.841672579967814
LOC101858750,0.845322530611809
LOC101852969,0
LOC101859283,0
LOC101859746,0.29028105678295
LOC101859985,0.448000548103956
LOC101860213,0.329471321305252
LOC101860456,0.891066187035541
LOC101861245,0.623702068394472
LOC101861474,0
LOC101862226,0
LOC101854610,0.784636039989929
LOC101854836,0
LOC101864107,0
LOC101864571,0
LOC101845050,0.594900836613999
LOC101855302,0
LOC101846256,0
LOC101846470,0.926539984598939
LOC101846699,0
LOC101846928,0
LOC101847157,0
LOC101847776,0
LOC101847385,0
LOC101848156,0
LOC106014199,0
LOC118477191,0
LOC101855535,0
LOC101855987,0
LOC101856227,0
LOC101848622,0
LOC101849014,0
LOC101856701,0
LOC101856938,0.780921304339576
LOC101857155,0.819085444563698
LOC101849658,0
LOC101857374,0
LOC101850126,0
LOC101857611,0
LOC101850376,0
LOC101858075,0.90722165257444
LOC101858315,0
LOC101858532,0
LOC101858752,0
LOC100533454,0.347546216249766
LOC101859209,0
LOC101860135,0
LOC101851086,0
LOC101851541,0
LOC101860536,0
LOC101851777,0
LOC101861475,0
LOC101861855,0
LOC101862078,0
LOC101851992,0
LOC101852216,0.391885645597031
LOC101852658,0
LOC101852888,0
LOC101863308,0
LOC101863703,0
LOC101863939,0
LOC101864426,0
LOC101854539,0
LOC101854989,0
LOC101845138,0
LOC101845368,0
LOC101845587,0
LOC101846543,0
LOC101846778,0
LOC101847158,0
LOC101847778,0
LOC101848250,0
LOC101856140,0
LOC101848478,0
TRNAA-AGC,0
LOC101856852,0
LOC101848704,0.434627163890127
LOC101848929,0
LOC101849171,0.478233612445807
LOC101857527,0
LOC101860059,0
LOC101858980,0
LOC101859369,0
LOC101859606,0.896102696334499
LOC101860291,0
LOC101860537,0
LOC101860776,0
LOC101861403,0
LOC101861778,0.126025316902022
LOC101861010,0.71806100355944
LOC106011226,0.615820775857871
LOC101861248,0.0212409105640161
LOC101863309,0
LOC101863784,0
LOC101864033,0
LOC101864427,0
LOC101846779,0
LOC101847003,0
LOC101847387,0.679848590968997
LOC101847622,0
LOC101862384,0
LOC101847848,0
LOC101848252,0
LOC101862620,0
LOC101848479,0.469422516716565
LOC101849172,0
LOC101863067,0
LOC101863310,0
LOC106011157,0
LOC101849806,0
LOC101850047,0.219688246682624
LOC106011166,0
LOC101850449,0
LOC101850685,0
LOC101851456,0.298340526575592
LOC101852367,0
LOC101853043,0
LOC101853591,0.0703877817705683
LOC101854540,0
LOC101853827,0
LOC101855066,0
LOC118477356,0
LOC101856228,0.133949995779728
LOC118477376,0
LOC101864493,0
LOC101857074,0
LOC101845435,0
LOC101857450,0
LOC101858533,0
LOC101858753,0.522189921314933
LOC101845890,0
LOC101859210,0
LOC101859607,0
LOC101857451,0
LOC101857914,0
LOC101847004,0.274797319559756
LOC100533392,0
LOC101858586,0
LOC101847229,0.336095184464307
LOC101858816,0
LOC101859287,0
LOC101859986,0
LOC101848084,0.683949789075702
LOC101860705,0
LOC101848327,0.579354356968239
LOC101860936,0
LOC101848706,0.470978987832579
LOC101848931,0
LOC101850522,0
LOC118477399,0
LOC101850764,0.886212767951496
LOC101851543,0
LOC101852061,0.159971092682037
LOC101852288,0
LOC101852520,0.740526073034587
LOC101853360,0.57587722143785
LOC106011319,0
LOC101853593,0.474820985775064
LOC101854058,0
LOC101861626,0
LOC101854298,0.889260004147398
LOC101854837,0
LOC101855224,0
LOC101855913,0
LOC101856141,0
LOC101863472,0
LOC101856767,0
LOC101863705,0.0949643707837298
LOC101863941,0
LOC101857156,0.402338343607952
LOC118477147,0
LOC101857295,0
LOC101864659,0
LOC101845968,0
LOC101846781,0
LOC101847230,0
LOC101847005,0
LOC101847851,0
LOC101848085,0
LOC101848480,0
LOC101849094,0
LOC101849332,0
LOC101854990,0
LOC101849808,0.301748160122376
LOC101850378,0.214294982267454
LOC101850613,0.147650857911117
LOC101855225,0.835360261939687
LOC101850858,0.386855378823444
LOC118477454,0
LOC101851457,0
LOC101852808,0.664793422858087
LOC101853204,0.728069625009455
LOC106011377,0
LOC101853657,0.284782542980055
LOC101854059,0
LOC101854456,0
LOC106011389,0
LOC101855915,0
LOC101856142,0
LOC101856769,0
LOC101857157,0
LOC101857375,0
LOC101858144,0
LOC101858677,0
LOC101859211,0
LOC101859451,0
LOC101860137,0
LOC101845285,0
LOC101848790,0
LOC101849015,0.384900475437067
LOC101849737,0
LOC101849974,0.418275773635046
LOC101850379,0
LOC101850615,0
LOC101850859,0
ApCREB2,0.371071809828274
LOC101851089,0
LOC101851312,0
LOC101851905,0
LOC101858227,0.465613092043297
LOC101852134,0
LOC101852369,0
LOC101853508,0
LOC101853745,0.684831196049055
LOC101853984,0
LOC101854374,0
LOC101851002,0
LOC101858904,0
LOC101859140,0
LOC101859370,0.671264675591649
LOC101859609,0
LOC101851458,0
LOC106011492,0.572133563687601
LOC101860138,0.391175967893881
LOC101860460,0.311287556227758
LOC101861087,0
LOC101860860,0
LOC101861330,0
LOC101861697,0
LOC101861920,0
LOC101853046,0
LOC100533336,0
LOC101862385,0
LOC101853273,0
LOC101853746,0
LOC101853985,0
LOC101863396,0.316956060738172
LOC101863632,0.587551007433211
LOC101863942,0
LOC101864187,0.614521433637474
LOC101864428,0.849781439587454
LOC101864660,0
LOC101845139,0
LOC101845370,0
LOC101854913,0
LOC101845893,0
LOC101855385,0
LOC101846107,0
LOC101846322,0
LOC101846849,0.24787337231039
LOC101847300,0
LOC101848086,0.416847687669631
LOC101856065,0
LOC101848328,0
LOC101856771,0.0388786066042803
LOC101848560,0.228395115861992
LOC101849258,0
LOC101849508,0
LOC101850216,0
LOC101857454,0
LOC101850450,0
LOC101853747,0
LOC101853986,0
LOC101857844,0.273984508128404
LOC101858375,0
LOC101858905,0
LOC101861331,0.00172185931203258
LOC101861552,0
LOC101862003,0.564214756845368
LOC101862464,0
LOC101862986,0
LOC101863223,0
LOC101863473,0.364797028328235
LOC101863707,0
LOC101863943,0
LOC101864349,0
LOC101864574,0.68348001510882
LOC101845053,0
LOC101845286,0
LOC101845589,0
LOC101854683,0
LOC101846044,0
LOC101846547,0.926727756443515
LOC101854915,0
LOC101855611,0
LOC101846932,0
LOC101847781,0.0314555691730695
LOC101848253,0
LOC101856304,0
LOC101856547,0
LOC101848933,0.0523964669571661
LOC101849576,0
LOC101849336,0
LOC101849976,-0.0542052408911855
LOC101850217,0.174885741973103
LOC101850767,0
LOC101856772,0
LOC101856995,0.54819906326976
LOC101851778,0.584588238783941
LOC101857218,0.913488570616292
LOC101851994,0
LOC106011730,0
LOC101859059,0
LOC101852892,0
LOC101853274,0
LOC101860216,0
LOC101860462,0.964617136084839
LOC101859213,0
LOC101860861,0.612940783284478
LOC101862082,0
LOC101862622,0
LOC101862845,0
LOC101863312,0
LOC101863788,0
LOC101864430,0.258947323851906
LOC101859899,0
LOC101845141,0
LOC101860139,0
LOC101860377,0
LOC101845814,0
LOC118477738,0
LOC101846472,0
LOC101846703,0
LOC101847462,0.79538952225315
LOC101847233,0
LOC101861332,0
LOC101848792,0
LOC101851090,0
LOC101851460,0
LOC101853205,0
LOC101852137,0.568358762470433
LOC101853596,0
LOC101854301,0
aplA,0
LOC101855069,0
LOC101855457,0
LOC101856305,0
LOC101856548,0.798939609395865
LOC101862004,0.829642189850583
LOC101856941,0.594451417759736
LOC101857847,0
LOC101862696,0
LOC101863226,0
LOC101863708,0.757115353381042
LOC101863945,0.655931667904605
LOC101864431,0
LOC101864663,0
LOC101845438,0
LOC101845895,0
LOC101846046,0
LOC101846258,0
LOC101858454,0
LOC101847163,0
LOC101847392,0
LOC101848857,0
LOC101849018,0.389120135879532
LOC101849740,0
LOC101859612,0
LOC101860064,0
LOC101849979,0
LOC101850380,0
LOC101851313,0.678279152734214
LOC101860543,0
LOC118477783,0
TRNAK-CUU,0
LOC101852063,0
LOC101852290,0
LOC101852522,0
LOC101853206,0
LOC101861699,0
LOC101853898,0.823010343123074
LOC101855388,0.405931257502562
LOC118477810,0
LOC101855839,0
LOC101862386,0
LOC101856067,0.819415569831524
LOC101856306,0.828514540175367
LOC101862623,0
LOC101856549,0.430415682767869
LOC101856773,0
LOC101857848,0
LOC106011974,0
LOC101863227,0
LOC106011990,0
LOC101855537,0
LOC101863476,0
LOC101863859,0
LOC106012057,0
LOC101864112,0.462962161382237
LOC101864495,0
LOC101845206,0.30408528864936
LOC101845592,0.119656375751406
LOC101845816,0
LOC101856943,0
LOC101846705,0
LOC101857159,0
LOC101847078,0.851917761494811
LOC101847463,0
LOC101847696,0
LOC101857849,0
LOC118477844,0
LOC101858538,0
LOC101847921,0
LOC101859215,0
LOC101848158,0
LOC101848709,0
LOC101859900,0
LOC101850296,0.0726974293054394
LOC101851091,0.253179398103597
LOC101852291,0
LOC101852971,0
LOC101853207,0
LOC101853424,0.231047355687144
LOC101853659,0
LOC101860864,0
LOC118477857,0.626691223732922
LOC101854061,0.0524190980801355
LOC101861091,0
LOC101861554,0.518479238142091
LOC101854461,0
LOC118477858,0
LOC101854685,0.907477305924055
LOC101862005,0
LOC101862466,0
LOC101862697,0
LOC101862917,0
LOC101863315,0
LOC101863558,0
LOC101863947,0
LOC101864577,0
LOC101854917,0
LOC101845056,0
LOC101845289,0
LOC101845514,0
LOC101845738,0
LOC101855158,0
LOC101845970,0
LOC101847235,0
LOC101855391,0.32651305144779
LOC101847627,0
LOC101848484,0
LOC101848711,0.54678344550724
LOC101848934,0.505109950075397
LOC101855841,0
LOC101849261,0
LOC106012167,0
LOC101849579,0
LOC101856309,0.862603830459029
LOC101857220,0
LOC101850526,0.787869452344369
LOC101851092,0.741712550505972
LOC106012135,0
LOC101851547,0.340529170953334
LOC101857918,0.201034187249327
LOC106012139,0
LOC101859749,0
LOC101859988,0
LOC101852065,0.748235664824568
LOC101860218,0
LOC101852292,0
LOC101852523,0
LOC101852742,0
LOC101853362,0.275373787179098
LOC101853751,0
LOC100533244,0
LOC101861861,0.363639454681428
LOC100533272,0
LOC101863154,0
LOC101863397,0
LOC101863633,0
LOC101863861,0.0554961802752064
LOC101864272,0
LOC101864496,0.68947653849071
LOC100861465,0
LOC101844966,0.688993131767565
LOC101845207,0
LOC101846048,0
LOC101846324,0.551430489308016
LOC101846548,0
LOC101847784,0
LOC101848160,0.481743210711459
LOC101848485,0
LOC101848712,0.628242980823525
LOC101849262,0.394091202116802
LOC101849511,0.375081647575852
LOC101849741,0
LOC101849981,0.464165828909987
LOC101850221,0.105042683804195
LOC101850454,0
LOC101850861,0
LOC101851094,0.74956190020777
LOC101851315,0
LOC100533519,0
LOC101852067,0
LOC101852294,0
LOC101861253,0
LOC118477951,0
LOC101852896,0
LOC101853661,0
LOC106012309,0
LOC101854464,0
LOC101854993,0
LOC101855227,0
TRNAD-GUC,0
LOC101856232,0.659315858959958
LOC101856483,0.495720398510283
LOC101857161,0.871218612523826
LOC101857379,0.581167617928575
LOC101857850,0
LOC101858321,0
LOC101858081,0
LOC101858987,0
LOC101863071,0
LOC101862847,0
LOC106012316,0
LOC101863709,0.360821962354342
LOC101863948,0
LOC101864192,0
LOC118478018,0
LOC118478023,0
LOC101864579,0
LOC101845208,0
LOC101845439,0.532759645975579
LOC101845664,0.861545427938173
LOC100533447,0.820838981546789
LOC101850053,0
LOC101855538,0
LOC101850527,0
LOC101850769,0
LOC101852296,0.169105387723844
LOC101852744,0
LOC101852974,0
LOC106012362,0
LOC118478056,0
LOC101853210,0
LOC101853427,0
LOC101853900,0.686196292855666
LOC101854132,0
LOC106012355,0
LOC101858082,0
LOC101858229,0.219355251366333
LOC101858989,0.819252779515643
LOC101859532,0
LOC106012456,0
LOC101860301,0
LOC101851844,0
LOC118478106,0
LOC101860867,0
LOC101861094,0
LOC101862389,0.785385986916208
LOC101862625,0
LOC101862848,0.149944323741192
LOC101863228,0.233929369323514
LOC101863636,0.712532549240212
LOC101853211,0.817322023976423
LOC101863864,0
LOC118478142,0
LOC101853663,0
LOC101864273,0
LOC101864497,0
LOC101844967,0
LOC101845594,0
LOC101846049,0
LOC101854134,0
LOC101846855,0.460901754925641
LOC101847081,0
LOC106012467,0
LOC101847304,0.398293967669233
LOC101847547,0.320258942399534
LOC101847785,0
LOC101854840,0
LOC101848014,0
LOC101848257,0.79857388322553
LOC101848629,0
LOC101848861,0
LOC101849742,0
LOC101849512,0
TRNAE-CUC,0
LOC101850222,0
LOC101850455,0
LOC101856553,0
LOC101857163,0
LOC101852298,0
LOC101857619,0
LOC101852746,0.253227998102324
LOC101853429,0
LOC101859064,0.468937669020242
LOC101859616,0
LOC101859835,0
LOC101860219,0
LOC100533439,0
LOC101854615,0
LOC101860868,0
LOC101861096,0
LOC101861409,0
LOC101861785,0
LOC100533367,0
LOC101864275,0
LOC106012541,0.874579105202545
LOC101864665,0
LOC101846050,0.513970710662788
LOC106012547,0
LOC101855310,0
LOC101846261,0
LOC101846856,0.311475537928946
LOC101847548,0
LOC101855994,0
LOC101850223,0
LOC101850456,0
LOC101850691,0.57744303742306
KHC1,0.904904786462161
LOC101850927,0.199668254391739
LOC101851383,0
LOC101851620,0
LOC106012576,0
LOC118478217,0
LOC101856856,0
LOC118478230,0.657961041926809
LOC101862236,0
LOC101862469,0
LOC101857298,0
LOC101857532,0
LOC101858540,0.602091905599371
LOC101858761,0
LOC118478240,0
LOC101859295,0
LOC101859990,0.274287721427034
LOC101862698,0
LOC118478242,0
LOC101860221,0
LOC101864115,0
LOC118478246,0
LOC101860466,0
LOC101864354,0
LOC118478249,0.45135059887397
LOC101861097,0
LOC118477182,0
LOC101847394,0.332970932404695
LOC101855920,0
LOC101856392,0
LOC101856624,0
LOC101848163,0.635860001652433
LOC101857079,0
LOC101848401,0
LOC101848631,0
LOC101857760,0
LOC101849105,0
LOC101849343,0.531394261170573
LOC101858233,0.113061486924994
LOC101849815,0
LOC101850385,0
LOC101850619,0.696835895939951
LOC101851464,0.0294965470466569
LOC101851697,0.196885435499333
LOC101852072,0
LOC101852299,0
LOC101852665,0.299198718444156
LOC101852898,0.525694444255565
LOC101858457,0.629553811334826
LOC101858907,0.113396289523928
LOC101859143,0
LOC101853516,0
LOC101853755,0
LOC101854223,0.753501600329784
LOC101855228,0
LOC101853138,0.775186425406436
LOC101860546,0.279267904451443
LOC100533340,0.83673301718766
LOC101860782,0
LOC100533321,0
LOC101861014,0
LOC101861411,0.211410119707235
LOC101853365,0
LOC101862238,0
LOC101862766,0
LOC101854064,0
LOC101863229,0
LOC101863478,0
LOC101863638,0
LOC118478329,0
LOC101864041,0
LOC101864500,0.136324545277313
LOC101844969,0
LOC101855462,0.280863717297907
LOC106012782,0.186310711424425
LOC101855694,0
LOC101846182,0
LOC101846399,0.764524605438878
LOC101846624,0
LOC101847010,0
LOC101847239,0
LOC101848488,0.921050640986256
LOC101848715,0
LOC101856625,0.565373529550467
LOC101849662,0
LOC101851782,0.811148674275216
LOC101856858,0
LOC101851996,0
LOC101857081,0
LOC101857302,0
LOC101857852,0
LOC101855395,0
LOC101858459,0
LOC101858827,0.571291574411022
LOC101859068,0
LOC101856313,0
LOC101859617,0
LOC106012851,0
LOC101859991,0.938695933949464
LOC101861483,0.154627702345151
LOC101861930,0
LOC101856554,0
LOC101862470,0.532523283245251
LOC100533553,0
LOC101857462,0
LOC101863711,0
LOC101863949,0.737373072603399
LOC101864433,0.334404694003196
LOC101857921,0
LOC101845144,0
LOC101846478,0
LOC101847550,0
LOC101847786,0
LOC101848260,0
LOC101858379,0
LOC101849513,0
LOC101849743,0.577683375410739
LOC101859070,0
LOC101850131,0
LOC101850772,0
LOC101851621,0
LOC101852300,0
LOC101852530,0
LOC101853215,0
LOC101853432,0
LOC101859299,0
LOC101853667,0
LOC101854225,0
LOC101859536,0
LOC101859754,0.600645253239687
LOC101860302,0
LOC101850459,0
LOC101860871,0
LOC101850930,0
LOC101861016,0
LOC101861256,0.379289344162593
LOC101851169,0
LOC101861484,0
LOC101851385,0
LOC101851846,0
LOC101861708,0
LOC101852074,0
LOC101861931,0.169117473175264
LOC101862160,0.597565655807276
LOC101862393,0
LOC101852301,0
LOC101852748,0
LOC101862990,0
LOC101863951,0
LOC101863402,0
LOC101853216,0
LOC101844971,0
LOC101853668,0
LOC101845974,0.484190382214118
LOC101846328,0
LOC101846552,0.649434694756102
LOC101847468,0.546119766676642
LOC101846939,0
LOC101848167,0
LOC101848794,0
LOC101854843,0.654785152408587
LOC101849265,0
LOC101849663,0
LOC101855767,0
LOC101856236,0
LOC101857383,0
LOC101848169,0
LOC101858235,0.714436144289668
LOC101859144,0.385294780714714
LOC106013091,0
LOC101848406,0
LOC101859377,0.282705955692344
LOC101849109,0
LOC101859905,0
LOC101860784,0
LOC101850299,0
LOC106013106,0
LOC101851008,0
LOC101861414,0.545923473644311
LOC101851239,0
LOC101862472,0
LOC101863076,0
LOC101863403,0
LOC101863639,0
LOC101852143,0
LOC101864116,0.48921033192438
LOC101852590,0
LOC106013123,0
LOC101864356,0
LOC101852817,0
LOC101864584,0
LOC101845062,0
LOC101845666,0
LOC101846401,0
LOC101846626,0
LOC101847011,0.164876440468259
LOC101853051,0.370339946460581
LOC101853281,0.10923382475666
LOC106013143,0
LOC101853757,0.250907425162399
LOC101847701,0
LOC101854138,0
LOC101854384,0.492666676783473
LOC101862010,0
LOC101862240,0
LOC118478595,0
LOC101862922,0
LOC101855996,0
LOC101863157,0
LOC101863640,0.562322493107818
LOC101856555,0
LOC101864357,0
LOC101857463,0
LOC101857698,0.257748917559868
LOC101858155,0.788480702022952
LOC101858381,0.574751239921741
LOC101858597,0
LOC101845522,0.249164336406204
LOC101859458,0
LOC101859684,0
LOC101846859,0
LOC118478627,0
LOC101847307,0
LOC101847552,0.569210917928153
LOC101859906,0.663931884321957
LOC101860305,0
LOC101848016,0
LOC101860713,0.456993911592306
LOC101848489,0
LOC101861258,0
LOC118478634,0
LOC101848936,0.490112372256924
LOC106013250,0
LOC101861486,0
LOC101849819,0
LOC101850300,0
LOC101851320,0.484138709719788
LOC106013357,0
LOC101852533,0.139349396000577
LOC101852750,0
LOC101860469,0
LOC101853366,0.363264871600904
LOC101853992,0.832510999697105
LOC101854468,0
LOC101861176,0.417898004211651
LOC101861634,0
LOC101855313,0
LOC101861864,0.372812574770609
LOC101855697,0
LOC101856237,0.342621306670994
LOC101857086,0.591025005349244
LOC101857306,0
LOC101857763,0
LOC101863234,0
LOC101863482,0
LOC101858324,0
LOC106013374,0
LOC101863953,0
LOC101864196,0.868477691308553
LOC101864435,0.778500594577107
LOC101864668,0
LOC106013353,0
LOC101861789,0
LOC101845146,0
LOC101845379,0.711948322889716
LOC118478706,0
LOC101845978,0
LOC101846553,0.211866723705258
LOC101847169,0.390805950539736
LOC101847702,0
LOC101847930,0
LOC101862702,0
LOC101848331,0
LOC101848565,0
LOC101848797,0
LOC101849023,0.760523009752726
LOC101849268,0
LOC101863405,0
LOC101849516,0.0689179122418595
LOC101863641,0
LOC101849746,0
LOC101850931,0.293691812777975
LOC101851171,0.850580932714102
LOC101863870,0.294081168174588
LOC101864118,0
LOC101851784,0
LOC101852819,0.479029590506285
LOC101853053,0
LOC101864588,0
LOC101853283,0
LOC101853669,0
LOC101854545,0
LOC101854772,0.204199919957793
LOC101855924,0
LOC101856152,0.156145025303684
LOC101856398,0.388535271404512
LOC101845523,0
LOC101856777,0
LOC101857000,0.427285096065519
LOC101857223,0
LOC101857621,0
LOC101857853,0.161142479292616
LOC101858990,0.803683521591463
LOC101860471,0
LOC101861260,0
LOC101857224,0
LOC101857924,0
LOC101846788,0.123906807385128
LOC101847170,0
LOC101847398,0.272993394584383
LOC101847931,0.690134855062987
LOC101848170,0
LOC101858158,0.733338287062146
LOC101848407,0.562501693128985
LOC101849024,0
LOC101850302,0.584980600021164
LOC101849898,0.311319849899277
LOC101850530,0
LOC118478822,0
LOC101858383,0
LOC101858600,0
LOC101859074,0
LOC101859302,0.508814350931287
LOC101859539,0.462232567459796
LOC101851389,0
LOC101851849,0
LOC101852077,0.604988143221907
LOC101859994,0
LOC101853219,0
LOC101853671,0
LOC101853905,0
LOC101854140,0.797587552162476
LOC101854386,0
LOC101854773,0.619130828641836
LOC101854998,0.760839307736079
LOC101860716,0
LOC101855846,0.926504838987124
LOC101860947,0.560664604069669
LOC101861418,0
LOC101856399,0
LOC101861636,0.803674025216365
LOC101857001,0.8327992653253
LOC101862091,0.142644956878704
LOC101862090,0.605717286543908
LOC101862321,0
LOC101862320,0.640827948359698
LOC101862553,0.0657157801553813
LOC101862771,0.714228203008928
LOC101862994,0
LOC101863236,0.963492662900871
LOC101863484,0
LOC101863718,0.793250982813514
LOC101864280,0
LOC101864670,0
LOC101845899,0
LOC101846554,0
LOC101846941,0
LOC101847309,0
LOC101862554,0
LOC101847554,0
LOC101847791,0
LOC101848409,0.550486548547188
LOC101848639,0.196091026024683
LOC101849110,0
LOC101849348,0.518078148042306
LOC101862772,0
LOC101850388,0.563592841936865
LOC101850623,0
LOC101863485,0
LOC101851099,0.152012747437636
LOC101863719,0
LOC101851322,0
LOC101864671,0
LOC101845148,0
LOC101851998,0
LOC101845382,0
LOC101852667,0.739574724343491
LOC101852899,0.640295015168321
LOC101853285,0
LOC101853672,0
LOC101853906,0
LOC101854141,0
LOC101854387,0.903060545733696
LOC101855316,0
LOC101846053,0
LOC101856155,0.640189275847058
LOC101856556,0.466261746375642
LOC101857310,0
LOC101856779,0
LOC101858541,0
LOC101858910,0
LOC101859145,0
LOC101859379,0.749564281583278
LOC101860626,0
LOC101848094,0
His.H4,0
LOC101849026,0
LOC101849589,0
LOC101849748,0.537614186652082
LOC101850133,0
LOC101850389,0
LOC101850774,0.453507993066925
LOC101853437,0.65825262152785
LOC101853674,0
LOC101858000,0
LOC101853908,0.688246101843448
LOC101854305,0
LOC101858466,0
LOC101858686,0
LOC101854546,0.802025311306803
LOC101854922,0.784494044492288
LOC101855318,0
LOC101855544,0.505428472443583
LOC101859147,0
LOC101856314,0.23618497011232
LOC101855998,0.524989598925299
LOC101856949,0.505010616619894
LOC100533406,0
LOC101857166,0
LOC101859381,0
LOC101860071,0
LOC118479032,0
LOC101860307,0
LOC101860787,0
LOC101861181,0.91047327254548
LOC101849349,0
LOC101861559,0
LOC101849820,0
LOC101850059,0
LOC101861790,0
LOC101862162,0.452662349320891
LOC101850775,0
LOC101862555,0
LOC101862773,0
LOC101862996,0
LOC101863645,0
LOC106013958,0
LOC100533408,0.406803270166977
LOC101864121,0
LOC101864361,0.584255543595813
LOC101864504,0
LOC101851702,0
LOC101852145,0
LOC101844973,0
LOC101845824,0.336527465923836
LOC101846404,0.674957805183543
LOC101846790,0.281202405404676
LOC101853994,0
LOC101847013,0
LOC101847402,0
LOC118479089,0
LOC106014022,0
LOC101848719,0
LOC101848939,0.422964523229524
LOC100533323,0
TRNAS-AGA,0
LOC101862997,0.560890301459738
LOC101863239,0
LOC101855398,0
LOC101856239,0
LOC101856780,0
LOC101857002,0.870869050150544
LOC101863720,0.757440698653892
LOC101857700,0
LOC100533532,0
LOC101845825,0
LOC101858991,0.891904949221378
LOC101846266,0
LOC101859759,0
LOC101860228,0
LOC101846712,0
LOC101846943,0
LOC101861711,0.574265223275393
LOC101847403,0
LOC101862164,0
LOC100533262,0
LOC101849272,0
LOC118479159,0
LOC101849666,0
LOC101849899,0
LOC101850134,0.636200163847198
LOC101850533,0
LOC101850776,0
LOC101859304,0
LOC118479166,0
LOC101851012,0.157517324735855
LOC101851391,0
LOC101851627,0
LOC101852000,0
LOC101852380,0
LOC101852751,0.269090436543618
LOC101852985,0
LOC101853221,0
LOC101853600,0
LOC101854142,0.531625142078277
LOC101859997,0
LOC101860474,0
LOC101855231,0
LOC101855466,0.565299853602633
LOC101855702,0.651004038032452
LOC101855927,0.209930123223176
LOC101861182,0
LOC101856713,0
LOC101857701,0.750774096297384
LOC118479163,0.553545934206892
LOC101857926,0
LOC101858384,0.172031596220287
LOC101858603,0
LOC101863240,0.783456722741222
LOC101863487,0
LOC106014183,0
LOC101863876,0
LOC101864123,0
LOC106014181,0
LOC106014185,0
LOC101845301,0
LOC101845525,0
LOC118479167,0
LOC101846190,0.6774956334653
LOC101846405,0.730898528822825
LOC101851704,0
LOC101847793,0
LOC101851918,0
LOC101852823,0
LOC101848720,0
LOC101849751,0
LOC101854231,0
LOC101850135,0.314648963281732
LOC101850391,0
LOC101850625,0
LOC101855621,0
LOC101858161,0
LOC101859384,0
LOC101846861,0
LOC101847085,0
LOC101860074,0
LOC101847555,0
LOC101861183,0
LOC101861560,0
LOC101861937,0.179597361066955
LOC101862166,0
LOC106014193,0
LOC101848940,0
LOC101862999,0
LOC101863410,0
LOC101863565,0
LOC101849430,0.719744525621975
LOC101863795,0
LOC100533366,0
LOC101845069,0
LOC101864592,0
LOC101857227,0
LOC101857465,0
LOC101857927,0
LOC101858162,0
LOC101858839,0.876986994350163
LOC118479181,0
LOC101853060,0.563662220872994
LOC101853438,0
LOC101859305,0
LOC101853677,0
LOC101854232,0.217238950692617
LOC101854474,0.158835593046501
LOC101859544,0.0948721154318517
LOC101854927,0
LOC101855166,0.225462613387766
LOC101859762,0.178511128728608
LOC106014198,0
LOC101859998,0
