"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC163A","AC164A","AC172A","AC190A","AC191A","AC192A","AC169A","AC170A","AC174A","AC202A","AC203A","AC204A"
"1","LOC101855680",433.772488038962,-6.50560262343817,0.311465038186294,-20.8871039308978,7.01461803320403e-97,1.40025805178819e-92,1057.71278488673,1106.17079317537,582.551901350313,5.34078756385631,7.68721537256059,5.83921052922596,962.228358578211,905.151006808289,534.540771042489,7.56475275032825,12.9338597157569,17.54841469442
"2","LOC106013432",920.535676142423,-5.993822721388,0.314960578393461,-19.0303902537932,9.55385701869006e-81,9.53570469035455e-77,2401.20511103167,3149.35950169648,1519.84211134411,33.8249879044233,36.5142730196628,23.3568421169038,1490.51059466037,1516.6798577495,798.058530245962,24.3753144177244,16.6292482059731,36.0717413163079
"3","LOC101859612",107.086679291116,-2.99123953510393,0.225697411094584,-13.2533178852033,4.31687893470683e-40,2.87245124315393e-36,209.133687280916,243.713685820328,144.281942047657,24.9236752979961,38.4360768628029,19.4640350974199,187.624048132353,207.522425951169,149.271135751335,22.6942582509848,18.4769424510812,19.4982385493556
"4","LOC101856020",182.509760470248,-2.44844358913849,0.191389742145878,-12.7929718786719,1.79476987809716e-37,8.95679907664386e-34,371.184921404348,367.239800551179,225.643939442952,56.0782694204912,58.6150172157745,66.1777193312276,302.923742515363,362.060402723316,221.82191122824,44.5479884185997,57.2785215983519,56.5448917931313
"5","LOC101845966",79.1411007585427,-3.0442504510209,0.250480958887475,-12.1536202374109,5.48805116830265e-34,2.19104954843315e-30,159.861352581224,195.861226960629,99.8040501382287,20.4730189947825,22.1007441961117,13.6248245681939,145.696886538531,150.122606007228,95.9004503430362,15.9700335840263,16.6292482059731,13.6487669845489
"6","LOC101857279",53.5351755213935,-3.40035620096253,0.283731290376739,-11.9844244053856,4.28812437233085e-33,1.42665897867447e-29,118.253603279261,86.8021346757332,74.8530376036715,11.5717063883553,13.452626901981,4.86600877435497,128.926021901002,100.449684901895,77.5542772339336,5.88369658358864,12.0100125932028,7.79929541974224
"7","LOC101850183",51.5883067487657,-4.4054723534564,0.370439606831584,-11.8925521791176,1.29391298842958e-32,3.68987015357591e-29,91.9750247727588,143.557376579097,62.9199446523616,5.34078756385631,7.68721537256059,2.91960526461298,92.2397555064081,130.253437565095,70.0490245983917,2.52158425010942,2.77154136766219,6.82438349227446
"8","LOC101856668",50.5521719574285,-2.76347309245337,0.241518851236121,-11.4420596086376,2.5769430146241e-30,6.4301170572408e-27,94.1649063149673,87.9149825561914,86.7861305549815,10.6815751277126,19.2180384314015,7.78561403896795,107.962441104091,86.0997299159104,65.8794398008683,13.4484493339169,11.0861654706487,15.5985908394845
"9","LOC101858605",32.1033374031258,-4.10305537617267,0.370514587853478,-11.0739374661147,1.67859447264646e-28,3.72312254032984e-25,78.8357355195075,54.5295461424478,61.8351180204243,3.56052504257087,1.92180384314015,2.91960526461298,66.0352795102694,57.3998199439403,45.8654327727564,7.56475275032825,1.84769424510812,2.92473578240334
"10","LOC101848972",45.2687866245555,-2.90306115014026,0.266149753282596,-10.9076229240679,1.05991635402856e-27,2.11580502591181e-24,74.4559724350904,76.7865037516102,68.3440778120479,13.3519689096408,9.60901921570074,6.81241228409696,95.3842926259447,101.553527593125,62.5437719628497,6.72422466695845,11.0861654706487,16.5735027669523
"11","LOC101863108",36.3174116391594,-4.65365371301763,0.427157963977253,-10.894456162511,1.22496185447249e-27,2.22297168536181e-24,62.4116239529434,115.736179567644,46.6475451733025,2.67039378192815,3.84360768628029,0.973201754870994,67.083458550115,70.6459322386957,56.706353246317,2.52158425010942,4.61923561277031,1.94982385493556
"12","LOC106013078",114.009182484874,2.97823865903887,0.275028807904135,10.8288243756522,2.51361702592552e-27,4.1814019226271e-24,32.8482231331281,22.2569576091624,11.93309295131,173.57559582533,173.923247804183,168.363903592682,24.1081179164476,45.2575503404144,18.3461731091026,247.115256510723,282.697219501543,167.684851524458
"13","LOC101847112",58.4935331374288,-2.55753678749394,0.241262428948417,-10.6006426223983,2.95939645704545e-26,4.54426708273394e-23,121.538425592574,117.961875328561,77.022690867546,14.2421001702835,14.4135288235511,20.4372368522909,118.444231502547,99.3458422106658,65.8794398008683,19.3321459175055,14.781553960865,18.5233266218878
"14","LOC101849343",467.103783662728,3.29668730169131,0.311691369646514,10.5767679914591,3.81905485168394e-26,5.44542663923677e-23,72.2660908928819,127.977506252684,68.3440778120479,1258.6456025488,1277.9995556882,1076.36114088732,84.9025022274893,67.3344041650068,96.7343673025408,409.337176601096,462.847408399585,602.495571175088
"15","LOC118478489",46.0165856195554,-3.20724606418391,0.305608989877372,-10.4946064102069,9.14580737003846e-26,1.21712404480472e-22,109.494077110427,93.479221958482,44.477891909428,8.90131260642718,9.60901921570074,14.5980263230649,77.5652489485704,100.449684901895,72.5507754769056,5.88369658358864,7.3907769804325,7.79929541974224
"16","LOC101863138",52.0082844627402,-3.00752845770529,0.288040538104665,-10.44133745026,1.60532834149116e-25,2.0028477720529e-22,131.392892532513,101.269157121689,73.7682109717342,9.7914438670699,15.3744307451212,10.7052193035809,98.5288297454813,87.20357260714,63.3776889223544,17.6510897507659,10.1623183480947,4.8745596373389
"17","LOC101858239",50.3586961179425,-2.25127970408564,0.217482550124116,-10.3515417802525,4.11800112720477e-25,4.56686325007009e-22,106.209254797114,84.576438914817,74.8530376036715,17.8026252128544,16.3353326666913,17.5176315876779,85.9506812673348,82.7882018422215,65.0455228413637,15.9700335840263,13.8577068383109,23.3978862592267
"18","LOC118478414",70.596190794074,-2.61075810394582,0.252197587738655,-10.3520344003103,4.09686335405467e-25,4.56686325007009e-22,104.019373254906,140.218832937723,103.05853003404,8.01118134578446,24.9834499608219,19.4640350974199,131.022379980693,155.641819463376,94.2326164240269,28.5779548345734,19.4007895736353,18.5233266218878
"19","LOC101853064",30.8058425762816,-5.14466069387894,0.500346460434487,-10.2821966391277,8.47731218454282e-25,8.90653188567599e-22,67.8863278084648,86.8021346757332,61.8351180204243,0.890131260642718,0.960901921570074,0.973201754870994,52.4089519922773,50.7767637965625,40.0280140562238,3.36211233347922,2.77154136766219,0.97491192746778
"20","LOC101849319",27.8712830763562,-3.26203858540857,0.31796229997556,-10.2591992373288,1.07595245320371e-24,1.07390814354262e-21,52.557157013005,55.6423940229059,59.6654647565498,5.34078756385631,4.80450960785037,7.78561403896795,40.8789825539763,54.0882918702514,40.0280140562238,5.04316850021884,2.77154136766219,5.84947156480668
"21","LOC101862531",43.5534082665785,-6.11941635793864,0.598674632264016,-10.221606241769,1.58689272820885e-24,1.5084548876431e-21,66.7913870373605,112.39763592627,39.0537587497417,1.78026252128544,0,0.973201754870994,112.155157263473,121.422696035258,63.3776889223544,0.840528083369806,0.923847122554062,2.92473578240334
"22","LOC101849086",55.0047010828266,-2.73358363219323,0.268086883212756,-10.1966332684163,2.05264915879809e-24,1.86249920490579e-21,89.7851432305502,109.059092284896,77.022690867546,9.7914438670699,19.2180384314015,4.86600877435497,107.962441104091,103.761212975584,86.7273637884849,23.5347863343546,16.6292482059731,11.6989431296134
"23","LOC101853587",37.04464088869,-3.10200140380956,0.308492011398368,-10.0553702825187,8.69937758667985e-24,7.55030327762188e-21,105.11431402601,58.9809376642803,56.410984860738,8.01118134578446,9.60901921570074,8.75881579383894,74.4207118290338,57.3998199439403,45.8654327727564,6.72422466695845,7.3907769804325,5.84947156480668
"24","LOC101851749",61.2517860116552,-3.22106691792208,0.32151736062803,-10.0183296840652,1.26624763200948e-23,1.05320146792388e-20,178.475345689996,145.783072340014,75.9378642356088,8.01118134578446,11.5308230588409,9.73201754870994,91.1915764665625,112.591954505421,60.0420210843357,13.4484493339169,17.5530953285272,10.7240312021456
"25","LOC101864261",29.0838025573149,-3.6368974466024,0.364324218283639,-9.98258491773102,1.81671165639814e-23,1.45060792340078e-20,66.7913870373605,63.4323291861128,50.9868517010516,5.34078756385631,7.68721537256059,0.973201754870994,47.1680567930496,52.9844491790218,41.6958479752331,1.68105616673961,8.31462410298656,1.94982385493556
"26","LOC101857513",33.4895485498621,-3.08109971343079,0.309947392058827,-9.9407183037243,2.7682373019019e-23,2.12536742386791e-20,71.1711501217776,83.4635910343589,60.750291388487,7.12105008514174,5.76541152942044,5.83921052922596,45.0716987133585,58.5036626351699,40.8619310157285,10.0863370004377,7.3907769804325,5.84947156480668
"27","LOC101863522",46.6991460685481,-4.03028458312264,0.406761362514792,-9.90822864346187,3.83382844719405e-23,2.83447716529214e-20,145.627122556868,122.413266850393,59.6654647565498,7.12105008514174,0.960901921570074,5.83921052922596,86.9988603071803,65.1267187825476,48.3671836512704,6.72422466695845,2.77154136766219,8.77420734721002
"28","LOC101864389",1484.27543217544,1.13268575610583,0.115514089076551,9.80560696241305,1.06504755226442e-22,7.59302829939366e-20,953.69341163182,971.516199639937,931.866076834113,2332.14390288392,1874.71964898321,1838.37811495131,964.324716657903,717.497749299253,1039.06053154281,2182.01090442802,2025.0728926385,1981.02103661453
"29","LOC101846985",24.7139360131911,-3.75955408035421,0.386440934831932,-9.72866417991998,2.27561576726198e-22,1.5664083429684e-19,41.6077493019623,50.0781546206153,28.205492430369,3.56052504257087,3.84360768628029,3.89280701948397,56.6016681516595,59.6075053263995,40.0280140562238,2.52158425010942,3.69538849021625,2.92473578240334
"30","LOC101846943",540.121007489819,-1.94502348368543,0.200114973376425,-9.71952998253035,2.48927859863962e-22,1.6563659795348e-19,1087.27618570654,1087.25237920758,640.047712842988,262.588721889602,174.884149725753,222.863201865458,930.782987382845,668.92867088515,731.345173485589,263.925818178119,156.130163711637,255.426924996558
"31","LOC101847743",89.6850215005941,-2.10547644237374,0.216749245970399,-9.71388127763676,2.63122464489986e-22,1.69433891488681e-19,191.614634943247,132.428897774516,104.143356665978,31.1545941224951,29.7879595686723,34.0620614204848,158.275035016677,165.576403684443,120.917959128176,23.5347863343546,36.9538849021625,47.7706844459212
"32","LOC101862933",51.1901422142096,-2.38695574123805,0.24593120224643,-9.70578649408732,2.84870709544309e-22,1.77705909497609e-19,112.77889942374,100.156309241231,67.2592511801106,9.7914438670699,14.4135288235511,18.4908333425489,81.7579651079526,89.4112579895993,64.211605881859,14.2889774172867,21.2484838187434,20.4731504768234
"33","LOC118477318",134.955945425314,-1.9231329814095,0.19880659652702,-9.67338617030308,3.91215001435683e-22,2.36649510868458e-19,267.165548149442,255.955012505367,170.317781214151,61.4190569843475,42.2796845490832,57.4189035373886,222.213956447256,182.134044052887,184.29564805053,73.1259432531731,38.8015791472706,64.3441872128735
"34","LOC101863239",72.6865903251075,-2.34580654051661,0.24265255220543,-9.66734748592568,4.14994529377434e-22,2.43650611630363e-19,120.44348482147,140.218832937723,87.8709571869187,16.0223626915689,13.452626901981,21.4104386071619,146.745065578376,130.253437565095,103.405702978578,28.5779548345734,26.7915665540678,37.0466532437757
"35","LOC106011128",24.5092827138382,-5.10243752186514,0.531194097544608,-9.60559905588306,7.57163429940886e-22,4.3184275395657e-19,54.7470385552135,51.1910025010735,33.6296255900553,1.78026252128544,0.960901921570074,0,45.0716987133585,59.6075053263995,41.6958479752331,1.68105616673961,2.77154136766219,0.97491192746778
"36","LOC101861913",32.6263037481779,-3.55638055393005,0.373135168776508,-9.53107841748408,1.55657721098229e-21,8.63122063489677e-19,63.5065647240477,53.4166982619897,44.477891909428,3.56052504257087,4.80450960785037,8.75881579383894,74.4207118290338,91.6189433720585,33.3566783801865,4.20264041684903,6.46692985787844,2.92473578240334
"37","LOC106012415",39.4393571206248,-2.91240728488578,0.306782171831594,-9.49340461180558,2.23609078165308e-21,1.20640119414483e-18,93.069965543863,85.6892867952751,44.477891909428,7.12105008514174,10.5699211372708,5.83921052922596,79.6616070282615,71.7497749299253,43.3636818942425,11.7673931671773,9.23847122554062,10.7240312021456
"38","LOC101856766",175.21842876382,-2.11971596789747,0.223367740273378,-9.48980351998531,2.3147014129756e-21,1.21594920015313e-18,408.412907621893,340.531451420184,272.291484616254,74.7710258939883,70.1458402746154,48.6600877435497,248.418432443394,228.495437084531,211.814907714184,87.4149206704598,43.4208147600409,68.2438349227446
"39","LOC101849261",38.1590367445015,-2.81391069095959,0.297768445001729,-9.44999625780781,3.38842814351865e-21,1.70646250022212e-18,62.4116239529434,84.576438914817,42.3082386455535,9.7914438670699,7.68721537256059,5.83921052922596,62.8907423907328,91.6189433720585,57.5402702058217,15.1295055006565,7.3907769804325,10.7240312021456
"40","LOC106012167",50.7535226938803,-2.62813396269856,0.27813757728714,-9.4490431258246,3.41942190205814e-21,1.70646250022212e-18,93.069965543863,89.0278304366495,60.750291388487,11.5717063883553,14.4135288235511,7.78561403896795,92.2397555064081,123.630381417717,65.8794398008683,21.0132020842452,10.1623183480947,19.4982385493556
"41","LOC101857866",57.8301380094226,-2.09355250473254,0.221926246763851,-9.43355071903804,3.96436593601705e-21,1.93016275157981e-18,119.348544050366,113.510483806728,69.4289044439852,20.4730189947825,32.6706653333825,18.4908333425489,86.9988603071803,86.0997299159104,86.7273637884849,18.4916178341357,21.2484838187434,20.4731504768234
"42","LOC101850444",55.7393530760641,-2.77792745986972,0.294938648787965,-9.41866205492385,4.56872361271871e-21,2.17144906564502e-18,132.487833303617,131.316049894058,75.9378642356088,11.5717063883553,18.2571365098314,9.73201754870994,74.4207118290338,114.799639887881,55.0385193273077,17.6510897507659,11.0861654706487,16.5735027669523
"43","LOC101846938",47.1359674701796,-3.68098560522544,0.391038057795381,-9.41336918963422,4.80483001596551e-21,2.23055852973729e-18,147.817004099077,120.187571089477,78.1075174994833,1.78026252128544,9.60901921570074,5.83921052922596,51.3607729524318,62.9190334000884,64.211605881859,8.40528083369806,3.69538849021625,11.6989431296134
"44","LOC101855834",30.4048725472635,-4.15513434878438,0.441760378736475,-9.40585563754929,5.16085715269108e-21,2.34138705640953e-18,85.4053801461331,53.4166982619897,31.4599723261808,3.56052504257087,0.960901921570074,5.83921052922596,64.9871004704239,76.1651456948438,34.1905953396912,4.20264041684903,3.69538849021625,0.97491192746778
"45","LOC101864031",33.1401722905629,-3.28619953507055,0.350430328895902,-9.37761165086466,6.7483996585256e-21,2.99359008852196e-18,81.025617061716,68.9965685884033,34.7144522219926,6.23091882449903,7.68721537256059,3.89280701948397,82.8061441477982,50.7767637965625,42.5297649347378,5.88369658358864,9.23847122554062,3.89964770987112
