"","AC169A","AC170A","AC174A","AC202A","AC203A","AC204A","AC179A","AC183A","AC184A","AC205A","AC206A","AC207A","AC267A","AC271A","AC275A","AC279A","AC283A","AC290A","AC293A","AC299A","AC301A","AC305A","AC309A","AC313A","AC163A","AC164A","AC172A","AC190A","AC191A","AC192A","AC177A","AC181A","AC182A","AC193A","AC194A","AC195A","AC270A","AC274A","AC278A","AC282A","AC286A","AC292A","AC296A","AC300A","AC304A","AC308A","AC312A"
"LOC101858045",0.404204603230655,1.29444622666726,1.43576184209309,1.25802563910954,0.921732219745832,1.03205081662407,1.87495350593829,1.36606874420084,1.87302031902819,1.74756520766791,2.90612921974446,2.55265035517183,-0.671294979752438,-0.712863934221987,-0.511435231566783,-0.716271134022689,-0.713549980218989,-0.594566206694743,-0.340836430977949,-0.373179805845445,-0.169489853951907,-0.648823970191385,-0.685399494011352,-0.569615742153744,0.460622849066285,-0.540174808217537,-0.539629510569616,-0.363701729080214,-0.559125150961238,-0.715890115296456,-0.343007837489442,-0.541901493110692,-0.558465722864391,-0.562492554111933,-0.580591463789946,-0.701586806206119,-0.469340243276795,-0.796219172209018,-0.279015950568392,-0.402048884650519,-0.74088464225964,-0.699162434331179,-0.639351989640001,-0.631013669952285,-0.62938085407285,-0.635699087621908,-0.491220664398685
"LOC101847351",0.851821094843717,0.209066193309022,0.305185960947132,0.993072528813197,2.33838659184474,1.43521560408934,1.13056658667257,0.886511113126872,1.4526149066522,1.46737584258871,2.09626984434613,1.230606213362,2.77182699972755,0.0531202491577116,-0.0252531085856126,-0.683680604408499,-0.0646833814682792,-0.746636004735318,-0.534984064177423,1.67031561440447,-0.639811653289922,-0.479100961968091,-0.00806599439548064,-0.264280043008206,0.146742319027499,-0.491041255784155,-0.378597456289856,-0.738698260248335,-0.731063845964211,-0.826757015275948,-0.467880473746434,-0.633439032472132,-0.668016478965374,-0.596985302528367,-0.796058540781435,-0.629973516137135,-0.967814014254418,-0.4283259883961,-0.304791605891167,-0.916238422655956,-0.999349404837916,-0.752622435501707,-0.863688181491004,-0.914882709765051,-0.789117286671514,-0.868719801415886,-0.828140817801945
"LOC101859396",0.384574420190576,-0.0670239449071623,-0.169002148726159,1.64904652816233,0.292861249902973,1.80046234762589,0.0865126789723944,0.177058871240566,3.46201032621376,0.373930827501248,3.30057084446168,1.39391418698263,1.4939059461055,-0.19285382709756,0.110333586786771,-0.284393852343693,-0.361851241210267,-0.223610722334954,-0.543890986411121,1.76944111456555,-0.551473975111477,-0.339656986086575,-0.555781826533052,-0.564579565610222,-0.147537810723644,-0.446261320307362,-0.529124100299226,-0.530945265305699,-0.408957861535903,-0.419124968168296,-0.145318119003974,-0.241737927637525,-0.543585100560044,-0.6659722499201,-0.44402593986216,-0.758839054884676,-0.609921158758004,-0.423526657676591,-0.229112491209423,-0.681470857635439,-0.624323591582157,-0.836313743784197,-0.888516882266048,-0.720760174203351,-0.581503584116445,-0.853271830920186,-0.710353161979196
"LOC101845026",1.28602834053815,0.904188435609315,0.210642079287006,1.56547594437214,0.144626178123539,0.557115596811914,1.90838385009136,1.64139129834667,2.39087249187776,1.30113162833608,2.057589815748,1.77159633969943,0.751849144162564,-0.416118665020982,-0.277124833697462,-0.870882438315314,-0.337741106048775,-0.488857101737314,-0.538265904464272,2.49681850823029,-0.522407731387511,-0.534095263689962,-0.716729589998751,-0.652312475322848,-0.245756717363907,-0.873309176527727,-0.739921923754967,-0.270914561079644,-0.195061550155102,-0.156662153410829,-0.489731519118987,-0.531142304956073,-0.540039818076772,-0.753625107385618,-0.645107340886451,-0.577586517894842,-0.784645996760686,-0.0680553621718845,-0.446338212092235,-0.937527916168063,-0.646023599626745,-0.793808572481685,-0.495801728246875,-0.800734904716142,-0.975639499685778,-0.717309675178811,-0.948430383811212
"LOC101847363",-0.951834347087533,-0.221017220032061,-0.308646554227463,-0.570187421477928,-0.159329581148607,0.357148281718675,1.13665563964366,1.67917872626527,0.633384150208852,-0.119869988377702,0.792873020049523,0.659633611602357,2.29416176831251,1.56781037280616,-0.395093663331806,-0.432471220592923,-0.689229773725522,2.54119848613496,1.94827692252295,2.02335605045479,2.23495866793971,-0.286343695913411,-0.061910187182864,-0.296560593566549,-0.595892429852591,-0.965252794883366,-0.836013786096543,-0.166308791069225,-0.95731885921339,-0.749301880844789,-0.712107160825046,-0.724343602097532,-0.837200329046085,-0.807633745428062,-0.924788965909722,-1.29745189631839,-0.247720895943523,0.272711759657056,-0.745429249879436,-0.524698271501048,-0.146742604466018,-0.688256289765876,-0.13682935637229,-0.813732700916052,-0.265643401826205,-0.0674571448764495,-0.43872905352047
"LOC101859026",1.22255757474879,0.540443651027192,1.47179127713377,1.49309611068703,0.805537411350811,0.805170375970972,1.4703688683158,0.503459974367632,2.07949292953047,1.42859425616564,1.88238507555444,1.49606808329581,2.58967085994513,-0.103100017266812,-0.528021419360883,-0.559442915575024,0.254178515358012,-0.593754898946182,-0.718991118153153,1.7141277381488,-0.77442419317697,-0.554488096355207,-0.453241646940123,-0.439044972881352,0.274341509890048,-0.855257895312161,-0.780085352111897,-0.826317126361998,-0.587789156586038,-0.619089480893017,-0.847544138573612,-0.653270300519265,-0.682462840263866,-0.820505904263287,-0.808757476346355,-0.888141179763834,-0.715029348249472,-0.46191664681612,-0.0982340399884787,-0.692218531469278,-0.35326665387259,-0.853971150349559,-0.697242505611651,-0.673513925122749,-0.842052197486715,-0.78710035302416,-0.763008729848566
"LOC118477565",-0.344671214715716,-0.266813817691158,-0.339624969375434,2.61573732967322,-0.40155023300697,2.50498715165562,-0.412302663337437,1.93841558988728,2.75734541584357,2.67124642265713,1.84648906195871,2.03246414053872,-0.406678445754586,-0.447013666925497,-0.473942820702075,-0.473942820702075,-0.438332798865474,-0.463084987311365,-0.441249889254679,-0.350289751715836,-0.435376294852767,-0.442197340698525,-0.450074853291555,-0.473942820702075,-0.266410460471289,-0.262549939642033,-0.326573718475497,-0.380788676916652,-0.31223854455467,-0.396088318265319,-0.395853921379551,-0.384934938393098,-0.397133020227274,-0.406823822891814,-0.396540876675316,-0.341462428058202,-0.456342301214408,-0.473942820702075,-0.404321895522638,-0.465453314388169,-0.450107292951264,-0.46349094476129,-0.457050059135582,-0.462082353295228,-0.473942820702075,-0.473942820702075,-0.4575204339855
"LOC101860038",1.35078089272407,0.308940581074044,1.04581325339067,2.00784850813662,0.234480113461151,1.0141802047183,0.666050365238552,0.549725873707464,1.72750140042157,1.64839847373627,2.02161550669214,1.36229202760827,1.74880585572514,-0.119565240537021,-0.694549952586842,-0.852373852276114,0.422809884422258,-0.675746086168139,-0.754500586935023,2.76339950467513,-0.604625816727625,0.25310867718209,-0.641269959936933,-0.393894063391137,0.536020882494643,-0.911854872786955,-0.545293714360774,-0.744488394890114,-0.667693106381244,-0.54961471795342,-0.595731289719286,-0.506868328418522,-0.835293156282654,-0.822723989823375,-0.88062212990797,-0.968348998686704,-0.667260096811737,-0.432869075988569,-0.00940375598804725,-0.732525849442692,-0.671768832315851,-0.829600916438613,-0.735522219227443,-0.454164383408999,-0.83196756950329,-0.657514702092779,-0.874116346420493
"LOC101857575",1.45723011521759,0.715609007393628,0.671583842547394,0.608839807340959,0.958427332478624,0.751908054716669,1.87497792704983,1.46753571023468,1.8743220474939,1.7968220213201,3.06235978061732,1.57288450385545,1.17073818668288,0.080495848032135,-0.76410012519157,-0.711359817343874,-0.553005540057636,-0.757611759537904,-0.644177024458269,1.38052550300368,-0.790216967466006,-0.279467234013024,-0.138105206056121,-0.713208219194176,0.0305547560940072,-0.707528195405348,-0.801773341864119,-0.792559013501085,-0.469511568519755,-0.656234045902972,-0.646105915149014,-0.723948574163172,-0.76710025817611,-0.633454635424354,-0.442140378806663,-0.85955755118242,-0.613143197358709,0.0601601582956695,-0.503116247752371,-0.751074945485056,-0.766061865289813,-0.854711943641696,-0.723556150558833,-0.779650219933613,-0.529983047469434,-0.638747203713344,-0.523764409758053
"LOC101859895",1.80283171384482,0.916126577361938,1.64292869141822,1.66692706041742,1.56173463967462,1.89082504346246,0.74361127531821,0.517037761730465,1.85983667623389,1.9922283905579,1.58900242872681,1.53956706821315,1.80682840124808,-0.214781059836645,-0.721993292476275,-0.680669051897983,-0.444771525563719,-0.786117492834765,-0.341435501541827,-0.120578550937726,-0.635413231503747,-0.66047076400588,-0.684404478031716,-0.803407915761107,-0.0408337615713273,-0.597602392669115,-0.365853972400192,-0.182927537726891,-0.36514654671945,0.133887195139077,-0.263332633426078,-0.672184554450251,-0.416675822258808,-0.742848646357782,-0.57333705582254,-0.61133461189451,-0.727425567022107,-0.995787045650274,-0.27320915179219,-0.845455098312938,-0.535614755686882,-0.763555103161486,-0.846535593380271,-0.798141830842015,-0.88935222787103,-1.00401944411091,-1.05815670582861
"LOC101861889",1.2922294815509,0.317174620180999,0.954527999073661,0.38974729312594,-0.260297627427642,0.256987496887918,2.93794527431766,-0.233347668792556,2.33027382379733,1.19694177472097,2.39591068865739,1.1067657158392,1.3457249671801,-0.257505979633113,-0.59490591718758,0.0583757459204278,-0.475053524580427,-0.640695540374754,-0.379913091542313,2.61765283006077,-0.593064837117569,0.172709003091861,-0.520189227817334,0.134787325516752,0.247830935759488,-0.82653241700682,-0.533565906399423,-0.776186225911991,-0.6966571729338,-0.830828099569923,-0.822001299829512,0.134322884877147,-0.831750651360815,-0.499498901890304,-0.776546270725098,-0.899579583981437,-0.61981267956728,-0.820441434998446,-0.456919224244914,-0.69716372036642,-0.757501565660838,-0.44270416657461,-0.720568367341839,-0.66392132303892,-0.257013604589903,-0.69350233402869,-0.312239496064253
"LOC101849514",-0.349185558685656,-0.456935255432185,-0.438716607841971,-0.207970397632159,-0.614891578572646,0.637165515939621,-0.550442409652035,-0.71277787641091,-0.704138334936142,-0.114244703802757,0.189786895324974,-0.58678984919536,1.29126974852057,0.32016762201824,0.260657749925525,-0.349684913704245,3.65573401709151,-0.533548568011326,0.806307134074557,1.12778028403951,0.824723799320168,3.62582868475756,0.359917252691873,1.15107545035836,-0.195366642370141,0.348081893349583,-0.581161693191842,0.0501329972268159,-0.355391653556168,-0.347312949007126,-0.706317935946894,-0.649486069744528,-0.7240462822916,-0.847387286647552,-0.847387286647552,-0.700108021935912,-0.0842896752860538,-0.559575628662965,1.76866542949203,-0.602003545017282,-0.416793123765743,-0.696334897346405,-0.684629136119056,-0.761682483501085,-0.0684204534585142,-0.597564936980044,-0.37270871877705
"LOC101857291",0.220932144440709,0.275206665783565,-0.340390543253676,0.495719838361726,4.69589439642711,1.04687021872392,1.26607035113005,0.148258146040804,1.54899685795844,0.0641938686071963,1.44181055624761,1.15509992720673,0.242712874189005,-0.494172918142984,-0.612627304076755,-0.199709027839782,-0.660862254268925,-0.258814658924857,-0.189784732901123,1.90699191483482,-0.281569295514028,-0.357853303662439,-0.404749567697653,-0.738469945999715,-0.0520254621351999,-0.538380967947011,0.0234668195034962,-0.135224304787608,-0.208726410000335,-0.406676139504055,0.975445025677321,-0.527502343007134,-0.0506484800874659,-0.67959279759047,-0.231977784543136,-0.613790464455392,-0.825370418878546,-0.986142721243872,0.285764786002774,-0.365762179868103,-0.804704294702176,-0.763372684607535,-0.780399690211429,-0.913916267796898,-0.603206110595379,-0.880875678757131,-0.886135638134469
"LOC118478919",1.67717257511275,0.759157764413113,0.624985735232197,1.64892499551301,1.30780074672495,1.70044498059995,0.016639466502898,0.639612582057445,1.07576784819868,1.02665488112923,2.05326802720291,1.49650420311624,2.51631807007919,1.09809559897785,-0.785254291814916,-0.803951932857399,-0.499331122110794,-0.917087977221409,-0.733894453823836,1.71619909663708,-0.737882707409223,0.706264729676056,-0.224819682567726,-0.695991245879308,0.0698407320574403,-0.7486933846724,-0.483072294146586,-0.894691796188423,-0.765012280822349,-0.761659734481566,-0.641349578062626,-0.410725497952195,-0.805392217035004,-0.767912086016082,-0.74636065477237,-0.675813260838582,-0.546950671718505,0.0818683919639673,-0.701952804639296,-0.521128198289727,-0.711869236342629,-0.693371285516177,-0.536912716328047,-0.741559323213133,-0.969183401252467,-0.803307102815889,-0.890389486406249
"LOC106011116",0.887510498508478,-0.0390408427366103,1.47865157112077,0.971403436345083,1.65292954946707,2.46580761912916,1.63234199726718,0.142993911631018,0.671707933963692,1.88463045530631,1.85444898811058,0.0917221047831236,0.276304379402606,-0.686563227470592,-0.140144088196086,-0.101461015752553,-0.692912980384816,-0.835925899885692,-0.28727784696235,0.965800807705339,0.889855451189296,1.72513429747504,-0.0904638367858519,-0.0598335862133686,-0.0362774763575968,-0.141487086007062,-0.930311798749302,-1.1244642701462,-0.970410340872429,-1.08631825105311,-1.03859088602383,-1.16383204582331,-1.09130657834921,-1.33788226249028,-1.23631318476647,-1.16610510390352,-0.449579634657483,0.253566469572297,-0.859687307868492,0.122854616750852,-0.860552251882585,-0.484888221011986,-0.732115917273725,-0.693527929027917,-0.428607395584334,-0.0961667548780502,0.894383933386948
"LOC101856720",0.916985131936422,1.07690597014239,1.23331897197882,2.16207172434504,2.16179416809176,0.903127766745859,1.00570008764407,-0.308326222878615,0.856041577301188,1.66119816331662,-0.0114575218042102,2.42657262860942,-0.741328053774805,-0.808040553792662,1.72063117958726,-0.628783649988051,1.11799694718598,-0.818877847124748,-0.776980236107973,0.898748050722265,0.513389735341329,-0.728305500196759,1.08560591154946,0.375901514393975,-0.469236033014306,-0.937354916466091,-0.317610196194029,-0.679384374444714,-0.507516830450358,-0.367821189697723,-0.0494785414335629,-0.427225476729603,-0.952070595556932,-1.01799072851033,-0.275951463385834,-1.0672165012841,-0.880366037214686,-0.697004549698849,-0.831270512282067,-0.572528790421574,-0.742684499834214,-0.870052178522138,-0.890941297463776,-0.700306237324923,-1.00912429318206,-0.56220349977372,-0.468551200338425
"LOC101860641",0.344943547297418,0.216302122026802,1.3384397468262,1.97486687784981,0.786962925727205,-0.265897146928814,0.692238594418827,0.273840808809455,0.61640502715304,0.428943966835119,1.13927428423815,0.6385795591383,0.104856052134454,0.629378568306703,-0.569567517229958,-1.46325544863346,0.612155377236987,1.32111930685258,1.20430173044911,0.509105886018624,-0.339395069789252,1.12699508375301,-1.18504254450993,1.57081452331172,0.429926382159051,-0.82045583714684,-0.389641145744012,-0.0154748631636045,-0.669622437186823,-0.25325842070749,-0.325467975643937,-0.345942105555778,-0.46845502625161,-0.87648455875796,-0.56103284785179,-0.98810616471681,-1.25809798564027,3.17940431280657,-0.489426075626977,-1.06742950073546,-0.490833730024296,-1.21959441885149,-1.33198371322212,-1.32500592680501,-1.04440769737979,-1.06026962852056,-0.314706896725061
"LOC101845288",-0.236158841919089,-0.216123981324496,-0.215536471916967,-0.212783436639103,-0.23904367548742,-0.202061493086584,-0.238164562023163,-0.251372408200864,-0.219707085001299,-0.116402169735779,-0.127275402371086,-0.152668501171632,-0.184858702082222,-0.261405147313295,-0.171634319468473,-0.236202218690987,-0.279435432538207,-0.224911857108588,-0.0495967870642707,-0.253290806165244,-0.250385646929014,-0.231611607713156,0.547564893857589,-0.246758226118172,-0.243187008446331,-0.233282035098485,-0.233183742214099,-0.248249978359649,-0.211055441367022,-0.00142419428449684,-0.201009362820275,-0.245053817757487,-0.262292888536524,-0.254157131553689,-0.263888202877627,-0.248731029460274,-0.270597175241799,-0.259434687299586,-0.167560980126771,-0.228278459922009,-0.267466210424908,-0.268938427735646,-0.273780198961109,-0.273479593412502,-0.252369264876604,3.78298570116795,5.39425801582046
"LOC118477116",-0.72382879731371,0.0972236136664203,-0.616408416798027,-0.611780296180007,-0.72382879731371,-0.463682530861672,-0.645775897183295,-0.653063778835392,-0.72382879731371,-0.569661719897511,-0.663245571929747,-0.244336772536207,-0.417200015810251,-0.314634796483523,0.0334293732337535,1.17309952502175,0.696562815913004,0.0186127012418169,1.13908038405403,1.05621363667649,1.10750323475299,3.07490632521457,3.17496666586066,1.6863815326151,-0.449611695496407,-0.444510703862492,-0.583872318734874,-0.546891763264477,-0.465183580714387,-0.658105736642384,-0.501345647179405,-0.72382879731371,-0.464464212414659,-0.660085865876006,-0.665021878590756,-0.568977515067245,-0.523246176552562,-0.572524388062161,1.60356044538102,1.92066679994409,-0.588009152136961,-0.684124199019661,-0.681047302656695,-0.588662125808093,0.777699772704372,0.655169693015528,-0.474287271445902
"LOC101847211",2.15487257247029,1.68297610550671,1.63031378179671,1.00520424886697,1.53056703310191,1.26934987482823,1.93692615032022,0.83964692252114,2.05644153975031,1.71282765011846,1.58070306206328,1.19011612525592,-0.754711526692374,-0.713232756429558,-0.773269360872959,-0.532683203184363,-0.308438993420269,-0.776318021483522,-0.675108600576318,-0.498171130792411,-0.152246897659367,-0.178703676892596,-0.139886550023979,-0.416189981882603,0.943761352989723,-0.239843595806244,-0.533573019992773,-0.982430235487404,-0.734582105097183,-0.926487927675128,-0.677252874993124,-0.905053812507263,-1.12480125679151,-0.970930480696465,-0.876378952792528,-0.891176460665462,-0.519561529978443,-0.759563475079337,-0.677903162510122,-0.424160144127952,-0.633013216746844,-0.597659271172291,-0.582626405497987,-0.689757973242925,0.110851079938008,-0.134086514579238,0.15524561582271
"LOC101853412",1.09888937876033,1.30598600588194,1.17516851868724,1.56241618077649,2.0218191151458,1.70643048608815,1.23528298004874,0.692695788463974,2.6698295025931,1.12107634415957,1.56213007686191,1.69844628321374,0.471856815308216,-0.471682427888446,-0.764534415662269,-0.553829545417372,-0.526931487466849,-0.728522188236742,0.156355776573529,0.289909803144862,-1.08380178509599,0.0485939280943124,0.0412972303567176,-0.180214976634773,0.288024193042694,-0.426011191280581,-0.299725683705571,-0.254305252799148,-0.356100326837631,-0.129690951122612,-0.553528724828309,-0.456848373757426,-0.537677509665867,-0.755189470556625,-0.591828106859613,-0.738826825248641,-0.726383321232876,-0.833337329375857,0.27233651460204,-1.13782543198684,-0.974090230903053,-1.14657910528519,-1.1008683623747,-1.00788917035873,-1.02881861773821,-1.06409239456779,-0.989411714915672
"LOC101859450",1.70718285904634,0.0638599798614498,0.673087411296257,0.358520836797189,0.358387680346744,2.60787458331853,1.90257480469355,0.942673992891612,2.68061166285215,1.68188430509047,0.773363084989065,0.550042573092454,-0.74506942299591,-0.101193837383434,-0.265453532272676,-1.07295351626575,-0.748621928819534,-1.2272421361211,-0.0554748024981458,1.33860929894135,-0.536098926246232,-0.658337562387877,0.911423876180777,-0.789928960327698,0.389778328986687,-0.074271919185103,-0.401938066511398,-0.114310605799243,-0.312125013946882,-0.452122470493085,0.87188183258605,0.245151356066117,0.608082527117627,-0.9265355092692,-0.533689542685097,-0.496732796532079,-0.280995675003364,-1.2272421361211,-0.977709523870845,-0.922964552655467,-1.12045417171431,-0.946283081817603,-1.02542087280869,-1.12096757114972,-0.261317727161004,-1.07235139163349,-0.197183740478376
"LOC101863680",0.566653578883203,-0.20956636171665,0.293230271311302,2.25906661103454,4.10413555146355,0.887006315190717,0.575487897463623,0.586759440303418,1.23254599475604,0.836355005022504,2.12466277430388,1.88039134546922,0.826448097191884,-0.410076703027636,-0.531840160097358,-0.527341195165432,-0.070752596765857,-0.775120437917158,-0.503909781956054,0.0864194526969026,-0.688863589400945,-0.779688648758769,-0.625628726493449,-0.775323354388578,0.439037343056617,-0.599880504855077,-0.446679658026969,-0.269583948158517,-0.391380674195648,0.620097490625057,-0.416306014963769,-0.577091657557202,-0.719406112430637,-0.677106299433272,-0.784017874198517,-0.448822990397835,-0.226560112744042,-0.735088794568951,-0.801189115192842,-0.533297733579056,-0.593200831524666,-0.637681231583649,-0.830565570375559,-0.562222147729346,-0.409658958684962,-0.621040992392883,-0.139404390491167
"LOC101858299",1.90008129466997,1.91374833970505,0.662724914603131,0.0731329477441901,-0.449494189353374,0.349281064314657,-0.0444374626944102,-0.368311099624933,-0.203441459057603,4.22291414266231,1.07463091625396,0.88004498512626,-0.619621605417403,-0.61932251274602,-0.66952394846517,-0.633389686462883,0.17424224063017,-0.824708588655492,-0.336761029359997,0.117751995251028,-0.100950372926072,0.253621659779928,0.561654977246926,-0.235803432917769,2.26528967861794,1.50314630451673,-0.0218042406929598,-0.765054941136148,-0.637174421006319,-0.852917564448925,-0.464493101067724,-0.700970166672953,-0.309065753138208,-0.641808709949963,-0.864550967656146,-0.57276307153161,-0.176217508447929,-0.96346805206322,-0.0737360150885245,-0.312509818505098,-0.811163033109238,-0.562753661366692,-0.387777870030681,-0.887681657396898,-0.5042554549882,-0.632101527202065,0.295767462058401
"LOC101852348",1.31831617303742,0.981729120988596,0.127459935277373,0.119404910720992,1.22367222766465,-0.108262599112703,0.00469206193083365,1.89690370222105,0.0476384997232703,0.910401470908616,1.40066242987966,-0.278519515658837,-0.430566594032783,-0.873664981712852,-0.400749873265188,-0.457191570169588,1.47130998334342,-0.916612917160435,-0.287544756809939,0.244806773096695,0.254744327357432,3.48100165830511,2.5419812154112,-0.0233726013044268,-0.0548645528602955,-0.565504970639403,-0.412625622266367,-0.775757508287191,-0.674841498083648,-0.739195656540652,-0.693450362904769,-0.813490378246306,-0.884587442488703,-1.02638882290326,-0.967978215714477,-0.843652471686177,-0.0805700206268939,-0.931448539465757,-0.177860341561962,0.373137897082786,-0.997326593423557,-0.406695295225752,-0.81718322414881,-0.509274704128101,-0.503480687201772,-0.881902415184764,1.13670234586626
"LOC101852892",0.405675628586187,-0.228186586021319,-0.404731984336348,-0.0425695740797402,-0.102345657824779,0.692297981961977,3.13362270715643,4.18970135641756,1.37173260810719,0.514144519140229,1.69705856521218,2.49138931892653,-0.50634666666729,-0.290916924909761,-0.178134162090069,-0.539545690088051,-0.354470974228601,-0.449709535833861,-0.15037310414348,-0.598559112539498,-0.202028964136119,-0.108961996138747,-0.35315539906111,-0.431292419695424,-0.413012222737432,-0.472560154872139,-0.472291814908761,-0.545348854210014,-0.54022234800252,-0.53926444217299,-0.130207748487765,0.199267415032348,-0.423062063909447,-0.368526240108614,-0.545504114410525,-0.598559112539498,-0.357274338564236,-0.53030647046889,-0.312230020816263,-0.540367971830617,-0.598559112539498,-0.491095870087032,-0.521365062306199,-0.557910451579413,-0.167529767678125,-0.480071657705352,-0.1482915088111
"LOC101853866",1.7814476595717,0.323114684358732,0.906291090924478,1.21312669022118,0.982459407926225,1.56661906927776,0.350168323228445,1.57779726206106,2.42388205454514,0.643694061320498,3.28077560424403,2.11576741506249,0.249209496628603,0.387461292684827,-0.691406405084804,-0.655397982948861,-0.508152609070111,-0.901361094791884,-0.609612144266151,-0.0892106757275456,-0.689636347431235,-0.135331045998983,-0.0724398148430234,-0.6735566235777,0.739341050608341,-0.422492723320158,-0.632432676927006,-0.687743642673517,-0.399043702731533,-0.587731071012879,-0.536813314556124,-0.827376597758558,-0.462628188612983,-0.792003343846957,-0.688609031538792,-0.517113638945329,-0.513621493534281,-0.375644617157749,-0.558742755137003,-0.530242968574561,-0.847729683308846,-0.82459927870614,-0.554062851380426,-0.803072916700289,-0.572474805650006,-0.522029301842127,-0.858841815007962
"LOC106012940",0.711295901266124,-0.126649432359538,0.235353023674736,3.90732791971102,1.82506099331449,3.14675187789003,0.720480924454192,0.52384907222051,0.600678290862766,0.848053500921746,2.28737506329343,0.71082050158223,0.287333877660502,-0.352742047641948,-0.563713774106783,-0.611726390095635,-0.641415942123484,-0.59567312907647,-0.614841104411982,0.325850174693853,-0.673197766501217,-0.53153409736768,-0.545385284053102,-0.673197766501217,-0.479922707538285,-0.607574311431706,-0.443026519835577,-0.00807969352022744,0.177533725935361,-0.117318719908212,-0.568656647620126,-0.306555144623835,-0.307584497984809,-0.643246026923475,-0.535035818561881,-0.564054717040315,-0.107695212537544,-0.424363808566072,-0.623488613786374,-0.551968074495849,-0.503012741532043,-0.654541238454583,-0.492276973868831,-0.60968520356735,-0.544917182190689,-0.61148649275293,-0.673197766501217
"LOC118478911",1.57032595505707,0.276585484231453,0.81247397251066,4.03496313742277,0.838547865179166,3.30204984057469,0.746546373437056,0.55879245469019,0.394378726310695,0.575472457517851,0.497834793876455,0.847067568362517,0.0552977964814603,0.0394569711585246,-0.836923034993321,-0.542189798210653,1.18882473108176,-0.853544642639312,-0.711761269890151,0.7011584365713,-0.535831881940902,-0.216033252543309,-0.0961825762603481,-0.0481113875261503,-0.0226940732121786,-0.723214962629262,-0.791256561906753,-0.692078325197187,-0.483014527786861,-0.476268263898468,-0.603888883745774,-0.461643341693169,-0.672022114560959,-0.58231460143314,-0.606439822709976,-0.742494098857558,-0.403680999726349,-0.708985514488473,0.19196298117957,-0.673189650689479,-0.539820828363915,-0.660992207174729,-0.433847332015327,-0.739714849397979,-0.393487252077621,-0.669197994953053,-0.710915495120847
"LOC101864670",1.00961309062024,1.58592546118011,1.71892958710381,0.905065197472623,2.17243487152412,0.841975965976814,0.535570522257226,2.95362394242854,0.348284798283481,1.61371145850249,2.6121437831001,2.03562660486758,-0.268040144552801,-0.585876043261396,-0.65202540410242,-0.524420794172771,-0.689385966642221,-0.772266456460076,-0.519897080982027,-0.364456982502544,-0.665245092531288,-0.417036639041494,-0.38876317828576,-0.604546658551216,-0.0147300321115122,-0.265907560759631,-0.285133318086083,-0.595464754095368,-0.500890494895931,-0.512506182811673,-0.694323168185128,-0.30156899668496,-0.403438213281322,-0.536044788727203,-0.46582580105204,-0.509579313566957,-0.524232816887555,-0.542786925726636,-0.682192740244141,-0.425596109463957,-0.698282945201178,-0.627009919412084,-0.802582289574662,-0.659564371782353,-0.636160918296116,-0.697859545043753,-0.499263636340885
"LOC118478829",0.84541950675723,-0.368490250522553,-0.612057142223481,0.980705536426335,0.404813037283714,0.65909776862961,0.95690704184021,0.123483001495831,0.285962895181339,-0.517685216838196,2.35101377643005,0.553933808413549,4.67348485170954,-0.461770850271002,-0.593724728266537,-0.564812808230482,-0.00963747926556205,-0.606866919953927,-0.66176875370324,2.032604298792,-0.335972555027264,-0.342004856586726,0.147314334184966,-0.163519530458776,0.924110977052017,0.016911602639809,-0.452192406699504,-0.511406191472515,-0.828916702514101,-0.29819156563724,-0.729106141264344,-0.618885628085169,-0.479847686211645,-0.743127494315708,-0.591478658167493,-0.724712451212817,0.340895174292811,-0.828916702514101,-0.686537364561106,0.125971008290578,-0.828916702514101,-0.61516901487845,-0.598604699636982,-0.586362399644996,-0.27777560468256,-0.298647537542381,0.514477423483371
"LOC101862794",0.24079609898511,-0.358095307635009,0.372878448196591,1.45560743071313,0.577635775520367,0.862143091839005,0.493256776070104,1.51103520355142,0.0724971208896206,0.0510048727027801,5.27925768114623,0.192046278968461,1.39204205544237,-0.328420428494777,-0.514086157941502,-0.55394395544333,-0.463697884901135,-0.271368701170438,-0.463670789219147,1.24665470976491,-0.252040812224909,0.149338488669986,-0.0943413856869007,-0.326777565800168,-0.615953039359427,-0.729800779996259,-0.771048825098272,-0.649190362998579,-0.490083150424591,-0.617334185839347,-0.729905208725297,-0.803809882202344,-0.841231451713102,-0.817988934561178,-0.517568324515975,-0.786242145155516,-0.199093651457341,0.247772739906595,-0.37679113300518,0.0902396121651698,-0.473682398708099,-0.455260921826868,-0.427034419512616,-0.350602600932314,0.355267883111763,-0.217143366009724,-0.0932664970842744
