"","RSB441-07","RSB441-08","RSB441-09","RSB441-13","RSB441-14","RSB441-15"
"bma-miR-100b_MIMAT0014113_Brugia_malayi_miR-100b ",336.606487168957,314.998215720605,304.877287406461,285.063669451508,345.131703087298,459.383870599002
"bma-miR-100c_MIMAT0014114_Brugia_malayi_miR-100c ",68.681323644575,68.4778729827401,57.2025249824498,41.0223782764285,68.0112473730852,131.252534456858
"bma-miR-124_MIMAT0014116_Brugia_malayi_miR-124 ",237.324573781749,192.33350411674,210.5539749354,235.250781544416,110.137617014623,16.4065668071072
"bma-miR-34_MIMAT0014101_Brugia_malayi_miR-34 ",99.2819133872074,100.037240531307,87.0208624733013,138.136579910422,113.690443369933,65.6262672284289
"bma-miR-87a_MIMAT0014109_Brugia_malayi_miR-87a ",112.882175495044,114.92373465799,119.273349963406,148.18287663118,149.726253545225,0
"bmo-let-7-5p_MIMAT0004190_Bombyx_mori_let-7-5p ",174.083354980309,180.424308815394,209.945437435587,184.600702243928,251.743124604853,65.6262672284289
"bmo-miR-100_MIMAT0013596_Bombyx_mori_miR-100 ",372.647181754724,363.230456691056,365.122499887978,298.040136049154,418.218416682255,623.449538670074
"bmo-miR-1175-3p_MIMAT0013613_Bombyx_mori_miR-1175-3p ",13.6002621078366,9.52735624107689,11.5622124964526,33.0690600391617,20.8094115096753,16.4065668071072
"bmo-miR-12_MIMAT0009151_Bombyx_mori_miR-12 ",4.76009173774282,5.95459765067306,6.69391249794626,12.9764665976457,382.690153129151,32.8131336142144
"bmo-miR-124_MIMAT0004198_Bombyx_mori_miR-124 ",369.247116227764,320.952813371278,338.955387396006,316.876942400575,169.013025188338,49.2197004213217
"bmo-miR-137_MIMAT0009152_Bombyx_mori_miR-137 ",22.4404324779304,33.3457468437691,30.4268749906648,15.9066364745335,11.1660256881185,0
"bmo-miR-184-3p_MIMAT0007902_Bombyx_mori_miR-184-3p ",1242.38394355088,1183.7740129538,1140.39927465012,879.050963066324,675.03700750898,1558.62384667519
"bmo-miR-2a-3p_MIMAT0007894_Bombyx_mori_miR-2a-3p ",25.8404980048896,20.2456320122884,34.6866374893579,37.2550170061442,49.7395689743459,0
"bmo-miR-34-5p_MIMAT0004197_Bombyx_mori_miR-34-5p ",37.4007207965507,39.8958042595095,28.6012624912249,62.7893545047375,71.0565271062084,65.6262672284289
"bmo-miR-8-3p_MIMAT0004193_Bombyx_mori_miR-8-3p ",14.2802752132285,14.8864941266826,24.9500374923451,10.8834881141545,20.3018648874881,16.4065668071072
"bmo-miR-92b_MIMAT0009155_Bombyx_mori_miR-92b ",38.7607470073344,42.873103084846,40.7720124874908,146.508493844387,274.582722603277,16.4065668071072
"bna-miR399c_MIMAT0023643_Brassica_napus_miR399c ",5.44010484313465,4.16821835547114,4.86829999850637,0.8371913933965,0,3543.81843033516
"bta-let-7a-5p_MIMAT0003844_Bos_taurus_let-7a-5p ",493.68951451447,501.972581951739,511.780037342982,388.456806535976,560.331470894672,180.472234878179
"bta-let-7c_MIMAT0004332_Bos_taurus_let-7c ",439.288466083123,421.585513667652,499.609287346716,358.317916373702,485.722117433153,131.252534456858
"bta-miR-1_MIMAT0009214_Bos_taurus_miR-1 ",12.240235897053,13.695574596548,17.0390499947723,8.371913933965,8.62829257718244,0
"bta-miR-100_MIMAT0009215_Bos_taurus_miR-100 ",395.087614232654,396.576203534825,388.855462380696,318.969920884066,398.424098416954,607.042971862967
"bta-miR-11980_MIMAT0046368_Bos_taurus_miR-11980 ",83.6416119631953,47.0413214403171,58.4195999820764,40.185186883032,38.0659966640402,152433.412204833
"bta-miR-11987_MIMAT0046387_Bos_taurus_miR-11987 ",36.0406945857671,27.9866089581634,26.1671124919717,19.6739977448177,23.8546912427985,39457.7931710929
"bta-miR-124a_MIMAT0003811_Bos_taurus_miR-124a ",243.444691730276,202.456320122884,201.425912438201,228.134654700546,130.947028524298,32.8131336142144
"bta-miR-124b_MIMAT0013774_Bos_taurus_miR-124b ",247.524770362627,192.33350411674,228.810099929799,232.320611667529,118.258362969618,49.2197004213217
