"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC190A","AC191A","AC192A","AC193A","AC194A","AC195A","AC278A","AC282A","AC286A","AC292A","AC296A","AC300A","AC202A","AC203A","AC204A","AC205A","AC206A","AC207A","AC279A","AC283A","AC290A","AC293A","AC299A","AC301A"
"2","LOC106013078",71.0499560651279,-3.23277122058573,0.395899404118406,-8.16563800540318,3.19740763731523e-16,2.32835224149295e-12,171.42296690291,174.445568825218,169.473106707858,25.6526776572168,14.9009601604059,6.92425364521033,56.7656676678133,39.4166540812805,83.0010059589233,3.55082251151926,11.4779774256528,4.02936419298989,245.504973073753,278.731775724013,166.733536049034,26.4256931365975,12.6420450719971,28.5876388601076,20.4743029660433,55.4483212225905,78.6930921843754,11.1067905521123,11.0549306238444,8.73482036160467
"3","LOC101858131",72.2079783335534,-1.62484727229958,0.259398971529328,-6.26389250011296,3.75484375987447e-10,1.82285148396039e-06,100.216503727855,162.880116748408,73.4710000178573,64.6067437292867,37.6906639351444,23.0808454840344,104.070390724324,46.146326729304,112.692422724717,45.5688888978306,43.3612480524661,36.9358384357406,222.123547066729,102.019473467613,183.213013449229,21.8299204171893,26.1870933634226,39.8184969837213,64.3478093218503,46.3749595679848,93.4480469689458,16.6601858281685,30.2168103718412,36.0311339916192
"4","LOC101845924",42.251504082175,-3.17179589474893,0.541887945911547,-5.85323205411671,4.82110701027346e-09,1.75536506244057e-05,22.8563955870547,83.8495275568726,37.2253066757144,1.90019834497902,3.50610827303669,12.6944650162189,22.0755374263718,34.609745046978,6.74804926495311,5.91803751919877,10.8403120131165,6.04404628948483,136.948352326855,63.7621709172578,443.976508781729,6.8936590791124,13.5450482914255,8.1678968171736,13.6495353106955,35.2852953234667,12.2957956538087,3.70226351737077,19.8988751229198,7.64296781640408
"9","LOC101853028",60.8523380637662,-1.0326802096953,0.221321079364739,-4.66598216789568,3.07146338898634e-06,0.00497031031079967,63.2946339333821,122.401034479573,107.757466692857,21.8522809672587,53.4681511638095,20.772760935631,48.8815471583948,76.9105445488399,84.3506158119139,31.3655988517535,64.404206666163,53.0532952077002,108.556620746898,95.6432563758867,72.703576765567,16.0852045179289,45.1501609714183,59.2172519245086,47.7733735874343,90.7336165460572,62.7085578344241,46.2782939671346,39.7977502458397,27.2963136300146
"11","LOC101851605",186.676551003718,-1.60215650823643,0.355159281494732,-4.51109288624966,6.44944691018729e-06,0.00782747873333064,285.704944838183,380.696130861663,274.291733400001,34.2035702096224,237.538835498236,91.169339661936,83.5716773998362,233.615779067101,189.620184345182,33.1410101075131,120.518762969354,102.07722622241,328.17501502716,373.464143943939,709.586909231934,82.7239089493488,111.069395989689,95.9727876017898,97.4966807906822,275.22530352304,140.172070453419,25.9158446215954,143.714098109977,30.5718712656163
"12","LOC106011636",17.1854561157556,-1.8243940025324,0.402899802176808,-4.52815809954603,5.95000579389132e-06,0.00782747873333064,43.954606898182,31.8049932112275,22.5311066721429,4.75049586244755,20.160122569961,10.3863804678155,4.73047230565111,18.2662543303495,6.0732443384578,3.55082251151926,8.92731577550774,4.70092489182153,38.4123427258253,36.435526238433,73.6729577891079,10.3404886186686,6.32102253599857,7.1469097150269,17.5494025423228,18.1467233092114,9.83663652304692,5.55339527605615,8.10694912415253,1.09185254520058
"14","LOC101845658",12.0299936696053,-1.31622373269568,0.31504820266072,-4.17784872784416,2.94279261528293e-05,0.0306134511778433,7.91182924167276,14.4568150960125,6.85729333500002,2.85029751746853,2.62958120477752,1.15404227420172,20.4987133244881,23.073163364652,10.1220738974297,9.46886003071804,3.8259924752176,10.0734104824747,23.3814260070241,25.5048683669031,19.3876204708179,8.04260225896447,9.03003219428367,11.2308581236137,11.6996016948819,22.1793284890362,22.1324321768556,7.40452703474153,12.5289213736903,3.27555763560175
"20","LOC106011018",119.982175416245,-1.66268177469979,0.413937954988545,-4.01674153013052,5.90083824963379e-05,0.0431565889281668,109.886517245455,132.038911210248,115.594373361429,40.8542644170489,69.2456383924746,53.0859446132792,501.430064399017,54.7987629910484,57.3584187521014,29.5901875959939,51.6508984154376,36.9358384357406,75.9896345228283,93.8214800639651,89.1830541657622,37.9151249351182,44.24715775199,38.7975098815746,30.2239710451115,390.154551148046,536.096690506057,162.899594764314,61.1706161186054,66.6030052572356
