"","RSB441-02","RSB441-05","RSB441-06","RSB441-13","RSB441-14","RSB441-15","RSB441-16","RSB441-17","RSB441-18","RSB443-03","RSB443-04","RSB443-06"
"aca-miR-184-3p_MIMAT0021814_Anolis_carolinensis_miR-184-3p ",954.856127334043,745.687965732027,736.452099864528,821.296222983308,725.359986207295,1941.14426529644,881.896732161642,969.640054712811,875.851873217653,410.766323163778,425.571226805789,450.282259698368
"aca-miR-1a-3p_MIMAT0021840_Anolis_carolinensis_miR-1a-3p ",33.2605907924776,22.6708748825678,22.9477284435571,20.7923094426154,16.9417989858105,0,16.3516081364952,20.5791272535803,26.8366869231036,12.797744741786,12.8384615907892,15.9330645739423
"aca-miR-29b_MIMAT0021914_Anolis_carolinensis_miR-29b ",2.77171589937313,4.28908443724255,8.92411661693888,8.41593477439194,6.90221440162651,0,6.54064325459809,6.05268448634714,7.3190964335737,11.9720837907031,6.18148150667627,7.27379034897364
"aca-miR-99a-5p_MIMAT0021996_Anolis_carolinensis_miR-99a-5p ",2.77171589937313,5.51453713359757,4.24957934139947,2.97032992037363,5.64726632860351,25.2096657830707,2.18021441819936,2.42107379453885,17.0778916783386,11.9720837907031,9.98547012616936,8.65927422496862
"aca-miR-99b-5p_MIMAT0021998_Anolis_carolinensis_miR-99b-5p ",76.2221872327611,41.052665327893,56.9443631747529,48.5153886994359,85.9639430020756,100.838663132283,52.3251460367847,47.2109389935077,63.4321690909721,78.4377903528822,80.8347581642282,88.6709680636787
"aga-miR-100_MIMAT0001498_Anopheles_gambiae_miR-100 ",586.217912717417,458.932034784953,526.522880399394,405.450034131,550.294730020586,907.547968190545,522.161353158747,508.425496853159,400.110605035362,501.589027782904,636.217096610219,644.596373306664
"aga-miR-124_MIMAT0001499_Anopheles_gambiae_miR-124 ",252.226146842955,284.305025554364,281.747110334785,278.715957528392,153.103664908806,25.2096657830707,264.896051811222,232.42308427573,112.226145314797,326.961736628856,272.936183448629,275.364920354002
"aga-miR-137_MIMAT0010107_Anopheles_gambiae_miR-137 ",5.54343179874626,15.9308850526152,14.8735276948981,12.8714296549524,5.01979229209201,0,16.3516081364952,9.68429517815542,17.0778916783386,12.3849142662446,16.1669516328456,12.1229839149561
"aga-miR-184_MIMAT0001504_Anopheles_gambiae_miR-184 ",809.341042616954,643.362665586383,634.46219567094,692.086871447055,594.217912576391,1235.27362337046,743.453116605982,754.164486998853,727.030245734987,343.062125174974,408.928776595507,356.06935613071
"aga-miR-2_MIMAT0009202_Anopheles_gambiae_miR-2 ",33.2605907924776,37.9890335870055,41.2209196115748,44.5549488056044,61.4924555781271,25.2096657830707,37.0636451093892,27.8423486371968,43.9145786014422,42.521538980773,37.5643876174943,46.7600808148305
"aga-miR-8_MIMAT0001525_Anopheles_gambiae_miR-8 ",20.7878692452985,12.2545269635502,13.1736959583383,17.8219795222418,27.608857606506,25.2096657830707,7.63075046369777,9.68429517815542,21.9572893007211,15.6875580705764,13.3139601682258,12.1229839149561
"aga-miR-92b_MIMAT0001528_Anopheles_gambiae_miR-92b ",4.1575738490597,6.73998982995258,8.07420074865899,9.40604474784982,13.1769547667415,25.2096657830707,7.63075046369777,3.63161069180828,2.43969881119123,10.7335923640786,6.65698008411291,9.00564519396736
"age-miR-100_MIMAT0002418_Ateles_geoffroyi_miR-100 ",600.076492214283,427.070264679723,555.42001992091,451.490147896791,560.961788641282,1134.43496023818,441.493419685371,553.215362052128,485.500063427055,502.827519209529,580.108264472696,636.976211988692
"age-miR-124a_MIMAT0002466_Ateles_geoffroyi_miR-124a ",231.438277597656,262.246877019973,282.172068268925,255.943428138861,144.946502434157,75.6289973492121,256.175194138425,204.580735638533,121.984940559562,293.522468109996,236.322792986008,260.817339656055
"aja-miR-29b_MIMAT0031135_Artibeus_jamaicensis_miR-29b ",4.1575738490597,15.3181587044377,16.148401497318,11.8813196814945,7.52968843813801,0,14.1713937182959,9.68429517815542,7.3190964335737,18.1645409238253,9.03447297129609,11.7766129459573
"ame-let-7-5p_MIMAT0004418_Apis_mellifera_let-7-5p ",214.807982201418,247.541444663713,216.728546411373,217.824194160733,333.816187424118,126.048328915353,189.678654383345,216.686104611227,197.61560370649,213.846186330489,201.611396833134,227.565726632175
"ame-miR-100-5p_MIMAT0004420_Apis_mellifera_miR-100-5p ",503.066435736223,374.988525084635,432.607176954466,369.311020099788,494.449540771063,857.128636624404,421.871489921577,502.372812366812,439.145786014422,473.103724970542,539.215386813146,571.858469816928
"ame-miR-124-3p_MIMAT0001473_Apis_mellifera_miR-124-3p ",212.036266302044,270.212319546281,280.047278598225,262.379142966337,175.065256186709,50.4193315661414,299.779482502412,237.265231864808,143.942229860283,302.604738571909,274.838177758376,286.448791361962
"ame-miR-137-3p_MIMAT0004421_Apis_mellifera_miR-137-3p ",11.0868635974925,12.8672533117277,19.1231070362976,19.3071444824286,13.804428803253,0,14.1713937182959,8.47375828088599,17.0778916783386,22.7056761547817,19.4954416749021,12.1229839149561
"ame-miR-184-3p_MIMAT0001476_Apis_mellifera_miR-184-3p ",1171.04996748515,918.476795918084,820.168812890097,998.525908232268,805.049188844256,2218.45058891022,1036.6919558538,1187.53669622131,1046.63079000104,425.21538980773,543.494874010075,483.880243691246
"ame-miR-2-3p_MIMAT0001485_Apis_mellifera_miR-2-3p ",26.3313010440447,28.7981383643429,45.8954568871142,42.0796738719597,58.9825594320811,0,46.8746099912863,26.6318117399274,34.1557833566773,38.3932342253581,40.8928776595507,52.6483872878092
"ame-miR-281-3p_MIMAT0001483_Apis_mellifera_miR-281-3p ",4.1575738490597,3.06363174088754,5.94941107795925,5.44560485401832,306.834803854124,0,13.0812865091962,0,31.716084545486,12.3849142662446,2.85299146461982,1.73185484499372
"ame-miR-2b-5p_MIMAT0037292_Apis_mellifera_miR-2b-5p ",40.1898805409104,34.3126754979404,46.3204148212542,54.4560485401832,100.39584584184,25.2096657830707,35.9735379002895,31.4739593290051,39.0351809790597,37.9804037498166,33.7603989980012,49.5310485668205
"ame-miR-317-3p_MIMAT0001488_Apis_mellifera_miR-317-3p ",22.173727194985,33.6999491497629,37.3962982043153,35.6439590444835,40.1583383367361,0,27.252680227492,36.3161069180828,36.5954821678685,29.3109637634454,29.9564103785081,28.0560484888983
"ame-miR-71-5p_MIMAT0004432_Apis_mellifera_miR-71-5p ",5.54343179874626,14.7054323562602,2.12478967069973,8.91098976112088,10.6670586206955,0,7.63075046369777,4.84214758907771,0,7.01811808420525,3.32849004205645,5.88830647297866
"ame-miR-750-3p_MIMAT0018615_Apis_mellifera_miR-750-3p ",528.011878830581,330.872228015854,527.797754201814,532.679165720337,643.7883614608,75.6289973492121,461.115349449165,346.213552619056,444.025183636804,544.93622771476,338.554987134885,450.975001636366
"ame-miR-8-3p_MIMAT0001490_Apis_mellifera_miR-8-3p ",6.92928974843283,17.1563377489702,14.0236118266182,20.7923094426154,15.059376876276,0,8.72085767279745,15.7369796645026,12.1984940559562,14.449066643952,13.7894587456625,12.1229839149561
"ame-miR-87-3p_MIMAT0004434_Apis_mellifera_miR-87-3p ",149.672658566149,131.736164858164,154.259730092801,174.259355328586,171.30041196764,50.4193315661414,137.35350834656,163.422481131373,165.899519161004,141.600853110729,139.321083188934,162.79435542941
"ami-let-7a-5p_MIMAT0037999_Alligator_mississippiensis_let-7a-5p ",282.715021736059,351.704923853889,373.538024109013,339.112665909322,507.626495537804,176.467660481495,337.933234820901,359.52945848902,317.16084545486,385.583664155747,404.173790821141,352.605646440722
"ami-let-7c-5p_MIMAT0038005_Alligator_mississippiensis_let-7c-5p ",350.622061270701,349.254018461179,348.890463928896,322.280796360539,447.3889880327,176.467660481495,320.491519475306,315.95013018732,304.962351398904,388.473477484537,355.672935922604,330.784275393801
"ami-miR-100-5p_MIMAT0038114_Alligator_mississippiensis_miR-100-5p ",600.076492214283,428.295717376078,520.998427255575,412.380803945205,549.039781947563,680.660976142909,457.845027821866,503.583349264082,514.77644916135,517.689416329022,604.358691921965,654.641131407628
"ami-miR-124-3p_MIMAT0038126_Alligator_mississippiensis_miR-124-3p ",223.123129899537,254.894160841843,273.247951651986,253.468153205216,154.358612981829,50.4193315661414,279.067445529518,223.949325994844,92.7085548252668,308.384365229489,259.622223280403,270.862097757018
"ami-miR-153-3p_MIMAT0038184_Alligator_mississippiensis_miR-153-3p ",5.54343179874626,9.19089522266261,11.4738642217786,5.94065984074726,5.64726632860351,0,16.3516081364952,4.84214758907771,12.1984940559562,16.5132190216594,8.55897439385945,10.0447581009636
"ami-miR-184-3p_MIMAT0038199_Alligator_mississippiensis_miR-184-3p ",1122.54493924612,909.285900695421,888.162082352488,995.555578311894,827.010780122158,2495.756912524,1031.2414198083,1205.69474968035,1119.82175433678,499.112044929655,554.906839868554,555.232663304988
"ami-miR-1a-3p_MIMAT0038019_Alligator_mississippiensis_miR-1a-3p ",22.173727194985,12.8672533117277,12.7487380241984,11.8813196814945,6.90221440162651,0,7.63075046369777,9.68429517815542,7.3190964335737,6.60528760866376,10.9364672810426,3.46370968998745
"ami-miR-29b-3p_MIMAT0038075_Alligator_mississippiensis_miR-29b-3p ",8.31514769811939,7.9654425263076,8.07420074865899,7.42582480093407,8.78463651116101,0,8.72085767279745,8.47375828088599,14.6381928671474,7.43094855974673,4.75498577436636,7.27379034897364
"ami-miR-99a-5p_MIMAT0038110_Alligator_mississippiensis_miR-99a-5p ",2.77171589937313,4.28908443724255,5.09949520967936,3.46538490710257,3.76484421906901,0,1.09010720909968,9.68429517815542,2.43969881119123,11.5592533151616,6.18148150667627,12.1229839149561
"ami-miR-99b-5p_MIMAT0038112_Alligator_mississippiensis_miR-99b-5p ",92.8524826289999,46.5672024614906,67.1433535941116,46.5351687525202,81.5716247464951,50.4193315661414,52.3251460367847,79.8954352197822,51.2336750350159,88.3457217658778,87.4917382483411,91.4419358156686
"api-miR-100_MIMAT0014687_Acyrthosiphon_pisum_miR-100 ",94.2383405786864,82.105330655786,83.7167130255695,70.7928631022381,92.8661574037021,781.499639275191,78.487719055177,116.211542137865,112.226145314797,90.8227046191267,84.1632482062846,77.5870970557188
"api-miR-124_MIMAT0014712_Acyrthosiphon_pisum_miR-124 ",245.296857094522,276.952309376233,263.048961232627,258.418703072506,167.535567748571,126.048328915353,240.91369321103,233.633621172999,141.502531049092,303.430399522992,253.916240351164,271.554839695016
"api-miR-137_MIMAT0014126_Acyrthosiphon_pisum_miR-137 ",20.7878692452985,12.8672533117277,11.4738642217786,16.8318695487839,11.9220066937185,0,11.9911793000965,12.1053689726943,7.3190964335737,11.1464228396201,15.691453055409,11.4302419769586
"api-miR-184a_MIMAT0014132_Acyrthosiphon_pisum_miR-184a ",1155.8055300386,952.789471416024,874.13847052587,1064.86327645395,859.639430020756,2470.54724674093,1106.45881723618,1255.3267624684,1068.58807930176,453.287862144551,555.382338445991,532.372179351071
"api-miR-184b_MIMAT0014715_Acyrthosiphon_pisum_miR-184b ",4430.58786514795,4158.57372508074,3265.80172386549,3721.82339022816,3019.40506369334,9579.67299756686,4447.6374131267,5310.62536832098,3903.51809790597,2188.41435084541,2212.9703793901,2251.06492752284
"api-miR-252a_MIMAT0014719_Acyrthosiphon_pisum_miR-252a ",149.672658566149,236.512370396518,169.133257787699,177.724740235689,80.3166766734721,100.838663132283,207.120369728939,191.264829768569,58.5527714685896,126.738955991236,177.836467961302,170.068145778384
"api-miR-278_MIMAT0014723_Acyrthosiphon_pisum_miR-278 ",9.70100564780596,20.2199694898577,1.69983173655979,2.97032992037363,11.294532657207,0,6.54064325459809,15.7369796645026,4.87939762238247,7.84377903528822,6.18148150667627,5.19556453498117
"api-miR-281_MIMAT0014134_Acyrthosiphon_pisum_miR-281 ",1.38585794968657,1.22545269635502,1.27487380241984,2.97032992037363,133.65196977695,0,3.27032162729904,0,14.6381928671474,4.12830475541485,0.950997154873272,1.03911290699623
"api-miR-2a_MIMAT0014727_Acyrthosiphon_pisum_miR-2a ",98.3959144277461,118.256185198259,168.283341919419,142.080781191205,299.305115415986,75.6289973492121,135.17329392836,107.737783856979,146.381928671474,142.013683586271,146.929060427921,159.677016708421
"api-miR-317_MIMAT0014732_Acyrthosiphon_pisum_miR-317 ",15.2444374465522,31.2490437570529,26.3473919166767,31.1884641639231,36.3934941176671,0,27.252680227492,24.2107379453885,19.5175904895299,26.0083199591136,25.2014246041417,32.2125001168833
"api-miR-71_MIMAT0014735_Acyrthosiphon_pisum_miR-71 ",598.690634264596,839.435097003185,660.809587587617,999.020963218997,800.656870588675,100.838663132283,807.769441942864,826.796700835019,778.263920770003,721.214840770974,631.462110835853,573.590324661921
"api-miR-87a_MIMAT0014739_Acyrthosiphon_pisum_miR-87a ",135.814079069283,131.736164858164,147.460403146561,171.289025408213,187.614736916939,25.2096657830707,148.254580437557,127.10637421329,182.977410839342,146.554818817227,132.188604527385,166.604436088396
"api-miR-87b_MIMAT0014738_Acyrthosiphon_pisum_miR-87b ",83.1514769811939,93.1344049229811,102.414862127727,105.941767159993,72.1595141988226,50.4193315661414,85.0283623097751,107.737783856979,104.907048881223,79.2634513039651,77.0307695447351,104.604032637621
"asu-let-7-5p_MIMAT0021417_Ascaris_suum_let-7-5p ",322.90490227697,388.46850474454,417.733649259568,309.409366705586,508.253969574316,176.467660481495,322.671733893506,361.950532283559,383.032713357024,383.106681302498,370.888890400576,351.912904502725
"asu-miR-100a-5p_MIMAT0021487_Ascaris_suum_miR-100a-5p ",1669.95882937231,1317.97437492982,1687.08299853559,1245.55834661001,1495.27062900691,3630.19187276218,1460.74366019357,1583.38226162841,1622.39970944217,1517.5648280905,1815.45356865308,2005.48791050273
"asu-miR-124-3p_MIMAT0021496_Ascaris_suum_miR-124-3p ",248.068572993895,253.055981797311,282.597026203065,254.458263178674,149.338820689737,75.6289973492121,257.265301347525,244.528453248424,109.786446503605,311.687009033821,256.769231815784,261.163710625054
"asu-miR-2a-3p_MIMAT0021426_Ascaris_suum_miR-2a-3p ",8.31514769811939,4.90181078542006,13.1736959583383,8.91098976112088,20.7066432048795,0,6.54064325459809,6.05268448634714,24.3969881119123,13.623405692869,11.4119658584793,12.1229839149561
"asu-miR-34-5p_MIMAT0021437_Ascaris_suum_miR-34-5p ",164.917096012701,234.674191351985,204.829724255454,221.289579067835,202.674113793215,201.677326264566,251.814765302026,165.843554925911,178.09801321696,178.342765433922,184.017949467978,160.02338767742
"asu-miR-36a-3p_MIMAT0021440_Ascaris_suum_miR-36a-3p ",4.1575738490597,6.73998982995258,10.6239483534987,6.93076981420513,6.27474036511501,0,13.0812865091962,6.05268448634714,9.75879524476493,7.84377903528822,12.8384615907892,11.0838710079598
"asu-miR-71-5p_MIMAT0021466_Ascaris_suum_miR-71-5p ",133.04236316991,134.187070250874,107.514357337406,164.853310580736,134.279443813461,0,119.911793000965,108.948320754248,117.105542937179,107.335923640786,86.5407410934678,124.000806901551
"asu-miR-87b-3p_MIMAT0021484_Ascaris_suum_miR-87b-3p ",145.515084717089,159.308850526152,158.08435150006,163.863200607278,178.830100405778,0,137.35350834656,162.211944234103,143.942229860283,158.114072132389,151.684046202287,170.760887716381
"ath-miR5658_MIMAT0022431_Arabidopsis_thaliana_miR5658 ",11.0868635974925,18.9945167935027,13.5986538924783,34.6538490710257,34.5110720081326,1739.46693903188,59.9558965004825,56.8952341716631,46.3542774126334,26.421150434655,38.9908833498042,30.4806452718895
"bbe-let-7a-5p_MIMAT0031568_Branchiostoma_belcheri_let-7a-5p ",368.638214616626,398.27212631538,372.688108240733,308.419256732128,495.704488844086,226.886992047636,293.238839247814,347.424089516326,361.075424056302,393.427443191035,370.41339182314,345.331856091749
"bbe-miR-1-5p_MIMAT0031592_Branchiostoma_belcheri_miR-1-5p ",16.6302953962388,11.6418006153726,12.7487380241984,11.3862646947656,7.52968843813801,0,6.54064325459809,8.47375828088599,14.6381928671474,7.84377903528822,3.80398861949309,14.5475806979473
"bbe-miR-100-5p_MIMAT0031570_Branchiostoma_belcheri_miR-100-5p ",500.29471983685,378.052156825522,456.829779200443,398.024209330066,474.997845639206,882.338302407474,406.609988994181,463.635631654191,453.783978881569,451.223709766843,540.641882545455,579.825002103899
"bbe-miR-124-3p_MIMAT0031578_Branchiostoma_belcheri_miR-124-3p ",238.367567346089,278.790488420766,276.222657190965,254.458263178674,150.59376876276,25.2096657830707,251.814765302026,237.265231864808,136.623133426709,286.917180501332,267.23020051939,282.292339733977
"bbe-miR-184-3p_MIMAT0031602_Branchiostoma_belcheri_miR-184-3p ",1499.49830156086,1338.80707076785,1060.27004567917,1309.91549488477,1056.66627748537,3428.51454649761,1490.17655483926,1629.38266372465,1461.37958790355,510.671298244817,695.178920212362,659.836695942609
"bbe-miR-22-3p_MIMAT0031653_Branchiostoma_belcheri_miR-22-3p ",22.173727194985,33.6999491497629,28.0472236532365,25.2478043231758,11.9220066937185,0,28.3427874365917,24.2107379453885,17.0778916783386,44.5856913584804,35.1868947303111,37.0616936828657
"bbe-miR-281-3p_MIMAT0031661_Branchiostoma_belcheri_miR-281-3p ",0,1.83817904453252,3.39966347311957,4.45549488056044,272.323731845991,25.2096657830707,6.54064325459809,1.21053689726943,19.5175904895299,4.95396570649782,3.80398861949309,1.73185484499372
"bbe-miR-29b-3p_MIMAT0031665_Branchiostoma_belcheri_miR-29b-3p ",16.6302953962388,22.0581485343903,22.0978125752772,23.2675843762601,16.314324949299,0,19.6219297637943,19.3685903563108,31.716084545486,15.2747275950349,13.3139601682258,16.9721774809385
"bbe-miR-375-3p_MIMAT0031676_Branchiostoma_belcheri_miR-375-3p ",33.2605907924776,11.0290742671951,10.1989904193587,10.3961547213077,51.4528709939431,0,11.9911793000965,13.3159058699637,14.6381928671474,12.797744741786,11.8874644359159,16.9721774809385
"bbe-miR-71-5p_MIMAT0031717_Branchiostoma_belcheri_miR-71-5p ",338.149339723522,399.497579011735,339.966347311957,449.509927949876,427.937292900844,100.838663132283,421.871489921577,323.213351570937,378.153315734641,339.759481370642,284.823647884545,288.873388144953
"bbe-miR-92a-3p_MIMAT0031720_Branchiostoma_belcheri_miR-92a-3p ",476.735134692178,719.953459108571,669.733704204556,994.070413351707,1926.34529209031,50.4193315661414,788.147512179069,696.058715929921,783.143318392386,882.218726232154,522.572936602863,833.022180441981
"bbe-miR-92b-3p_MIMAT0031722_Branchiostoma_belcheri_miR-92b-3p ",8.31514769811939,8.57816887448511,8.07420074865899,13.3664846416813,29.4912797160405,0,9.81096488189713,3.63161069180828,12.1984940559562,9.90793141299564,7.60797723898618,10.3911290699623
"bdo-let-7_MIMAT0045392_Bactrocera_dorsalis_let-7 ",200.949402704552,226.708748825678,207.804429794434,211.883534319985,306.207329817612,126.048328915353,179.867689501447,207.001809433072,185.417109650534,229.120913925524,241.553277337811,233.454033105154
"bdo-miR-124_MIMAT0045395_Bactrocera_dorsalis_miR-124 ",236.981709396403,283.692299206186,266.873582639886,234.161008722788,164.398197566013,50.4193315661414,292.148732038715,214.265030816689,146.381928671474,291.458315732288,280.544160687615,259.778226749059
"bdo-miR-137_MIMAT0045408_Bactrocera_dorsalis_miR-137 ",11.0868635974925,7.9654425263076,14.8735276948981,17.8219795222418,3.76484421906901,0,15.2615009273955,9.68429517815542,7.3190964335737,12.797744741786,11.8874644359159,13.1620968219523
"bdo-miR-184_MIMAT0045407_Bactrocera_dorsalis_miR-184 ",1161.34896183734,957.078555853267,823.568476363217,983.6742586304,815.08877342844,2394.91824939172,1042.1424918993,1203.27367588581,1112.5026579032,434.297660269642,539.215386813146,482.148388846253
"bdo-miR-210_MIMAT0045431_Bactrocera_dorsalis_miR-210 ",8.31514769811939,9.80362157084012,4.24957934139947,5.94065984074726,1.8824221095345,0,1.09010720909968,2.42107379453885,2.43969881119123,7.84377903528822,6.65698008411291,9.00564519396736
"bdo-miR-2a_MIMAT0045403_Bactrocera_dorsalis_miR-2a ",241.139283245462,273.275951287168,339.541389377817,298.023102010821,335.698609533653,100.838663132283,292.148732038715,251.791674632041,326.919640699625,317.879466166944,300.990599517391,259.43185578006
"bdo-miR-2a-2_MIMAT0045417_Bactrocera_dorsalis_miR-2a-2 ",29.1030169434179,20.8326958380353,31.871845060496,29.7032992037363,59.6100334685926,50.4193315661414,22.8922513910933,20.5791272535803,9.75879524476493,18.9902018749083,17.1179487877189,25.9778226749059
"bdo-miR-8_MIMAT0045387_Bactrocera_dorsalis_miR-8 ",16.6302953962388,11.6418006153726,13.1736959583383,13.8615396284103,21.9615912779025,0,5.45053604549841,9.68429517815542,7.3190964335737,9.08227046191267,8.08347581642282,7.27379034897364
"bdo-miR-92b_MIMAT0045385_Bactrocera_dorsalis_miR-92b ",106.711062125866,92.5216785748036,107.514357337406,118.813196814945,258.519303042738,100.838663132283,121.001900210065,130.737984905098,153.701025105048,132.518582648817,75.6042738124252,117.766129459573
"bfl-let-7a-5p_MIMAT0009462_Branchiostoma_floridae_let-7a-5p ",313.203896629164,391.532136485427,385.861804199072,369.806075086517,478.135215821764,75.6289973492121,306.32012575701,336.529257440901,390.351809790597,412.830475541485,386.104844878549,356.762098068707
"bfl-let-7b_MIMAT0010006_Branchiostoma_floridae_let-7b ",349.236203321014,413.590285019818,388.411551803911,372.77640500689,587.943172211276,201.677326264566,360.825486211994,371.634827461714,434.266388392039,414.481797443651,400.369802201648,407.678630511523
