"","AC163A","AC164A","AC172A","AC187A","AC188A","AC189A","AC190A","AC191A","AC192A","AC177A","AC181A","AC182A","AC178A","AC186A","AC193A","AC194A","AC195A","AC196A","AC197A","AC198A","AC164Pp","AC167Pp","AC172Pp","AC187Pp","AC188Pp","AC189Pp","AC190Pp","AC191Pp","AC192Pp","AC177Pp","AC181Pp","AC182Pp","AC178Pp","AC185Pp","AC186Pp","AC193Pp","AC194Pp","AC195Pp","AC196Pp","AC197Pp","AC198Pp"
"LOC101862248",-0.00607317805790218,0.67740794016849,0.660122275200092,0.606816092013304,0.611090618806936,0.652427250818558,-0.109702786999136,0.247680965976126,1.48192637052633,0.485665308681568,1.02711967456883,2.26339380632357,0.419742421239074,-0.508659981270006,0.791103268212503,2.89790128590267,2.46585403029734,0.595660410008564,0.649666916694335,0.426887002081143,-0.706618420941529,-0.772237807093794,-0.791356043094513,-0.820432317356155,-0.817629280699164,-0.828826333090587,-0.82604110139196,-0.816721450411203,-0.755898691420949,-0.754698159765901,-0.746251039283158,-0.760203348398604,-0.624086456743554,-0.770780047019766,-0.755554614204535,-0.790183356891614,-0.770085280375014,-0.757346649002995,-0.818559892789074,-0.820471541325791,-0.832047859892518
"LOC101856141",-0.847156420885871,-0.870490937175638,-0.850218137159359,-0.883828876037414,-0.87641466956149,-0.843793701275893,-0.874963186468018,-0.866577755539528,-0.87137724576916,-0.849990831442943,-0.884303590147342,-0.872815149823589,-0.845861825751551,-0.852142040982436,-0.874558353678173,-0.87621574955249,-0.88450175567363,-0.872163891729091,-0.855568135340919,-0.861653793460867,0.327140723432128,0.737262202596126,-0.0358566283069714,1.16579833933463,1.38422024897822,1.38322727307085,1.96180032538207,1.60949515063145,1.35120081580184,-0.236918409147688,-0.0458418166913383,-0.10392490424236,-0.026544399256649,0.225717079274529,1.20433387188487,0.309897178900184,1.08300788489006,0.407528059790553,1.02622688277488,2.24592049923472,1.3409056691233
"LOC101854008",0.757586327012449,-0.373831037141983,0.230483279398719,0.944459439173497,1.20782771108803,0.922886584114061,1.23964854521337,1.44756452555649,1.84846465804173,0.320477822164512,0.335627506218068,1.90897445718985,0.71959784993243,1.2941384245842,-0.0245262512991681,0.628772962802953,1.20026131826488,1.95098684781619,0.0955571233250332,1.3511123737178,-0.789679425740057,-0.848107072962106,-0.883451434867551,-0.845101655677003,-0.887296664005559,-0.876780153299471,-0.839914987141197,-0.875869561939094,-0.890873120735564,-0.853279583029791,-0.82285634097753,-0.866525083536411,-0.832242419711861,-0.835356706478264,-0.848203311177883,-0.866376598488977,-0.850420047941861,-0.858103902001088,-0.872011899639373,-0.895143019003038,-0.868477478819447
"LOC106013742",-0.279206952185828,0.264787195526112,0.912773113332849,1.03250386895562,0.981987570169981,0.834650259024703,-0.144115362169165,0.860279094881158,0.924082673696525,1.73242272569035,1.71469700707772,2.54672332782167,0.320305950664371,-0.594165231951155,1.03409717792864,1.7105520078249,1.23422920185624,0.669019431026344,0.630277049259435,0.941767353142501,-0.701040623528244,-0.914135719479912,-0.832870233017691,-0.86619952308451,-0.903071566190223,-0.929399453863517,-0.894602166479147,-0.900146308230363,-0.90767442081231,-0.540959006120421,-0.670582499695101,-0.851257153611151,-0.593768451794794,-0.743735479966952,-0.818487377430038,-0.837899027224144,-0.891787665586471,-0.855365844137936,-0.904538329484926,-0.919160504489116,-0.850986107346024
"LOC101861103",-0.55624905260086,-0.481641182536854,-0.209705669201264,1.68545272833041,1.56922076894627,0.177088990830136,0.309711163867376,1.069622160569,0.232457797409421,-0.179183171499376,1.42360093676162,4.00077555737944,-0.312121122925513,-0.612720343818557,0.221787416057811,0.834252200311595,0.936939723201514,1.15449712048474,0.941318261587573,1.30082784907302,-0.628740902149896,-0.674878179534454,-0.669167047457723,-0.654279515512028,-0.671787775007006,-0.667065414193948,-0.675282832591708,-0.657549779273199,-0.679149248175598,-0.599137243705064,-0.591146775813424,-0.609641380947719,-0.584122641030392,-0.54517802342766,-0.655331870081784,-0.674588920241066,-0.646238741766539,-0.659272919443707,-0.671510451148611,-0.666971458201302,-0.624891012524658
"LOC101851327",-0.220234686119776,1.45898931802031,-0.226828592226893,1.31537563565548,1.09932078106176,-0.00435329216884078,-0.289037696759797,0.267901401855048,0.240338722922377,0.176025367877636,-0.0673901576618894,3.41139427391531,0.40340657667291,-0.392071185261647,1.37752202533786,0.510692462918375,2.64070483994239,1.47451784480565,0.323913494081024,1.04682512547851,-0.659762351866555,-0.716366353844104,-0.679114087688908,-0.755505371557683,-0.66643777751441,-0.73631358662927,-0.755505371557683,-0.735680108201982,-0.671016820889548,-0.6031884459905,-0.694749588146825,-0.696271844728493,-0.642610026658894,-0.575470992004665,-0.696897271209594,-0.702646752131262,-0.755505371557683,-0.658952042189333,-0.710487462828465,-0.697751091619208,-0.736779541530728
"LOC106012701",-0.686565691560061,1.22809622266588,0.569325848501773,1.48961806052657,1.10222833641141,2.34369110561983,-0.512638585128041,0.534956494380157,0.297303301841457,0.750264496646346,0.811805815089334,0.534041407082556,1.77919635769567,-0.0680948769471238,2.22115395089547,0.954871926457241,0.827913991007568,0.518099963996399,1.09349150312171,1.13469065642394,-0.336382075661408,-0.840426435291929,-0.825494571163118,-0.969918964282172,-0.969918964282172,-0.969918964282172,-0.842763528151644,-0.83873409354196,-0.504031096885958,-0.667552092777319,-0.728704324643652,-0.708617935685258,-0.969918964282172,-0.85078921358625,-0.840647943925506,-0.795034751332562,-0.969918964282172,-0.810194276071643,-0.672032957338468,-0.842531202978377,-0.969918964282172
"LOC101848113",0.50427393320192,1.95001933150316,0.752895285380505,0.162413939636802,0.6258255184851,0.940584940931581,0.484192447557974,1.10139184301218,0.495281210555368,-0.188548608433488,0.291376053288008,0.861383084160528,3.40194825860998,0.707560282496606,1.05760371550676,0.599815234558681,0.702205791486057,0.700412089152197,0.982019345329473,1.23860435617056,-0.832496745090225,-0.70649924815918,-0.843134388645691,-0.953188402254172,-0.90827770042184,-0.904802873274269,-0.759398893486554,-0.803240517019486,-0.775680889184053,-0.914786893256176,-0.800013451102516,-0.853630334755806,-0.763437040663019,-0.817019848025355,-0.854681534222626,-0.819923452087484,-0.71664114930811,-0.953188402254172,-0.726193848536825,-0.759044821473812,-0.905977619368595
"LOC106011349",-0.702797390369468,-0.564255379739007,-0.504348658041962,-0.647431010175247,-0.627446336137607,-0.702797390369468,-0.702797390369468,-0.702797390369468,-0.702797390369468,-0.702797390369468,-0.65600446729846,-0.643550275348758,-0.634398128014485,-0.631744354068648,-0.702797390369468,-0.702797390369468,-0.561149488046857,-0.702797390369468,-0.702797390369468,-0.702797390369468,0.644912706073766,0.276640173181216,-0.327292755810306,2.00557006680319,2.64052159400553,-0.342597591641144,1.22072378150127,2.64600539550304,-0.218272443817119,-0.512214019630843,-0.170661558068942,-0.45574834746529,-0.467367487756964,2.11300580880596,1.19161677018941,0.78531308107495,0.0602789336638902,-0.249758630103614,1.12785343593417,1.52533755621196,-0.292767077718962
"LOC118477418",-0.417086204865119,-0.726101795403787,-0.735927745323493,-0.769872196534949,-0.94416015102426,-0.94416015102426,-0.774039953275008,-0.94416015102426,-0.661296360230547,-0.837501317670032,-0.94416015102426,-0.664403958273458,-0.728845957056564,-0.608658128487742,-0.94416015102426,-0.691428755568176,-0.94416015102426,-0.759632899711737,-0.826061323947146,-0.94416015102426,-0.119237434231968,0.982823436561136,-0.138215676782524,1.9267307790919,2.2131722858152,1.22909790418719,1.51570662683848,2.17930767930837,1.62101147715719,-0.419214552033621,-0.0467789366536328,-0.263684686114695,0.6306992946723,-0.057772819746338,0.210052234138822,0.617315297989852,0.995989222697084,0.00658768010991947,0.385695982363444,1.99411665281159,0.346575205337876
"LOC101864413",2.07122848875303,1.8173365804981,0.5825254981273,1.11807343879049,1.86609795182425,0.056605681404663,1.13826882062461,0.65255046819725,1.51991944362188,1.23229986353189,0.434799765459995,-0.189590577362169,1.25276500606493,1.98034511698609,0.318763929957752,0.565527855669676,0.965356766147341,0.104939541274446,0.0141602265930882,-0.0125997623991366,-0.857647795378002,-0.875275908055446,-0.64586587543148,-0.882945221980519,-0.954285084807212,-0.876800916007297,-0.72153544882763,-0.874243334751871,-0.840581484611453,-0.769797548878358,-0.807109257391335,-0.715137938850388,-0.878318536329209,-0.954285084807212,-0.796537035929263,-0.740875742974519,-0.878524138661345,-0.954285084807212,-0.86340830466391,-0.798835156887096,-0.803079203734732
"LOC106014021",-0.0725525966946917,-0.401614555041221,1.94495734738953,0.847164020457297,-0.361467902874718,0.0988864303402198,0.789841600871284,-0.377311283942056,-0.435766111978173,-0.435766111978173,4.68567480792606,-0.406556470617085,2.32941949424757,-0.365705866606297,1.08027272606133,-0.435766111978173,-0.435766111978173,-0.435766111978173,0.969947827431553,0.152838790722811,-0.398852801645056,-0.40558635137201,-0.402106304389182,-0.435766111978173,-0.408294409078891,-0.435766111978173,-0.435766111978173,-0.405191931174365,-0.435766111978173,-0.435766111978173,-0.417026806743709,-0.435766111978173,-0.435766111978173,-0.435766111978173,-0.254997299533126,-0.435766111978173,-0.406827103726482,-0.435766111978173,-0.435766111978173,-0.435766111978173,-0.406887458379815
"LOC101857566",-0.0759246469479954,0.459729695463575,0.331280224395415,0.313204613067056,1.44492756900272,-0.280137194297577,-0.111802085460833,0.768931881652877,1.41490686778449,1.49854489972592,0.821007814495326,2.26094516649147,-0.203106003278505,0.0457842411393762,0.490762025483967,3.08445221718856,1.82762565848622,0.689254913741377,0.0171517516271683,0.961233086020366,-0.377777001208285,-0.849466089975562,-0.777780276979046,-0.849466089975562,-0.849466089975562,-0.723398684763779,-0.849466089975562,-0.719237478191086,-0.75696772507129,-0.349194759098407,-0.809556701688929,-0.849466089975562,-0.849466089975562,-0.790335406811329,-0.721137377754244,-0.76266138396434,-0.787834236366456,-0.611625503298182,-0.775537440781093,-0.849466089975562,-0.849466089975562
"LOC101851090",-0.240135477277948,0.425274796547937,-0.233265579167136,-0.129489355182841,0.802048268020051,-0.128185845651588,-0.227132468489833,-0.0488970479754624,-0.0116868115044671,-0.106504787499677,-0.258761591179736,-0.295112704478869,-0.175693547818017,0.124298366891933,-0.134611553382216,0.0685387559041761,-0.0976824450774376,0.428413087879071,6.07769383128348,-0.210125477882729,-0.250121516337125,-0.231327182392575,-0.294071366588073,-0.289194648312077,-0.301947753950761,-0.281170510677288,-0.253405550378064,-0.301947753950761,-0.271458333996635,-0.301947753950761,-0.293177767577901,-0.287697334924929,-0.274787359204847,-0.275960120071546,-0.252597915853693,-0.28287264101365,-0.295176032565257,-0.284526133010404,-0.0501404538534764,-0.260264129808384,-0.295190155540486
"LOC101846049",-0.38149179395256,0.296639568992255,0.150177517357063,0.936052048370565,0.93063789313256,0.12394073010782,0.161341597954766,0.375883706149799,0.789932237504379,0.567308123892769,1.67964585090918,2.67524195834372,0.132906407011552,-0.7054718067308,0.899665499768712,1.8106958761535,2.65104912811141,1.0104119394126,1.01343289221792,0.926369392332869,-0.601660618752158,-0.767647829049858,-0.829471091517013,-0.767824876342844,-0.830000454919937,-0.800953904394834,-0.837064582594801,-0.813162285890328,-0.815386374618656,-0.657994567052613,-0.695009485437574,-0.780805710848594,-0.638170013822105,-0.65177625514217,-0.790786213293512,-0.817834271897987,-0.784494225024661,-0.804026690460501,-0.802180501617318,-0.769070160871263,-0.789048653491349
"LOC101845678",-0.833927334626128,-0.81766212713259,-0.873763048220573,-0.836724679934243,-0.88311422793424,-0.8772307267573,-0.891460830418718,-0.866186798966392,-0.853967013034812,-0.899357462313344,-0.894300452012972,-0.866215039771137,-0.859045244919639,-0.898713504439046,-0.844450278234895,-0.839250807605206,-0.843274867089364,-0.912629246702755,-0.868543385635694,-0.886648831711611,0.36312482944521,1.31731216552235,0.217252665243508,0.0183364808484038,-0.137795285176304,0.545303986729371,0.794391226891148,1.48005711324661,0.942121917078288,0.132492225096682,0.107226554342942,1.02275366529297,0.862565841852279,0.653560488390428,3.14466654871322,0.528411992365297,1.74295657752427,1.30556259686559,0.549082605563542,0.880068569001782,0.877013142623056
