"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC163A","AC164A","AC172A","AC177A","AC181A","AC182A","AC270A","AC274A","AC304A","AC308A","AC312A","AC169A","AC170A","AC174A","AC179A","AC183A","AC184A","AC267A","AC271A","AC275A","AC305A","AC309A","AC313A"
"1244","LOC106012896",24.2772276951972,-2.45308487655764,0.558564232117587,-4.39176863734667,1.12432306301031e-05,0.000178427539469048,30.6543920607544,19.7755962340129,12.5164498854827,2.21076598422047,2.3260542229337,0,36.8731872172421,6.76565341983371,82.4010689877303,23.4905207970329,73.4593081876765,25.3745703156615,22.4361958916604,8.80615415450582,2.32678335155602,1.05476456731774,1.12246178261225,6.09380512206523,6.09910578016604,14.7600029639489,79.0893566167009,87.8440318635304,12.8960075828899
"1245","LOC101849155",28.1725684546004,-2.14322012442421,0.488060771741859,-4.3912976590501,1.12676162695793e-05,0.000178670907947015,31.6762051294462,22.898058797278,15.6455623568534,4.42153196844093,6.97816266880111,4.83234124803507,17.9383072948745,13.5313068396674,41.7091830678635,30.3419226961675,116.233082575438,8.78350510926743,14.2775792037839,12.0083920288716,1.16339167577801,2.10952913463547,5.61230891306124,10.6641589636142,13.2147291903597,30.3882413963655,139.305116768053,75.6810120670416,28.5554453621133
"1246","LOC101851951",17.9161859009734,-1.72271390413146,0.392361671668029,-4.39062739438277,1.13024073475327e-05,0.000179078752692608,32.698018198138,9.36738768979556,20.8607498091378,3.3161489763307,5.42745985351197,7.73174599685612,19.9314525498606,4.51043561322248,30.5189144399001,18.5966622976511,40.914045066554,8.78350510926743,22.4361958916604,9.60671362309725,1.16339167577801,6.32858740390641,5.61230891306124,18.2814153661957,9.14865867024906,8.68235468467585,74.5956431725701,35.1376127454122,18.4228679755569
"1247","LOC101846907",23.7786284487674,-1.74795311469511,0.398158181056975,-4.39009719718652,1.13300006368367e-05,0.00017937199083595,26.5671397859871,33.3062673414953,15.6455623568534,4.42153196844093,9.30421689173481,3.86587299842806,32.88689670727,15.7865246462787,40.6918859198668,37.1933245953022,52.072420993796,30.2542953763656,21.4163688056758,14.4100704346459,1.16339167577801,3.16429370195321,7.85723247828573,21.3283179272283,4.06607052011069,13.8917674954814,92.5704969490931,36.4890593894665,28.5554453621133
"1248","LOC101852160",14.1500707514638,-1.23457692253074,0.281342430724231,-4.38816469791881,1.14311199292168e-05,0.000180683082179822,16.349009099069,16.6531336707477,18.774674828224,4.42153196844093,9.30421689173481,5.79880949764209,17.9383072948745,4.51043561322248,14.2421600719534,13.7028037982692,41.8439097271575,18.5429552306757,17.3370604617376,17.6123083090116,8.14374173044607,2.10952913463547,10.1021560435102,13.7110615246468,5.08258815013836,10.418825621611,21.5698245318275,21.623146304869,15.6594377792234
"1249","LOC101861415",14.5688895144674,-2.0425229613428,0.46545607852351,-4.38821847127221,1.14282945875779e-05,0.000180683082179822,32.698018198138,17.6939545251694,5.21518745228445,1.10538299211023,2.3260542229337,0.966468249607015,16.9417346673815,3.38282670991686,17.2940515159434,17.6178905977747,27.895939818105,25.3745703156615,18.3568875477221,8.00559468591438,1.16339167577801,3.16429370195321,1.12246178261225,4.57035384154892,8.13214104022138,17.3647093693517,57.5195320848734,32.4347194573035,14.7382943804456
"1250","LOC101864221",9.05208512781744,-1.42894892480715,0.325662007552,-4.38782815210334,1.14488177584933e-05,0.000180735363825217,11.2399437556099,13.5306711074825,6.25822494274134,2.21076598422047,5.42745985351197,3.86587299842806,9.9657262749303,3.38282670991686,21.3632401079301,6.85140189913461,16.737563890863,11.7113401456899,6.11896251590738,10.4072730916887,3.49017502733403,7.38335197122415,4.48984713044899,4.57035384154892,5.08258815013836,2.60470640540275,20.6710818430014,21.623146304869,9.21143398777847
"1251","LOC118478877",24.946692582961,-2.03390300572167,0.463540834826412,-4.38775368405964,1.14527373186783e-05,0.000180735363825217,27.588952854679,39.5511924680257,14.6025248663965,3.3161489763307,2.3260542229337,2.89940474882104,40.8594777272142,10.1484801297506,40.6918859198668,66.5564755915933,75.3190375088835,16.591065206394,16.317233375753,19.2134272461945,1.16339167577801,3.16429370195321,4.48984713044899,15.2345128051631,4.06607052011069,17.3647093693517,76.3931285502224,44.5977392537924,31.3188755584468
"1252","LOC101858904",86.0259126037102,-1.28083904529062,0.291971700153731,-4.38686024918246,1.14998624659295e-05,0.000181334093292635,98.0940545944141,144.67409876462,99.0885615934046,53.0583836212912,44.1950302357403,67.652777472491,91.6846817293587,55.2528362619753,101.729714799667,59.7050736924587,184.113202799493,62.4604807770128,92.8042648245953,67.2469953616808,8.14374173044607,30.5881724522143,21.3267738696327,44.1800871349729,58.958022541605,65.9858956035364,232.774356405972,159.470703998409,135.408079620343
"1253","LOC101859537",20.1585965862067,-1.46882707369992,0.334918548910978,-4.38562473913719,1.15653357795217e-05,0.000181930564907822,15.3271960303772,19.7755962340129,10.4303749045689,7.73768094477163,7.75351407644567,5.79880949764209,29.8971788247909,7.89326232313933,32.5535087358935,32.2994660959203,66.950255563452,21.4707902670982,19.3767146337067,20.8145461833774,3.49017502733403,6.32858740390641,7.85723247828573,15.2345128051631,13.2147291903597,10.418825621611,51.2283332630903,31.0832728132492,26.7131585645576
