"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC190A","AC191A","AC192A","AC278A","AC282A","AC286A","AC202A","AC203A","AC204A","AC279A","AC283A","AC290A"
"1","LOC101848217",40.315907402371,1.49762891798551,0.240591289882183,6.22478444136066,4.8221854035541e-10,7.69717234115305e-06,58.8991732435639,73.2478631531301,57.7971866807144,50.4583712602785,45.1849449224435,70.8545172820077,25.0515278646687,16.3959868072949,21.3263825178996,16.574435734416,22.1793284890362,25.8211708729982
"2","LOC101846325",1141.65217767075,-7.17756370227465,1.22507599605073,-5.85887220500026,4.66021133766806e-09,3.71931466859288e-05,7.91182924167276,7.71030138454001,7.83690666857145,45.7278989546274,17.304872523489,8.09765911794373,6520.91270317326,3828.46291950335,3172.78409004934,6.82476765534776,61.4972289923277,14.7549547845704
"3","LOC101853719",149.83502952953,-6.90085115448084,1.28987644994278,-5.35000941740346,8.79496550647407e-08,0.000467950798047797,6.15364496574548,2.8913630192025,0.979613333571431,0,1.922763613721,2.69921970598124,681.401557918988,551.0873343563,538.975849088737,1.94993361581365,5.04075647478096,4.91831826152346
"4","LOC101854617",11.4852734330133,-4.67967386598415,0.910768086090501,-5.13816188495557,2.7743883366418e-07,0.00110711966573691,0,0,1.95922666714286,3.1536482037674,0.961381806860499,0,24.2164769358464,25.5048683669031,12.6019533060316,1.94993361581365,34.2771440285105,33.1986482652834
"5","LOC101852684",109.510449977682,-4.94546738163585,0.974197246311544,-5.0764538704663,3.84544102491118e-07,0.00120931136753247,2.63727641389092,4.8189383653375,2.93884000071429,11.0377687131859,18.2662543303495,2.02441477948593,329.010065955982,623.047498677205,295.661212179972,11.6996016948819,8.06521035964953,4.91831826152346
"6","LOC101853210",250.66752307227,-5.23045579519358,1.03685119397889,-5.0445578165579,4.54571369828017e-07,0.00120931136753247,1.75818427592728,1.927575346135,13.71458667,17.3450651207207,37.4938904675595,6.0732443384578,909.370461487473,975.561215034045,999.431835270661,20.4743029660433,21.17117719408,3.6887386961426
"7","LOC106011005",347.450914475371,-6.72260719784414,1.36649208399561,-4.91960932418086,8.67171227500503e-07,0.00197739816190901,8.7909213796364,7.71030138454001,4.89806666785716,3.1536482037674,2.8841454205815,11.4716837504203,1755.27705238445,721.423419520974,1641.16207285473,0,4.03260517982477,8.60705695766606
"8","LOC106011452",1009.54890815195,-4.19739092088978,0.860918621613464,-4.87547930258887,1.08544577449088e-06,0.00216573568155294,56.261896829673,84.8133152299401,55.8379600135716,116.684983539394,229.770251839659,83.0010059589233,3063.80185784898,5350.55702811389,2768.55220323279,150.144888417651,110.896642445181,44.2648643537112
"9","LOC101849772",188.928963312797,-3.17347881081779,0.654516392281988,-4.84858568591899,1.24344819010412e-06,0.00220532444560466,31.6473169666911,28.913630192025,32.3272400078572,47.3047230565111,35.5711268538385,50.6103694871483,618.772738257316,738.73029448423,525.404514759164,44.8484731637138,56.4564725175467,56.5606600075198
"10","His.H4",51.6887994303382,1.28087304135931,0.267822794808619,4.78253929907122,1.73094532327685e-06,0.00236321359540981,87.0301216584004,80.9581645376701,82.2875200200002,39.4206025470926,56.7215266047695,91.7734700033623,24.2164769358464,30.9701973026681,24.2345255885223,42.8985395479002,30.2445388486857,29.5099095691408
