"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC190A","AC191A","AC192A","AC193A","AC194A","AC195A","AC202A","AC203A","AC204A","AC205A","AC206A","AC207A"
"42","LOC101848059",110.319600656871,-1.02234343653179,0.206394086498779,-4.95335624132739,7.29442537205433e-07,0.000194413803844705,125.508507750623,173.923247804183,206.318772032651,76.3909121585764,78.55432616154,87.6969235925136,151.295055006565,90.5370180102981,139.412405627893,72.4662423044842,61.8394708603769,59.8923265727454
"43","LOC101852154",449.09629174674,-0.602223290224437,0.121904206367676,-4.94013544051195,7.80683247090334e-07,0.0002032318201844,565.233350508126,442.975785843804,487.574079190368,339.515165149229,363.095552035562,336.940811697552,635.439231027573,625.4445019691,492.330523371229,335.875281792212,391.953116776801,372.778101599329
"44","LOC101853528",408.304040696319,-0.692400993321638,0.141355785205835,-4.89828550217028,9.66764963177644e-07,0.000245953795404785,642.674770184042,535.222370314531,558.61780729595,282.929304291024,281.049922489065,330.017370361301,466.493086270242,409.26427529145,413.362657246339,350.828633378852,310.106758285126,319.081532947902
"45","LOC101857051",118.011126716541,-1.01010975610095,0.207157110234366,-4.87605641417842,1.08227668670469e-06,0.000269222338466052,106.815751277126,122.995445960969,148.899868495262,62.2444469440252,61.9706350829926,70.3883202518859,177.351425591029,214.332532432542,175.4841469442,92.0206251485513,92.7592062905654,90.8711161793379
"46","LOC101861653",393.152371267361,-0.526939457520916,0.108355452235,-4.86306361749198,1.15582677777427e-06,0.000281267933704462,494.022849656709,408.383316667281,418.476754594527,295.189574143635,310.726001261202,285.015001675669,502.635793855144,498.877446179194,462.108253619728,338.175797420926,335.570069815869,368.64759631845
"47","LOC101848695",366.058565646127,-1.04746161531652,0.220035066169065,-4.76043038754422,1.93180558278533e-06,0.000460098546674447,296.413709794025,487.177274236027,485.627675680626,216.912466623118,247.009714485731,160.39305762315,753.113162699346,487.791280708545,450.409310490114,250.756203529802,240.082651575581,317.016280307463
"48","LOC101855646",940.619771777496,-0.450602889724075,0.094744272604867,-4.75599080910488,1.97475453936362e-06,0.000460529214867425,1176.75352656967,1020.47784070742,1015.04943033045,825.21047084882,729.682407456082,692.344133625108,1135.55344063261,1102.149617207,1068.50347250469,763.771188732976,865.752592045277,892.189140669863
"49","LOC101858475",19.556104285956,-1.50763688770027,0.31980430510509,-4.71424825630426,2.42604734940466e-06,0.000554228041412974,23.1434127767107,18.2571365098314,24.3300438717748,9.43097680970079,7.85543261615399,5.7695344468759,42.8669322518601,27.7154136766219,37.0466532437757,14.9533515866396,10.91284779889,12.391515842637
"50","LOC100533384",1462.06941250474,-0.471406925048206,0.100088619657299,-4.70989535735722,2.47844006868531e-06,0.000554873162577267,1771.36120867901,1599.90169941417,1625.24693063456,1106.2535797779,1303.12898843532,1182.75456160956,1654.99979615515,2025.99673976106,1515.9880472124,1149.10755654253,1283.16902035282,1326.92482148238
"51","LOC101864264",305.928214800029,-1.67155260319128,0.355435793410542,-4.70282575413155,2.56585383380205e-06,0.000563179761089808,192.268352298827,334.393868706386,664.696798576889,86.7649866492473,176.310820940345,212.318867645033,292.503773012692,881.350154916576,428.961248085823,83.9688204480531,170.967948849277,146.632937471204
"52","LOC106012782",371.298212012206,-1.02756103448537,0.218999727553429,-4.6920653553538,2.70460693165388e-06,0.00058221865371026,501.14389974185,385.3216705496,449.619210750399,234.83132256155,347.384686803254,173.086033406277,404.294008100877,441.598924580842,808.20198787079,253.056719158516,216.438148011319,240.601932611202
"53","LOC101862076",794.931461795423,-0.896676106500306,0.191326291167379,-4.68663298195574,2.77736380133811e-06,0.000583743268146365,869.658241647936,1119.45073862914,1313.82236907584,497.012477871232,810.85521115634,550.41358623196,822.03646553567,1227.79282587435,854.022848461776,457.802610114043,432.876296022639,583.433870924158
"54","LOC101864433",177.761835301019,-0.859352145629451,0.183473100085873,-4.68380457531506,2.81598503483149e-06,0.000583743268146365,194.048614820113,225.811951568967,328.942193146396,136.749163740662,150.126045553165,146.546174950648,227.783110593217,172.75941191761,226.179567172525,115.025781435689,110.037881972141,99.1321267410959
"55","LOC101862016",191.718097262633,-0.547148656493756,0.117286128895421,-4.66507558606206,3.08503616587008e-06,0.00062788899710454,259.918328107674,226.772853490537,254.9788597762,150.895628955213,162.345607400516,171.932126516902,200.886211925384,215.256379555097,207.656240550637,156.435062752537,142.776425368811,150.763442752083
"56","LOC101845428",206.926650995177,-0.78943568379367,0.171401174553774,-4.60577756161175,4.10927466335099e-06,0.000821414653241982,291.072922230169,236.381872706238,330.888596656138,143.350847507452,116.085837549831,115.390688937518,231.145222926697,230.961780638516,252.502189214155,170.23815652482,170.967948849277,194.133748201313
"57","LOC101857848",570.955649708525,0.43092449548069,0.0936666185145456,4.60061975455825,4.21235762747589e-06,0.000827247917227458,504.704424784421,477.568255020327,477.842061641658,592.26534364921,583.047665287874,624.263627151972,493.389984938076,508.115917404734,455.283870127453,701.657266757704,708.425702944612,724.903676794264
"58","LOC101854304",872.591911471136,-0.632767316582117,0.138156613993519,-4.580072558899,4.64814646018815e-06,0.00088188731314146,1185.6548391761,1010.86882149172,1257.37666729332,733.729995794722,733.17371084104,793.887939890123,822.03646553567,1168.66661003089,921.291771457052,613.087415052223,629.307556402659,602.021144688114
"59","LOC101860495",957.446601826577,-0.481335713314765,0.10506747692194,-4.58120559678402,4.62303070081118e-06,0.00088188731314146,1079.72921915962,1062.7575252565,1146.43166723803,814.836396358149,631.053086831037,751.193384983242,1073.35436246324,1230.56436724201,1100.67556611112,869.59490765381,887.578287643057,841.590450979095
"60","LOC101851585",2971.29703563367,-0.390456087162058,0.085624619447407,-4.56009135785867,5.1131371166656e-06,0.000953940948065911,3877.41177135968,2932.67266463186,3255.35987004347,2511.46912442332,2415.10911654423,2677.06398335042,3549.55009607069,3342.4788894006,3266.92986894453,2527.11641814209,2675.46651869454,2624.9361059986
"61","LOC101847397",602.33192562318,-1.22382595631893,0.273228042778283,-4.47913744092524,7.49452682950906e-06,0.0013753071037627,1489.18959905527,747.581694981517,471.029649357561,392.328635283553,332.546647417186,424.637735290066,606.02074810963,566.31828612564,1180.61834416348,341.626570863997,276.458810905215,399.626385925043
"62","LOC101853150",415.681918393918,-0.643664401083136,0.144072538388729,-4.46764114994931,7.9086827240469e-06,0.00142789990988679,598.168207151907,454.506608902645,606.304693284629,305.563648634306,253.992321255646,293.092349901296,454.725693103065,454.532784296599,472.832284821873,362.331211522421,381.040268977911,351.092948874715
"63","LOC100861465",198.55800641971,-0.620911805470589,0.139404659348433,-4.4540247676992,8.42753722613607e-06,0.001497426217609,189.597958516899,225.811951568967,265.684079079781,159.383508083943,168.455388324191,152.315709397524,290.822716845953,263.296429927908,208.631152478105,147.233000237682,140.048213419089,171.415969156478
"64","LOC101854130",1860.49126884766,-0.39374775399647,0.0885601410520605,-4.4461057685647,8.74409086952652e-06,0.00152939614364812,2190.61303244173,1863.18882592437,2395.04951873752,1475.94787071817,1566.7223939996,1757.4001925184,1981.965220586,2201.52769304633,2043.41539997247,1656.37125267392,1609.64505033628,1584.04877521709
"65","LOC101857874",787.604308799117,-0.35706452988252,0.0812820512043071,-4.39290746963333,1.1184473833496e-05,0.00192613846295622,898.142441988503,816.766633334563,863.229956570571,671.485548850697,712.225890531295,628.879254709473,955.68043079147,879.502460671467,894.969149415422,707.408555829488,762.080537955822,660.880844940639
"66","LOC101845128",1012.35547563297,-1.26246744516496,0.287838475970172,-4.38602740967745,1.15439580953613e-05,0.00194411478820498,1522.12445569905,1890.09407972833,2040.80407996447,592.26534364921,892.900840702837,755.809012540742,1293.57272030613,638.378361684857,1189.39255151069,546.372461819524,352.848745497445,433.703054492295
"67","LOC101861087",101.555854906541,-0.768206907015652,0.175217891740162,-4.38429488784661,1.16362060755524e-05,0.00194411478820498,134.40982035705,86.4811729413066,121.650219358874,80.1633028824567,63.7162867754713,60.0031582475093,135.325021422539,156.130163711637,133.562934063086,82.8185626336962,74.5711266257487,89.8384898591182
"68","LOC101854706",355.901714070266,-0.421436988881773,0.0962161538513388,-4.38010637520312,1.1862138741738e-05,0.00195271736875023,407.680117374365,409.344218588851,449.619210750399,281.043108929084,336.910776648382,315.016580799424,366.470244349235,410.188122414004,402.638626044193,280.662906703082,290.099870653827,321.146785588342
"69","LOC101845454",1516.86897366658,-0.626235330276305,0.143199704410067,-4.37316077471094,1.22460469216155e-05,0.00198104433278109,2345.49587179356,1781.51216259092,2094.33017648238,1359.94685595885,1201.00836442532,1410.07421881647,1678.5345824895,1587.16935654788,1558.88417202098,1021.42893914892,1069.45908429122,1094.58389943293
"70","LOC101861055",492.957429661772,-0.669432785820184,0.153165771143784,-4.3706422186962,1.2388163596094e-05,0.00198104433278109,827.822072397728,558.284016432213,644.259561724598,373.466681664151,296.760787721373,396.943969945062,553.908006940702,493.334363443869,553.749974801699,388.787141252629,441.970335855047,386.202243762186
"71","LOC101853028",65.8114386279389,-1.39071764781825,0.319906340382304,-4.34726503437309,1.3784561395436e-05,0.00215357750028418,64.0894507662757,122.034544039399,107.052193035809,21.6912466623118,53.2423766205993,20.7703240087532,109.268650838075,97.0039478681766,73.1183945600835,16.1036094009965,45.4701991620419,59.8923265727454
"72","LOC101855470",202.29325831202,-0.535366335241899,0.123180425102078,-4.34619652268815,1.38518474200876e-05,0.00215357750028418,274.160428277957,267.13073419648,243.300438717748,166.928289531704,175.437995094106,141.930547393147,216.85624550941,197.703284226569,237.878510302138,173.688929967891,160.055101050387,172.448595476698
"73","LOC101859160",17.5561861185209,1.67406937377883,0.38560102721511,4.34145465293312,1.41542493719016e-05,0.00217044749957625,12.4618376489981,7.68721537256059,3.89280701948397,20.7481489813417,29.6760787721373,8.07734822562625,10.9268650838075,7.3907769804325,7.79929541974224,28.7564453589223,30.9197354301885,42.3376791290097
"74","LOC100533326",225.515685515535,-0.536967319746518,0.124254688766711,-4.32150549066747,1.54968194868036e-05,0.00232738832268167,285.732134666313,231.577363098388,269.576886099265,164.098996488794,213.842332328637,156.931336955024,268.968986678338,272.534901153448,274.925163545914,186.341765925816,216.438148011319,165.22021123516
"75","LOC101864367",1101.26234573859,0.790003511372054,0.182865567891197,4.32013265527438,1.55935433447495e-05,0.00232738832268167,816.250366009372,626.508052863688,647.179166989211,1388.23978638796,1866.10165925969,1552.00476620962,1117.06182279847,719.676908469615,915.442299892246,1154.85884561432,1222.23895347569,1189.58552089315
"76","LOC101847216",12.7532216762902,-1.99599833788367,0.466507997559137,-4.27859403981738,1.88077527596879e-05,0.00273420758950579,8.01118134578446,24.9834499608219,13.6248245681939,2.82929304291024,2.618477538718,5.7695344468759,12.6079212505471,28.6392607991759,34.1219174613723,6.90154688614135,3.63761593296335,9.29363688197774
"77","LOC101854968",120.988341949021,-1.25897237184169,0.294079558503393,-4.2810604662519,1.86004804878035e-05,0.00273420758950579,143.311132963478,123.95634788254,122.623421113745,66.0168376679056,94.2651913938479,32.309392902505,128.60079675558,315.955715913489,190.107825856217,82.8185626336962,75.4805306089895,76.4143476962614
"78","LOC101845697",732.804684956827,-0.627839239313307,0.147352848698669,-4.2607879308612,2.03707457702933e-05,0.00290659349933251,986.265436792132,801.392202589441,909.943640804379,509.272747723843,439.904226504624,490.410427984451,883.395015621666,882.27400203913,875.470910866067,621.139219752721,783.906233553602,610.282155249872
"79","LOC101850363",22.3452934033862,-2.55562744800368,0.600416937872206,-4.2564213079339,2.07725102685904e-05,0.00290659349933251,12.4618376489981,12.491724980411,11.6784210584519,3.77239072388032,6.10978092367533,8.07734822562625,29.4184829179432,123.795514422244,38.9964770987112,10.352320329212,2.72821194972251,8.26101056175799
"80","LOC101858648",721.476102450179,-0.513523460883395,0.120622479987776,-4.25727825307054,2.06930741370491e-05,0.00290659349933251,921.285854765213,789.8613795306,851.55153551212,520.589919895484,461.724872660607,628.879254709473,844.730723786655,858.253976852724,823.800578710274,628.040766638863,602.025436905434,726.968929434703
"81","LOC101849686",159.795788918197,-0.50659570945911,0.119244275054948,-4.24838600616817,2.15316161628628e-05,0.00297561618922329,182.476908431757,174.884149725753,185.88153518036,120.71650316417,130.051051089661,111.928968269392,213.494133175931,177.37864753038,191.082737783685,148.383258052039,141.867021385571,139.404553229666
"82","LOC101857913",49.8298911957749,0.805590693305308,0.190311520682325,4.23301064705394,2.30583584317881e-05,0.00314774712543215,41.8361692502077,39.396978784373,34.0620614204848,58.4720562201449,49.751073235642,55.3875306900086,40.3453480017507,29.56310792173,32.1720936064367,64.4144376039859,78.208742558712,74.3490950558219
"83","LOC101854352",434.088248407893,-0.577475010980448,0.137189769301153,-4.20931541704688,2.56145600805635e-05,0.0034545709101425,609.739913540262,460.272020432065,521.636140610853,364.978802535421,369.205332959238,418.86820084319,461.449917770023,617.129877866114,448.459486635179,295.616258289721,309.197354301885,332.505675110759
"84","LOC101845072",52.7856198519509,0.851443825921321,0.203673364731402,4.18043776634309,2.90948433104391e-05,0.00387723423829828,42.7263005108505,40.3578807059431,47.6868859886787,54.6996654962646,80.2999778540186,72.6961340306363,30.259011001313,32.3346492893922,33.1470055339045,48.3108282029894,82.7557624749162,68.1533371345034
"85","LOC101860489",128.540837139935,-0.824270987471127,0.197563678176369,-4.17217878852855,3.01700748983605e-05,0.00397322139308527,135.299951617693,142.213484392371,148.899868495262,99.0252565018583,110.848882472395,84.2352029243881,150.454526923195,256.829500070029,153.061172612442,67.8652110470566,101.853246122974,91.9037424995577
"86","LOC101852961",25.4351414541936,1.61213182158313,0.38667062678959,4.169263734792,3.05585213563574e-05,0.00397758241933796,10.6815751277126,22.1007441961117,12.6516228133229,46.2117863675339,39.27716308077,30.0015791237547,7.56475275032825,19.4007895736353,2.92473578240334,34.5077344307067,20.0068876312984,59.8923265727454
"87","LOC101856289",18.0371670777644,-1.34711000816902,0.323645481058903,-4.16230130500061,3.15056252130298e-05,0.00405372377740984,27.5940690799243,25.944351882392,33.0888596656138,13.2033675335811,15.710865232308,8.07734822562625,31.0995390846828,15.7054010834191,22.4229743317589,5.75128907178446,5.45642389944502,12.391515842637
"88","LOC101846839",255.454269559037,-0.502117916852425,0.121571562951041,-4.13022506796787,3.62408263141982e-05,0.00455820010967566,341.810404086804,263.2871265102,355.218640527913,204.652196770507,217.333635713594,219.242308981284,270.650042845078,301.174161952624,265.176044271236,186.341765925816,223.713379877246,216.851527246147
"89","LOC101854514",302.952182555669,-0.550157781584087,0.133137451791867,-4.13225410415804,3.5922297608126e-05,0.00455820010967566,324.007778873949,328.628457176965,374.682675625333,203.709099089537,226.061894175987,199.625891861906,383.280806016632,390.787332840368,358.767589308143,277.212133260011,291.918678620309,276.743853818893
"90","LOC101860520",281.154889115981,-0.451155297454612,0.10962455701667,-4.11545834010538,3.86410788278215e-05,0.00478510268567969,388.987360900868,302.684105294573,351.325833508429,228.229638794759,236.535804330859,222.70402964941,293.344301096062,311.336480300719,301.247785587544,239.253625386233,255.542519290675,242.667185251641
