"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC199Pp","AC200Pp","AC201Pp","AC199A","AC200A","AC201A"
"1","LOC100533237",62200.6171329707,-6.34812877819653,0.123562378901653,-51.3759028809991,0,0,1598.8035781177,1397.57188316686,1530.29439501866,125410.193921664,133421.406156026,109845.432863831
"2","LOC100533366",38586.3377955543,6.29549428386447,0.155940489013101,40.3711333965071,0,0,63466.1459514209,84846.7442220673,80296.5668529278,804.275873101506,940.129054971677,1164.16481883663
"3","LOC101856039",16730.2758350886,-5.72517250448672,0.148194906808303,-38.6327211089143,0,0,684.503060967823,510.509893032896,669.437700101458,36477.4740926923,33945.7810742879,28093.9491894493
"4","LOC100533370",7918.29533281444,6.12035100120021,0.165400134587313,37.003301215389,1.01335327140282e-299,3.42133398257377e-296,16303.8850507379,17911.1374950805,12619.9053322444,263.001604073277,232.183387818763,179.659126931826
"5","LOC100533236",317858.453526529,-11.1962230513494,0.322291700567505,-34.7394085284685,2.00314630888854e-264,5.41049818030796e-261,233.708902244728,387.170702876148,190.361431308471,624577.906137761,594652.281620036,687109.29236495
"6","GnRH",9576.39296801267,5.59806241104182,0.172832362581992,32.3901283730129,3.78016405948467e-230,8.50851927055675e-227,16494.5680462932,24662.1203205476,15140.0791700671,358.869930719343,370.353870140357,432.366470308461
"7","LOC101856965",5506.41485342235,4.62871972419501,0.14612710749974,31.6759826660035,3.32821876722687e-220,6.42108492162842e-217,12039.4309809083,10643.9270657787,9072.8373288632,363.960284346567,471.488965447917,446.844495189414
"8","LUQ-1",2085.43273111547,-7.44216199625396,0.237581267055976,-31.3247003371715,2.15147695352446e-215,3.63196203216848e-212,16.6236457663614,24.504474865579,30.6693417108093,5138.71198668335,3219.94201327799,4082.14492438872
"9","LOC101845765",12623.845621648,3.87824911715265,0.136453149806703,28.4218365251847,1.08652280802772e-177,1.63038783582381e-174,20108.7442082033,27793.7922083685,23017.869735716,1551.70946403234,1674.42682442304,1596.5312891451
"10","LOC101854331",7933.15089479848,3.36535208261166,0.120618009206919,27.9009088670866,2.60117169018166e-171,3.51288236759033e-168,14773.531778717,14928.1260881107,13685.9293475718,1466.87023691192,1492.09876527702,1252.34915220244
"11","LOC100533443",20702.0088421279,3.27616555467491,0.11795638374013,27.7743810957501,8.84759468729132e-170,1.08624332956245e-166,36563.2199323541,40402.9781583666,35622.9691788586,4011.19865825308,4072.46813358185,3539.21899135298
"12","LOC101862698",714.82291185962,-6.02584841103536,0.219172134620569,-27.4936794381609,2.08935382905133e-166,2.35139362177818e-163,16.6236457663614,22.8708432078737,25.3815241744629,1348.94371121455,1453.6389403009,1421.47880649357
