"","RSB441-10","RSB441-11","RSB441-12","RSB441-16","RSB441-17","RSB441-18"
"ame-miR-124-3p_MIMAT0001473_Apis_mellifera_miR-124-3p ",202.555073015806,219.521511409309,217.336381106866,265.659921286009,212.685951197855,130.13319753971
"ame-miR-137-3p_MIMAT0004421_Apis_mellifera_miR-137-3p ",18.7853495135627,23.0683622158934,22.0486183731603,12.5584690062477,7.59592682849481,15.439531911491
"ame-miR-184-3p_MIMAT0001476_Apis_mellifera_miR-184-3p ",1316.60797460274,1195.08999092661,1251.73156307056,918.70030961089,1064.51488839334,946.222741432808
"ame-miR-2-3p_MIMAT0001485_Apis_mellifera_miR-2-3p ",30.2199100870356,35.7187543988028,32.1279867723193,41.5395513283578,23.8729128895551,30.8790638229821
"ame-miR-2b-5p_MIMAT0037292_Apis_mellifera_miR-2b-5p ",13.8848235535028,20.0917993493266,26.4583420477923,31.8791905543211,28.2134425058379,35.2903586548367
"ame-miR-317-3p_MIMAT0001488_Apis_mellifera_miR-317-3p ",30.2199100870356,23.8125029325352,35.2777893970564,24.1509019350918,32.5539721221206,33.0847112389094
"ame-miR-750-3p_MIMAT0018615_Apis_mellifera_miR-750-3p ",133.130955248292,175.617209127447,101.423644516537,408.633260741753,310.347867564217,401.427829698767
"ame-miR-8-3p_MIMAT0001490_Apis_mellifera_miR-8-3p ",13.0680692268262,26.0449250824603,20.7886973232654,7.72828861922936,14.1067212529189,11.0282370796365
"ame-miR-87-3p_MIMAT0004434_Apis_mellifera_miR-87-3p ",80.0419240143105,110.876966779617,106.463328716117,121.720545752862,146.492874549543,149.984024283056
"ami-let-7a-5p_MIMAT0037999_Alligator_mississippiensis_let-7a-5p ",362.638921044427,467.320370051003,433.412841163836,299.471183995138,322.284324008994,286.734164070548
"ami-let-7c-5p_MIMAT0038005_Alligator_mississippiensis_let-7c-5p ",336.502782590775,418.951223469291,390.575525467411,284.014606756679,283.219557462449,275.705926990911
"ami-miR-100-5p_MIMAT0038114_Alligator_mississippiensis_miR-100-5p ",483.518561392569,340.072307505268,364.117183419618,405.735152509542,451.415080093406,465.391604760658
"ami-miR-124-3p_MIMAT0038126_Alligator_mississippiensis_miR-124-3p ",223.790685509399,191.244164176923,191.507999584021,247.30523581534,200.749494753077,83.814601805237
"ami-miR-153-3p_MIMAT0038184_Alligator_mississippiensis_miR-153-3p ",23.6858754736225,25.3007843658186,17.0089341735808,14.4905411610551,4.34052961628275,11.0282370796365
"ami-miR-184-3p_MIMAT0038199_Alligator_mississippiensis_miR-184-3p ",646.05267240122,596.056714030021,559.404946153324,913.870129223872,1080.7918744544,1012.39216391063
"ami-miR-99b-5p_MIMAT0038112_Alligator_mississippiensis_miR-99b-5p ",28.5864014336823,15.6269550494762,15.1190525987385,46.3697317153762,71.6187386686654,46.3185957344731
"api-miR-100_MIMAT0014687_Acyrthosiphon_pisum_miR-100 ",123.329903328172,66.9726644977552,54.1766051454795,69.5545975730643,104.172710790786,101.459781132655
"api-miR-124_MIMAT0014712_Acyrthosiphon_pisum_miR-124 ",197.654547055746,206.871119226399,216.076460056971,213.493973106211,209.430553985643,127.927550123783
"api-miR-184a_MIMAT0014132_Acyrthosiphon_pisum_miR-184a ",1287.20481884238,1180.20717659377,1248.58176044582,980.526618564725,1125.2823030213,966.073568176153
"api-miR-184b_MIMAT0014715_Acyrthosiphon_pisum_miR-184b ",2009.21564362453,2168.42604829398,1955.39746943684,3941.42719580697,4760.4758566581,3529.03586548367
"api-miR-252a_MIMAT0014719_Acyrthosiphon_pisum_miR-252a ",56.356048540688,110.876966779617,97.0139208419052,183.546854706697,171.450919843169,52.935537982255
"api-miR-2a_MIMAT0014727_Acyrthosiphon_pisum_miR-2a ",156.816830721914,121.294936812601,162.529815436439,119.788473598055,96.5767839622912,132.338844955637
"api-miR-317_MIMAT0014732_Acyrthosiphon_pisum_miR-317 ",18.7853495135627,26.7890657991021,20.7886973232654,24.1509019350918,21.7026480814137,17.6451793274183
"api-miR-71_MIMAT0014735_Acyrthosiphon_pisum_miR-71 ",748.963717562477,1017.98450036588,944.940787421155,715.83273335612,741.145431980279,703.601525680806
"api-miR-87a_MIMAT0014739_Acyrthosiphon_pisum_miR-87a ",90.6597302611067,131.712906845585,129.771868139172,131.380906526899,113.938902427422,165.423556194547
"api-miR-87b_MIMAT0014738_Acyrthosiphon_pisum_miR-87b ",74.324643727574,95.2500117301407,84.4147103429565,75.3508140374863,96.5767839622912,94.8428388848735
"asu-let-7-5p_MIMAT0021417_Ascaris_suum_let-7-5p ",369.989709984517,459.878962884586,439.712446413311,285.946678911486,324.454588817135,346.286644300585
"asu-miR-100a-5p_MIMAT0021487_Ascaris_suum_miR-100a-5p ",1354.17867362986,994.171997433343,1144.63827382949,1294.48834372092,1419.35318452446,1466.75553159165
"asu-miR-124-3p_MIMAT0021496_Ascaris_suum_miR-124-3p ",215.623142242632,205.382837793116,220.486183731603,227.984514267266,219.196745622279,99.2541337167281
"asu-miR-34-5p_MIMAT0021437_Ascaris_suum_miR-34-5p ",160.900602355298,203.894556359832,202.217328508127,223.154333880248,148.663139357684,161.012261362692
"asu-miR-71-5p_MIMAT0021466_Ascaris_suum_miR-71-5p ",97.1937648745198,127.992203262377,107.723249766012,106.263968514404,97.6619163663619,105.87107596451
"asu-miR-87b-3p_MIMAT0021484_Ascaris_suum_miR-87b-3p ",117.612623041436,136.921891862077,143.630999688016,121.720545752862,145.407742145472,130.13319753971
"ath-miR5658_MIMAT0022431_Arabidopsis_thaliana_miR5658 ",34.3036817204188,44.6484429985034,37.7976314968462,53.1319842572019,51.0012229913223,41.9073009026185
"bbe-let-7a-5p_MIMAT0031568_Branchiostoma_belcheri_let-7a-5p ",384.691287864696,449.460992851601,451.681696387312,259.863704821587,311.432999968287,326.435817557239
"bbe-miR-100-5p_MIMAT0031570_Branchiostoma_belcheri_miR-100-5p ",423.895495545175,281.285190890572,332.619157172247,360.331456871569,415.605710759073,410.250419362476
"bbe-miR-124-3p_MIMAT0031578_Branchiostoma_belcheri_miR-124-3p ",201.738318689129,203.894556359832,215.446499532023,223.154333880248,212.685951197855,123.516255291928
"bbe-miR-184-3p_MIMAT0031602_Branchiostoma_belcheri_miR-184-3p ",2184.00106953333,1954.11352190117,2093.98878492528,1320.57131781082,1460.58821587914,1321.18280214045
"bbe-miR-29b-3p_MIMAT0031665_Branchiostoma_belcheri_miR-29b-3p ",83.308941321017,69.9492273643221,78.7450656184296,17.3886493932661,17.362118465131,28.6734164070548
"bbe-miR-71-5p_MIMAT0031717_Branchiostoma_belcheri_miR-71-5p ",360.188658064397,449.460992851601,422.073551714782,373.85596195522,289.730351886874,341.87534946873
"bbe-miR-92a-3p_MIMAT0031720_Branchiostoma_belcheri_miR-92a-3p ",223.790685509399,447.228570701676,277.812591501819,698.444083962854,623.951132340645,708.01282051266
"bdo-let-7_MIMAT0045392_Bactrocera_dorsalis_let-7 ",180.502706195537,232.91604430886,200.327446933285,159.395952771606,185.557641096088,167.629203610474
"bdo-miR-124_MIMAT0045395_Bactrocera_dorsalis_miR-124 ",210.722616282572,210.591822809608,202.847289033075,258.897668744184,192.068435520512,132.338844955637
"bdo-miR-184_MIMAT0045407_Bactrocera_dorsalis_miR-184 ",1332.1263068096,1182.4395987437,1262.44089199466,923.530489997909,1078.62160964626,1005.77522166284
"bdo-miR-2a_MIMAT0045403_Bactrocera_dorsalis_miR-2a ",641.15214644116,491.132872983538,589.013090825853,258.897668744184,225.707540046703,295.556753734257
"bdo-miR-2a-2_MIMAT0045417_Bactrocera_dorsalis_miR-2a-2 ",16.3350865335327,14.8828143328345,18.8988157484231,20.2867576254771,18.4472508692017,8.82258966370916
"bdo-miR-92b_MIMAT0045385_Bactrocera_dorsalis_miR-92b ",27.7696471070057,43.16016156522,29.6081446725295,107.230004591807,117.194299639634,138.955787203419
"bfl-let-7a-5p_MIMAT0009462_Branchiostoma_floridae_let-7a-5p ",367.539447004487,453.925837151452,434.672762213731,271.456137750431,301.666808331651,352.903586548367
"bfl-let-7b_MIMAT0010006_Branchiostoma_floridae_let-7b ",383.057779211343,483.691465817121,411.994183315624,319.757941620615,333.135648049701,392.605240035058
"bfl-miR-1-3p_MIMAT0009463_Branchiostoma_floridae_miR-1-3p ",22.8691211469458,16.3710957661179,15.7490131236859,11.592432928844,8.6810592325655,13.2338844955637
"bfl-miR-100-5p_MIMAT0009481_Branchiostoma_floridae_miR-100-5p ",2649.55103573901,1987.59985415005,2233.21006093866,2405.42983273514,2657.48925756911,2179.17964693616
"bfl-miR-124-3p_MIMAT0009482_Branchiostoma_floridae_miR-124-3p ",205.005335995836,216.544948542742,215.446499532023,232.814694654285,196.408965136794,112.488018212292
"bfl-miR-184-3p_MIMAT0009488_Branchiostoma_floridae_miR-184-3p ",508.021191192868,424.160208485783,440.342406938258,640.481919318633,666.271296099402,696.984583433024
"bfl-miR-22-3p_MIMAT0009470_Branchiostoma_floridae_miR-22-3p ",12.2513149001496,14.8828143328345,11.3392894490539,27.0490101673028,30.3837073139792,13.2338844955637
"bfl-miR-33_MIMAT0009474_Branchiostoma_floridae_miR-33 ",20.4188581669159,18.6035179160431,18.8988157484231,10.6263968514404,6.51079442442412,8.82258966370916
"bfl-miR-71-5p_MIMAT0009476_Branchiostoma_floridae_miR-71-5p ",362.638921044427,410.02153486959,395.61520966699,337.146591013881,351.582898918903,310.996285645748
"bfl-miR-92a_MIMAT0009478_Branchiostoma_floridae_miR-92a ",242.576035022961,459.134822167944,280.332433601609,739.017599213808,583.80123339003,820.500838724952
"bma-let-7_MIMAT0014094_Brugia_malayi_let-7 ",407.560409011642,443.507867118468,422.073551714782,285.946678911486,287.560087078732,317.61322789353
"bma-miR-100b_MIMAT0014113_Brugia_malayi_miR-100b ",384.691287864696,202.406274926549,296.711407250243,348.739023942725,352.668031322973,348.492291716512
"bma-miR-100c_MIMAT0014114_Brugia_malayi_miR-100c ",75.9581523809273,40.9277394152948,57.3264077702167,59.8942367990276,71.6187386686654,55.1411853981823
"bma-miR-124_MIMAT0014116_Brugia_malayi_miR-124 ",210.722616282572,201.662134209907,228.675670555919,214.460009183615,201.834627157148,112.488018212292
"bma-miR-34_MIMAT0014101_Brugia_malayi_miR-34 ",111.078588428023,108.644544629692,120.952420789908,146.837483765358,129.130756084412,99.2541337167281
"bma-miR-87a_MIMAT0014109_Brugia_malayi_miR-87a ",80.8586783409871,107.90040391305,122.212341839803,145.871447687954,150.833404165826,149.984024283056
"bmo-let-7-5p_MIMAT0004190_Bombyx_mori_let-7-5p ",177.23568888883,244.822295775127,204.737170607917,181.61478255189,185.557641096088,211.74215192902
"bmo-miR-100_MIMAT0013596_Bombyx_mori_miR-100 ",450.031633998827,264.914095124454,346.47828872109,360.331456871569,457.92587451783,359.520528796148
"bmo-miR-1175-3p_MIMAT0013613_Bombyx_mori_miR-1175-3p ",12.2513149001496,10.4179700329841,16.3789736486334,26.0829740898991,22.7877804854844,35.2903586548367
"bmo-miR-124_MIMAT0004198_Bombyx_mori_miR-124 ",316.900678750535,339.328166788626,350.888012395722,365.161637258587,316.858661988641,174.246145858256
"bmo-miR-137_MIMAT0009152_Bombyx_mori_miR-137 ",26.1361384536524,26.7890657991021,28.3482236226346,13.5245050836514,17.362118465131,17.6451793274183
"bmo-miR-184-3p_MIMAT0007902_Bombyx_mori_miR-184-3p ",1410.53472217055,1269.50406259078,1365.75441808604,1011.43977304164,1135.04849465794,1019.00910615841
"bmo-miR-2a-3p_MIMAT0007894_Bombyx_mori_miR-2a-3p ",29.4031557603589,29.0214879490272,31.4980262473718,30.9131544769174,20.6175156773431,28.6734164070548
"bmo-miR-34-5p_MIMAT0004197_Bombyx_mori_miR-34-5p ",34.3036817204188,34.2304729655193,49.1369209459001,65.6904532634496,52.086355395393,63.9637750618914
"bmo-miR-8-3p_MIMAT0004193_Bombyx_mori_miR-8-3p ",17.1518408602094,21.58008078261,17.6388946985282,16.4226133158624,10.8513240407069,19.8508267433456
"bmo-miR-92b_MIMAT0009155_Bombyx_mori_miR-92b ",43.2879793138618,43.16016156522,39.0575525467411,119.788473598055,132.386153296624,158.806613946765
"bta-let-7a-5p_MIMAT0003844_Bos_taurus_let-7a-5p ",530.073558013138,683.121177877103,636.890090721858,428.92001836723,406.924651526508,456.569015096949
"bta-let-7c_MIMAT0004332_Bos_taurus_let-7c ",511.288208499575,602.753980479797,584.603367151221,402.837044277331,405.839519122437,412.456066778403
"bta-miR-1_MIMAT0009214_Bos_taurus_miR-1 ",22.0523668202692,16.3710957661179,11.9692499740013,13.5245050836514,17.362118465131,11.0282370796365
"bta-miR-100_MIMAT0009215_Bos_taurus_miR-100 ",396.125848438169,266.402376557737,306.790775649402,328.452266317248,419.946240375356,385.988297787276
"bta-miR-11980_MIMAT0046368_Bos_taurus_miR-11980 ",66.9738547874843,74.4140716641724,69.295657744218,68.5885614956606,206.175156773431,158.806613946765
"bta-miR-11987_MIMAT0046387_Bos_taurus_miR-11987 ",26.952892780329,26.0449250824603,27.7182630976872,39.6074791735505,111.768637619281,74.9920121415279
"bta-miR-124a_MIMAT0003811_Bos_taurus_miR-124a ",219.706913876015,251.519562224903,224.265946881287,246.339199737936,226.792672450774,127.927550123783
"bta-miR-124b_MIMAT0013774_Bos_taurus_miR-124b ",209.089107629219,218.033229976025,227.415749506025,216.392081338422,261.516909381036,125.721902707856
"bta-miR-153_MIMAT0009239_Bos_taurus_miR-153 ",22.0523668202692,17.8593771994014,23.3085394230552,12.5584690062477,4.34052961628275,13.2338844955637
"bta-miR-184_MIMAT0009246_Bos_taurus_miR-184 ",550.492416180054,452.437555718168,461.761064786471,676.225254182569,842.062745558853,827.117780972734
"bta-miR-2478_MIMAT0012070_Bos_taurus_miR-2478 ",3619.03842150418,2511.47491866582,1542.77332559627,7251.06679699195,2157.24321929253,2271.81683840511
"bta-miR-2889_MIMAT0013847_Bos_taurus_miR-2889 ",296.481820583619,196.453149193415,424.593393814572,204.799648409578,360.263958151468,725.657999840079
"bta-miR-2898_MIMAT0013856_Bos_taurus_miR-2898 ",3392.79747301475,2622.35188544544,3518.95949235638,2185.1736070871,1467.09901030357,2735.00279574984
"bta-miR-99b_MIMAT0004345_Bos_taurus_miR-99b ",129.047183614909,41.6718801319366,64.885934069586,81.1470305019083,88.9808571337963,63.9637750618914
"cbn-let-7_MIMAT0029682_Caenorhabditis_brenneri_let-7 ",960.503088171726,1136.30287431191,1116.9200107318,629.855522467193,686.888811776745,756.537063663061
"cbn-miR-124_MIMAT0029752_Caenorhabditis_brenneri_miR-124 ",220.523668202692,209.103541376325,224.895907406235,232.814694654285,225.707540046703,143.367082035274
"cbn-miR-87_MIMAT0029721_Caenorhabditis_brenneri_miR-87 ",85.7592043010469,139.154314012002,91.3442761173783,106.263968514404,126.96049127627,156.600966530838
"cbr-let-7_MIMAT0000463_Caenorhabditis_briggsae_let-7 ",384.691287864696,462.855525751152,428.373156964257,270.490101673028,294.070881503156,275.705926990911
"cbr-miR-124a_MIMAT0000494_Caenorhabditis_briggsae_miR-124a ",195.204284075716,206.871119226399,217.966341631813,200.935504099963,231.133202067056,94.8428388848735
"cbr-miR-87_MIMAT0000492_Caenorhabditis_briggsae_miR-87 ",94.7435018944899,142.875017595211,105.203407666222,103.365860282193,130.215888488482,143.367082035274
"ccr-let-7a_MIMAT0026189_Cyprinus_carpio_let-7a ",364.27242969778,449.460992851601,436.562643788573,314.927761233597,310.347867564217,355.109233964294
"ccr-miR-100_MIMAT0026195_Cyprinus_carpio_miR-100 ",119.246131694789,85.5761824137983,106.463328716117,142.00730337834,143.237477337331,123.516255291928
"ccr-miR-184_MIMAT0026244_Cyprinus_carpio_miR-184 ",1289.65508182241,1187.64858376019,1269.37045776908,901.311660217624,1018.93932742238,1107.2350027955
"cel-let-7-5p_MIMAT0000001_Caenorhabditis_elegans_let-7-5p ",380.607516231313,436.06645995205,422.70351223973,302.369292227349,321.199191604923,390.39959261913
"cel-miR-124-3p_MIMAT0000282_Caenorhabditis_elegans_miR-124-3p ",217.256650895986,197.197289910057,211.036775857391,222.188297802844,221.36701043042,97.0484863008008
"cel-miR-71-5p_MIMAT0000043_Caenorhabditis_elegans_miR-71-5p ",125.780166308202,138.410173295361,131.661749714014,132.346942604303,98.7470487704325,147.778376867128
"cel-miR-87-3p_MIMAT0000060_Caenorhabditis_elegans_miR-87-3p ",78.4084153609572,147.339861895061,117.802618165171,135.245050836514,156.259066186179,156.600966530838
"cfa-let-7a_MIMAT0006594_Canis_familiaris_let-7a ",340.586554224158,444.252007835109,397.505091241832,295.607039685523,307.092470352004,313.201933061675
"cfa-let-7c_MIMAT0006669_Canis_familiaris_let-7c ",339.769799897481,432.345756368842,388.685643892568,305.26740045956,311.432999968287,291.145458902402
"cfa-miR-124_MIMAT0006657_Canis_familiaris_miR-124 ",205.005335995836,192.732445610207,208.516933757601,192.24117940333,218.111613218208,110.282370796365
"cfa-miR-184_MIMAT0009842_Canis_familiaris_miR-184 ",476.984526779156,474.76177721742,456.721380586891,700.376156117661,804.083111416379,736.686236919715
"cfa-miR-99b_MIMAT0006607_Canis_familiaris_miR-99b ",125.780166308202,52.0898501649207,70.5555787941129,82.113066579312,88.9808571337963,44.1129483185458
"cgr-let-7a_MIMAT0023716_Cricetulus_griseus_let-7a ",382.241024884666,472.529355067495,429.633078014152,297.53911184033,322.284324008994,313.201933061675
"cgr-miR-100-5p_MIMAT0023726_Cricetulus_griseus_miR-100-5p ",61.2565745007478,35.7187543988028,47.8769998960052,91.7734273533487,102.002445982645,88.2258966370916
"cgr-miR-124_MIMAT0023740_Cricetulus_griseus_miR-124 ",198.471301382423,212.824244959533,212.926657432234,270.490101673028,204.004891965289,119.104960460074
"cgr-miR-1260_MIMAT0023746_Cricetulus_griseus_miR-1260 ",293.214803276913,240.357451475277,264.583420477923,511.033084946542,212.685951197855,233.798626088293
"cgr-miR-184_MIMAT0023809_Cricetulus_griseus_miR-184 ",526.806540706431,468.064510767644,486.329525259421,686.85165103401,851.828937195489,708.01282051266
"chi-let-7a-5p_MIMAT0035880_Capra_hircus_let-7a-5p ",384.691287864696,447.228570701676,440.342406938258,322.656049852826,332.05051564563,357.314881380221
"chi-let-7c-5p_MIMAT0035884_Capra_hircus_let-7c-5p ",352.837869124307,418.207082752649,400.65489386657,296.573075762927,299.49654352351,306.584990813893
"chi-miR-100-5p_MIMAT0035897_Capra_hircus_miR-100-5p ",61.2565745007478,55.8105537481293,47.2470393710577,72.4527058052753,95.4916515582205,86.0202492211643
"chi-miR-124a_MIMAT0035922_Capra_hircus_miR-124a ",85.7592043010469,84.0879009805148,81.2649077182193,124.618653985073,108.513240407069,52.935537982255
"chi-miR-184_MIMAT0036009_Capra_hircus_miR-184 ",531.707066666491,440.531304251901,466.80074898605,701.342192195065,789.97639016346,769.770948158624
"chi-miR-99b-5p_MIMAT0036314_Capra_hircus_miR-99b-5p ",136.397972554998,40.1835986986531,67.4057761693757,76.31685011489,84.6403275175136,81.6089543893098
"cin-let-7d-5p_MIMAT0006089_Ciona_intestinalis_let-7d-5p ",79.2251696876338,58.7871166146962,68.0357366943231,60.8602728764312,68.3633414564533,81.6089543893098
"cin-miR-124-3p_MIMAT0006100_Ciona_intestinalis_miR-124-3p ",200.104810035776,210.591822809608,210.406815332444,227.984514267266,220.281878026349,112.488018212292
"cin-miR-184_MIMAT0006108_Ciona_intestinalis_miR-184 ",1309.25718566265,1169.78920656079,1213.93393157371,971.832293868092,1135.04849465794,1038.85993290175
"cin-miR-4154-3p_MIMAT0016758_Ciona_intestinalis_miR-4154-3p ",20.4188581669159,17.1152364827597,12.5992104989487,21.2527937028807,56.4268850116757,61.7581276459641
"cin-miR-4171-5p_MIMAT0016779_Ciona_intestinalis_miR-4171-5p ",44.1047336405384,24.5566436491769,55.4365261953744,21.2527937028807,31.4688397180499,121.310607876001
"cin-miR-4185-3p_MIMAT0016803_Ciona_intestinalis_miR-4185-3p ",8.98429759344301,11.1621107496259,20.158736798318,14.4905411610551,26.0431776976965,13.2338844955637
"cin-miR-92b-3p_MIMAT0006097_Ciona_intestinalis_miR-92b-3p ",37.5706990271253,78.134775247381,42.8373156964257,99.501715972578,93.3213867500791,119.104960460074
"cja-let-7a_MIMAT0039324_Callithrix_jacchus_let-7a ",382.241024884666,434.578178518767,449.161854287522,271.456137750431,316.858661988641,284.528516654621
"cja-let-7c_MIMAT0049314_Callithrix_jacchus_let-7c ",334.052519610745,386.953172653697,398.765012291727,284.014606756679,289.730351886874,322.024522725384
"cja-miR-100_MIMAT0049322_Callithrix_jacchus_miR-100 ",536.607592626551,315.515663856091,369.786828144145,434.716234831652,445.989418073052,456.569015096949
"cja-miR-124_MIMAT0039425_Callithrix_jacchus_miR-124 ",23.6858754736225,26.0449250824603,20.7886973232654,76.31685011489,78.1295330930895,17.6451793274183
"cja-miR-153_MIMAT0039527_Callithrix_jacchus_miR-153 ",25.3193841269758,19.3476586326848,23.9384999480026,10.6263968514404,5.42566202035344,13.2338844955637
"cja-miR-184_MIMAT0039492_Callithrix_jacchus_miR-184 ",490.052596005982,451.693415001527,463.650946361313,646.278135783055,834.466818730358,778.593537822334
"cla-miR-1992_MIMAT0009713_Cerebratulus_lacteus_miR-1992 ",441.047336405384,418.207082752649,512.787867307213,215.426045261018,150.833404165826,161.012261362692
"cla-miR-1994_MIMAT0009714_Cerebratulus_lacteus_miR-1994 ",8.16754326676637,4.46484429985034,5.66964472452693,42.5055874057615,57.5120174157464,57.3468328141096
"cli-let-7a-5p_MIMAT0038374_Columba_livia_let-7a-5p ",392.042076804786,444.996148551751,453.571577962154,315.893797311,303.837073139792,291.145458902402
"cli-let-7c-5p_MIMAT0038379_Columba_livia_let-7c-5p ",294.848311930266,442.763726401826,392.465407042253,278.218390292257,301.666808331651,293.35110631833
"cli-miR-100-5p_MIMAT0038480_Columba_livia_miR-100-5p ",350.387606144277,232.91604430886,287.261999376031,333.282446704266,386.307135849165,297.762401150184
"cli-miR-124-3p_MIMAT0038494_Columba_livia_miR-124-3p ",224.607439836075,210.591822809608,217.336381106866,262.761813053798,226.792672450774,125.721902707856
"cli-miR-153a-3p_MIMAT0038546_Columba_livia_miR-153a-3p ",25.3193841269758,14.8828143328345,23.3085394230552,16.4226133158624,5.42566202035344,8.82258966370916
