GO:0004197;GO:0008234	GO:0015929;GO:0004563	GO:0004888;GO:0038023;GO:0060089;GO:0004930	GO:0015276;GO:0022834	GO:0140101	GO:0016779	GO:0002039	GO:0004561	GO:0004129;GO:0009055;GO:0015002;GO:0016676;GO:0016675	GO:0005230;GO:0005231	GO:0004995	GO:0042623;GO:0016887;GO:0004176	GO:0004300	GO:0004659;GO:0003725;GO:0003684;GO:0008757;GO:0001784;GO:0045309;GO:0051219;GO:0005501;GO:0019840;GO:0005516;GO:0002046	GO:0017169;GO:0016780	GO:0016763	GO:0004252;GO:0008236;GO:0017171	GO:0016411;GO:0008374;GO:0003841;GO:0042171;GO:0071617	GO:0004553;GO:0016798	GO:0016840;GO:0001587;GO:0005222;GO:0005221;GO:0005217;GO:0043855;GO:0004596;GO:0034212;GO:0016702;GO:0016701;GO:0000721;GO:0005544;GO:0004622	GO:0004045	GO:0016705	GO:0016884;GO:0016879	GO:0004435;GO:0004629	GO:0004175;GO:0070011;GO:0008233	GO:0004185;GO:0070008	GO:0003777	GO:0004058	GO:0004033	GO:0030674;GO:0060090	GO:0004198	GO:0004090	GO:0016863	GO:0001616	GO:0003950	GO:0003746;GO:0008135	GO:0004031;GO:0016623	GO:0016706;GO:0051213	GO:0005412	GO:0005068;GO:0030159;GO:0030971;GO:0035591;GO:1990782	GO:0016624	GO:0000217	GO:0001601;GO:0004983	GO:0000295	GO:0005524;GO:0008144;GO:0032559;GO:0035639;GO:0030554;GO:0032555;GO:0017076;GO:0032553;GO:0097367;GO:0016301;GO:0016772;GO:0004672;GO:0016773	GO:0003730	GO:0004465	GO:0000149	GO:0016877;GO:0004467;GO:0015645;GO:0016405;GO:0016878	GO:0001409	GO:0004560;GO:0015928	GO:0015923;GO:0004559	GO:0022839;GO:0005216;GO:0022836;GO:0015267;GO:0022803	GO:0016836;GO:0016835	GO:0090079;GO:0045182	GO:0016788	GO:0022804;GO:0015291;GO:0015294;GO:0015293	GO:0004322;GO:0016724;GO:0016722	GO:0004860;GO:0019210;GO:0019887;GO:0019207	GO:0003756;GO:0016864	GO:0001965	GO:1901981;GO:0005546;GO:1902936	GO:0004064	GO:0004970;GO:0022824;GO:0022835	GO:0004114;GO:0004112	GO:0015238	GO:0004745	GO:0016810	GO:0005310	GO:0017111;GO:0016462;GO:0016818;GO:0016817;GO:0003924	GO:0004518;GO:0004540;GO:0140098;GO:0000175;GO:0008408;GO:0016896;GO:0004527;GO:0004532;GO:0016796	GO:0001091;GO:0140296	GO:0004180;GO:0008238	GO:0019206;GO:0016717;GO:0016709;GO:0016634;GO:0016868;GO:0016866;GO:0000248;GO:0070704;GO:0005539;GO:0004029;GO:0016620;GO:0005545;GO:0000254;GO:0016668;GO:0015036;GO:0016667;GO:0004587;GO:0016885;GO:0001968;GO:0004812;GO:0016875;GO:0000016;GO:0003995;GO:0004623;GO:0004190;GO:0070001;GO:0000182;GO:0042802;GO:0005044;GO:0005227;GO:0048018;GO:0030545;GO:0005502;GO:0016918;GO:0005112;GO:0005246;GO:0099106;GO:0016247;GO:0004791;GO:0000340	GO:0005254;GO:0005253;GO:0015108	GO:0004771	GO:0015932;GO:1901505;GO:0005337	GO:0004864;GO:0019212;GO:0019888;GO:0019208	GO:0008168;GO:0016741	GO:0016814;GO:0019239;GO:0004000	GO:0005308;GO:0051184;GO:0072349	GO:0016846	GO:0004551;GO:0000210	GO:0005507	GO:0015216;GO:0015215;GO:0015605	GO:0005542	GO:0019200;GO:0004065	GO:0016791;GO:0042578;GO:0003779;GO:0008092;GO:0005201;GO:0004674;GO:0005096;GO:0008047;GO:0030695;GO:0030234;GO:0060589	GO:0001786	GO:0004966	GO:0005343;GO:0015370;GO:0015081	GO:0005275	GO:0033293;GO:0001972	GO:0008134;GO:0001221;GO:0001222	GO:0016653	GO:0004768;GO:0016215;GO:0004618;GO:0016774;GO:0016417;GO:0004736;GO:0005200;GO:0003854;GO:0052745;GO:0003680;GO:0004573;GO:0015926;GO:0005179;GO:0004633;GO:0000179;GO:0008170;GO:0016433;GO:0008649;GO:0140102;GO:0002083;GO:0002094;GO:0005521	GO:0008188;GO:0008528;GO:0001653	GO:0004521	GO:0000146;GO:0005249;GO:0005267;GO:0015079;GO:0001618;GO:0140272;GO:0003682;GO:0016410;GO:0015103;GO:0016407;GO:0008080;GO:0038024	GO:0015078;GO:0005402;GO:0015144;GO:0005351;GO:0015295	GO:0140097	GO:0008194;GO:0046527	GO:0003729	GO:0016755;GO:0000048	GO:0004519	GO:0001664	GO:0004620;GO:0008081	GO:0031406;GO:0043177	GO:0016616;GO:0016614	GO:0016857;GO:0016854	GO:0016491	GO:0001640;GO:0098988;GO:0008066	GO:0000287;GO:0019899;GO:0005102	GO:0016903	GO:0004722;GO:0001530;GO:0002162;GO:0016627;GO:0000339;GO:0001099;GO:0001098;GO:0016651;GO:0000062;GO:0050662;GO:1901567;GO:1901681;GO:0048037;GO:0008483;GO:0016769;GO:0035091;GO:0000993;GO:0043175;GO:0070063;GO:0016209;GO:0005452;GO:0016831;GO:0016830;GO:0000253;GO:0050145;GO:0005520;GO:0019838;GO:0004689;GO:0004683;GO:0003697;GO:0004017;GO:0005041;GO:0030228;GO:0003714;GO:0001849;GO:0001846;GO:0001848	GO:0001671;GO:0060590	GO:0004663;GO:0004661;GO:0008318	GO:0046943;GO:0008514;GO:0015171	GO:0005504	GO:0016638;GO:0003884;GO:0016641	GO:0015179;GO:0015173;GO:0005290;GO:0015174;GO:1901474	GO:0000900;GO:0030371	GO:0005283;GO:0005416	GO:0004656;GO:0019798;GO:0031545;GO:0031543	GO:0016758;GO:0016757;GO:0000030	GO:0008484	GO:0005242;GO:0099094	GO:0005342;GO:0008509	GO:0016829	GO:0004997	GO:0003943	GO:0004364;GO:0016765	GO:0016645;GO:0016646	GO:0005537;GO:0048029;GO:0030246	GO:0004336	GO:0004089	GO:0003735	GO:0004137;GO:0019136;GO:0005154;GO:0070851;GO:0003986;GO:0016289;GO:0003707;GO:0005375;GO:0000827;GO:0051998;GO:0008276;GO:0010340;GO:0004360;GO:0070548;GO:0004345;GO:0004658;GO:0016421;GO:0003872;GO:0008443;GO:0005518;GO:0004503;GO:0016716;GO:0004082;GO:0004565;GO:0015925;GO:0004719;GO:0004109;GO:0005049;GO:0140142;GO:0140104;GO:0000995;GO:0140223;GO:0000026;GO:0004386;GO:0070566;GO:0000140;GO:0001733;GO:0050694;GO:0004849;GO:0004395;GO:0010420;GO:0004068	GO:0005484	GO:0000774	GO:0022890;GO:0015075;GO:0015318;GO:0008324	GO:0004222;GO:0008237;GO:0005543;GO:0002020;GO:0003713;GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0001882;GO:0019001;GO:0005178;GO:0044877;GO:0050839;GO:0004867	GO:0004062;GO:0008146;GO:0016782	GO:0002161	GO:0005000	GO:0005319;GO:0019205;GO:0016776;GO:0005355;GO:0015149;GO:0015145;GO:0051119	GO:0016853;GO:0016860	GO:0003951	GO:0005125	GO:0070567	GO:0046915;GO:0005385;GO:0072509	GO:0003964;GO:0034061	GO:0015207;GO:0005345;GO:0015205	GO:0005229;GO:0061778	GO:0046914;GO:0005506	GO:0033764;GO:0016229;GO:0004303	GO:0016799	GO:0004181;GO:0008235	GO:0016874	GO:0030594;GO:0004993;GO:0008227;GO:0099528;GO:0099589	GO:0004497	GO:0005326	GO:0004601;GO:0016684	GO:0004500;GO:0016715	GO:0005362	GO:0004016;GO:0009975;GO:0016849	GO:0001681;GO:0008126;GO:0034338	GO:0052689;GO:0016298	GO:0004862;GO:0030291	GO:0016861	GO:0052866	GO:0004556;GO:0016160	GO:0004843;GO:0036459;GO:0019783;GO:0101005	GO:0008171	GO:0003712;GO:0140110;GO:0008289;GO:0004725;GO:0004721;GO:0000049;GO:0005085;GO:0051020;GO:0003774;GO:0004842;GO:0019787;GO:0016747;GO:0016746;GO:0004857;GO:0004866;GO:0030414;GO:0061135;GO:0061134	GO:0005247;GO:0008308	GO:0005245	GO:0004177;GO:0008270	GO:0019901;GO:0019900	GO:0016408;GO:0004321;GO:0001607	GO:0004952	GO:0003993	GO:0003755;GO:0016859	GO:0000014;GO:0004520;GO:0004536	GO:0016790	GO:0072341;GO:0019842	GO:0005261;GO:0015077;GO:0046873	GO:0015355;GO:0008028;GO:0005332;GO:0005328;GO:0015185;GO:0140161	GO:0004806	GO:0022843;GO:0005244;GO:0022832;GO:0015085;GO:0005262	GO:0001046;GO:0001047	GO:0008173	GO:0001540;GO:0042277;GO:0033218	GO:0004890;GO:0016917	GO:0016811
0.200	0.450	-3.960	0.120	0.360	0.680	0.125	-0.167	0.417	0.680	0.222	0.000	-0.200	0.360	0.375	0.357	-0.080	0.429	-0.920	0.640	-0.167	0.040	0.333	0.286	-2.440	0.333	0.080	-0.200	0.385	0.286	0.444	0.560	0.000	0.800	-0.200	0.250	0.364	0.636	0.364	0.000	0.000	-0.167	0.300	0.000	-4.680	0.364	-0.167	-0.160	0	-0.167	0.467	0.545	-1.320	0.545	0.579	-5.920	-1.080	0.182	0.429	0.353	0.182	0.273	0.250	0.167	0.471	0.520	-0.167	0.600	0.333	-3.760	-0.400	0.143	0.040	0.440	0.556	0.385	0.440	0.182	0.440	0.222	0.438	0.400	0.455	0.562	0.364	0.417	0.542	-2.440	0.444	0.538	0.320	0.000	0.375	0.609	0.000	0.720	0.280	-0.167	-0.040	0.400	0.640	0.000	0.440	0.286	0.591	0.400	0.200	0.520	-0.920	0.250	-4.440	0.240	-4.000	0.320	0.160	0.520	0.111	0.440	0.167	0.308	0.273	0.364	0.538	0.455	0.440	0.520	0.400	0.000	-0.360	0.652	0.750	0.600	0.111	0.333	0.200	0.333	0.520	0.680	0.000	0.250	-3.280	-0.160	0.280	0.111	0.250	-0.080	-0.120	0.182	-0.167	0.000	0.412	0.722	0.000	0.000	-0.160	0.250	0.143	0.400	-0.880	0.560	-0.080	0.333	0.286	0.333	0.167	0.273	-0.200	-0.280	-0.200	0.143	-0.200	0.375	0.400	0.273	-3.040	-0.200	0.440	0.520	0.444	0.520	-0.200	0.455	-0.167	0.417	0.375	0.720	-2.080	0.000	0.560	-0.520	0.000	0.222	-0.720	0.300	0.462
-1.833	-0.333	-19.167	-2.167	-1.167	0.167	0.333	0.333	0.333	0.167	0.333	0.333	0.400	-1.167	0.667	0.000	-3.000	0.167	-6.500	0.000	0.333	-2.500	0.500	-0.167	-12.833	-0.167	-2.333	0.400	0.167	0.667	-0.167	-0.333	0.333	0.667	0.400	0.500	0.333	0.167	0.333	0.600	0.600	0.333	0.333	0.600	-22.167	0.333	0.333	-3.333	-0.167	0	0.167	0.667	-8.167	-0.167	0.167	-27.333	-7.167	0.000	0.167	-0.333	0.000	0.167	0.500	0.667	0.000	-0.500	0.333	-0.167	0.500	-18.333	-4.333	0.500	-2.500	-0.833	0.167	0.167	-1.500	0.000	-0.833	0.333	0.000	0.500	0.500	0.333	-0.333	0.333	-0.333	-12.833	0.667	0.500	-1.333	0.600	-0.167	0.000	0.500	0.333	-1.500	0.333	-2.833	-1.000	0.000	0.500	-0.833	-0.167	0.000	-1.000	-1.833	-0.500	-6.500	0.500	-21.167	-1.667	-19.333	-1.333	-2.000	-0.500	0.167	-0.833	0.667	0.000	0.167	0.333	0.500	0.500	-0.833	-0.500	-1.000	-2.667	-4.167	0.167	0.667	-0.167	0.167	0.167	0.167	0.500	-0.500	0.167	0.333	0.000	-16.333	-3.333	-1.500	0.167	0.000	-3.000	-3.167	0.000	0.333	0.600	-0.167	0.667	0.500	0.500	-3.333	0.000	0.500	-0.500	-3.000	-0.333	-3.000	0.500	0.667	0.500	0.667	0.167	0.400	-3.833	0.400	0.500	0.400	0.667	-1.000	0.167	-15.333	0.400	-0.833	-0.500	0.667	-0.500	0.400	-0.500	0.333	0.333	-0.167	0.333	-11.333	0.500	-0.333	-4.833	0.333	0.333	-5.667	0.333	0.333
-0.200	0.400	-7.133	-0.333	0.067	0.600	0.375	0.167	0.583	0.600	0.444	0.286	0.200	0.067	0.625	0.500	-0.667	0.571	-2.867	0.533	0.167	-0.467	0.556	0.429	-4.600	0.467	-0.400	0.200	0.538	0.571	0.467	0.400	0.286	0.800	0.200	0.500	0.545	0.600	0.545	0.400	0.400	0.167	0.500	0.400	-8.333	0.545	0.167	-0.800	0.467	0.167	0	0.727	-2.733	0.467	0.600	-10.400	-2.333	0.364	0.571	0.400	0.364	0.455	0.500	0.500	0.533	0.333	0.167	0.467	0.556	-6.800	-1.200	0.429	-0.467	0.200	0.600	0.538	0.200	0.364	0.200	0.444	0.533	0.600	0.636	0.667	0.545	0.583	0.400	-4.600	0.667	0.692	0.000	0.400	0.467	0.533	0.333	0.667	-0.067	0.167	-0.600	0.133	0.533	0.333	0.200	0.429	0.533	0.133	-0.200	0.333	-2.067	0.500	-7.933	-0.133	-7.200	0.000	-0.267	0.333	0.333	0.200	0.500	0.462	0.455	0.545	0.692	0.636	0.200	0.333	0.133	-0.533	-1.133	0.600	0.800	0.467	0.333	0.500	0.400	0.556	0.333	0.600	0.286	0.417	-6.000	-0.800	-0.067	0.333	0.417	-0.667	-0.733	0.364	0.167	0.400	0.467	0.800	0.333	0.333	-0.800	0.417	0.429	0.333	-0.667	0.400	-0.667	0.556	0.571	0.556	0.500	0.455	0.200	-1.000	0.200	0.429	0.200	0.625	0.133	0.455	-5.600	0.200	0.200	0.333	0.667	0.333	0.200	0.333	0.167	0.583	0.467	0.667	-4.000	0.333	0.400	-1.400	0.286	0.444	-1.733	0.500	0.615
-0.364	0.455	-9.818	-0.545	0.000	0.727	0.750	0.667	0.818	0.727	0.778	0.714	0.800	0.000	1.000	0.636	-1.000	0.727	-3.909	0.636	0.667	-0.727	0.889	0.545	-6.364	0.545	-0.636	0.800	0.727	1.000	0.545	0.455	0.714	1.000	0.800	0.875	0.818	0.727	0.818	1.000	1.000	0.667	0.800	1.000	-11.455	0.818	0.667	-1.182	0.545	0.667	0.727	0	-3.818	0.545	0.727	-14.273	-3.273	0.636	0.727	0.455	0.636	0.727	0.875	1.000	0.636	0.364	0.667	0.545	0.889	-9.364	-1.727	0.857	-0.727	0.182	0.727	0.727	0.182	0.636	0.182	0.778	0.636	0.900	0.909	0.818	0.818	0.818	0.455	-6.364	1.000	0.909	-0.091	1.000	0.545	0.636	0.833	0.818	-0.182	0.667	-0.909	0.091	0.636	0.833	0.182	0.545	0.636	0.091	-0.364	0.364	-2.909	0.875	-10.909	-0.273	-9.909	-0.091	-0.455	0.364	0.667	0.182	1.000	0.636	0.727	0.818	0.909	0.909	0.182	0.364	0.091	-0.818	-1.636	0.727	1.000	0.545	0.667	0.727	0.700	0.889	0.364	0.727	0.714	0.636	-8.273	-1.182	-0.182	0.667	0.636	-1.000	-1.091	0.636	0.667	1.000	0.545	1.000	0.833	0.833	-1.182	0.636	0.857	0.364	-1.000	0.455	-1.000	0.889	1.000	0.889	1.000	0.727	0.800	-1.455	0.800	0.857	0.800	1.000	0.091	0.727	-7.727	0.800	0.182	0.364	1.000	0.364	0.800	0.364	0.667	0.818	0.545	0.818	-5.545	0.833	0.455	-2.000	0.714	0.778	-2.455	0.800	0.818
0.093	-1.950	0.152	-0.815	-1.000	-0.556	-5.875	-8.167	-3.583	-1.606	-5.111	-6.857	-9.800	0.158	-5.625	-3.071	0.038	-3.000	0.256	-0.400	-8.167	-0.241	-5.000	-3.143	0.362	-2.867	-0.340	-9.800	-3.308	-6.571	-2.222	-1.360	-6.857	-0.710	-9.800	-5.750	-4.000	-1.545	-4.000	-9.600	-9.600	-8.167	-4.500	-9.600	0.095	-4.000	-8.167	-0.203	-1.320	-8.167	-2.733	-3.818	0	-1.636	-1.947	-0.052	0.237	-4.182	-3.000	-2.471	-4.182	-4.091	-5.750	-8.833	-2.353	-0.818	-8.167	-1.320	-5.000	0.205	0.259	-6.714	0.000	0.539	-2.944	-3.308	-0.550	-4.182	-0.378	-5.111	-2.562	-4.400	-3.909	-2.438	-4.000	-3.583	-1.458	0.362	-4.889	-3.154	-0.232	-9.600	-2.625	-1.478	-8.000	-0.833	0.214	-8.167	0.370	0.087	-0.500	-8.000	-1.296	-3.143	-1.591	-1.250	-0.079	-1.069	0.238	-5.750	0.124	-0.738	0.176	-0.912	0.671	-1.308	-5.222	-0.192	-7.833	-3.385	-4.091	-4.000	-3.154	-3.909	-0.216	-0.622	-1.710	0.178	0.012	-1.435	-1.650	-0.137	-5.222	-3.667	-4.600	-5.000	-0.935	0.385	-6.857	-3.750	-0.486	0.633	-0.245	-5.222	-3.750	0.176	-0.226	-4.182	-8.167	-9.600	-2.412	-1.944	-8.000	-8.833	-0.013	-3.750	-6.714	-2.000	-0.250	-1.167	0.227	-5.000	-6.571	-5.000	-7.833	-4.091	-9.800	0.292	-9.800	-6.714	-9.800	-5.625	-0.909	-4.091	0.290	-10.600	-2.120	-1.069	-4.889	-1.000	-9.800	-1.727	-8.167	-3.583	-2.625	-1.115	-0.062	-8.000	-1.360	-0.442	-6.857	-5.111	0.395	-4.500	-3.231
0.091	0.450	-4.636	0.000	0.273	0.636	0.125	-0.167	0.417	0.636	0.222	0.000	-1.000	0.273	0.375	0.357	-0.227	0.429	-1.182	0.591	-0.167	-0.091	0.333	0.286	-2.909	0.333	-0.045	-0.200	0.385	0.286	0.444	0.500	0.000	0.773	-0.200	0.250	0.364	0.636	0.364	0.000	0.000	-0.167	0.300	0.000	-5.455	0.364	-0.167	-0.318	0.545	-0.167	0.467	0.545	-1.636	0	0.579	-6.864	-1.364	0.182	0.429	0.353	0.182	0.273	0.250	0.167	0.471	0.455	-0.167	0.545	0.333	-4.409	-0.591	0.143	-0.091	0.364	0.556	0.385	0.364	0.182	0.364	0.222	0.438	0.400	0.455	0.562	0.364	0.417	0.500	-2.909	0.444	0.538	0.227	0.000	0.375	0.591	0.000	0.682	0.182	-0.167	-0.182	0.318	0.591	0.000	0.364	0.286	0.591	0.318	0.091	0.455	-1.182	0.250	-5.182	0.136	-4.682	0.227	0.045	0.455	0.111	0.364	0.167	0.308	0.273	0.364	0.538	0.455	0.364	0.455	0.318	-0.136	-1.318	0.636	0.750	0.545	0.111	0.333	0.200	-0.556	0.455	0.636	0.000	0.250	-3.864	-0.318	0.182	0.111	0.250	-0.227	-0.273	0.182	-0.167	0.000	0.412	0.722	0.000	0.000	-0.318	0.250	0.143	0.400	-0.227	0.500	-0.227	0.333	0.286	0.333	0.167	0.273	-0.200	-0.455	-0.200	0.143	-0.200	0.375	0.318	0.273	-3.591	-0.200	0.364	0.455	0.444	0.455	-0.200	0.455	-0.167	0.417	0.375	0.682	-2.500	0.000	0.500	-0.727	0.000	0.222	-0.955	0.300	0.462
0.053	0.526	-5.421	-0.053	0.263	0.684	0.375	0.167	0.583	0.684	0.444	0.286	0.200	0.263	0.625	0.500	-0.316	0.571	-1.421	0.632	0.167	-0.158	0.556	0.429	-3.421	0.467	-0.105	0.200	0.538	0.571	0.556	0.526	0.286	0.842	0.200	-0.375	0.545	0.684	0.545	0.400	0.400	0.167	0.500	0.400	-6.368	0.545	0.167	-0.421	0.579	0.167	0.600	0.727	-1.947	0.579	0	-8.000	-1.632	0.364	0.571	0.471	0.364	0.455	0.500	0.500	0.588	0.474	0.167	0.579	0.556	-5.158	-0.737	0.429	-0.158	0.368	0.667	0.538	0.368	0.364	0.368	0.444	0.562	0.600	0.636	0.688	0.545	0.583	0.526	-3.421	0.667	0.692	0.211	0.400	0.500	0.632	0.333	0.737	0.158	0.167	-0.263	0.316	0.632	0.333	0.368	0.429	0.632	0.316	0.053	0.474	-1.421	0.500	-6.053	0.105	-5.474	0.211	0.000	0.474	0.333	0.368	0.500	0.462	0.455	-0.273	0.692	0.636	0.368	0.474	0.316	-0.211	-0.684	0.684	0.842	0.579	0.333	0.500	0.400	0.556	0.474	0.684	0.286	0.417	-4.526	-0.421	0.158	0.333	0.417	-0.316	-0.368	0.364	0.167	0.400	0.529	0.833	0.333	0.333	-0.421	0.417	0.429	0.474	-0.316	0.526	-0.316	0.556	0.571	0.556	0.500	0.455	0.200	-0.579	0.200	0.429	0.200	0.625	0.316	0.455	-4.211	0.200	0.368	0.474	0.667	0.474	0.200	0.474	0.167	0.583	0.500	0.737	-2.947	0.333	0.526	-0.895	0.286	0.444	-1.158	0.500	0.615
-1.440	-7.700	0.349	-1.846	-4.969	-3.750	-20.250	-27.333	-13.167	-4.182	-17.889	-23.286	-32.800	-1.355	-20.000	-11.286	-1.436	-11.214	-0.636	-2.956	-28.000	-2.224	-17.778	-12.000	0.210	-10.533	-2.509	-32.800	-12.154	-23.000	-8.611	-5.960	-23.286	-4.419	-32.800	-20.125	-14.455	-6.773	-14.455	-32.600	-32.600	-27.333	-16.000	-32.600	0.308	-14.455	-28.000	-2.000	-5.920	-27.333	-10.400	-14.273	-0.052	-6.864	-8.000	0	-0.641	-14.636	-11.214	-9.235	-14.636	-14.545	-21.000	-27.000	-9.882	-4.303	-27.333	-5.920	-17.778	0.031	-1.339	-23.143	-1.597	-0.211	-8.500	-12.923	-3.425	-14.636	-2.933	-17.889	-9.750	-15.900	-14.364	-9.625	-14.455	-13.167	-6.625	0.202	-17.667	-12.000	-2.214	-32.600	-9.812	-6.478	-27.167	-4.767	-1.155	-28.000	0.016	-1.580	-3.789	-27.167	-5.556	-11.357	-7.636	-5.357	-2.667	-5.034	-0.675	-20.125	0.280	-3.333	0.347	-4.294	0.260	-5.731	-18.000	-2.404	-27.000	-12.231	-14.545	-14.455	-12.000	-14.364	-2.471	-4.541	-4.742	-0.757	-1.373	-6.435	-8.400	-2.392	-18.000	-13.250	-16.100	-17.778	-4.645	-0.934	-23.286	-13.333	0.325	0.207	-2.415	-18.667	-13.333	-1.088	-2.081	-14.636	-27.333	-32.600	-9.176	-8.333	-27.167	-27.167	-1.526	-13.333	-23.143	-7.750	-2.167	-4.800	-0.959	-17.778	-23.000	-17.778	-27.000	-14.545	-33.600	-1.487	-32.800	-23.143	-33.600	-20.000	-4.394	-14.545	0.288	-32.800	-6.080	-5.034	-17.667	-4.833	-32.800	-7.636	-27.333	-14.000	-10.500	-5.538	0.091	-27.167	-6.720	-0.779	-23.286	-17.889	-0.355	-16.000	-12.077
0.173	-1.650	-0.267	0.015	-0.812	-0.389	-5.125	-7.167	-3.083	-0.515	-4.444	-6.286	-8.600	0.237	-4.875	-2.643	0.115	-2.571	0.302	-0.133	-7.167	-0.138	-4.333	-2.714	0.023	-2.467	-0.226	-8.600	-2.846	-5.714	-1.889	-1.120	-6.000	-0.516	-8.600	-5.000	-3.455	-1.273	-4.273	-8.400	-8.400	-7.167	-3.900	-8.400	-0.405	-3.455	-7.167	-0.109	-1.080	-7.167	-2.333	-3.273	0.237	-1.364	-1.632	-0.641	0	-3.636	-2.571	-2.118	-3.636	-3.545	-5.000	-6.833	-2.000	-0.636	-7.167	-1.080	-4.333	-0.244	0.312	-5.857	0.083	0.573	-1.778	-2.846	-0.400	-3.636	-0.244	-4.444	-2.188	-3.800	-3.364	-2.062	-3.455	-3.083	-1.208	0.023	-4.222	-2.692	-0.768	-8.400	-2.250	-1.217	-7.000	-0.633	0.286	-7.167	0.405	-0.377	-0.342	-7.000	-1.074	-2.714	-1.318	-1.036	0.016	-0.862	0.286	-5.000	-0.359	-0.452	-0.275	-0.735	0.443	-1.077	-4.556	-0.327	-6.833	-2.923	-3.545	-3.455	-3.615	-3.364	-0.098	-0.459	-0.839	-0.019	0.084	-1.174	-1.350	-0.020	-4.556	-3.167	-4.000	-4.333	-0.742	0.451	-6.000	-3.250	-0.779	0.458	-0.132	-4.556	-3.250	0.121	-0.129	-3.636	-7.167	-8.400	-2.059	-1.611	-7.000	-7.000	0.066	-3.250	-5.857	-1.700	-0.150	-0.767	0.289	-4.778	-5.714	-4.333	-7.833	-3.545	-8.600	0.345	-8.600	-5.857	-8.600	-4.875	-0.727	-3.545	-0.092	-8.600	-1.240	-0.862	-4.222	-0.800	-8.600	-1.455	-7.167	-3.083	-2.250	-0.885	-0.450	-7.833	-1.120	0.265	-6.000	-4.444	0.351	-3.900	-2.769
-0.727	0.091	-10.182	-0.909	-0.364	0.364	0.250	0.000	0.455	0.364	0.333	0.143	0.000	-0.364	0.500	0.273	-1.364	0.364	-3.273	0.273	0.000	-1.091	0.444	0.182	-6.727	0.182	-1.000	0.000	0.364	0.429	0.182	0.091	0.143	0.636	0.000	0.375	0.455	0.364	0.455	0.200	0.200	0.000	0.400	0.200	-11.818	0.455	0.000	-1.545	0.182	0.000	0.364	0.636	-4.182	0.182	0.364	-14.636	-3.636	0	0.364	0.091	0.273	0.364	0.375	0.333	0.273	0.000	0.000	0.182	0.444	-9.727	-2.091	0.286	-1.091	-0.182	0.364	0.364	-0.182	0.273	-0.182	0.333	0.273	0.500	0.545	0.455	0.455	0.455	0.091	-6.727	0.556	0.545	-0.455	0.200	0.182	0.273	0.167	0.455	-0.545	0.000	-1.273	-0.273	0.273	0.167	-0.182	0.182	0.273	-0.273	-0.727	0.000	-3.273	0.375	-11.909	-0.636	-10.273	-0.455	-0.818	0.000	0.222	-0.182	0.333	0.273	0.364	0.455	0.545	0.545	-0.182	0.000	-0.273	-1.182	-2.000	0.364	0.636	0.182	0.222	0.364	0.300	0.444	0.000	0.364	0.143	0.273	-8.636	-1.545	-0.545	0.222	0.273	-1.364	-1.455	0.273	0.000	0.200	0.182	0.636	0.167	0.167	-1.545	0.273	0.286	0.000	-1.364	0.091	-1.364	0.444	0.429	0.444	0.333	0.364	0.000	-1.818	0.000	0.286	0.000	0.500	-0.273	0.364	-8.091	0.000	-0.182	0.000	0.556	0.000	0.000	0.000	0.000	0.455	0.182	0.455	-5.909	0.167	0.091	-2.364	0.143	0.333	-2.818	0.400	0.455
-0.286	0.357	-7.714	-0.429	0.000	0.571	0.375	0.167	0.583	0.571	0.444	0.286	0.200	0.000	0.625	0.500	-0.786	0.571	-2.286	0.500	0.167	-0.571	0.556	0.429	-5.000	0.429	-0.500	0.200	0.538	0.571	0.429	0.357	0.286	0.786	0.200	0.500	0.545	0.571	0.545	0.400	0.400	0.167	0.500	0.400	-9.000	0.545	0.167	-0.929	0.429	0.167	0.571	0.727	-3.000	0.429	0.571	-11.214	-2.571	0.364	0	0.357	0.364	0.455	0.500	0.500	0.500	0.286	0.167	0.429	0.556	-7.357	-1.357	0.429	-0.571	0.143	0.571	0.538	0.143	0.364	0.143	0.444	0.500	0.600	0.636	0.643	0.545	0.583	0.357	-5.786	0.667	0.692	-0.071	0.400	0.429	0.500	0.333	0.643	-0.143	0.167	-0.714	0.071	0.500	0.333	0.143	0.429	0.500	0.071	-0.286	0.286	-2.286	0.500	-8.571	-0.214	-7.786	-0.071	-0.357	0.286	0.333	0.143	0.500	0.462	0.455	0.545	0.692	0.636	0.143	0.286	0.071	-0.643	-1.286	0.571	0.786	0.429	0.333	0.500	0.400	0.556	0.286	0.571	0.286	0.417	-6.500	-0.929	-0.143	0.333	0.417	-0.786	-0.857	0.364	0.167	0.400	0.429	0.786	0.333	0.333	-0.929	0.417	0.429	0.286	-0.786	0.357	-0.786	0.556	0.571	0.556	0.500	0.455	0.200	-1.143	-0.600	0.429	0.200	0.625	0.071	0.455	-6.857	0.200	0.143	0.286	0.667	0.286	0.200	0.286	0.167	0.583	0.429	0.643	-4.357	0.333	0.357	-1.571	0.286	0.444	-1.929	0.500	0.615
