gene,logP
LOC118478065,-6.56268767247554
LOC101845732,-1.90525044012795
LOC101855065,-2.99420492790282
LOC101845963,-0.120326936870717
LOC101846613,-0.770302474791046
LOC106012211,-0.22244300461225
LOC101847001,0.250036591658526
LOC101855301,-4.88763302306741
LOC101847694,3.37039240354364
LOC118478385,-4.30013997865864
LOC101848083,1.2682366651796
LOC101848620,0.361130797510014
LOC101848391,0.9074512739081
LOC101848850,-0.051145982662366
LOC101849253,0.190448278071336
LOC101849504,1.11280282636073
LOC101855532,0.538260999674235
LOC101849970,0.362068531996217
LOC101850212,-1.16142101671441
LOC101850446,0.956131081796053
LOC101850682,2.97942791794501
LOC101850917,0.0525580736449482
LOC101851377,-0.78540315413768
LOC101851774,-0.894917989595296
LOC101855758,-0.488724782273045
LOC101852128,-4.4011934932123
LOC101852364,2.01355313064359
LOC101852581,-0.178194205924256
LOC101853505,0.0881843523775261
LOC101853981,-0.700537726746406
LOC101854370,0.278181430673692
LOC101856476,-0.00490467686190714
LOC101854761,0.12772238798664
LOC101856700,-0.17045984681353
LOC101855452,1.19126346689618
LOC101856937,0.086247821831012
LOC101857153,-0.937947432550409
LOC101857372,0.559410562758
LOC101857609,-0.0269183256610841
LOC101855683,-7.85180288994086
LOC101857841,0.530642750709681
LOC101858073,-1.38858970769773
LOC101855910,1.75889455959854
LOC101858313,0.474166586385667
LOC100533353,-6.93198134231916
LOC101856139,-10.2955030844583
LOC101858530,-8.53044767876928
LOC101856539,-3.52451704312605
LOC101856763,6.59225862521482
LOC101857754,0.298890256419824
LOC118477465,-0.755841845792365
LOC101857986,-0.0156749489001132
LOC101858529,1.76346554158119
LOC101858747,3.60999095409004
LOC101859282,3.13116556397857
LOC101859675,1.3105184654482
LOC101859896,-1.95782361182548
LOC101860375,-3.97373290285616
LOC101859524,-0.00573093141809483
LOC106011455,-1.22751072667928
LOC101859745,0.538303631534367
LOC101859983,-3.78101860790659
LOC101860211,-0.0669311757512984
LOC101860615,0.811405779420907
LOC101861328,-12.5045899234408
LOC101861244,0.837428292276623
LOC101861473,0.777521872810046
LOC101861549,-13.4214043152346
LOC101862382,0.15949931904954
LOC101862618,-1.57501292712028
LOC101862840,0.42009503740166
LOC106012640,-1.28677914613327
LOC101863065,0.0821494295415911
LOC101863307,0.270107847380414
LOC101861775,-0.122276976323295
LOC101863551,-0.104753524202054
LOC101861996,-3.7777667986407
LOC101864424,-7.63937675984845
LOC101864031,-19.7332830022122
LOC101864654,-5.62685081472448
LOC101845135,-16.7949099423585
LOC101845657,0.958580975843239
LOC101846041,0.686247909218632
LOC101862459,-3.41745442926919
LOC100533245,-0.0278923862307199
LOC101862691,-0.861337731700504
LOC100533249,-1.09909628607027
LOC101846927,1.16248609128709
LOC101847156,0.424884736919453
LOC101847384,-0.0134466781092084
LOC101847916,0.361519721640461
LOC101848154,0.533834408259236
LOC101848702,3.86770330909316
LOC101862909,0.105707120325158
LOC101863146,-5.04512560287911
LOC101849419,-0.0967036316449269
LOC101849656,0.72295104112801
LOC106012021,1.12764266346625
LOC101863390,0.726395948700199
LOC101849892,-1.08020966841041
LOC101850124,1.59680271130161
LOC101850373,-3.68188967903789
LOC101850608,-0.235501802120828
LOC101850854,0.448083360846392
LOC118477874,-8.35055344832289
LOC101851082,-1.11976371746742
LOC101851304,4.91196641215544
LOC101851538,5.64183923417307
LOC101864344,-9.03758540052218
LOC101851775,0.591793623785101
LOC106012852,-0.450249172252025
LOC101851991,-0.70947131838065
LOC101852215,-0.53268196398461
LOC101845508,0.71067402689021
LOC101852737,-1.91396321027288
LOC101852887,-0.0641621977257922
LOC101845733,-0.241080581744841
LOC101853269,1.39940464911344
LOC101853653,-2.41531148649257
LOC101854125,0.786063026682537
LOC101846173,-1.43839114013464
LOC101846389,4.16584608113069
LOC101846614,-2.85199168705057
LOC101854608,0.491644416752048
LOC106012383,-3.01437740346078
LOC118477135,-0.438865944161786
LOC101847539,-2.10678859761787
LOC101847774,-2.91022427116538
LOC101848005,-8.49764948078582
LOC101848559,0.0348605052671868
LOC101849256,-2.00908931277851
LOC101848789,-3.9237508896953
LOC106014231,-0.25480875410016
LOC101849013,0.335853292729854
LOC101849255,-0.230884381461716
LOC101849803,0.507829759471626
LOC106013019,-3.33957249053582
LOC101850213,1.76611835076365
LOC101851084,1.51891086348911
LOC118477211,-1.04889068676742
LOC106013075,-5.0216047195858
LOC101851540,0.325676319054348
LOC101851776,0.340307935364789
LOC101852365,-1.33006627605944
LOC101852582,-2.94437797576306
LOC106014233,-5.10959753495594
