gene,logP
LOC106013019,-0.279843532383382
LOC101850213,-0.0740436137712055
LOC101851084,-0.0794071556956843
LOC118477211,1.21748050393491
LOC106013075,0.0819199056873185
LOC101851540,-0.442585460197155
LOC101851776,-3.73598605044821
LOC101852365,-1.32315886833802
LOC101852582,-0.0547130168995629
LOC106014233,-0.158011670026142
LOC101852806,-0.367263323766962
LOC101853201,0.702295809407519
LOC101850448,0.282705027933153
LOC101850684,-0.195943540743855
LOC101851159,-0.281746597735589
LOC101851378,0.307985097997562
LOC101851615,1.19596221769435
LOC101851840,0.19045170291191
LOC101852060,-0.718794326839643
LOC101853654,0.979185189680456
LOC101853894,0.430304268972673
LOC101854538,-0.49549561098936
LOC118478780,-0.43041508961754
LOC101854909,1.05439549978812
LOC101856541,-1.01180965630935
LOC101856765,0.102499294400873
LOC106013452,0.185713019916239
LOC101857373,-1.00683007240172
LOC101852287,0.212324599638893
LOC101852740,1.30021333687516
LOC101857610,1.22320126091815
LOC101857842,1.8392792166313
LOC101858074,-0.544793036380878
LOC101858314,0.141620683781523
LOC101858531,-0.12726381056531
LOC101858750,-0.748354576941538
LOC101852969,1.87523654411416
LOC101853203,0.45796943534039
LOC101853421,0.185594948160052
LOC101859139,0.227360182313427
LOC101853656,0.875286180669376
LOC101859283,-0.0643495494252069
LOC101859525,-0.988357991694836
LOC101859746,-0.333592369088304
LOC101859985,0.21625513172752
LOC101860213,-0.128664270936661
LOC101860456,0.184059087429134
LOC101861008,0.146935917774945
LOC101861245,-1.47460039792772
LOC106014240,0.457509959539327
LOC101861474,0.0853353075348676
LOC101862226,1.26888399431868
LOC101863392,0.621935161540022
LOC101854373,0.0460630302796684
LOC118477217,-0.523397295646032
LOC101854610,-2.73946213891622
LOC106014179,-0.127447346430475
LOC101854836,-0.63008790390466
LOC106014243,0.737937057665627
LOC101863630,-1.70542979088877
LOC101863857,-0.27473714836458
LOC101864107,-0.456168890997455
LOC101864346,0.652194818458838
LOC101864571,0.218207973815192
LOC101845050,1.33442886193951
LOC101855302,0.0918014358354966
LOC101845888,-0.854553625858526
LOC101846256,-0.695496447881834
LOC101846470,-1.25739520248894
LOC101846699,0.196790561770663
LOC101846928,0.622328560776265
LOC101847157,-0.385193419704037
LOC101847776,1.50320619854717
LOC101847385,-0.74560901315497
LOC101848156,-0.832629284404748
LOC106014199,-0.0669190395564207
LOC118477191,-0.285093245134786
LOC101855535,-0.913236618586285
LOC101855760,0.226900944653015
LOC118479209,1.86496861012205
LOC101855987,0.0444561762694292
LOC101856227,-0.563907890574991
LOC101848622,-1.01951086080572
LOC101849014,-1.25657550335948
LOC101856701,0.0957767128230915
LOC101856938,-0.089508976653469
LOC101857155,-2.63913441951385
LOC101849658,1.60994555584235
LOC101857374,0.686950599080055
LOC101850126,-0.75202310713249
LOC101857611,2.37361348281737
LOC101850376,-0.654420229707486
LOC101857843,-0.10550864695563
LOC101858075,-0.943448688598403
LOC101858315,-0.145572206633364
LOC106011065,0.0264899388930074
LOC101858532,0.473719966864269
LOC101858752,1.55284657311648
LOC106011020,-0.123699883106784
LOC100533454,0.754415475846656
LOC101858979,-0.409579619389861
LOC101859209,-0.100945015386799
LOC101860135,-0.0303244097963304
LOC106011097,0.619833965193644
LOC101851086,-0.105395937954213
LOC101851541,1.81040453907829
LOC118477235,-0.181553497942531
LOC101860536,0.173553566120151
LOC101851777,-0.189510516008317
LOC101861246,0.658411587688075
LOC101861475,-0.644533501924632
LOC101861855,-1.16455338884624
LOC101862078,-0.267853298079192
LOC101851992,-0.387033600038209
LOC106011076,0.386761862980308
LOC101852216,-0.0346203910508005
LOC101852658,-0.506910314797441
LOC101863066,-0.633423966570617
LOC106011104,-1.38582318170489
LOC101852888,0.0883574187853261
LOC118477287,-0.432841413179329
LOC101863308,-1.41135735273716
LOC101863703,-0.439825805532344
LOC101863939,-0.2057961665494
LOC101853131,0.226089631155414
LOC101864184,0.222647111325581
LOC101853826,-0.638567876629339
LOC118477276,0.754356266546435
LOC101864426,-0.478970852240325
LOC101864656,0.0577325007154305
LOC106011080,-0.0791507198158219
LOC101854297,-1.25307357848628
LOC101854539,0.627675730553974
LOC101854989,1.12820851368864
LOC101845138,-0.74912812865821
LOC101845368,0.151750542231926
TRNAT-UGU,0.821618436379253
LOC101845587,-0.0701620360119924
LOC101846543,-1.24774321020286
LOC101846778,0.886756518326333
LOC101847158,0.345620796030699
LOC101847386,0.464589133976148
LOC101847778,0.393253835491507
LOC101855453,1.07828885041391
LOC101848007,0.675513184466004
LOC101848250,0.27695057900836
LOC101856140,0.229076507103743
LOC106011107,-0.44420709278167
LOC101848478,-0.00826025635599118
TRNAA-AGC,0.517328149928933
TRNAQ-CUG,-0.883641107259856
TRNAQ-UUG,0.661245301485901
LOC101856852,0.567834024838448
LOC101848704,0.221251943125769
LOC106011085,-0.0615821974089505
LOC118477140,0.110056750084246
LOC101848929,0.154471282422526
LOC101849171,-1.20265953655351
LOC101857527,0.0331667901819236
LOC101860059,0.160575949614834
LOC101858980,0.0650280473873549
LOC101859369,2.30398372817138
LOC101859606,0.125928940899509
LOC101860291,0.956527474176581
LOC101860539,-0.0519653165945945
LOC101860537,0.180802431940947
LOC101860776,0.111517357886254
LOC101861403,-0.311543752592176
LOC101861778,-0.14172687624474
LOC101861010,1.28418013720937
LOC106011226,-1.42085538103725
LOC106011126,0.156665943781916
LOC101861248,-0.490221229123269
LOC101863309,-0.353776394808804
LOC101861477,0.0125688377938266
LOC101863784,1.42140338439788
LOC101864033,0.46033696450592
LOC101864427,0.555582954167712
LOC101864657,-0.905675894651913
LOC101846779,-0.132289680357585
LOC118477322,-0.63027942709716
LOC101845658,0.0390705328256057
LOC101847003,0.0725116335486558
LOC118477370,0.495191531369207
LOC101847387,-0.625508139257993
LOC101847622,1.0434937411997
LOC101862384,-0.298016991850689
LOC101847848,0.557989682048867
LOC101848252,2.89753580707355
LOC106011222,0.672966473848926
LOC118477111,-0.211197687010249
LOC101862620,-0.0757042873594594
LOC101848479,0.529234366760363
LOC101849172,-0.506852167014544
LOC101849421,0.469667068512964
LOC101863067,0.518514088062611
LOC101863310,0.238553748761429
LOC106011157,0.28964767871803
LOC101849806,-1.11152803351793
LOC101850047,0.193155859635558
LOC106011166,-0.577644002918504
LOC101863553,-0.0822867157845101
LOC101850449,-0.058194495676823
LOC101850685,0.0482770888481939
LOC101851456,-1.75527466912575
LOC101851685,-0.0750961307185539
LOC101852367,-0.506875630437264
LOC101853043,-1.2879031664016
LOC101853591,0.0199163647164649
LOC101854540,0.128066539798959
LOC101853827,1.33380657610776
LOC101855066,1.05159844912172
LOC118477356,1.06142724400086
LOC101855834,0.940979125173986
LOC101856228,-1.04340942208886
LOC118477376,-0.0389553709071246
LOC101864493,0.43107272001132
LOC101856619,-0.507435281893023
LOC101844963,0.214032935557109
LOC101857074,1.38631951591609
LOC101845435,-1.00031211396049
LOC101857450,-0.402304714114644
LOC101845659,0.687847000560751
LOC101858316,0.248764859553329
LOC101858533,1.18140712976452
LOC101858753,-0.146841187270113
LOC101858981,-0.821123737125192
LOC101845890,0.0684576748582798
LOC101859210,-0.319738072409524
LOC101859607,-0.57817077187822
LOC101846104,-0.53247578437367
LOC101857451,0.0382550453642729
LOC101857688,0.236227840866638
LOC101857914,-0.576182014715909
LOC101846780,-0.416852373876686
LOC101847004,0.176081241647104
LOC100533392,-0.479305481511826
LOC101858371,-0.348723829630837
LOC101858586,-0.790328806545706
LOC101847229,0.277093882923449
LOC101858816,-0.114114480008169
LOC101859287,-0.311195461689517
LOC101859527,0.515708217454232
LOC101859747,0.57841972018398
LOC101859986,-0.538292119651239
LOC106011300,-1.61991219089871
LOC101847850,-0.127040656664833
LOC101848084,-0.402442053598609
LOC101860458,-0.758027806486736
LOC106011305,0.0248984720345706
LOC101860705,-0.0254289215866254
LOC101848327,-0.995014128926868
LOC101860936,-1.21386834750996
LOC101848706,-0.388612931465908
LOC101848931,0.97712529141701
LOC101849973,0.00841980170269621
LOC101850522,-0.358917688444651
LOC118477399,1.28886342793181
LOC101850764,-0.228003868453244
LOC101861405,-0.94770500736309
LOC101851543,-7.35799329265351
LOC101852061,-1.58394726841559
LOC101852288,-2.19421041895649
LOC101852520,-0.467054155929725
LOC101853360,-0.21495022014289
LOC118477406,-0.0347234181845782
LOC106011319,0.79719852689966
LOC101853593,-0.461455425270055
LOC101853828,0.47440301610287
LOC101854058,-1.4483303842348
LOC101861626,0.00829083209622269
LOC101854298,-1.81376092443287
LOC101854837,-0.483413913717255
LOC101855224,0.55722881096187
LOC101861857,0.330798663278248
LOC106011276,-0.24511511416087
LOC101855913,-0.885442279959454
LOC101856141,-0.531698325792313
LOC118477418,-0.544580200751537
LOC101862313,0.235387991877333
LOC101856542,-0.0992910065838133
LOC101863472,0.78616841500054
LOC101856767,-1.24063331134292
LOC101863705,-0.297119335659851
LOC101863941,-0.0706793854896681
LOC101857156,-2.7352784885841
LOC101864186,-1.32129599693145
LOC118477147,0.474799335823276
LOC101857295,1.26625027358547
LOC101864659,0.666753785452666
LOC106011473,0.151179645177698
LOC101845588,0.080999905499194
LOC101845968,1.62479706787317
LOC101846781,0.0091393113206631
LOC101847230,-0.408290778502312
LOC101847005,-1.99775288274671
LOC101847851,-0.966521693263946
LOC101848085,0.648939769680571
LOC101848480,0.357992581821461
LOC106011483,0.57922421143214
LOC101849094,0.933792448891391
LOC101849332,0.228685029301828
LOC101849572,0.253419852638516
LOC101854990,-1.52496385789826
LOC101849808,0.60725271775005
LOC101850378,-0.339087510985888
LOC101850613,0.130884502575677
LOC101855225,-2.25893750624776
LOC101850858,-0.0198019678970128
LOC101851234,0.0444362767070111
LOC101855688,-0.153270442071556
LOC118477454,0.770731927579232
LOC101855916,0.0908967005506083
LOC101851457,-2.59763147495475
LOC101856143,0.535234024793451
LOC101851686,1.03360599832907
LOC101852062,-0.346267983813901
LOC101852289,-0.243556475535723
LOC101852808,0.17373780882357
LOC101853204,-1.07077741646611
LOC106011377,0.617056621212742
LOC101853422,0.673179270777731
LOC101853657,-1.03131957005211
LOC101854059,-0.283702102168422
LOC118477472,0.00806465023623279
LOC101854456,-0.445685883094615
LOC101856621,0.387377387775962
LOC101855687,0.205316077340165
LOC106011389,0.343712827243288
LOC101855915,0.97668893575584
LOC101856142,0.865303038314874
LOC101856544,-0.326602638631737
LOC101856769,1.20216562403259
LOC101857157,-1.51171839757281
LOC101857375,-0.308100978096019
LOC101857757,-0.00919615945081052
LOC101858144,0.37979298337095
LOC101858677,0.866376811716288
LOC101859211,1.89852862520662
LOC101859451,1.19391791803721
LOC101860137,3.27961088587563
LOC101845285,4.22206361977054
LOC101857529,1.42658311189052
LOC101848790,0.144549553215465
LOC101849015,-0.119020767981486
LOC101857758,0.3045156845325
LOC101849737,0.926310035418715
LOC101849974,-1.0059141670535
LOC101850379,-0.359221924231592
LOC101850615,2.05309590820588
LOC101850859,-0.295090270219148
ApCREB2,-0.527885220507617
LOC101851089,-0.00866799329788219
LOC101851312,-3.26448036471465
LOC101851905,0.474798372608406
LOC101858227,-1.0475319769858
LOC101852134,1.60930645831555
LOC101852369,0.825976448831674
LOC101853508,-0.137206106431082
LOC101853745,-1.50524947614114
LOC101853984,-0.150031560318446
LOC101858453,0.912923473149863
LOC101854374,-0.633706605643723
LOC118477538,-0.501842259358821
LOC101851002,0.430029847911471
LOC101858904,3.04673084096626
LOC101859140,0.113976001145801
LOC101859370,-1.17770547159861
LOC101859609,-0.148063682142878
LOC101851458,-0.231057152293698
LOC118477544,-0.0517692278613682
LOC118477594,-0.529025069883081
LOC106011492,-0.668941707087999
LOC101851906,-0.467858414428043
LOC101860138,-0.85169631030679
LOC101860460,1.11240605272133
LOC101861087,-0.251303370743037
LOC101860860,0.0363806583933794
LOC101861330,-1.1233549372421
LOC101852136,1.22446123217686
LOC106011603,0.317313186912489
LOC101852371,0.083251961565344
LOC101861697,-1.89931493407853
LOC101861920,-0.228704261364368
LOC101862153,0.337316467751593
LOC101852810,0.198098028519007
TRNAL-UAA,-0.0247749237973199
LOC101853046,-0.0404048358431717
LOC100533336,-2.20976877077892
LOC101862385,2.32268961145198
LOC101853273,1.30983714525118
LOC101853509,0.495746729838852
LOC106011520,0.27711333508573
LOC101853746,-0.00661164712933703
LOC118477562,0.302955912325496
LOC101853985,0.58279754188564
LOC101863396,0.0563883738583675
LOC101863153,0.705919948533885
LOC101863632,1.0298276627625
LOC101863942,0.282204834494885
LOC101864187,-0.539793634198907
LOC101864428,0.13882653495569
LOC101864660,-0.46752026931607
LOC101845139,0.710993765992125
LOC101854681,0.0855402274553927
LOC101845370,0.40929996918833
LOC101854913,-0.0839055090846407
LOC101845893,-0.673349104634037
LOC101855154,0.14601262636609
LOC101855385,0.505259395029404
LOC101846107,-0.184070009870084
LOC101846322,0.956551034273314
LOC101846849,-0.419337345583548
LOC101847076,-0.424854806243855
LOC101847300,-0.123741943955008
LOC101855837,-0.931330771847666
LOC101848086,-0.999800456696923
LOC101856065,0.745822641955884
LOC101856303,-0.254819126054343
LOC101848328,-0.0348899870714126
LOC101856771,-0.0739875824071015
LOC101848560,0.865752874690482
LOC101849258,-0.744313838975741
LOC118477586,0.255504665310229
LOC101849508,0.440404864331243
LOC101856994,0.00693529392919201
LOC101849738,-0.117076975556867
LOC101850216,-0.52542397991778
LOC101849975,0.278704981459494
LOC101857454,0.700269174930149
LOC101850450,-1.31851896078521
LOC101853747,0.855943779195825
LOC101853986,0.596642597003977
LOC101857844,-0.423915628193116
LOC101858375,-0.926536948210645
LOC101858905,0.631986406167876
LOC101861331,-0.193702572522244
LOC101861552,0.645896624067834
LOC106011754,-1.10854982414604
LOC106011644,-2.03728157189564
LOC101862003,-0.116627465426849
LOC101862231,-0.016099709005103
LOC101862464,4.67572852099025
LOC101862986,-1.66272617566864
LOC101863223,-2.00801901622302
LOC101863473,-0.620243844470225
LOC101863707,1.12129423520307
LOC101863943,1.27479790416027
LOC101864349,1.24390590129672
LOC101864574,0.567162499177924
LOC101845053,0.0102466864481691
LOC101854217,0.111977126977389
LOC101845286,-2.22434954003957
LOC101845589,-1.37598895784216
LOC101845812,-0.586979156012407
LOC101854683,-0.168341655801697
LOC101846044,1.08070865965383
LOC101846547,-0.4006014186873
LOC101854915,3.64179749793636
LOC101855387,1.34392391372731
LOC101846783,-0.49019765476976
LOC101855611,0.543224689858941
LOC101846932,-0.0829100085989293
LOC101847781,0.0685497728820199
LOC101848010,0.435694613547306
LOC101848253,-0.485578072133541
LOC101856304,-0.466182106605388
LOC101848481,-0.0049303555060133
LOC101848708,0.021936283067437
LOC101856547,1.31557194963203
LOC101848933,-0.358781753099921
LOC101849576,-0.141572398660977
LOC101849336,-0.342973649871513
LOC101849976,0.341078570546299
LOC101850217,-0.225199640174729
LOC101850767,-0.158438300057613
LOC101851161,0.0356772978750746
LOC101856772,-0.493124352641207
LOC101856995,-0.146803555374689
LOC101851545,-0.259508547380055
LOC101851778,-0.354242399081202
LOC101857218,-0.960204909939149
LOC101851994,-0.740967842393936
LOC106011747,-0.132760123188561
LOC101857455,-0.262968076122435
LOC106011730,-2.18558802143854
LOC101852219,-0.195090347979348
LOC101852444,-0.115795175910706
LOC106011731,-0.230738463187715
LOC106011734,0.313259611633541
LOC101857691,-0.593059049229233
LOC106011748,-0.868789354827338
LOC101858147,-0.557455526472602
LOC101858376,0.580254127771409
LOC101858589,-0.0154204876808186
LOC101859059,0.531730101975685
LOC101859290,-0.433875994743301
LOC101852662,0.645349515425155
LOC101852892,5.4747122180172
LOC101853274,-0.0486833092063568
LOC101859987,-0.285762082622886
LOC101860216,-0.962900433345826
LOC101860462,-1.13756514998417
LOC101859213,0.121041213489044
LOC101860861,0.789927897776998
LOC101861089,0.0592120238334466
LOC101861478,0.00273802788649951
LOC101861698,-0.0117021986704698
LOC101862082,0.494181078655217
LOC101862232,1.07025317101055
LOC101862622,-0.0191642745124896
LOC101862845,0.234757959548137
LOC101859679,0.520926416206853
LOC101863312,-0.524347635208543
LOC101863556,-0.694616011645773
LOC101863788,-2.45502521668358
LOC118477699,0.218246682314226
LOC101864430,0.216136580154872
LOC101864662,-0.0961565780692109
LOC101859899,0.0643000293135468
LOC101845141,0.394621625001435
LOC101860139,-0.182947124106664
LOC101860377,-0.167375480245843
LOC118477747,0.0152717606862731
LOC101845372,-0.240258594010141
LOC101845814,5.16707002059874
LOC118477738,-0.307352179661011
LOC101846472,-0.481786908526795
LOC101860862,0.177866220279744
LOC101846703,-0.093153579917192
LOC101847462,-1.45427986855565
LOC101847233,-0.827980953377014
LOC101861332,1.52920012530499
LOC101848329,-0.0269506108785584
LOC101861553,0.0841273768304327
LOC106011850,1.30318492119751
LOC101848792,0.395147006949474
LOC101849977,0.200405404743411
LOC101851090,-2.23877200678508
LOC101851460,-0.191502182936863
LOC101853205,0.53231124352279
LOC101852137,1.30754715975538
LOC101853596,-0.0881639863325375
LOC101854301,0.424784234238142
aplA,1.30791237009775
LOC101854543,2.06933254600742
LOC101855069,-0.525098867250798
LOC101855457,0.663574813790495
LOC101856305,0.963332141786754
LOC101856548,5.67896838506317
LOC101862004,-0.0974181601993775
LOC101856941,0.931740678817295
LOC118477158,-1.76273385198311
LOC101862233,0.120975412889089
LOC101862465,0.70552906148684
LOC101857847,-2.59187705647494
LOC101858678,-0.409570244896339
LOC101862696,-0.493021801764008
LOC101863226,-0.30925619902109
LOC101863475,-0.28341026376685
LOC101863708,-0.260094228130675
LOC101864190,-0.408448981517936
LOC101863945,-0.318001631942994
LOC101858228,0.388191473698718
LOC101864431,-0.422204357678736
LOC101864663,0.764893825338703
LOC101845438,-0.0210704105663199
LOC101845662,-0.631918363282677
LOC101845895,-1.2527605982228
LOC101846046,0.123456181889383
LOC101846258,0.560316541583654
LOC101858454,0.428242718454498
LOC101847163,-0.748988040120849
LOC101847392,-0.176226816284756
LOC101848857,0.643770848660121
LOC101849018,-0.750751931116345
LOC101849260,0.859383756038565
LOC118477772,0.517607853011358
LOC106010965,0.656255327092391
LOC101859371,-0.107461531149908
LOC101849510,-0.210738909716906
LOC101849740,1.12720055947037
LOC101859612,1.20343371745266
LOC101860064,0.0703444160525305
LOC101849979,1.66006397700237
LOC101860298,0.016135440558687
LOC101850380,-1.43899992461415
LOC101850922,-0.814251488834499
LOC101851313,-1.0533829166712
LOC106011984,0.00661637896977552
LOC101860543,-0.313156030231418
LOC118477161,0.246011191855732
LOC118477783,0.200914263142479
TRNAK-CUU,0.700783365637519
LOC101851841,-0.234865701273982
LOC101852063,-2.83427344387954
LOC101852290,-0.0651018219037644
LOC101852522,-0.0530126524810356
LOC101861013,-0.0817093619861616
LOC101852894,-1.88467222922555
LOC101853048,0.259925540326804
LOC101853206,0.0856617300791672
LOC101861699,2.31538689113825
LOC101861922,-0.259608372339236
LOC101853423,0.0820269176555748
LOC101853658,-1.19155114175726
LOC101853898,0.022696048092172
LOC101855388,0.193053136902622
LOC118477810,-1.26168929683243
LOC101862154,-0.320580649784564
LOC101855839,-0.802118604575029
LOC101862386,1.85957982730857
LOC101856067,1.57800981201358
LOC101856306,-0.459759859808946
LOC101862623,-0.488495110587221
LOC101856549,-0.519608133138408
LOC101856773,0.58537813157129
LOC101857457,0.620195568565699
LOC101857848,0.00414075008113749
LOC106011974,0.140743736877685
LOC101863227,-0.235697819449001
LOC106011991,0.55110698179445
LOC106011990,1.52695835037151
LOC101855537,0.290524548440453
LOC101855763,2.38734769125271
LOC101855991,1.35553614945329
LOC101863476,0.917818285733204
LOC101863859,-1.52726181823721
LOC101856231,2.0777583144134
LOC106012057,-0.605457123069827
LOC101864112,-0.0719769298517757
LOC118477841,0.547394851250822
LOC101864495,-0.149860666639036
LOC101844965,0.00869496668411747
LOC101845206,-0.687065507202964
LOC101845592,-2.04354052333729
LOC101845816,0.232014770872239
LOC101856704,1.55084816614098
LOC101856943,0.358774689993759
LOC101846474,1.47580648896171
LOC101846705,0.496939280879705
LOC101857159,-0.457794715988489
LOC101847078,-0.831898043207136
LOC101847463,-0.123855399258715
LOC101847696,-1.73586554779127
LOC101857377,-0.247200181788769
LOC101857615,0.974333479040334
LOC101857849,0.948748312573351
LOC101858079,-1.50765374854802
LOC118477844,1.019960382491
LOC106010988,1.69731355460758
LOC118477167,0.454770339438588
LOC101858319,1.52453934277664
LOC101858538,-0.507044840018348
LOC118477866,0.152901440349819
LOC101847921,-1.76469454336035
LOC101858758,0.0553201420639944
LOC101858985,0.963222324223001
LOC101859215,-0.203495304943279
LOC101848158,-0.0450489906674923
LOC101848709,0.587693001088696
LOC101859455,0.595756687659555
LOC101859900,2.19286833834039
LOC101850296,-1.85305462040932
LOC101860140,0.0337062032144754
LOC101850689,0.484004112450217
LOC101851091,-0.103493161627202
LOC101852291,-0.385379532702105
LOC101852971,1.55316057369888
LOC101853207,0.167373485276208
LOC101853424,0.381962809366062
LOC101853659,0.535919046397248
LOC101860864,-0.864747827303591
LOC118477857,-0.830038436608447
LOC101854061,-1.17380580102194
LOC101861091,0.135833404712206
LOC101861554,0.33217976294051
LOC101854461,2.44177831168306
LOC118477858,-2.04472851153376
LOC101854685,-1.29369879786831
LOC101862005,2.00535005670605
LOC106012048,-0.0465974294045926
LOC101862466,-0.366118341408191
LOC101854220,0.0784844226809364
LOC101862697,-0.198247612424972
LOC101862917,0.0468668509433388
LOC101863315,0.0841407512584288
LOC101863558,-1.02309778688046
LOC101863947,1.92781618993001
LOC101864351,-0.0195425659308381
LOC101864577,-0.139322487562469
LOC101854917,0.237512071422146
LOC101845056,0.0572729803796317
LOC101845289,-0.682441670039272
LOC101845514,-1.38447783640831
LOC101845738,-0.358997105345161
LOC101855158,-0.0599346314261677
LOC101845970,-0.237443441045016
LOC101846619,0.0532223938161545
LOC101847235,-1.36620182118767
LOC101855391,0.21543375898685
LOC101847627,5.12186001433261
LOC101848484,0.502528716539624
LOC101848711,-1.12725999999252
LOC101848934,5.30031101453527
LOC101855841,0.223184711541482
LOC101849261,0.288458413988419
LOC106012167,-1.00109912421735
LOC101856070,-0.0244316923908605
LOC101849579,-0.392221124488877
LOC101849813,0.00285214983627187
LOC101856309,-2.07266569079168
LOC101856551,-1.08964765161645
LOC101856774,0.206947380370298
LOC101857220,0.0816532003802096
LOC101857459,-0.105595450654057
LOC101850526,-0.333639417418146
LOC101851092,-1.46996581107654
LOC106012135,0.351267569173716
LOC101857693,-1.12292447481589
LOC101851314,0.320616475397681
LOC101851547,-0.552315032012618
LOC101857918,-1.04823607036137
LOC106012139,1.30599974539011
LOC101858820,-0.0132867919160076
LOC101859749,-0.47923113532002
LOC101859988,0.140886868455934
LOC101852065,-0.95566785745871
LOC101860218,0.27854179613811
LOC101852292,0.0624328025344177
LOC101852523,0.796949474567167
LOC101852742,-1.29657140938497
LOC101852972,1.32763826164419
LOC101860465,0.309706717990186
LOC101860708,-0.400572842032385
LOC101853362,-0.128623394051176
LOC101853751,-0.515386514396486
LOC100533244,0.170521267657806
LOC101861861,-0.70491058503798
LOC100533272,0.800957043436869
LOC101862467,-0.327123560377783
LOC101863154,0.91034279365942
LOC101863397,-0.10976321324952
LOC101863633,0.508746148726094
LOC101863861,-1.12268253048333
LOC101864272,1.74967804487001
LOC101864496,-1.34487868797451
LOC100861465,1.78011196040866
LOC101844966,-0.384879723811609
LOC101845207,3.95746538088284
LOC101846048,0.00175930033266192
LOC101846324,-3.11182972278431
LOC101846548,1.41433311147371
LOC101847079,0.193750933819143
LOC101847303,0.0344690349700129
LOC101859615,0.120629935259298
LOC101847784,-3.9581074432233
LOC101859834,0.106142388109095
LOC101848160,-0.116190245949433
LOC101848485,0.0932999884111306
LOC101848712,-0.189552299583333
