gene,logP
LOC118478065,-7.34349557310105
LOC101845732,-1.33562191179727
LOC101855065,-1.28933805828171
LOC101845963,-0.512137102619617
LOC101846613,-0.676730026832465
LOC106012211,-0.559880537305795
LOC101847001,1.85606346604836
LOC101855301,-4.47100829944835
LOC101847694,5.52702188437754
LOC118478385,-3.29457594109628
LOC101848083,5.8084510035585
LOC101848620,0.87816418907864
LOC101848391,-0.0190881208097291
LOC101848850,3.29258337670698
LOC101849253,-0.00410684303403659
LOC101849504,0.687622043927393
LOC101855532,-0.155639247951096
LOC101849970,1.14064168705991
LOC101850212,-0.529485993829826
LOC101850446,2.34527141899679
LOC101850682,4.59833140329591
LOC101850917,-1.37418106901661
LOC101851377,-1.00168348796838
LOC101851774,-0.600105593054955
LOC101855758,0.197721747741951
LOC101852128,-3.08725614982545
LOC101852364,3.57699958091863
LOC101852581,1.08537145158934
LOC101853505,1.99891026904497
LOC101853981,0.455500862072511
LOC101854370,-0.15203815374736
LOC101856476,0.69591099182502
LOC101854761,0.48668402554375
LOC101856700,0.0412728233528089
LOC101855452,0.582060130746551
LOC101856937,-0.220457245185685
LOC101857153,-1.97443446812492
LOC101857372,0.720595737193884
LOC101857609,0.348129729042118
LOC101855683,-8.97969571736887
LOC101857841,-0.0112125009550651
LOC101858073,-0.827455293890872
LOC101855910,6.66623213198497
LOC101858313,-1.11541461536697
LOC100533353,-4.03616623306713
LOC101856139,-6.54013700975625
LOC101858530,-4.58790985234276
LOC101856539,-3.88984705406821
LOC101856763,4.75006204069742
LOC101857754,-0.690989458262028
LOC118477465,0.29172094051243
LOC101857986,-0.0213089429796361
LOC101858529,4.68086286635818
LOC101858747,0.497228029206908
LOC101859282,5.74715668860179
LOC101859675,2.95754972956217
LOC101859896,-1.71210776014922
LOC101860375,-4.36309327829588
LOC101859524,-0.4072277305187
LOC106011455,-2.46245270029376
LOC101859745,0.537228806732778
LOC101859983,-5.08246908485495
LOC101860211,1.80590107363594
LOC101860615,2.57455545211452
LOC101861328,-15.4885667257144
LOC101861244,4.20691914641268
LOC101861473,-0.968085077579475
LOC101861549,-10.319318211237
LOC101862382,3.71589279852899
LOC101862618,-1.39426319446056
LOC101862840,0.430143910077321
LOC106012640,-2.68193376653422
LOC101863065,0.348756085036356
LOC101863307,0.184385228596046
LOC101861775,0.428948040096398
LOC101863551,1.86624606825058
LOC101861996,-3.41963694472594
LOC101864424,-5.24752481034766
LOC101864031,-13.620640338866
LOC101864654,-5.00682233610346
LOC101845135,-14.1431503249122
LOC101845657,2.77313875183799
LOC101846041,1.84950960736586
LOC101862459,-6.57309460878132
LOC100533245,0.327998888859443
LOC101862691,-0.0937401673340514
LOC100533249,-1.73854342193254
LOC101846927,0.65542064257191
LOC101847156,0.931408552811133
LOC101847384,-0.217224104435797
LOC101847916,3.20113577775458
LOC101848154,0.625891615805494
LOC101848702,0.64059561790344
LOC101862909,-0.682007807586655
LOC101863146,-2.82603160426179
LOC101849419,-0.27398482557781
LOC101849656,0.153030097295862
LOC106012021,-0.186887115498761
LOC101863390,1.07686652355398
LOC101849892,-0.173125584247559
LOC101850124,0.423044815041006
LOC101850373,-2.90210044821868
LOC101850608,0.172037285701541
LOC101850854,1.85058289735212
LOC118477874,-7.97957568435909
LOC101851082,-2.00187444514071
LOC101851304,3.28733777686074
LOC101851538,4.61209043892617
LOC101864344,-11.426428066371
LOC101851775,-0.216014311035794
LOC106012852,-0.972179323700049
LOC101851991,1.49176607092201
LOC101852215,0.202224338190882
LOC101845508,0.0925879435070755
LOC101852737,-1.22543481624296
LOC101852887,-0.0168169858518995
LOC101845733,0.146263089178135
LOC101853269,0.777069650274075
LOC101853653,0.104673466424867
LOC101854125,1.04942885216736
LOC101846173,0.121156819382156
LOC101846389,2.97067281714864
LOC101846614,-2.0188349350683
LOC101854608,0.140476744470234
LOC106012383,-2.43406329615278
LOC118477135,-0.674686327173307
LOC101847539,-0.578144200469614
LOC101847774,-0.280432141890707
LOC101848005,-3.24566208711007
LOC101848559,0.549911008282746
LOC101849256,-2.91450155139049
LOC101848789,-3.868702139216
LOC106014231,-0.0387566566049
LOC101849013,0.0771972446196741
LOC101849255,0.244920038959677
LOC101849803,-0.687956471725744
LOC106013019,-3.52380953830023
LOC101850213,0.668926459871859
LOC101851084,2.32622611705114
LOC118477211,-1.64535206360643
LOC106013075,-4.30703243329571
LOC101851540,1.77247566216896
LOC101851776,4.91963581677541
LOC101852365,-3.07996955645312
LOC101852582,-1.52631968938483
LOC106014233,-3.76464047351326
LOC101852806,-2.15435426204206
LOC101853201,-7.71176614545774
LOC101850448,-0.691475183190689
LOC101850684,-4.63520167750696
LOC101851159,-1.78625024132525
LOC101851378,-2.18388543650537
LOC101851615,-0.419880474264953
LOC101851840,-5.66825288136543
LOC101852060,-0.707699347448458
LOC101853654,-0.0813456479841565
LOC101853894,-0.280832664270823
LOC101854538,2.2015707461219
LOC118478780,0.0938359370708515
LOC101854909,-1.70634731452884
LOC101856541,0.187530674188617
LOC101856765,-0.22424642354339
LOC106013452,-0.100896362621784
LOC101857373,-0.0460512590018333
LOC101852287,-2.07982535668958
LOC101852740,-3.88450946276768
LOC101857610,-1.17837359130516
LOC101857842,0.362460120694218
LOC101858074,0.722118361186554
LOC101858314,3.8320391851676
