gene,logP
LOC118478065,0.653478810611866
LOC101845963,0.412153416247475
LOC101846613,-0.559744564677117
LOC106012211,-0.526486678188079
LOC101847001,-0.00859535403932157
LOC101855301,-0.158422841581308
LOC101847694,-0.113459851275675
LOC101848083,-2.79579031038329
LOC101848620,-1.94832661649082
LOC101848391,-0.0656862975790914
LOC101848850,0.498253921943452
LOC101849253,-0.287089895083227
LOC101849504,0.224673012959144
LOC101855532,-2.083008844311
LOC101849970,-1.5856050718178
LOC101850212,-0.307749191037834
LOC101850446,-0.779692912444876
LOC101850682,4.18719969683656
LOC101850917,-0.136128611758907
LOC101851377,0.56704479655649
LOC101851774,0.0165652370821637
LOC101855758,-0.581740883546019
LOC101852128,-0.389800282784297
LOC101852364,-0.491918215256384
LOC101852581,0.360478488781413
LOC101853505,0.465938011113577
LOC101853981,-2.46024373395907
LOC101854370,-0.411524135376409
LOC101856476,0.515006875172895
LOC101854761,-1.3863205711135
LOC101856700,0.0918642782953106
LOC101855452,-1.77819341341631
LOC101856937,0.189479751483469
LOC101857153,-0.807401048980895
LOC101857372,-0.225808048752347
LOC101857609,0.629977576370914
LOC101855683,0.255505068464222
LOC101857841,-1.21639121573371
LOC101858073,2.63603198187617
LOC101855910,-0.78398255737825
LOC101858313,-0.409089041465717
LOC100533353,-0.00267530017268647
LOC101856139,0.527708068235991
LOC101858530,2.19567817298916
LOC101856539,0.576730498876267
LOC101856763,0.870392620763817
LOC101857754,-1.42721022762849
LOC118477465,0.847186010655837
LOC101857986,-0.0390320698936063
LOC101858529,0.211157642980998
LOC101858747,-0.892311779034954
LOC101859282,1.19549868211329
LOC101859675,2.00719084722129
LOC101860375,0.420414899861073
LOC101859524,0.438025454313873
LOC106011455,0.0515962286226963
LOC101859745,-1.69563421036205
LOC101859983,-0.765949482738095
LOC101860211,-0.355916091158768
LOC101860615,-0.650909310968878
LOC101861328,1.27955902418292
LOC101861244,-0.137367484273259
LOC101861473,-0.393422852491651
LOC101861549,0.0884616273242646
LOC101862382,-0.637152141009334
LOC101862618,-0.0416785857298932
LOC101862840,-0.0655425463651956
LOC106012640,0.17795429153764
LOC101863065,0.17791215446643
LOC101863307,0.683162869264166
LOC101861775,-0.262746218383717
LOC101863551,0.333983317137686
LOC101861996,0.693001389985749
LOC101864424,-0.148793873552916
LOC101864031,0.139519920083563
LOC101864654,0.339305119807174
LOC101845135,0.526975625026944
LOC101845657,-0.924875042350016
LOC101846041,0.150208807292941
LOC101862459,0.550519157359177
LOC100533245,0.184983538839749
LOC101862691,1.23001958910684
LOC100533249,0.368033386754956
LOC101846927,-0.139587096517845
LOC101847156,-0.392723261405968
LOC101847384,-0.531344105940898
LOC101847916,0.478250637999078
LOC101848154,-0.143356528507413
LOC101848702,-0.213798891665085
LOC101862909,-0.334987861191466
LOC101863146,-0.240856700725045
LOC101849419,-0.22517246102588
LOC101849656,0.192546877151035
LOC101863390,0.394420664085538
LOC101849892,-0.104623926197555
LOC101850124,0.0185079904815182
LOC101850373,-6.98183289869992
LOC101850608,1.90641295386879
LOC101850854,0.398117460930697
LOC118477874,0.391155614933771
LOC101851082,0.239433906472445
LOC101851304,-1.76931753115002
LOC101851538,-1.83689783943374
LOC101864344,0.449572429402313
LOC101851775,0.596095045462413
LOC106012852,-0.799103993628835
LOC101851991,-0.27223051951103
LOC101852215,0.0625411538780107
LOC101845508,0.15389931388645
LOC101852737,0.12127373832415
LOC101852887,-1.52748217764469
LOC101845733,0.076413676951285
LOC101853269,-0.513618466423462
LOC101853653,2.07598385134348
LOC101854125,1.23645819799309
LOC101846173,-0.838862144485131
LOC101846389,-0.238740558319044
LOC101846614,0.259638290179688
LOC101854608,-0.79742213215116
LOC106012383,-0.0365982060534413
LOC118477135,0.0208461198484537
LOC101847539,-0.197458867550425
LOC101847774,2.04234002179158
LOC101848005,0.958375945119317
