gene,logP
LOC118478065,1.07671593879233
LOC101845963,-0.0508242016575269
LOC101846613,1.18143857688639
LOC106012211,-0.138940169113862
LOC101847001,-4.23039660968628
LOC101855301,-0.247323209964777
LOC101847694,1.26744324305125
LOC101848083,-1.14528684013175
LOC101848620,-1.38068484961547
LOC101848391,0.196249792796526
LOC101848850,-0.816553611864305
LOC101849253,-0.23530155884738
LOC101849504,0.718224488992807
LOC101855532,-0.209241128280958
LOC101849970,-0.36157498724617
LOC101850212,-0.997045801916445
LOC101850446,0.411967069004772
LOC101850682,0.827358603399151
LOC101850917,0.65699053884299
LOC101851377,-0.208479443214734
LOC101851774,-0.389630373326456
LOC101855758,-0.674852057281615
LOC101852128,-11.2321606374574
LOC101852364,0.549737220363443
LOC101852581,0.315120924752893
LOC101853505,0.000403130021167646
LOC101853981,-8.02919402988641
LOC101854370,-0.18583393363328
LOC101856476,0.234074095787227
LOC101854761,0.853963626875537
LOC101856700,1.51232671989046
LOC101855452,0.365692626142722
LOC101856937,0.234076940799776
LOC101857153,-1.85473813787974
LOC101857372,0.294917240335132
LOC101857609,-0.448756638595918
LOC101855683,-0.126839196029606
LOC101857841,0.587228442254071
LOC101858073,0.157105256442769
LOC101855910,-0.882807601298443
LOC101858313,-0.000446568583426063
LOC100533353,0.255641351455784
LOC101856139,0.435333846651349
LOC101858530,0.165273499211821
LOC101856539,-0.0569415948981619
LOC101856763,2.18270233091043
LOC101857754,-0.731312706971216
LOC118477465,0.657148887335936
LOC101857986,0.112221622810764
LOC101858529,-1.15254093002823
LOC101858747,0.891728856789957
LOC101859282,0.758000120150815
LOC101859675,-0.480442036265052
LOC101860375,0.214909008183268
LOC101859524,0.347970493947773
LOC106011455,0.211121520664649
LOC101859745,-2.15431383962614
LOC101859983,-0.132913208107272
LOC101860211,-2.47956354317215
LOC101860615,-1.06160863136333
LOC101861328,0.18613739563732
LOC101861244,-2.70094488646176
LOC101861473,0.302512727146704
LOC101861549,-0.0665745910394346
LOC101862382,-3.4648594274196
LOC101862618,-0.643228483209135
LOC101862840,0.17987235509437
LOC106012640,0.19109071468241
LOC101863065,-0.0584854802516418
LOC101863307,0.295642834216251
LOC101861775,-0.0300093114701146
LOC101863551,-0.532323860760114
LOC101861996,1.64001305515982
LOC101864424,-0.420952266507227
LOC101864031,-0.0497805220172403
LOC101864654,-0.0826031484050686
LOC101845135,0.126278090697529
LOC101845657,-10.812309496085
LOC101846041,-0.310184190547882
LOC101862459,1.9678040306122
LOC100533245,0.278441979169316
LOC101862691,0.723367801997813
LOC100533249,0.316546775038441
LOC101846927,-0.188258951841495
LOC101847156,-0.331284880583941
LOC101847384,-1.59568404842056
LOC101847916,-0.0166728263589896
LOC101848154,-1.27674982047334
LOC101848702,0.552769097207272
LOC101862909,-0.182026984775692
LOC101863146,0.177968887763755
LOC101849419,-0.0336386843604372
LOC101849656,0.145768201451746
LOC101863390,1.12698431621966
LOC101849892,-0.603722445067194
LOC101850124,1.58506478385461
LOC101850373,-3.31151521541359
LOC101850608,0.954399976675357
LOC101850854,-0.099897542438002
LOC118477874,0.145907647510492
LOC101851082,0.954907103981717
LOC101851304,-1.43466564807632
LOC101851538,0.344230827960646
LOC101864344,0.0246997763099697
LOC101851775,-0.752444813667873
LOC106012852,-0.785392077054041
LOC101851991,-0.77028524551427
LOC101852215,-2.34489251248507
LOC101845508,3.10862597246935
LOC101852737,2.81690531971258
LOC101852887,-1.18790206655318
LOC101845733,-0.629997769009144
LOC101853269,0.112157744973057
LOC101853653,-0.18081999559315
LOC101854125,-0.719049387229609
LOC101846173,0.0388836421764073
LOC101846389,3.89306634700423
LOC101846614,-0.20940123755173
LOC101854608,-0.0714845011514915
LOC106012383,0.542028076016978
LOC118477135,-0.0284289925867556
LOC101847539,-0.0721017819705078
LOC101847774,-0.173373978428631
LOC101848005,0.00211988457013277
LOC101848559,-0.0638862709563293
LOC101849256,1.19841134629332
LOC101848789,-1.14595938385228
LOC101849506,0.0181967232413894
LOC101849013,-2.4377969097359
LOC101849255,2.02430241021643
LOC101849803,0.405031241165034
LOC106013019,-0.625442175124371
LOC101850213,3.12412825470609
LOC101851084,-0.151383269305033
LOC118477211,1.63212818110151
LOC106013075,-0.351101201602535
LOC101851540,0.412203826666929
LOC101851776,-3.70302176486946
LOC101852365,-2.09985505788928
LOC101852582,-0.688841103171456
LOC106014233,-0.53496359318603
LOC101852806,-0.988229675854623
LOC101853201,-0.70358704962291
LOC101850448,-0.236364786366933
LOC101850684,0.1185136151778
LOC101851159,1.23707788933538
LOC101851378,-1.33347868605649
LOC101851615,1.02886082786304
LOC101851840,0.100286724509306
LOC101852060,-0.606428717465204
LOC101853654,-0.272127740734765
LOC101853894,2.46400355849512
LOC101854538,-0.145848155385534
LOC118478780,0.219238953927556
LOC101854909,0.164971472757618
LOC101856541,0.0591517511870836
LOC101856765,0.333564467649112
LOC106013452,0.110906211463458
LOC101857373,4.45993167184543
LOC101852287,-0.592189199471395
LOC101852740,-0.36455930431508
LOC101857610,0.112127491455721
LOC101857842,0.505958901489755
LOC101858074,-0.644524541722954
LOC101858314,4.00735413278594
LOC101858531,-0.290423121400048
LOC101858750,-0.14834953371105
LOC101852969,-2.91392110302269
LOC101853203,0.301723184690452
LOC101853421,-0.257457349294069
LOC101859139,-0.0658122719074296
LOC101853656,1.07403482822173
LOC101859283,-1.95418238341887
LOC101859525,-0.127213271894002
LOC101859746,-0.726802203349529
LOC101859985,0.489006438317881
LOC101860213,-0.219301239738799
LOC101860456,0.602674912810593
LOC101861008,0.417097535434953
LOC101861245,1.96889316250184
LOC106014240,0.754151939779267
LOC101861474,0.0899048090145532
LOC101862226,0.0472606543925982
LOC101863392,1.48454309489524
LOC101854373,0.205499662445605
LOC118477217,-0.388176403888029
LOC101854610,0.293110351677965
LOC106014179,0.225451154118184
LOC101854836,-0.220149748264535
LOC106014243,-0.539275800817307
LOC101863630,-0.811158569690874
LOC101863857,-1.31355009599489
LOC101864107,-1.7046817598941
LOC101864346,-0.00252037033982196
LOC101864571,-0.489234921439911
LOC101845050,-0.431771393167492
LOC101855302,0.132171852997587
LOC101845888,-0.340627429243892
LOC101846256,-0.0508201261534894
LOC101846470,0.0176863516446522
LOC101846699,-0.0707146102683743
LOC101846928,-0.199112561640809
LOC101847157,-0.653669130764914
LOC101847776,0.258455643023854
LOC101847385,-0.0190672604729347
LOC101848156,-0.616814553598397
LOC106014199,0.230820903334522
LOC118477191,-0.462895670038367
LOC101855535,2.45678649059452
LOC101855760,1.39950605410357
LOC118479209,2.18107385398284
LOC101855987,0.506463350226571
LOC101856227,0.0118522523663847
LOC101848622,-1.25997007914732
LOC101849014,-2.73257747282188
LOC101856701,0.0606378016839746
LOC101856938,1.04346136700343
LOC101857155,-0.724480878991088
LOC101849658,-0.00851655581687604
LOC101857374,-0.0430386283496495
LOC101850126,-2.53036543645567
LOC101857611,2.25423582937923
LOC101850376,0.578195877470325
LOC101857843,-0.417336459821316
LOC101858075,0.049881522652154
LOC101858315,-0.0244663567873815
LOC106011065,0.517412491664157
LOC101858532,1.51870432272982
LOC101858752,1.30376236207916
LOC106011020,-1.39204805048821
LOC100533454,2.10462170852795
LOC101858979,-0.529346416528455
LOC101859209,0.378166613010201
LOC101860135,-1.5332949197253
LOC106011097,0.317927225611259
LOC101851086,-0.0316959236260877
LOC101851541,0.166798305121071
LOC118477235,-1.37932257472485
LOC101860536,0.0535153633246929
LOC101851777,1.02698439658719
LOC101861246,1.32866732314061
LOC101861475,-1.15004094985309
LOC101861855,-2.95517043785086
LOC101862078,-0.819553860106947
LOC101851992,0.0379872108485314
LOC106011076,1.4918542454361
LOC101852216,-0.307736516486119
LOC101852658,-0.0977281306593032
LOC101863066,-1.88885369567127
LOC106011104,-0.218963224417246
LOC101852888,0.471560356475357
LOC118477287,0.126886317701733
LOC101863308,-1.98536546827751
LOC101863703,-0.337346309237242
LOC101863939,0.196457469846527
LOC101853131,-0.0730947989313905
LOC101864184,0.018422624480544
LOC101853826,-0.466400387772339
LOC118477276,0.817892875614848
LOC101864426,-0.0296840984751314
LOC101864656,-0.0906915010551398
LOC106011080,-0.0733582705842718
LOC101854297,-0.377585540616283
LOC101854539,0.572091890035795
LOC101854989,0.406932270619541
LOC101845138,0.0258149600720649
LOC101845368,-0.0301460998792783
TRNAT-UGU,0.703124491193608
LOC101845587,0.926582593787355
LOC101846543,-2.90179757660774
LOC101846778,0.257656211997531
LOC101847158,-0.202173187421451
LOC101847386,0.534827058874795
LOC101847778,-0.107451907706912
LOC101855453,0.441772492828723
LOC101848007,0.696288650198088
LOC101848250,0.700060849444614
LOC101856140,-0.287298936256532
LOC106011107,0.0145924690002574
LOC101848478,-0.51758145577867
TRNAA-AGC,0.378702727620626
TRNAQ-CUG,-0.250882036612198
TRNAQ-UUG,0.311641188756502
LOC101856852,6.66238258113917
LOC101848704,1.64668277526053
LOC106011085,-0.356167605636522
LOC118477140,0.491241415846082
LOC101848929,-0.219520607197465
LOC101849171,-2.54409143887782
LOC101857527,-0.177519798158574
LOC101860059,-0.161512804299705
LOC101858980,-0.568421926457304
LOC101859369,0.154811609200662
LOC101859606,1.45715489471116
