"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","AC208Pp","AC209Pp","AC210Pp","AC208A","AC209A","AC210A"
"1","LOC100533366",38582.5913223411,6.67271533957915,0.143314562755612,46.5599253228567,0,0,81326.4384685349,75526.6274194214,72393.2445936423,808.365190036886,782.432228615851,658.440033795217
"2","LUQ-1",3838.80217105832,-7.80236806276238,0.273622863097268,-28.5150443001862,7.62480435342282e-179,4.23252889658501e-175,32.50902654696,32.8028012148824,38.5807364419498,6894.12378628809,11038.7078024066,4996.08887345148
"3","LOC100533237",55113.8346023656,-5.27275411920075,0.193870284516298,-27.1973300723015,6.98476322936788e-163,2.58482804574807e-159,3161.73503902434,2225.12334907619,2953.18000764743,81172.7132681542,105792.533363571,135377.72258672
"4","LOC106011723",1001.24497020557,-5.4127234670039,0.217018678470025,-24.9412792721965,2.65524028858431e-137,7.36961942096574e-134,55.7297597947885,40.0923125959674,40.3344062802203,2264.49321447419,1981.73408723195,1625.08604085628
"5","LOC101851270",6063.75447751239,-3.9618044818133,0.161459111105482,-24.5375095569864,5.8795568555921e-133,1.30549680421567e-129,714.269754703206,733.507082721676,747.06335110321,13667.2604646634,10983.5527436681,9536.87346821477
"6","LOC101854331",9030.49576424596,3.77803070817891,0.166058382899799,22.7512194338217,1.39567051640824e-114,2.58245567886072e-111,17187.9867500427,16426.0027083524,16891.3478822209,1083.5305593607,1053.07681916986,1541.02986632923
"7","LOC101847635",20123.9533491155,-3.49407906231983,0.159289738972881,-21.9353681213244,1.19467389754413e-106,1.89475280150499e-103,3598.28482408351,3006.92344469755,3237.27452144724,39597.0461233565,30049.2456062025,41254.9455749059
"8","LOC100533336",5990.1518684093,4.02862553743875,0.185377134560339,21.7320520515839,1.02134524170155e-104,1.41737185917133e-101,13206.0954127051,11642.2608645153,9019.1239782249,569.603021324004,658.012677508084,845.815256178431
"9","LOC100533452",8280.39592308765,8.47887146952633,0.425744277820563,19.915409111147,2.99198622062138e-88,3.32170310213385e-85,20705.4634224238,10339.2607051464,18499.4631239149,28.9084240145641,43.6109766769491,65.6688863492571
"10","LOC100533519",3753.74353235697,3.94604077077312,0.198094553642399,19.9199861794107,2.73066218399963e-88,3.32170310213385e-85,8523.86676061291,6020.22521185355,6602.56694108823,457.181372378477,579.769454646499,338.851453562166
"11","LOC101845424",792.412088784277,-6.12553946446975,0.308233207236646,-19.8730679260228,6.96154048429218e-88,7.02609295060107e-85,22.2919039179154,17.3125895300768,29.8123872505976,2356.57189837243,1176.21369449301,1152.27005914163
"12","LOC101856757",1485.8142963811,3.64878218680481,0.200567997067892,18.1922452242952,5.9454006430747e-74,5.50048649495127e-71,2489.26260416722,2891.20245152283,2879.52587444007,253.751721905618,141.094336307776,260.048789943058
"13","LOC118478957",1162.82368539217,3.00109220437373,0.166941917519455,17.9768643427975,2.95752608713198e-72,2.52572727841071e-69,1947.75510482786,2423.76253421075,1829.07764131608,258.034451389258,275.775293692472,242.537086916589
"14","LOC101850568",1193.69500866056,-3.64036773041729,0.212079056251861,-17.1651448981085,4.84272999119919e-66,3.84028488302096e-63,199.698305931326,176.770650991311,152.569275929529,2972.21426164556,1696.98006304717,1963.93749441845
"15","LOC101851187",326.19358283547,-5.98471945537898,0.351633367622285,-17.0197711777103,5.85991833680827e-65,4.33712089168303e-62,11.1459519589577,10.0230781489918,8.76834919135223,554.613468131267,506.656934923379,865.95371465887
"16","LOC100533443",21339.8215514814,2.94005592284544,0.17664147746128,16.6441991150686,3.33396688509639e-62,2.31335627239625e-59,35213.777555667,42810.3891521894,35255.778428589,6044.00198378572,3810.82975609458,4904.15243256252
"17","LOC106013742",498.53425333982,-4.48319248768423,0.283518476547274,-15.8126995541213,2.54331095322654e-56,1.66093165898359e-53,49.2279544853965,41.9146904412386,35.0733967654089,724.851965105923,1454.55433975471,685.583173486244
"18","LOC106012996",1595.87022228073,2.53486730127694,0.160693508229692,15.7745470193708,4.65727363440541e-56,2.8725028827316e-53,2435.39050303226,2606.00031873788,3126.7933216362,516.068902778515,418.152305784865,472.815981714651
"19","LOC101845286",255.251770246292,-5.02090094505495,0.319900333793124,-15.6952038327722,1.63117867124358e-55,9.53123453060326e-53,19.505415928176,7.28951138108498,21.0440380592454,602.794174822207,510.504962277227,370.37251900981
"20","LOC101861775",722.16945073894,-2.87055395547489,0.195578037029998,-14.6772817595802,9.01318114567596e-49,5.00321685396473e-46,194.125329951847,123.010504555809,208.686710754183,1323.36341044449,1160.82158507761,1323.0091636497
"21","LOC100533370",10003.6629621086,6.02514865447315,0.414418855620114,14.5387898565992,6.87981262527603e-48,3.63712760789592e-45,22532.4707143629,18367.7463024889,18213.6149402769,463.605466603936,266.796563200159,177.743785718656
"22","LOC101845765",9791.6864285839,3.21534937688572,0.221705105891219,14.5028206001866,1.16272108203676e-47,5.86751338762367e-45,15133.4162722748,24209.3784855058,13696.1614368922,2505.39674792889,1617.45416440096,1588.3114645007
"23","LOC101852500",1907.95321126054,2.34327232487561,0.162287860506847,14.4389871032697,2.94132872129717e-47,1.4197665853844e-44,3270.40807062417,2881.17937337384,3414.39517511256,694.872858720449,511.787638061843,675.076151670363
"24","LOC106013926",240.556820561841,-3.11176258644017,0.218859902818861,-14.2180570600711,7.07912173511966e-46,3.2746837293041e-43,43.6549785059177,50.1153907449592,57.8711046629247,449.686595782108,451.501876184885,390.510977490249
