AC163A_S36_R1	10629692.0	8820422.0	6369540.0
AC164A_S37_R1	11669136.0	8749551.0	6132112.0
AC164Pp_S78_R1	10132767.0	7617645.0	5192352.0
AC166Pp_S81_R1	9679829.0	7638713.0	5261459.0
AC167Pp_S77_R1	10531428.0	8719705.0	6215374.0
AC169A_S41_R1	9547732.0	7691548.0	5297094.0
AC170A_S40_R1	9962442.0	7640995.0	5383288.0
AC170Pp_S82_R1	12860136.0	10089004.0	7123683.0
AC172A_S39_R1	10076892.0	8014892.0	5886113.0
AC172Pp_S79_R1	14723150.0	12341999.0	9255139.0
AC174A_S38_R1	11686145.0	9341243.0	6413939.0
AC174Pp_S80_R1	13462877.0	10744368.0	7579492.0
AC175A_S63_R1	9766893.0	9320809.0	5151972.0
AC175Pp_S106_R1	12569801.0	10177315.0	6835216.0
AC176A_S64_R1	11779762.0	9114706.0	6410678.0
AC176Pp_S103_R1	12737073.0	8684413.0	5913789.0
AC177A_S56_R1	10053071.0	8064416.0	5835804.0
AC177Pp_S95_R1	11961361.0	9450069.0	6915832.0
AC178A_S61_R1	14077355.0	9708255.0	6782866.0
AC178Pp_S101_R1	13973193.0	8449277.0	5538273.0
AC179A_S59_R1	9323741.0	7495630.0	5226049.0
AC179Pp_S104_R1	12681206.0	9670733.0	6782181.0
AC180A_S60_R1	11929424.0	9298173.0	6558296.0
AC180Pp_S105_R1	3744475.0	2868631.0	2026328.0
AC181A_S55_R1	14705701.0	11401819.0	8303793.0
AC181Pp_S96_R1	14531331.0	11286371.0	8152494.0
AC182A_S58_R1	12059577.0	8972100.0	6291297.0
AC182Pp_S97_R1	9041578.0	7094845.0	5198098.0
AC183A_S54_R1	10875613.0	8319817.0	5572626.0
AC183Pp_S98_R1	12039064.0	8856377.0	5993544.0
AC184A_S57_R1	9771323.0	7847540.0	5589099.0
AC184Pp_S99_R1	10955956.0	8520705.0	6006379.0
AC185Pp_S100_R1	10753735.0	8847761.0	6377026.0
AC186A_S62_R1	11620449.0	9425988.0	6996331.0
AC186Pp_S102_R1	10867311.0	8648909.0	5984231.0
AC187A_S47_R1	12224726.0	9715146.0	7066232.0
AC187Pp_S85_R1	11349414.0	8397086.0	5961045.0
AC188A_S46_R1	8736180.0	7193202.0	5360011.0
AC188Pp_S83_R1	10512676.0	8319516.0	6029624.0
AC189A_S45_R1	10478290.0	8286222.0	6033230.0
AC189Pp_S84_R1	9455545.0	7770988.0	5679229.0
AC190A_S50_R1	13168361.0	11011994.0	8176985.0
AC190Pp_S89_R1	10040939.0	8010201.0	5826596.0
AC191A_S51_R1	11421900.0	8947555.0	6466454.0
AC191Pp_S91_R1	9642326.0	7802210.0	5697324.0
AC192A_S52_R1	12376549.0	9684158.0	7073076.0
AC192Pp_S90_R1	13413007.0	10551878.0	7673965.0
AC193A_S70_R1	11629557.0	8802975.0	6397959.0
AC193Pp_S109_R1	7171231.0	5598100.0	3994295.0
AC194A_S68_R1	12604764.0	9937053.0	7293895.0
AC194Pp_S107_R1	10503790.0	7863654.0	5625516.0
AC195A_S69_R1	9814390.0	7742319.0	5661195.0
AC195Pp_S108_R1	8479634.0	6596240.0	4792224.0
AC196A_S75_R1	12433573.0	9289592.0	6773060.0
AC196Pp_S114_R1	8939946.0	7159498.0	5217818.0
AC197A_S73_R1	9677980.0	7277784.0	5279822.0
AC197Pp_S113_R1	9939683.0	7883403.0	5832172.0
AC198A_S76_R1	10152288.0	7957012.0	5770552.0
AC198Pp_S115_R1	10906079.0	8707934.0	6315040.0
AC199A_S44_R1	12854474.0	10272946.0	7371515.0
AC199Pp_S88_R1	9805620.0	7598174.0	5446579.0
AC200A_S42_R1	16539520.0	12130284.0	8593434.0
AC200Pp_S87_R1	12002541.0	9089055.0	6471994.0
AC201A_S43_R1	16623327.0	12901013.0	9300023.0
AC201Pp_S86_R1	8848562.0	7210067.0	5266790.0
AC202A_S48_R1	12481071.0	10082402.0	7150224.0
AC202Pp_S92_R1	11611370.0	9427531.0	6705893.0
AC203A_S53_R1	11802860.0	9097338.0	6384909.0
AC203Pp_S94_R1	8881461.0	7091555.0	5094945.0
AC204A_S49_R1	10283333.0	8053635.0	5705598.0
AC204Pp_S93_R1	12713699.0	10404969.0	7538834.0
AC205A_S66_R1	9225643.0	7035537.0	5009389.0
AC205Pp_S112_R1	10443981.0	8373698.0	5986521.0
AC206A_S65_R1	11716086.0	8968003.0	6228593.0
AC206Pp_S111_R1	9104397.0	7257195.0	5059543.0
AC207A_S67_R1	10243905.0	7922603.0	5587342.0
AC207Pp_S110_R1	8489616.0	6925248.0	4915755.0
AC208A_S72_R1	10371326.0	7795341.0	5581531.0
AC208Pp_S116_R1	12582612.0	9527925.0	6583030.0
AC209A_S71_R1	9327381.0	7162752.0	4973696.0
AC209Pp_S118_R1	11837607.0	9439986.0	6666910.0
AC210A_S74_R1	12142382.0	9834945.0	7227316.0
AC210Pp_S117_R1	5992824.0	4601374.0	3323655.0
